"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0052","6.5119e-007",
"380.2","0.0010","1.3099e-007",
"380.4","0.0001","7.4093e-009",
"380.6","0.0000","0.0000e+000",
"380.8","0.0000","0.0000e+000",
"381.0","0.0084","1.0447e-006",
"381.2","0.0202","2.5244e-006",
"381.4","0.0168","2.0944e-006",
"381.6","0.0085","1.0602e-006",
"381.8","0.0148","1.8416e-006",
"382.0","0.0241","3.0100e-006",
"382.2","0.0204","2.5475e-006",
"382.4","0.0120","1.4969e-006",
"382.6","0.0059","7.3194e-007",
"382.8","0.0027","3.3283e-007",
"383.0","0.0058","7.2746e-007",
"383.2","0.0079","9.8970e-007",
"383.4","0.0030","3.6979e-007",
"383.6","0.0008","9.3959e-008",
"383.8","0.0065","8.1206e-007",
"384.0","0.0114","1.4215e-006",
"384.2","0.0115","1.4304e-006",
"384.4","0.0103","1.2812e-006",
"384.6","0.0087","1.0874e-006",
"384.8","0.0061","7.6558e-007",
"385.0","0.0029","3.6120e-007",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0141","1.7656e-006",
"385.8","0.0394","4.9124e-006",
"386.0","0.0410","5.1218e-006",
"386.2","0.0253","3.1595e-006",
"386.4","0.0141","1.7619e-006",
"386.6","0.0087","1.0906e-006",
"386.8","0.0087","1.0849e-006",
"387.0","0.0108","1.3420e-006",
"387.2","0.0098","1.2250e-006",
"387.4","0.0084","1.0497e-006",
"387.6","0.0099","1.2356e-006",
"387.8","0.0115","1.4335e-006",
"388.0","0.0104","1.3033e-006",
"388.2","0.0087","1.0856e-006",
"388.4","0.0072","9.0418e-007",
"388.6","0.0053","6.6536e-007",
"388.8","0.0024","3.0183e-007",
"389.0","0.0024","2.9533e-007",
"389.2","0.0074","9.2665e-007",
"389.4","0.0120","1.4949e-006",
"389.6","0.0134","1.6662e-006",
"389.8","0.0127","1.5795e-006",
"390.0","0.0104","1.2952e-006",
"390.2","0.0084","1.0430e-006",
"390.4","0.0074","9.2930e-007",
"390.6","0.0086","1.0670e-006",
"390.8","0.0105","1.3147e-006",
"391.0","0.0087","1.0849e-006",
"391.2","0.0043","5.4097e-007",
"391.4","0.0026","3.2579e-007",
"391.6","0.0032","3.9323e-007",
"391.8","0.0043","5.3255e-007",
"392.0","0.0053","6.6616e-007",
"392.2","0.0055","6.8500e-007",
"392.4","0.0050","6.2641e-007",
"392.6","0.0040","5.0358e-007",
"392.8","0.0033","4.0671e-007",
"393.0","0.0037","4.6730e-007",
"393.2","0.0048","5.9309e-007",
"393.4","0.0056","6.9963e-007",
"393.6","0.0072","8.9594e-007",
"393.8","0.0106","1.3194e-006",
"394.0","0.0117","1.4584e-006",
"394.2","0.0076","9.4463e-007",
"394.4","0.0049","6.0994e-007",
"394.6","0.0069","8.5698e-007",
"394.8","0.0085","1.0624e-006",
"395.0","0.0080","9.9837e-007",
"395.2","0.0061","7.6522e-007",
"395.4","0.0037","4.5781e-007",
"395.6","0.0044","5.5030e-007",
"395.8","0.0081","1.0137e-006",
