"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0036","2.6091e-006",
"380.2","0.0043","3.1384e-006",
"380.4","0.0031","2.2325e-006",
"380.6","0.0018","1.2864e-006",
"380.8","0.0010","7.2269e-007",
"381.0","0.0014","9.8371e-007",
"381.2","0.0024","1.7095e-006",
"381.4","0.0030","2.2015e-006",
"381.6","0.0031","2.2668e-006",
"381.8","0.0021","1.5259e-006",
"382.0","0.0008","5.5124e-007",
"382.2","0.0001","9.4880e-008",
"382.4","0.0000","0.0000e+000",
"382.6","0.0005","3.4562e-007",
"382.8","0.0009","6.3043e-007",
"383.0","0.0003","2.3952e-007",
"383.2","0.0001","7.3859e-008",
"383.4","0.0011","8.2453e-007",
"383.6","0.0017","1.2135e-006",
"383.8","0.0007","5.4354e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","3.5721e-008",
"384.6","0.0002","1.4356e-007",
"384.8","0.0002","1.5720e-007",
"385.0","0.0001","5.3187e-008",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0001","8.4370e-008",
"385.8","0.0004","2.6847e-007",
"386.0","0.0006","4.6227e-007",
"386.2","0.0008","5.7235e-007",
"386.4","0.0005","3.4959e-007",
"386.6","0.0001","4.3867e-008",
"386.8","0.0002","1.7611e-007",
"387.0","0.0006","4.3217e-007",
"387.2","0.0004","2.5978e-007",
"387.4","0.0000","1.1993e-008",
"387.6","0.0002","1.2584e-007",
"387.8","0.0005","3.5910e-007",
"388.0","0.0008","5.9874e-007",
"388.2","0.0009","6.6000e-007",
"388.4","0.0004","2.6464e-007",
"388.6","0.0001","4.3822e-008",
"388.8","0.0006","4.4013e-007",
"389.0","0.0009","6.4900e-007",
"389.2","0.0004","2.7223e-007",
"389.4","0.0000","0.0000e+000",
"389.6","0.0001","6.0292e-008",
"389.8","0.0004","3.1049e-007",
"390.0","0.0009","6.2109e-007",
"390.2","0.0008","5.7511e-007",
"390.4","0.0002","1.7152e-007",
"390.6","0.0000","2.8665e-008",
"390.8","0.0002","1.7032e-007",
"391.0","0.0002","1.7079e-007",
"391.2","0.0001","4.0905e-008",
"391.4","0.0000","0.0000e+000",
"391.6","0.0000","0.0000e+000",
"391.8","0.0006","4.2845e-007",
"392.0","0.0014","1.0169e-006",
"392.2","0.0015","1.0739e-006",
"392.4","0.0012","8.9367e-007",
"392.6","0.0013","9.2719e-007",
"392.8","0.0013","9.1292e-007",
"393.0","0.0007","4.8434e-007",
"393.2","0.0001","4.2433e-008",
"393.4","0.0000","0.0000e+000",
"393.6","0.0001","4.9185e-008",
"393.8","0.0008","5.9366e-007",
"394.0","0.0012","8.6805e-007",
"394.2","0.0005","3.8341e-007",
"394.4","0.0000","0.0000e+000",
"394.6","0.0001","8.5445e-008",
"394.8","0.0003","2.4438e-007",
"395.0","0.0005","3.4109e-007",
"395.2","0.0008","5.5116e-007",
"395.4","0.0012","8.5354e-007",
"395.6","0.0012","8.9985e-007",
"395.8","0.0009","6.6123e-007",
"396.0","0.0006","4.4988e-007",
"396.2","0.0004","3.2428e-007",
"396.4","0.0003","1.8841e-007",
"396.6","0.0002","1.1046e-007",
"396.8","0.0005","3.6276e-007",
"397.0","0.0010","6.9559e-007",
"397.2","0.0007","4.7690e-007",
"397.4","0.0001","5.8501e-008",
"397.6","0.0002","1.5608e-007",
"397.8","0.0006","4.0154e-007",
"398.0","0.0002","1.8029e-007",
"398.2","0.0000","7.3845e-010",
"398.4","0.0009","6.2597e-007",
"398.6","0.0016","1.1445e-006",
"398.8","0.0008","5.6772e-007",
"399.0","0.0000","4.0476e-009",
"399.2","0.0003","2.0341e-007",
"399.4","0.0006","4.2262e-007",
"399.6","0.0004","2.9383e-007",
"399.8","0.0002","1.7920e-007",
"400.0","0.0003","2.1504e-007",
"400.2","0.0003","2.4177e-007",
"400.4","0.0003","2.0679e-007",
"400.6","0.0002","1.3512e-007",
"400.8","0.0001","4.1624e-008",
"401.0","0.0000","0.0000e+000",
"401.2","0.0000","0.0000e+000",
"401.4","0.0000","2.4328e-008",
"401.6","0.0001","7.7245e-008",
"401.8","0.0001","9.0434e-008",
"402.0","0.0001","1.0577e-007",
"402.2","0.0004","3.0608e-007",
"402.4","0.0007","5.2976e-007",
"402.6","0.0005","3.5329e-007",
"402.8","0.0001","4.2777e-008",
"403.0","0.0002","1.0931e-007",
"403.2","0.0004","3.0962e-007",
"403.4","0.0004","3.2220e-007",
"403.6","0.0003","2.4134e-007",
"403.8","0.0002","1.1228e-007",
"404.0","0.0000","0.0000e+000",
"404.2","0.0000","0.0000e+000",
"404.4","0.0000","0.0000e+000",
"404.6","0.0000","0.0000e+000",
"404.8","0.0000","0.0000e+000",
"405.0","0.0000","0.0000e+000",
"405.2","0.0001","4.0736e-008",
"405.4","0.0003","2.1989e-007",
"405.6","0.0004","2.6349e-007",
"405.8","0.0001","8.5526e-008",
"406.0","0.0001","5.5931e-008",
"406.2","0.0004","2.5746e-007",
"406.4","0.0005","3.4334e-007",
"406.6","0.0003","2.4817e-007",
"406.8","0.0002","1.4709e-007",
"407.0","0.0001","7.7178e-008",
"407.2","0.0000","2.1099e-008",
"407.4","0.0000","0.0000e+000",
"407.6","0.0001","5.4403e-008",
"407.8","0.0002","1.5769e-007",
"408.0","0.0003","2.3832e-007",
"408.2","0.0004","2.6364e-007",
"408.4","0.0002","1.5746e-007",
"408.6","0.0000","1.5356e-008",
"408.8","0.0000","0.0000e+000",
"409.0","0.0000","0.0000e+000",
"409.2","0.0000","0.0000e+000",
"409.4","0.0000","0.0000e+000",
"409.6","0.0000","0.0000e+000",
"409.8","0.0000","0.0000e+000",
"410.0","0.0000","0.0000e+000",
"410.2","0.0000","3.3835e-008",
"410.4","0.0004","2.7473e-007",
"410.6","0.0005","3.7397e-007",
"410.8","0.0002","1.4842e-007",
"411.0","0.0000","2.0524e-008",
"411.2","0.0002","1.5858e-007",
"411.4","0.0004","2.5474e-007",
"411.6","0.0003","2.2231e-007",
"411.8","0.0003","2.3180e-007",
"412.0","0.0004","3.1520e-007",
"412.2","0.0006","4.2133e-007",
"412.4","0.0007","4.9547e-007",
"412.6","0.0005","3.6113e-007",
"412.8","0.0002","1.1075e-007",
"413.0","0.0002","1.3278e-007",
"413.2","0.0004","3.1187e-007",
"413.4","0.0003","2.4406e-007",
"413.6","0.0001","4.1606e-008",
"413.8","0.0000","0.0000e+000",
"414.0","0.0000","0.0000e+000",
"414.2","0.0000","0.0000e+000",
"414.4","0.0000","0.0000e+000",
"414.6","0.0002","1.4916e-007",
"414.8","0.0004","2.7836e-007",
"415.0","0.0002","1.4188e-007",
"415.2","0.0000","2.8242e-009",
"415.4","0.0001","1.0065e-007",
"415.6","0.0003","1.8340e-007",
"415.8","0.0001","8.3103e-008",
"416.0","0.0000","5.4769e-009",
"416.2","0.0001","6.2188e-008",
"416.4","0.0001","8.7601e-008",
"416.6","0.0000","1.5851e-008",
"416.8","0.0001","6.1113e-008",
"417.0","0.0004","2.8329e-007",
"417.2","0.0005","3.8023e-007",
"417.4","0.0004","2.8194e-007",
"417.6","0.0003","2.4767e-007",
"417.8","0.0004","3.0916e-007",
"418.0","0.0004","2.7959e-007",
"418.2","0.0002","1.7427e-007",
"418.4","0.0003","1.8652e-007",
"418.6","0.0004","2.6792e-007",
"418.8","0.0003","1.9315e-007",
"419.0","0.0000","3.5224e-008",
"419.2","0.0000","7.6662e-009",
"419.4","0.0001","5.0953e-008",
"419.6","0.0001","3.8527e-008",
"419.8","0.0000","4.0048e-009",
"420.0","0.0000","0.0000e+000",
"420.2","0.0000","0.0000e+000",
"420.4","0.0000","0.0000e+000",
"420.6","0.0000","0.0000e+000",
"420.8","0.0000","0.0000e+000",
"421.0","0.0000","0.0000e+000",
"421.2","0.0000","9.1279e-010",
"421.4","0.0000","3.0561e-008",
"421.6","0.0002","1.1875e-007",
"421.8","0.0002","1.5304e-007",
"422.0","0.0001","6.3355e-008",
"422.2","0.0000","0.0000e+000",
"422.4","0.0000","2.6094e-008",
"422.6","0.0002","1.1922e-007",
"422.8","0.0003","2.5272e-007",
"423.0","0.0004","2.7498e-007",
"423.2","0.0002","1.6286e-007",
"423.4","0.0002","1.1431e-007",
"423.6","0.0002","1.4892e-007",
"423.8","0.0002","1.1778e-007",
"424.0","0.0000","2.9011e-008",
"424.2","0.0000","2.7806e-009",
"424.4","0.0000","2.7029e-008",
"424.6","0.0000","1.8877e-008",
"424.8","0.0000","4.8202e-010",
"425.0","0.0000","3.5408e-008",
"425.2","0.0001","1.0656e-007",
"425.4","0.0003","2.0950e-007",
"425.6","0.0004","2.7396e-007",
"425.8","0.0002","1.5550e-007",
"426.0","0.0000","5.8801e-009",
"426.2","0.0000","3.0389e-008",
"426.4","0.0001","8.5527e-008",
"426.6","0.0001","4.5650e-008",
"426.8","0.0000","0.0000e+000",
"427.0","0.0000","0.0000e+000",
"427.2","0.0000","0.0000e+000",
"427.4","0.0000","0.0000e+000",
"427.6","0.0000","0.0000e+000",
"427.8","0.0000","8.8056e-009",
"428.0","0.0001","6.3231e-008",
"428.2","0.0002","1.7568e-007",
"428.4","0.0003","2.3466e-007",
"428.6","0.0003","2.0437e-007",
"428.8","0.0003","1.9819e-007",
"429.0","0.0003","2.3644e-007",
"429.2","0.0003","2.3273e-007",
"429.4","0.0002","1.7788e-007",
"429.6","0.0002","1.1794e-007",
"429.8","0.0001","6.6275e-008",
"430.0","0.0000","2.8023e-008",
"430.2","0.0000","4.6456e-009",
"430.4","0.0000","0.0000e+000",
"430.6","0.0000","0.0000e+000",
"430.8","0.0001","4.7058e-008",
"431.0","0.0001","1.0507e-007",
"431.2","0.0001","6.9884e-008",
"431.4","0.0000","3.1930e-008",
"431.6","0.0002","1.6575e-007",
"431.8","0.0004","2.9462e-007",
"432.0","0.0002","1.6796e-007",
"432.2","0.0000","0.0000e+000",
"432.4","0.0000","0.0000e+000",
"432.6","0.0000","1.5286e-009",
"432.8","0.0000","2.4796e-008",
"433.0","0.0001","4.7717e-008",
"433.2","0.0001","5.7939e-008",
"433.4","0.0001","5.6228e-008",
"433.6","0.0001","4.0779e-008",
"433.8","0.0001","6.5809e-008",
"434.0","0.0002","1.5504e-007",
"434.2","0.0003","2.1293e-007",
"434.4","0.0003","2.0424e-007",
"434.6","0.0003","1.9329e-007",
"434.8","0.0003","1.8921e-007",
"435.0","0.0002","1.2769e-007",
"435.2","0.0000","2.8914e-008",
"435.4","0.0000","3.5351e-008",
"435.6","0.0002","1.3449e-007",
"435.8","0.0003","1.9067e-007",
"436.0","0.0003","1.9222e-007",
"436.2","0.0002","1.7187e-007",
"436.4","0.0002","1.3855e-007",
"436.6","0.0001","9.6018e-008",
"436.8","0.0001","6.1334e-008",
"437.0","0.0001","6.1686e-008",
"437.2","0.0001","9.3123e-008",
"437.4","0.0002","1.7943e-007",
"437.6","0.0003","2.3975e-007",
"437.8","0.0002","1.3387e-007",
"438.0","0.0000","2.9910e-010",
"438.2","0.0000","0.0000e+000",
"438.4","0.0000","5.5043e-009",
"438.6","0.0002","1.1033e-007",
"438.8","0.0003","2.0132e-007",
"439.0","0.0003","2.0472e-007",
"439.2","0.0002","1.7744e-007",
"439.4","0.0002","1.4258e-007",
"439.6","0.0001","9.6677e-008",
"439.8","0.0001","4.8250e-008",
"440.0","0.0001","7.8545e-008",
"440.2","0.0003","2.0707e-007",
"440.4","0.0003","2.3907e-007",
"440.6","0.0002","1.2481e-007",
"440.8","0.0000","2.7938e-008",
"441.0","0.0000","0.0000e+000",
"441.2","0.0000","2.8233e-008",
"441.4","0.0001","9.7751e-008",
"441.6","0.0002","1.3695e-007",
"441.8","0.0002","1.3301e-007",
"442.0","0.0001","8.9232e-008",
"442.2","0.0000","2.9113e-008",
"442.4","0.0000","0.0000e+000",
"442.6","0.0000","0.0000e+000",
"442.8","0.0001","5.4146e-008",
"443.0","0.0002","1.1639e-007",
"443.2","0.0001","7.7824e-008",
"443.4","0.0000","6.2853e-009",
"443.6","0.0000","0.0000e+000",
"443.8","0.0000","0.0000e+000",
"444.0","0.0000","1.1713e-008",
"444.2","0.0001","4.2246e-008",
"444.4","0.0002","1.1838e-007",
"444.6","0.0002","1.7115e-007",
"444.8","0.0002","1.3955e-007",
"445.0","0.0001","8.0174e-008",
"445.2","0.0000","1.7340e-008",
"445.4","0.0000","2.3832e-008",
"445.6","0.0002","1.5044e-007",
"445.8","0.0003","1.9862e-007",
"446.0","0.0001","8.1553e-008",
"446.2","0.0000","0.0000e+000",
"446.4","0.0000","0.0000e+000",
"446.6","0.0000","3.1485e-008",
"446.8","0.0002","1.1529e-007",
"447.0","0.0002","1.5098e-007",
"447.2","0.0002","1.2720e-007",
"447.4","0.0001","1.0186e-007",
"447.6","0.0001","9.4845e-008",
"447.8","0.0002","1.3766e-007",
"448.0","0.0003","1.9752e-007",
"448.2","0.0002","1.7397e-007",
"448.4","0.0001","9.4973e-008",
"448.6","0.0001","3.7519e-008",
"448.8","0.0000","4.4364e-009",
"449.0","0.0000","0.0000e+000",
"449.2","0.0000","0.0000e+000",
"449.4","0.0000","3.1218e-009",
"449.6","0.0000","1.1088e-008",
"449.8","0.0000","2.0853e-008",
"450.0","0.0001","4.6966e-008",
"450.2","0.0002","1.3218e-007",
"450.4","0.0003","1.8494e-007",
"450.6","0.0001","9.2632e-008",
"450.8","0.0000","3.2561e-008",
"451.0","0.0002","1.4820e-007",
"451.2","0.0003","2.4649e-007",
"451.4","0.0003","2.1684e-007",
"451.6","0.0002","1.4073e-007",
"451.8","0.0001","4.8111e-008",
"452.0","0.0000","1.4584e-009",
"452.2","0.0000","3.5266e-008",
"452.4","0.0001","8.5960e-008",
"452.6","0.0002","1.2488e-007",
"452.8","0.0002","1.3223e-007",
"453.0","0.0001","1.0190e-007",
"453.2","0.0001","5.8055e-008",
"453.4","0.0000","1.5099e-008",
"453.6","0.0000","0.0000e+000",
"453.8","0.0000","0.0000e+000",
"454.0","0.0000","0.0000e+000",
"454.2","0.0000","0.0000e+000",
"454.4","0.0000","1.3234e-008",
"454.6","0.0000","3.1012e-008",
"454.8","0.0000","2.0885e-008",
"455.0","0.0000","2.2815e-009",
"455.2","0.0000","1.2985e-008",
"455.4","0.0001","4.0726e-008",
"455.6","0.0001","6.9193e-008",
"455.8","0.0001","9.8520e-008",
"456.0","0.0002","1.3672e-007",
"456.2","0.0002","1.5560e-007",
"456.4","0.0001","9.9058e-008",
"456.6","0.0001","5.8320e-008",
"456.8","0.0002","1.3332e-007",
"457.0","0.0002","1.7870e-007",
"457.2","0.0001","8.0753e-008",
"457.4","0.0000","2.3966e-009",
"457.6","0.0001","4.1708e-008",
"457.8","0.0001","7.0313e-008",
"458.0","0.0000","3.0515e-008",
"458.2","0.0000","0.0000e+000",
"458.4","0.0000","0.0000e+000",
"458.6","0.0000","1.5248e-008",
"458.8","0.0001","5.8386e-008",
"459.0","0.0001","5.9294e-008",
"459.2","0.0000","1.5022e-008",
"459.4","0.0000","2.6038e-008",
"459.6","0.0001","9.2060e-008",
"459.8","0.0001","1.0594e-007",
"460.0","0.0001","6.7876e-008",
"460.2","0.0001","5.0981e-008",
"460.4","0.0001","5.2738e-008",
"460.6","0.0000","3.0359e-008",
"460.8","0.0000","3.3158e-009",
"461.0","0.0000","3.1955e-008",
"461.2","0.0001","7.6757e-008",
"461.4","0.0001","4.4462e-008",
"461.6","0.0000","2.4034e-009",
"461.8","0.0001","8.1296e-008",
"462.0","0.0002","1.6918e-007",
"462.2","0.0001","1.0229e-007",
"462.4","0.0000","1.6487e-009",
"462.6","0.0000","0.0000e+000",
"462.8","0.0000","0.0000e+000",
"463.0","0.0000","0.0000e+000",
"463.2","0.0000","3.0704e-009",
"463.4","0.0001","3.6624e-008",
"463.6","0.0001","5.8469e-008",
"463.8","0.0001","4.1157e-008",
"464.0","0.0000","3.3627e-008",
"464.2","0.0001","6.1712e-008",
"464.4","0.0001","1.0667e-007",
"464.6","0.0002","1.5658e-007",
"464.8","0.0002","1.4424e-007",
"465.0","0.0001","5.2254e-008",
"465.2","0.0000","0.0000e+000",
"465.4","0.0000","0.0000e+000",
"465.6","0.0001","3.8254e-008",
"465.8","0.0002","1.2035e-007",
"466.0","0.0002","1.2267e-007",
"466.2","0.0001","4.9947e-008",
"466.4","0.0000","0.0000e+000",
"466.6","0.0000","0.0000e+000",
"466.8","0.0001","4.6889e-008",
"467.0","0.0002","1.3214e-007",
"467.2","0.0003","1.9202e-007",
"467.4","0.0003","2.0674e-007",
"467.6","0.0002","1.2865e-007",
"467.8","0.0000","2.3944e-008",
"468.0","0.0000","4.0519e-010",
"468.2","0.0000","2.4741e-008",
"468.4","0.0001","7.4606e-008",
"468.6","0.0002","1.1366e-007",
"468.8","0.0001","7.5038e-008",
"469.0","0.0000","2.8456e-008",
"469.2","0.0001","3.9037e-008",
"469.4","0.0001","6.9219e-008",
"469.6","0.0001","1.0678e-007",
"469.8","0.0002","1.3308e-007",
"470.0","0.0002","1.2826e-007",
"470.2","0.0001","1.0454e-007",
"470.4","0.0001","6.5373e-008",
"470.6","0.0001","5.6030e-008",
"470.8","0.0001","1.0014e-007",
