"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0043","4.2198e-006",
"380.2","0.0054","5.2575e-006",
"380.4","0.0048","4.7411e-006",
"380.6","0.0040","3.9002e-006",
"380.8","0.0032","3.0854e-006",
"381.0","0.0024","2.3804e-006",
"381.2","0.0021","2.0979e-006",
"381.4","0.0032","3.1593e-006",
"381.6","0.0045","4.4177e-006",
"381.8","0.0040","3.9614e-006",
"382.0","0.0029","2.8569e-006",
"382.2","0.0025","2.4677e-006",
"382.4","0.0024","2.3582e-006",
"382.6","0.0023","2.2343e-006",
"382.8","0.0022","2.1328e-006",
"383.0","0.0020","1.9514e-006",
"383.2","0.0021","2.0879e-006",
"383.4","0.0030","2.9705e-006",
"383.6","0.0033","3.2166e-006",
"383.8","0.0020","1.9849e-006",
"384.0","0.0008","7.4829e-007",
"384.2","0.0002","2.2086e-007",
"384.4","0.0004","3.8728e-007",
"384.6","0.0013","1.2587e-006",
"384.8","0.0023","2.2484e-006",
"385.0","0.0031","2.9878e-006",
"385.2","0.0029","2.8861e-006",
"385.4","0.0022","2.1176e-006",
"385.6","0.0020","1.9115e-006",
"385.8","0.0023","2.2806e-006",
"386.0","0.0027","2.6420e-006",
"386.2","0.0029","2.7922e-006",
"386.4","0.0024","2.3531e-006",
"386.6","0.0018","1.7326e-006",
"386.8","0.0017","1.6994e-006",
"387.0","0.0020","1.9442e-006",
"387.2","0.0020","1.9859e-006",
"387.4","0.0020","2.0004e-006",
"387.6","0.0023","2.2068e-006",
"387.8","0.0025","2.4304e-006",
"388.0","0.0026","2.5115e-006",
"388.2","0.0026","2.5383e-006",
"388.4","0.0026","2.5633e-006",
"388.6","0.0025","2.4694e-006",
"388.8","0.0022","2.1705e-006",
"389.0","0.0019","1.8483e-006",
"389.2","0.0016","1.6005e-006",
"389.4","0.0016","1.5571e-006",
"389.6","0.0018","1.7839e-006",
"389.8","0.0021","2.0225e-006",
"390.0","0.0022","2.1784e-006",
"390.2","0.0024","2.3339e-006",
"390.4","0.0025","2.4616e-006",
"390.6","0.0025","2.4146e-006",
"390.8","0.0022","2.1941e-006",
"391.0","0.0019","1.8645e-006",
"391.2","0.0016","1.5726e-006",
"391.4","0.0016","1.6133e-006",
"391.6","0.0020","1.9269e-006",
"391.8","0.0024","2.3863e-006",
"392.0","0.0029","2.8245e-006",
"392.2","0.0030","2.9765e-006",
"392.4","0.0030","2.9320e-006",
"392.6","0.0029","2.8413e-006",
"392.8","0.0026","2.5862e-006",
"393.0","0.0019","1.8896e-006",
"393.2","0.0013","1.2696e-006",
"393.4","0.0012","1.2234e-006",
"393.6","0.0016","1.5321e-006",
"393.8","0.0023","2.2479e-006",
"394.0","0.0027","2.6026e-006",
"394.2","0.0021","2.0085e-006",
"394.4","0.0016","1.5979e-006",
"394.6","0.0019","1.9084e-006",
"394.8","0.0023","2.2368e-006",
"395.0","0.0024","2.3455e-006",
"395.2","0.0025","2.4204e-006",
"395.4","0.0026","2.4988e-006",
"395.6","0.0027","2.6212e-006",
"395.8","0.0028","2.7226e-006",
"396.0","0.0025","2.4545e-006",
"396.2","0.0020","1.9213e-006",
"396.4","0.0017","1.6413e-006",
"396.6","0.0017","1.6863e-006",
"396.8","0.0021","2.0722e-006",
"397.0","0.0026","2.5361e-006",
"397.2","0.0026","2.5067e-006",
"397.4","0.0023","2.2556e-006",
"397.6","0.0024","2.3546e-006",
"397.8","0.0025","2.4822e-006",
"398.0","0.0021","2.0420e-006",
"398.2","0.0017","1.6518e-006",
"398.4","0.0022","2.1957e-006",
"398.6","0.0028","2.7548e-006",
"398.8","0.0025","2.4357e-006",
"399.0","0.0021","2.0297e-006",
"399.2","0.0020","1.9884e-006",
"399.4","0.0021","2.0801e-006",
"399.6","0.0023","2.2543e-006",
"399.8","0.0025","2.4175e-006",
"400.0","0.0026","2.4975e-006",
"400.2","0.0026","2.5336e-006",
"400.4","0.0026","2.5270e-006",
"400.6","0.0025","2.4352e-006",
"400.8","0.0023","2.2693e-006",
"401.0","0.0022","2.1542e-006",
"401.2","0.0022","2.1273e-006",
"401.4","0.0022","2.1557e-006",
"401.6","0.0023","2.2230e-006",
"401.8","0.0023","2.2871e-006",
"402.0","0.0024","2.3652e-006",
"402.2","0.0026","2.5947e-006",
"402.4","0.0028","2.7834e-006",
"402.6","0.0025","2.4060e-006",
"402.8","0.0019","1.8889e-006",
"403.0","0.0021","2.0350e-006",
"403.2","0.0025","2.4627e-006",
"403.4","0.0028","2.7282e-006",
"403.6","0.0029","2.8125e-006",
"403.8","0.0026","2.5219e-006",
"404.0","0.0023","2.2279e-006",
"404.2","0.0024","2.3060e-006",
"404.4","0.0025","2.4660e-006",
"404.6","0.0026","2.5512e-006",
"404.8","0.0027","2.6559e-006",
"405.0","0.0029","2.8105e-006",
"405.2","0.0030","2.9806e-006",
"405.4","0.0032","3.1388e-006",
"405.6","0.0031","3.0728e-006",
"405.8","0.0028","2.7230e-006",
"406.0","0.0026","2.5798e-006",
"406.2","0.0028","2.7862e-006",
"406.4","0.0031","3.0110e-006",
"406.6","0.0032","3.1552e-006",
"406.8","0.0033","3.2431e-006",
"407.0","0.0033","3.2745e-006",
"407.2","0.0033","3.2339e-006",
"407.4","0.0033","3.1884e-006",
"407.6","0.0034","3.3429e-006",
"407.8","0.0037","3.5963e-006",
"408.0","0.0038","3.6855e-006",
"408.2","0.0037","3.6654e-006",
"408.4","0.0037","3.6491e-006",
"408.6","0.0037","3.6402e-006",
"408.8","0.0037","3.6289e-006",
"409.0","0.0037","3.6558e-006",
"409.2","0.0039","3.8137e-006",
"409.4","0.0041","3.9698e-006",
"409.6","0.0040","3.9521e-006",
"409.8","0.0040","3.9530e-006",
"410.0","0.0042","4.1064e-006",
"410.2","0.0044","4.3105e-006",
"410.4","0.0046","4.5256e-006",
"410.6","0.0048","4.6567e-006",
"410.8","0.0047","4.6347e-006",
"411.0","0.0048","4.7213e-006",
"411.2","0.0051","5.0205e-006",
"411.4","0.0053","5.2037e-006",
"411.6","0.0053","5.1811e-006",
"411.8","0.0054","5.2580e-006",
"412.0","0.0056","5.4865e-006",
"412.2","0.0058","5.7183e-006",
"412.4","0.0060","5.8836e-006",
"412.6","0.0060","5.8451e-006",
"412.8","0.0058","5.6942e-006",
"413.0","0.0059","5.8100e-006",
"413.2","0.0062","6.0892e-006",
"413.4","0.0063","6.1440e-006",
"413.6","0.0062","6.1185e-006",
"413.8","0.0065","6.3827e-006",
"414.0","0.0069","6.7470e-006",
"414.2","0.0070","6.8264e-006",
"414.4","0.0070","6.8535e-006",
"414.6","0.0073","7.1888e-006",
"414.8","0.0077","7.5359e-006",
"415.0","0.0077","7.5385e-006",
"415.2","0.0077","7.4958e-006",
"415.4","0.0078","7.6244e-006",
"415.6","0.0080","7.8407e-006",
"415.8","0.0083","8.1391e-006",
"416.0","0.0087","8.4899e-006",
"416.2","0.0090","8.8549e-006",
"416.4","0.0093","9.1316e-006",
"416.6","0.0095","9.2589e-006",
"416.8","0.0097","9.4702e-006",
"417.0","0.0101","9.8499e-006",
"417.2","0.0104","1.0158e-005",
"417.4","0.0105","1.0322e-005",
"417.6","0.0107","1.0470e-005",
"417.8","0.0109","1.0646e-005",
"418.0","0.0111","1.0873e-005",
"418.2","0.0114","1.1189e-005",
"418.4","0.0119","1.1693e-005",
"418.6","0.0125","1.2256e-005",
"418.8","0.0128","1.2490e-005",
"419.0","0.0128","1.2510e-005",
"419.2","0.0129","1.2621e-005",
"419.4","0.0131","1.2848e-005",
"419.6","0.0135","1.3249e-005",
"419.8","0.0140","1.3721e-005",
"420.0","0.0144","1.4125e-005",
"420.2","0.0148","1.4510e-005",
"420.4","0.0153","1.4950e-005",
"420.6","0.0157","1.5355e-005",
"420.8","0.0159","1.5609e-005",
"421.0","0.0162","1.5855e-005",
"421.2","0.0165","1.6140e-005",
"421.4","0.0169","1.6591e-005",
"421.6","0.0177","1.7344e-005",
"421.8","0.0184","1.7992e-005",
"422.0","0.0187","1.8288e-005",
"422.2","0.0191","1.8709e-005",
"422.4","0.0199","1.9445e-005",
"422.6","0.0206","2.0185e-005",
"422.8","0.0213","2.0822e-005",
"423.0","0.0217","2.1290e-005",
"423.2","0.0220","2.1591e-005",
"423.4","0.0225","2.2064e-005",
"423.6","0.0232","2.2732e-005",
"423.8","0.0239","2.3413e-005",
"424.0","0.0246","2.4060e-005",
"424.2","0.0252","2.4696e-005",
"424.4","0.0259","2.5353e-005",
"424.6","0.0265","2.6002e-005",
"424.8","0.0273","2.6713e-005",
"425.0","0.0283","2.7675e-005",
"425.2","0.0293","2.8742e-005",
"425.4","0.0303","2.9662e-005",
"425.6","0.0311","3.0490e-005",
"425.8","0.0320","3.1324e-005",
"426.0","0.0328","3.2155e-005",
"426.2","0.0336","3.2917e-005",
"426.4","0.0345","3.3772e-005",
"426.6","0.0357","3.5006e-005",
"426.8","0.0369","3.6143e-005",
"427.0","0.0375","3.6728e-005",
"427.2","0.0382","3.7389e-005",
"427.4","0.0394","3.8579e-005",
"427.6","0.0407","3.9821e-005",
"427.8","0.0418","4.0940e-005",
"428.0","0.0432","4.2313e-005",
"428.2","0.0450","4.4070e-005",
"428.4","0.0466","4.5595e-005",
"428.6","0.0476","4.6651e-005",
"428.8","0.0489","4.7851e-005",
"429.0","0.0504","4.9373e-005",
"429.2","0.0520","5.0889e-005",
"429.4","0.0535","5.2376e-005",
"429.6","0.0548","5.3679e-005",
"429.8","0.0560","5.4852e-005",
"430.0","0.0576","5.6379e-005",
"430.2","0.0594","5.8134e-005",
"430.4","0.0609","5.9651e-005",
"430.6","0.0624","6.1161e-005",
