"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0059","4.4404e-006",
"380.2","0.0068","5.1373e-006",
"380.4","0.0054","4.0935e-006",
"380.6","0.0040","3.0062e-006",
"380.8","0.0030","2.2495e-006",
"381.0","0.0024","1.7944e-006",
"381.2","0.0025","1.8740e-006",
"381.4","0.0044","3.3407e-006",
"381.6","0.0064","4.8651e-006",
"381.8","0.0056","4.2179e-006",
"382.0","0.0037","2.7745e-006",
"382.2","0.0031","2.3179e-006",
"382.4","0.0030","2.2444e-006",
"382.6","0.0028","2.1589e-006",
"382.8","0.0027","2.0163e-006",
"383.0","0.0021","1.5704e-006",
"383.2","0.0019","1.4254e-006",
"383.4","0.0028","2.1160e-006",
"383.6","0.0034","2.5550e-006",
"383.8","0.0028","2.1391e-006",
"384.0","0.0019","1.4550e-006",
"384.2","0.0010","7.6438e-007",
"384.4","0.0007","5.0384e-007",
"384.6","0.0011","8.6528e-007",
"384.8","0.0020","1.5031e-006",
"385.0","0.0029","2.1872e-006",
"385.2","0.0032","2.4233e-006",
"385.4","0.0029","2.2059e-006",
"385.6","0.0027","2.0505e-006",
"385.8","0.0027","2.0649e-006",
"386.0","0.0031","2.3462e-006",
"386.2","0.0034","2.6079e-006",
"386.4","0.0027","2.0594e-006",
"386.6","0.0016","1.2284e-006",
"386.8","0.0015","1.1367e-006",
"387.0","0.0019","1.4057e-006",
"387.2","0.0019","1.4313e-006",
"387.4","0.0019","1.4752e-006",
"387.6","0.0025","1.8891e-006",
"387.8","0.0031","2.3602e-006",
"388.0","0.0035","2.6666e-006",
"388.2","0.0036","2.7067e-006",
"388.4","0.0029","2.2187e-006",
"388.6","0.0026","1.9917e-006",
"388.8","0.0035","2.6187e-006",
"389.0","0.0037","2.7761e-006",
"389.2","0.0023","1.7802e-006",
"389.4","0.0013","9.8610e-007",
"389.6","0.0013","9.8127e-007",
"389.8","0.0018","1.3593e-006",
"390.0","0.0026","1.9342e-006",
"390.2","0.0029","2.2085e-006",
"390.4","0.0027","2.0720e-006",
"390.6","0.0024","1.8564e-006",
"390.8","0.0022","1.6786e-006",
"391.0","0.0022","1.6655e-006",
"391.2","0.0023","1.7628e-006",
"391.4","0.0022","1.7059e-006",
"391.6","0.0022","1.6421e-006",
"391.8","0.0027","2.0389e-006",
"392.0","0.0034","2.5549e-006",
"392.2","0.0033","2.4849e-006",
"392.4","0.0029","2.2252e-006",
"392.6","0.0033","2.4803e-006",
"392.8","0.0035","2.6238e-006",
"393.0","0.0023","1.7275e-006",
"393.2","0.0010","7.7321e-007",
"393.4","0.0008","5.7974e-007",
"393.6","0.0012","8.8610e-007",
"393.8","0.0024","1.8179e-006",
"394.0","0.0032","2.3970e-006",
"394.2","0.0025","1.8999e-006",
"394.4","0.0020","1.4874e-006",
"394.6","0.0022","1.6946e-006",
"394.8","0.0027","2.0210e-006",
"395.0","0.0030","2.2902e-006",
"395.2","0.0031","2.3477e-006",
"395.4","0.0028","2.1568e-006",
"395.6","0.0026","2.0044e-006",
"395.8","0.0026","1.9489e-006",
"396.0","0.0024","1.8486e-006",
"396.2","0.0023","1.7260e-006",
"396.4","0.0023","1.7140e-006",
"396.6","0.0024","1.8199e-006",
"396.8","0.0027","2.0305e-006",
"397.0","0.0030","2.2607e-006",
"397.2","0.0031","2.3514e-006",
"397.4","0.0031","2.3412e-006",
"397.6","0.0031","2.3221e-006",
"397.8","0.0029","2.2327e-006",
"398.0","0.0025","1.8644e-006",
"398.2","0.0021","1.6104e-006",
"398.4","0.0028","2.1186e-006",
"398.6","0.0034","2.6032e-006",
"398.8","0.0030","2.2403e-006",
"399.0","0.0025","1.8616e-006",
"399.2","0.0026","1.9896e-006",
"399.4","0.0030","2.2408e-006",
"399.6","0.0033","2.4688e-006",
"399.8","0.0035","2.6208e-006",
"400.0","0.0035","2.6308e-006",
"400.2","0.0034","2.5654e-006",
"400.4","0.0032","2.4566e-006",
"400.6","0.0031","2.3696e-006",
"400.8","0.0031","2.3217e-006",
"401.0","0.0029","2.2202e-006",
"401.2","0.0027","2.0803e-006",
"401.4","0.0027","2.0325e-006",
"401.6","0.0028","2.1039e-006",
"401.8","0.0030","2.2948e-006",
"402.0","0.0034","2.5456e-006",
"402.2","0.0037","2.7758e-006",
"402.4","0.0038","2.8669e-006",
"402.6","0.0033","2.4892e-006",
"402.8","0.0027","2.0295e-006",
"403.0","0.0029","2.2202e-006",
"403.2","0.0035","2.6710e-006",
"403.4","0.0039","2.9237e-006",
"403.6","0.0039","2.9628e-006",
"403.8","0.0034","2.5424e-006",
"404.0","0.0029","2.2067e-006",
"404.2","0.0034","2.5909e-006",
"404.4","0.0039","2.9653e-006",
"404.6","0.0037","2.8045e-006",
"404.8","0.0035","2.6828e-006",
"405.0","0.0038","2.9067e-006",
"405.2","0.0042","3.1999e-006",
"405.4","0.0045","3.4419e-006",
"405.6","0.0045","3.3854e-006",
"405.8","0.0039","2.9524e-006",
"406.0","0.0037","2.8035e-006",
"406.2","0.0041","3.1187e-006",
"406.4","0.0045","3.3784e-006",
"406.6","0.0046","3.4566e-006",
"406.8","0.0046","3.5094e-006",
"407.0","0.0047","3.5569e-006",
"407.2","0.0047","3.5549e-006",
"407.4","0.0047","3.5509e-006",
"407.6","0.0049","3.6980e-006",
"407.8","0.0052","3.9348e-006",
"408.0","0.0054","4.1167e-006",
"408.2","0.0056","4.2183e-006",
"408.4","0.0055","4.1773e-006",
"408.6","0.0054","4.1060e-006",
"408.8","0.0055","4.1934e-006",
"409.0","0.0057","4.3141e-006",
"409.2","0.0057","4.2950e-006",
"409.4","0.0057","4.2987e-006",
"409.6","0.0060","4.5260e-006",
"409.8","0.0062","4.6993e-006",
"410.0","0.0060","4.5573e-006",
"410.2","0.0060","4.5468e-006",
"410.4","0.0066","4.9770e-006",
"410.6","0.0070","5.3138e-006",
"410.8","0.0070","5.2789e-006",
"411.0","0.0070","5.3240e-006",
"411.2","0.0074","5.6205e-006",
"411.4","0.0078","5.9019e-006",
"411.6","0.0080","6.0725e-006",
"411.8","0.0081","6.1568e-006",
"412.0","0.0082","6.1840e-006",
"412.2","0.0084","6.3550e-006",
"412.4","0.0087","6.6347e-006",
"412.6","0.0088","6.6831e-006",
"412.8","0.0086","6.5587e-006",
"413.0","0.0088","6.6472e-006",
"413.2","0.0091","6.8955e-006",
"413.4","0.0093","7.0568e-006",
"413.6","0.0095","7.1806e-006",
"413.8","0.0098","7.3970e-006",
"414.0","0.0101","7.6659e-006",
"414.2","0.0104","7.8991e-006",
"414.4","0.0107","8.1148e-006",
"414.6","0.0110","8.3354e-006",
"414.8","0.0113","8.5466e-006",
"415.0","0.0115","8.7442e-006",
"415.2","0.0117","8.9044e-006",
"415.4","0.0118","8.9811e-006",
"415.6","0.0120","9.1111e-006",
"415.8","0.0124","9.4090e-006",
"416.0","0.0129","9.7817e-006",
"416.2","0.0134","1.0172e-005",
"416.4","0.0139","1.0530e-005",
"416.6","0.0143","1.0817e-005",
"416.8","0.0148","1.1196e-005",
"417.0","0.0154","1.1712e-005",
"417.2","0.0159","1.2075e-005",
"417.4","0.0161","1.2211e-005",
"417.6","0.0163","1.2361e-005",
"417.8","0.0166","1.2599e-005",
"418.0","0.0170","1.2910e-005",
"418.2","0.0175","1.3305e-005",
"418.4","0.0182","1.3786e-005",
"418.6","0.0188","1.4291e-005",
"418.8","0.0193","1.4647e-005",
"419.0","0.0196","1.4900e-005",
"419.2","0.0200","1.5197e-005",
"419.4","0.0204","1.5504e-005",
"419.6","0.0207","1.5726e-005",
"419.8","0.0211","1.5994e-005",
"420.0","0.0219","1.6582e-005",
"420.2","0.0227","1.7237e-005",
"420.4","0.0232","1.7625e-005",
"420.6","0.0237","1.7973e-005",
"420.8","0.0244","1.8523e-005",
"421.0","0.0251","1.9009e-005",
"421.2","0.0252","1.9128e-005",
"421.4","0.0256","1.9405e-005",
"421.6","0.0266","2.0196e-005",
"421.8","0.0278","2.1057e-005",
"422.0","0.0287","2.1763e-005",
"422.2","0.0295","2.2372e-005",
"422.4","0.0302","2.2871e-005",
"422.6","0.0309","2.3442e-005",
"422.8","0.0319","2.4161e-005",
"423.0","0.0327","2.4824e-005",
"423.2","0.0334","2.5364e-005",
"423.4","0.0342","2.5968e-005",
"423.6","0.0351","2.6637e-005",
"423.8","0.0361","2.7349e-005",
"424.0","0.0370","2.8079e-005",
"424.2","0.0380","2.8815e-005",
"424.4","0.0390","2.9605e-005",
"424.6","0.0402","3.0512e-005",
"424.8","0.0415","3.1473e-005",
"425.0","0.0426","3.2342e-005",
"425.2","0.0438","3.3188e-005",
"425.4","0.0450","3.4145e-005",
"425.6","0.0464","3.5161e-005",
"425.8","0.0478","3.6247e-005",
"426.0","0.0492","3.7291e-005",
"426.2","0.0502","3.8044e-005",
"426.4","0.0512","3.8816e-005",
"426.6","0.0527","3.9996e-005",
"426.8","0.0542","4.1141e-005",
"427.0","0.0552","4.1876e-005",
"427.2","0.0563","4.2706e-005",
"427.4","0.0580","4.4012e-005",
"427.6","0.0599","4.5430e-005",
"427.8","0.0618","4.6843e-005",
"428.0","0.0637","4.8281e-005",
"428.2","0.0656","4.9722e-005",
"428.4","0.0672","5.0953e-005",
"428.6","0.0684","5.1892e-005",
"428.8","0.0700","5.3078e-005",
"429.0","0.0721","5.4671e-005",
"429.2","0.0743","5.6318e-005",
"429.4","0.0764","5.7939e-005",
"429.6","0.0780","5.9179e-005",
"429.8","0.0793","6.0136e-005",
"430.0","0.0812","6.1558e-005",
"430.2","0.0835","6.3347e-005",
"430.4","0.0858","6.5071e-005",
"430.6","0.0881","6.6797e-005",
"430.8","0.0904","6.8573e-005",
"431.0","0.0929","7.0449e-005",
"431.2","0.0951","7.2155e-005",
"431.4","0.0973","7.3805e-005",
"431.6","0.0995","7.5496e-005",
"431.8","0.1018","7.7194e-005",
"432.0","0.1038","7.8733e-005",
