"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0201","2.3168e-006",
"380.2","0.0263","3.0245e-006",
"380.4","0.0212","2.4387e-006",
"380.6","0.0121","1.3892e-006",
"380.8","0.0032","3.7129e-007",
"381.0","0.0003","3.8473e-008",
"381.2","0.0038","4.3155e-007",
"381.4","0.0157","1.8065e-006",
"381.6","0.0273","3.1357e-006",
"381.8","0.0246","2.8289e-006",
"382.0","0.0151","1.7343e-006",
"382.2","0.0057","6.6047e-007",
"382.4","0.0001","8.8506e-009",
"382.6","0.0067","7.7595e-007",
"382.8","0.0129","1.4788e-006",
"383.0","0.0056","6.4347e-007",
"383.2","0.0008","9.1398e-008",
"383.4","0.0097","1.1104e-006",
"383.6","0.0146","1.6834e-006",
"383.8","0.0066","7.5401e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","0.0000e+000",
"384.6","0.0000","0.0000e+000",
"384.8","0.0028","3.2351e-007",
"385.0","0.0099","1.1433e-006",
"385.2","0.0117","1.3474e-006",
"385.4","0.0075","8.6317e-007",
"385.6","0.0033","3.7679e-007",
"385.8","0.0010","1.1044e-007",
"386.0","0.0032","3.6341e-007",
"386.2","0.0071","8.1738e-007",
"386.4","0.0051","5.8762e-007",
"386.6","0.0007","8.2637e-008",
"386.8","0.0013","1.5257e-007",
"387.0","0.0042","4.8738e-007",
"387.2","0.0055","6.3433e-007",
"387.4","0.0058","6.7023e-007",
"387.6","0.0051","5.8280e-007",
"387.8","0.0050","5.7523e-007",
"388.0","0.0086","9.8669e-007",
"388.2","0.0113","1.2969e-006",
"388.4","0.0094","1.0801e-006",
"388.6","0.0075","8.6529e-007",
"388.8","0.0083","9.5495e-007",
"389.0","0.0088","1.0161e-006",
"389.2","0.0079","9.0503e-007",
"389.4","0.0055","6.3729e-007",
"389.6","0.0022","2.5333e-007",
"389.8","0.0021","2.3671e-007",
"390.0","0.0060","6.8957e-007",
"390.2","0.0092","1.0570e-006",
"390.4","0.0102","1.1677e-006",
"390.6","0.0093","1.0747e-006",
"390.8","0.0071","8.1148e-007",
"391.0","0.0038","4.3353e-007",
"391.2","0.0007","8.0058e-008",
"391.4","0.0000","0.0000e+000",
"391.6","0.0015","1.7610e-007",
"391.8","0.0064","7.3826e-007",
"392.0","0.0120","1.3762e-006",
"392.2","0.0138","1.5824e-006",
"392.4","0.0131","1.5086e-006",
"392.6","0.0116","1.3363e-006",
"392.8","0.0093","1.0748e-006",
"393.0","0.0059","6.8089e-007",
"393.2","0.0034","3.9406e-007",
"393.4","0.0044","5.1018e-007",
"393.6","0.0064","7.3178e-007",
"393.8","0.0079","9.1022e-007",
"394.0","0.0081","9.3634e-007",
"394.2","0.0059","6.8019e-007",
"394.4","0.0042","4.8603e-007",
"394.6","0.0046","5.3133e-007",
"394.8","0.0058","6.6221e-007",
"395.0","0.0071","8.1958e-007",
"395.2","0.0079","9.0385e-007",
"395.4","0.0077","8.8783e-007",
"395.6","0.0078","9.0238e-007",
"395.8","0.0084","9.6290e-007",
"396.0","0.0086","9.9132e-007",
"396.2","0.0084","9.6146e-007",
"396.4","0.0070","8.0347e-007",
"396.6","0.0054","6.2606e-007",
"396.8","0.0067","7.6676e-007",
"397.0","0.0091","1.0458e-006",
"397.2","0.0086","9.8816e-007",
"397.4","0.0070","8.0359e-007",
"397.6","0.0082","9.4716e-007",
"397.8","0.0099","1.1385e-006",
"398.0","0.0077","8.8191e-007",
"398.2","0.0056","6.4127e-007",
"398.4","0.0094","1.0836e-006",
"398.6","0.0129","1.4889e-006",
"398.8","0.0098","1.1248e-006",
"399.0","0.0063","7.2382e-007",
"399.2","0.0065","7.4303e-007",
"399.4","0.0073","8.3405e-007",
"399.6","0.0074","8.5394e-007",
"399.8","0.0082","9.4260e-007",
"400.0","0.0099","1.1401e-006",
"400.2","0.0105","1.2047e-006",
"400.4","0.0091","1.0464e-006",
"400.6","0.0074","8.5371e-007",
"400.8","0.0062","7.1126e-007",
"401.0","0.0063","7.2145e-007",
"401.2","0.0076","8.7741e-007",
"401.4","0.0087","1.0006e-006",
"401.6","0.0092","1.0552e-006",
"401.8","0.0092","1.0568e-006",
"402.0","0.0091","1.0431e-006",
"402.2","0.0101","1.1590e-006",
"402.4","0.0109","1.2524e-006",
"402.6","0.0075","8.6656e-007",
"402.8","0.0036","4.1385e-007",
"403.0","0.0063","7.2059e-007",
"403.2","0.0110","1.2669e-006",
"403.4","0.0119","1.3651e-006",
"403.6","0.0104","1.1980e-006",
"403.8","0.0066","7.6145e-007",
"404.0","0.0038","4.4012e-007",
"404.2","0.0063","7.2877e-007",
"404.4","0.0093","1.0708e-006",
"404.6","0.0095","1.0965e-006",
"404.8","0.0090","1.0350e-006",
"405.0","0.0083","9.5841e-007",
"405.2","0.0089","1.0184e-006",
"405.4","0.0114","1.3058e-006",
"405.6","0.0113","1.2980e-006",
"405.8","0.0072","8.2747e-007",
"406.0","0.0061","7.0173e-007",
"406.2","0.0098","1.1240e-006",
"406.4","0.0126","1.4513e-006",
"406.6","0.0132","1.5191e-006",
"406.8","0.0129","1.4860e-006",
"407.0","0.0122","1.4056e-006",
"407.2","0.0117","1.3412e-006",
"407.4","0.0117","1.3405e-006",
"407.6","0.0130","1.4917e-006",
"407.8","0.0150","1.7304e-006",
"408.0","0.0169","1.9381e-006",
"408.2","0.0178","2.0499e-006",
"408.4","0.0167","1.9221e-006",
"408.6","0.0149","1.7190e-006",
"408.8","0.0147","1.6952e-006",
"409.0","0.0151","1.7314e-006",
"409.2","0.0146","1.6826e-006",
"409.4","0.0145","1.6650e-006",
"409.6","0.0158","1.8207e-006",
"409.8","0.0169","1.9481e-006",
"410.0","0.0162","1.8607e-006",
"410.2","0.0162","1.8688e-006",
"410.4","0.0190","2.1900e-006",
"410.6","0.0208","2.3872e-006",
"410.8","0.0194","2.2291e-006",
"411.0","0.0193","2.2157e-006",
"411.2","0.0220","2.5326e-006",
"411.4","0.0233","2.6841e-006",
"411.6","0.0221","2.5369e-006",
"411.8","0.0218","2.5023e-006",
"412.0","0.0231","2.6584e-006",
"412.2","0.0243","2.7988e-006",
"412.4","0.0249","2.8683e-006",
"412.6","0.0247","2.8377e-006",
"412.8","0.0240","2.7571e-006",
"413.0","0.0245","2.8154e-006",
"413.2","0.0256","2.9497e-006",
"413.4","0.0256","2.9389e-006",
"413.6","0.0249","2.8655e-006",
"413.8","0.0255","2.9371e-006",
"414.0","0.0266","3.0565e-006",
"414.2","0.0261","2.9996e-006",
"414.4","0.0257","2.9612e-006",
"414.6","0.0286","3.2861e-006",
"414.8","0.0314","3.6162e-006",
"415.0","0.0302","3.4785e-006",
"415.2","0.0289","3.3266e-006",
"415.4","0.0309","3.5549e-006",
"415.6","0.0327","3.7652e-006",
"415.8","0.0321","3.6959e-006",
"416.0","0.0320","3.6820e-006",
"416.2","0.0339","3.9020e-006",
"416.4","0.0354","4.0727e-006",
"416.6","0.0354","4.0698e-006",
"416.8","0.0359","4.1261e-006",
"417.0","0.0375","4.3185e-006",
"417.2","0.0389","4.4733e-006",
"417.4","0.0395","4.5394e-006",
"417.6","0.0398","4.5813e-006",
"417.8","0.0403","4.6314e-006",
"418.0","0.0413","4.7544e-006",
