"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0091","1.0880e-006",
"380.2","0.0109","1.3041e-006",
"380.4","0.0154","1.8313e-006",
"380.6","0.0110","1.3056e-006",
"380.8","0.0026","3.1322e-007",
"381.0","0.0078","9.3232e-007",
"381.2","0.0191","2.2754e-006",
"381.4","0.0158","1.8786e-006",
"381.6","0.0078","9.3005e-007",
"381.8","0.0143","1.7047e-006",
"382.0","0.0234","2.7925e-006",
"382.2","0.0177","2.1060e-006",
"382.4","0.0078","9.3398e-007",
"382.6","0.0048","5.7662e-007",
"382.8","0.0046","5.4210e-007",
"383.0","0.0059","7.0562e-007",
"383.2","0.0069","8.2305e-007",
"383.4","0.0053","6.3273e-007",
"383.6","0.0042","4.9683e-007",
"383.8","0.0050","5.9242e-007",
"384.0","0.0078","9.3516e-007",
"384.2","0.0128","1.5197e-006",
"384.4","0.0150","1.7817e-006",
"384.6","0.0126","1.4971e-006",
"384.8","0.0079","9.3534e-007",
"385.0","0.0023","2.7490e-007",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0010","1.2102e-007",
"385.8","0.0033","3.9758e-007",
"386.0","0.0060","7.2021e-007",
"386.2","0.0080","9.5552e-007",
"386.4","0.0060","7.1161e-007",
"386.6","0.0034","4.0741e-007",
"386.8","0.0086","1.0279e-006",
"387.0","0.0149","1.7710e-006",
"387.2","0.0093","1.1078e-006",
"387.4","0.0022","2.6100e-007",
"387.6","0.0076","9.0757e-007",
"387.8","0.0151","1.7934e-006",
"388.0","0.0154","1.8360e-006",
"388.2","0.0129","1.5404e-006",
"388.4","0.0083","9.8939e-007",
"388.6","0.0049","5.8941e-007",
"388.8","0.0058","6.8509e-007",
"389.0","0.0071","8.4700e-007",
"389.2","0.0074","8.8292e-007",
"389.4","0.0074","8.7736e-007",
"389.6","0.0071","8.4905e-007",
"389.8","0.0077","9.1239e-007",
"390.0","0.0092","1.0909e-006",
"390.2","0.0104","1.2431e-006",
"390.4","0.0111","1.3188e-006",
"390.6","0.0111","1.3266e-006",
"390.8","0.0105","1.2476e-006",
"391.0","0.0084","1.0010e-006",
"391.2","0.0058","6.8593e-007",
"391.4","0.0045","5.3962e-007",
"391.6","0.0047","5.6361e-007",
"391.8","0.0063","7.4887e-007",
