GridI,GridJ,GridK,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Best_Ra,Best_Rmin_8,Best_Worst_R,Best_RayT,Best_SingleWhiteRatio,Best_RGBWhiteRatio,Best_RGBPoint_x,Best_RGBPoint_y,Best_RGBPoint_Y_lm,Best_RGBPoint_u1976,Best_RGBPoint_v1976,Best_R_weight,Best_G_weight,Best_B_weight,Mix_x,Mix_y,Mix_Y_lm,Mix_CCT_K,BoundaryEdge,Valid
0,0,43,0.1521,0.0284,4,0.200355660936574,0.0841730883224659,-59.6594534616168,-148.687631804541,R3,1,0,0.999999999999999,0.1521,0.0284,4,0.200355660936574,0.0841730883224659,0,0,4.58032749341578,0.152151954713431,0.0282191886852982,4,24999.9994413748,,1
0,1,42,0.151748837209302,0.0441790697674419,4,0.18811929713289,0.123227336283569,-39.5340750332502,-106.94587817238,R4,1,1.75458134332322e-15,0.999999999999998,0.151748837209302,0.0441790697674418,3.99999999999999,0.18811929713289,0.123227336283568,0,0.316286770937795,2.87593548146883,0.15178888409875,0.0439060010370213,4,24999.9994413748,,1
0,2,41,0.151397674418605,0.0599581395348837,4,0.177244208001459,0.157936865548312,-22.8202928108506,-91.130324305146,R4,1,0,1,0.151397674418605,0.0599581395348837,4,0.177244208001459,0.157936865548312,0,0.466100363626197,2.06862669045587,0.151425677791859,0.0595986761001308,4,24999.9994413748,,1
0,3,40,0.151046511627907,0.0757372093023256,4,0.16751520403584,0.188988486714845,-10.0010654069922,-75.2257951198159,R4,1,0,1,0.151046511627907,0.0757372093023256,4,0.16751520403584,0.188988486714845,0,0.553489709292104,1.59770689118443,0.151062335716675,0.0752972171618923,4,24999.9994413748,,1
0,4,39,0.150695348837209,0.0915162790697674,4,0.158760181450008,0.21693149563954,-0.673937022607126,-62.1173462483415,R4,1,0,1,0.150695348837209,0.0915162790697674,4,0.158760181450008,0.21693149563954,0,0.610744032070066,1.28917735609558,0.150698857797058,0.0910016275120288,4,24999.9994413748,,1
0,5,38,0.150344186046512,0.107295348837209,4,0.150839852818681,0.242210449686995,6.04960035604807,-51.6376303393221,R4,1,-7.22452300303687e-16,1,0.150344186046512,0.107295348837209,4,0.150839852818681,0.242210449686995,0,0.651158483159429,1.0713937687527,0.150335243956809,0.106711910442724,4,24999.9994413748,,1
0,6,37,0.149993023255814,0.123074418604651,4,0.143640281280796,0.265188995974544,10.9645204391086,-43.2281364173156,R4,1,6.29828460358853e-16,0.999999999999999,0.149993023255814,0.123074418604651,4,0.143640281280796,0.265188995974544,0,0.681210058671854,0.909453182056858,0.149971494119676,0.122428069248625,4,24999.9994413748,,1
0,7,36,0.149641860465116,0.138853488372093,4,0.137067364223514,0.286167477548099,14.6508723243322,-36.3913865843246,R4,1,0,1,0.149641860465116,0.138853488372093,4,0.137067364223514,0.286167477548099,0,0.704431616268397,0.784317890577033,0.149607608209345,0.138150107226842,4,24999.9994413748,,1
0,8,35,0.149290697674419,0.154632558139535,4,0.131042697321887,0.305396133939334,17.493160751865,-30.7467944025195,R4,1,-1.00258021353279e-15,1,0.149290697674419,0.154632558139535,4,0.131042697321887,0.305396133939334,0,0.722914009204754,0.68472079775842,0.149243586149448,0.153878027676953,4,24999.9994413748,,1
0,9,34,0.148939534883721,0.170411627906977,4,0.125500432091145,0.323085130773708,19.7394253061679,-26.0134470290131,R4,1,0,1,0.148939534883721,0.170411627906977,4,0.125500432091145,0.323085130773708,0,0.737973690073936,0.60356786271849,0.14887942786356,0.169611833901008,4,24999.9994413748,,1
0,10,33,0.148588372093023,0.186190697674419,4,0.120384859238854,0.339412272875865,21.5514765327022,-21.9849348294876,R4,1,0,1,0.148588372093023,0.186190697674419,4,0.120384859238854,0.339412272875865,0,0.75048085077881,0.536169834232129,0.148515133275198,0.185351529203526,4,24999.9994413748,,1
0,11,32,0.148237209302326,0.20196976744186,4,0.115648529491808,0.354529001941325,23.0374817803407,-18.5086973142924,R4,1,0,1,0.148237209302326,0.20196976744186,4,0.115648529491808,0.354529001941325,0,0.761033745121402,0.479302868955319,0.148150702307822,0.201097116891501,4,24999.9994413748,,1
0,12,31,0.147886046511628,0.217748837209302,4,0.111250777422343,0.368565107973139,24.2714876452681,-17.0130257417088,R1,1,0,1,0.147886046511628,0.217748837209302,4,0.111250777422343,0.368565107973139,0,0.770057218152595,0.430677580870136,0.147786134884833,0.216848600274404,4,24999.9994413748,,1
0,13,30,0.14753488372093,0.233527906976744,4,0.107156550923854,0.381632465191857,25.3049742163667,-17.142013367871,R1,1,0,1,0.14753488372093,0.233527906976744,4,0.107156550923854,0.381632465191857,0,0.777861290793083,0.388623343098304,0.147421430929577,0.232605982664184,4,24999.9994413748,,1
0,14,29,0.147183720930233,0.249306976744186,4,0.103335474964549,0.39382802021025,26.1737513500493,-17.257855800318,R1,1,0,1,0.147183720930233,0.249306976744186,4,0.103335474964549,0.39382802021025,0,0.784677496922393,0.351892476220335,0.147056590365342,0.248369267375272,4,24999.9994413748,,1
0,15,28,0.146832558139535,0.265086046511628,4,0.0997610966800023,0.405236201437212,26.9021421560133,-17.36236448875,R1,1,0,1,0.146832558139535,0.265086046511628,4,0.0997610966800023,0.405236201437212,0,0.790682242822249,0.31953436995133,0.146691613115358,0.264138457724582,4,24999.9994413748,,1
0,16,27,0.146481395348837,0.28086511627907,4,0.0964102721091039,0.415930876404838,27.5056546325664,-17.4570498123917,R1,1,0,1,0.146481395348837,0.28086511627907,4,0.0964102721091039,0.415930876404838,0,0.796012292585078,0.290812036063924,0.146326499102797,0.279913557031513,4,24999.9994413748,,1
0,17,26,0.14613023255814,0.296644186046512,4,0.0932626645076163,0.425976952978317,27.9930191557603,-17.5431753437462,R1,1,-2.6130891898611e-16,1,0.14613023255814,0.296644186046512,4,0.0932626645076163,0.425976952978317,0,0.800775311332113,0.265145293565874,0.145961248250774,0.295694568617955,4,24999.9994413748,,1
0,18,25,0.145779069767442,0.312423255813953,4,0.0903003312524714,0.435431697814771,28.368303652299,-17.6218027456426,R1,1,0,1,0.145779069767442,0.312423255813953,4,0.0903003312524714,0.435431697814771,0,0.805057213493141,0.24207117061866,0.145595860482348,0.311481495808286,4,24999.9994413748,,1
0,19,24,0.145427906976744,0.328202325581395,4,0.0875073816074132,0.444345828657149,28.633421823874,-17.6938282701244,R1,1,0,1,0.145427906976744,0.328202325581395,4,0.0875073816074132,0.444345828657149,0,0.808927391375151,0.221215729060505,0.145230335720517,0.327274341929376,4,24999.9994413748,,1
0,20,23,0.145076744186047,0.343981395348837,4,0.0848696915628918,0.452764424466818,28.7904716180615,-17.7600122064963,R1,1,0,1,0.145076744186047,0.343981395348837,4,0.0848696915628918,0.452764424466818,0,0.812442504665654,0.202273643700253,0.144864673888223,0.343073110310592,4,24999.9994413748,,1
