GridI,GridJ,GridK,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Best_Ra,Best_Rmin_8,Best_Worst_R,Best_RayT,Best_SingleWhiteRatio,Best_RGBWhiteRatio,Best_RGBPoint_x,Best_RGBPoint_y,Best_RGBPoint_Y_lm,Best_RGBPoint_u1976,Best_RGBPoint_v1976,Best_R_weight,Best_G_weight,Best_B_weight,Mix_x,Mix_y,Mix_Y_lm,Mix_CCT_K,BoundaryEdge,Valid
1,27,15,0.155418604651163,0.460674418604651,4,0.0756547480910846,0.504556492010573,25.0149946949657,-20.0317900760176,R1,1,0,1,0.155418604651163,0.460674418604651,4,0.0756547480910846,0.504556492010573,0.0129159764855526,0.872942437821698,0.111212889081735,0.155090744610119,0.460276223370314,4,11757.8235500137,,1
1,28,14,0.155067441860465,0.476453488372093,4,0.0737774615768896,0.510042205811003,23.5077104482217,-21.4639648543056,R1,1,0,1,0.155067441860465,0.476453488372093,4,0.0737774615768896,0.510042205811003,0.0116940943043034,0.875525372206927,0.100516396115631,0.15472481405828,0.476112731767607,4,11271.0479488482,,1
1,29,13,0.154716279069767,0.492232558139535,4,0.0719831727648082,0.515285387831416,21.9781061197432,-22.8023769509185,R1,1,0,1,0.154716279069767,0.492232558139535,4,0.0719831727648082,0.515285387831416,0.0105505497456543,0.8779427088429,0.0905056794395666,0.154358774216131,0.491953969961025,4,10857.438809292,,1
1,30,12,0.15436511627907,0.508011627906977,4,0.0702664965148339,0.520301774261589,20.4066343036093,-24.0558335918339,R1,1,0,1,0.15436511627907,0.508011627906977,4,0.0702664965148339,0.520301774261589,0.00947804320417594,0.880209878351448,0.0811168374930418,0.153992625034704,0.507799940069815,4,10501.5234327951,,1
1,31,11,0.154013953488372,0.523790697674419,4,0.0686225036965963,0.525105768762493,18.7715691396648,-25.2320809072037,R1,1,0,1,0.154013953488372,0.523790697674419,4,0.0686225036965963,0.525105768762493,0.0084701546699251,0.882340451979204,0.0722936687925959,0.153626366465001,0.52365064421449,4,10191.9308070533,,1
1,32,10,0.153662790697674,0.53956976744186,4,0.0670466739218119,0.529710580589189,17.0480639011855,-26.3379696951496,R1,1,0,1,0.153662790697674,0.53956976744186,4,0.0670466739218119,0.529710580589189,0.00752121511487737,0.884346413473569,0.0639865460342875,0.153259998457992,0.539506084516831,4,9920.10684927564,,1
1,33,9,0.153311627906977,0.555348837209302,4,0.0655348540367299,0.534128345882152,15.2069715544495,-27.3795602888382,R1,1,0,1,0.153311627906977,0.555348837209302,4,0.0655348540367299,0.534128345882152,0.00662619980506399,0.886238384609984,0.0561514821362398,0.152893520964623,0.555366263099884,4,9679.49763731784,,1
1,34,8,0.152960465116279,0.571127906976744,4,0.0640832215719793,0.538370234472317,13.2132513486245,-28.3622541481802,R1,1,0,1,0.152960465116279,0.571127906976744,4,0.0640832215719793,0.538370234472317,0.00578063929808548,0.888025813334113,0.0487493511009342,0.152526933935807,0.571231182087969,4,9464.98710900901,,1
1,35,7,0.152609302325581,0.586906976744186,4,0.0626882524725377,0.542446544178968,11.0238557627483,-29.2908732086221,R1,1,0,1,0.152609302325581,0.586906976744186,4,0.0626882524725377,0.542446544178968,0.00498054479768337,0.88971713155467,0.0417452345608106,0.152160237322428,0.587100843606673,4,9272.52465347832,,1
1,36,6,0.152258139534884,0.602686046511628,4,0.0613466925342675,0.546366784276484,8.5848087469082,-30.1697339312261,R1,1,0,1,0.152258139534884,0.602686046511628,4,0.0613466925342675,0.546366784276484,0.00422234523417403,0.891319888148969,0.035107870973358,0.151793431075342,0.602975249782853,4,9098.8613858019,,1
