GridI,GridJ,GridK,x,y,Y_lm,u1976,v1976,T25_Valid,T25_BestRa,T25_BestRmin8,T25_BestWhiteRatio,T25_BestRGBRatio,T25_BestRayT,T25_BestRGBPoint_x,T25_BestRGBPoint_y,T25_R_weight,T25_G_weight,T25_B_weight,T25_BoundaryEdge,T45_Valid,T45_BestRa,T45_BestRmin8,T45_BestWhiteRatio,T45_BestRGBRatio,T45_BestRayT,T45_BestRGBPoint_x,T45_BestRGBPoint_y,T45_R_weight,T45_G_weight,T45_B_weight,T45_BoundaryEdge,T60_Valid,T60_BestRa,T60_BestRmin8,T60_BestWhiteRatio,T60_BestRGBRatio,T60_BestRayT,T60_BestRGBPoint_x,T60_BestRGBPoint_y,T60_R_weight,T60_G_weight,T60_B_weight,T60_BoundaryEdge,T80_Valid,T80_BestRa,T80_BestRmin8,T80_BestWhiteRatio,T80_BestRGBRatio,T80_BestRayT,T80_BestRGBPoint_x,T80_BestRGBPoint_y,T80_R_weight,T80_G_weight,T80_B_weight,T80_BoundaryEdge,T100_Valid,T100_BestRa,T100_BestRmin8,T100_BestWhiteRatio,T100_BestRGBRatio,T100_BestRayT,T100_BestRGBPoint_x,T100_BestRGBPoint_y,T100_R_weight,T100_G_weight,T100_B_weight,T100_BoundaryEdge,T25_DeltaWhiteRatio_From25C,T25_DeltaRa_From25C,T45_DeltaWhiteRatio_From25C,T45_DeltaRa_From25C,T60_DeltaWhiteRatio_From25C,T60_DeltaRa_From25C,T80_DeltaWhiteRatio_From25C,T80_DeltaRa_From25C,T100_DeltaWhiteRatio_From25C,T100_DeltaRa_From25C
4,13,26,0.19873488372093,0.258486046511628,4,0.139356412635616,0.407823713877098,1,76.1892418493701,61.0631628908909,0.148088186416899,0.851911813583101,1.12315350819627,0.182162717570323,0.247326620248001,0.0885112809943038,0.61640058593323,0.286480455796566,,1,76.2633379680736,60.6387436854671,0.144948880526388,0.855051119473612,1.12159455514945,0.182542730645553,0.2478934640899,0.105745330800686,0.634287738613777,0.302607265095331,,1,76.2513903432414,60.1532574381955,0.140174529742802,0.859825470257198,1.11819008219088,0.183149734789797,0.248520973418999,0.126320369141645,0.658355455043322,0.320057527151947,,1,76.1699330066254,59.4511015025861,0.133927716306604,0.866072283693396,1.11321299615029,0.183941894414651,0.249212322410694,0.161501184921987,0.691823330182887,0.341606205178035,,1,76.0892291414796,58.5336853287733,0.123169930262569,0.876830069737431,1.1044673478056,0.185356260676841,0.250325688964088,0.248674109650756,0.740839689047034,0.379524209125956,,0,0,-0.0031393058905112,0.0740961187035367,-0.00791365667409741,0.0621484938712911,-0.0141604701102956,-0.0193088427447066,-0.0249182561543304,-0.100012707890514
4,14,25,0.198383720930233,0.27426511627907,4,0.134624899096425,0.418766999737236,1,73.9223934235722,60.255642950796,0.124457759883371,0.875542240116629,1.10837508721272,0.183762157419631,0.26615487922926,0.0894153247737112,0.640697099483742,0.260785490040377,,1,73.8911005309803,59.1073001214746,0.120898778025841,0.879101221974159,1.10612642058106,0.184214116143256,0.266694600407201,0.106651078333363,0.659885359936818,0.275682019004599,,1,73.8075325679174,58.1221591379557,0.115420000055339,0.884579999944661,1.10173953909639,0.184932097636635,0.267292408797278,0.127401747026217,0.685618815151319,0.29183640684607,,1,73.6501412545455,57.0130352223684,0.108574301107032,0.891425698892968,1.09586622022071,0.185823685468432,0.267925014952008,0.16273687139896,0.721122589300605,0.311756155525152,,1,73.6471171819208,56.1205083702213,0.098036199737015,0.901963800262985,1.08681582206287,0.187235156096536,0.268853462105644,0.249037529324617,0.772529475670854,0.346586086238126,,0,0,-0.00355898185753042,-0.0312928925918925,-0.0090377598280322,-0.11486085565474,-0.015883458776339,-0.272252169026714,-0.0264215601463563,-0.275276241651369
4,15,24,0.198032558139535,0.290044186046512,4,0.130188967710372,0.429026648116438,1,71.7843938917827,57.4319680707199,0.102630761395016,0.897369238604984,1.09321773235779,0.185423233947463,0.284539136987224,0.0905256369919827,0.662797690550801,0.237978558812684,,1,71.6308573669617,55.9968790615411,0.0980888863369473,0.901911113663053,1.08970556888813,0.186023903111843,0.285060520150771,0.108125180608788,0.683526387612712,0.251867041108069,,1,71.4529817320417,54.8643453943746,0.0920950754463312,0.907904924553669,1.0845068806009,0.186829697158666,0.285585956775741,0.129102123971794,0.710705626091005,0.266865798910451,,1,71.1928649253139,53.6065467622702,0.0845068804584434,0.915493119541557,1.07759278847324,0.187839392010985,0.286136938026021,0.164939781155116,0.748200646808979,0.285382342867938,,1,71.1002147148392,52.5074490852302,0.0733140352756056,0.926685964724394,1.06743388186162,0.189349269677494,0.286904746788401,0.251977529532591,0.802399708135758,0.317645315981802,,0,0,-0.00454187505806854,-0.153536524820936,-0.0105356859486846,-0.331412159740992,-0.0181238809365725,-0.591528966468772,-0.0293167261194102,-0.684179176943459
4,16,23,0.197681395348837,0.305823255813953,4,0.126021759483359,0.438664779866288,1,69.7892181134913,54.662393643202,0.0796687157067582,0.920331284293242,1.07502890653188,0.187506079736481,0.302576249019414,0.092865583970564,0.684592984946256,0.217932390359844,,1,69.5255288134683,53.0485305734709,0.0747968566102527,0.925203143389747,1.07087951398972,0.188168045882784,0.303003899517953,0.110821095454337,0.706434810920327,0.230881773549578,,1,69.2615349512534,51.787362069427,0.0681484158967586,0.931851584103241,1.06473306976062,0.18907716604147,0.303429637653038,0.132392410411238,0.7350965061332,0.244903110520965,,1,68.9122410654329,50.3968244600486,0.0597448775647145,0.940255122435286,1.05672073650763,0.190210219081266,0.303862037417685,0.169293006194691,0.77457082052532,0.262223030176187,,1,68.7116721123653,49.123236900786,0.0475146521636082,0.952485347836392,1.04511793897177,0.191855830024066,0.304434672548018,0.258700123016324,0.831730977173623,0.292336841151011,,0,0,-0.0048718590965055,-0.263689300023003,-0.0115202998099996,-0.527683162237892,-0.0199238381420437,-0.876977048058407,-0.03215406354315,-1.07754600112605
4,17,22,0.19733023255814,0.321602325581395,4,0.122099573920664,0.447736210699901,1,67.8051797465578,51.6555556991818,0.0472131425410806,0.952786857458919,1.04547206456478,0.191147406514166,0.320351949554851,0.0996373421907115,0.711099399858788,0.201265729700168,,1,67.4510689811346,49.8379822274815,0.0422438892045087,0.957756110795491,1.04091912414768,0.191823755537662,0.320620361762605,0.118846471339948,0.73404513236774,0.213471273297701,,1,67.1153791803891,48.4099154779881,0.0354016775917958,0.964598322408204,1.03435351700506,0.192751947336065,0.320874110912788,0.141859007055212,0.764062249039098,0.226682963792075,,1,66.696516709678,46.8445857198243,0.026711729493038,0.973288270506962,1.02589002343738,0.193910943183701,0.321115653350129,0.181224753543051,0.80537816526351,0.242996147126377,,1,66.3888775473778,45.352656988536,0.0139481758083831,0.986051824191617,1.0135066953336,0.19558152385439,0.321399756562311,0.276360799277848,0.865403210301039,0.271345103388459,,0,0,-0.00496925333657187,-0.354110765423258,-0.0118114649492848,-0.689800566168671,-0.0205014130480426,-1.10866303687985,-0.0332649667326975,-1.41630219918005
4,18,21,0.196979069767442,0.337381395348837,4,0.118401418004491,0.456289494339654,1,65.9727649828355,48.5720115435277,0.0177273993876083,0.982272600612392,1.01743095808316,0.1946028653467,0.33717712884237,0.105801876902821,0.7351649402101,0.186165980536648,,1,65.5381219766273,46.9456104936359,0.0125038973456541,0.987496102654346,1.01235738712029,0.195311799601928,0.337279834869574,0.126233553940111,0.759212454745775,0.197719772795556,,1,65.1386117629981,45.3719481476775,0.00531696436956562,0.994683035630434,1.00526044715315,0.196276163925398,0.337352891065426,0.150673883744559,0.790569225182849,0.210224199065041,,1,64.6523069210564,43.4385790321375,0,1,1,0.196979069767442,0.337381395348837,0.189622815566865,0.83118244095874,0.22506646385373,,1,64.1275227322757,41.0264227733037,0,1,1,0.196979069767442,0.337381395348837,0.273812465957188,0.884374706853369,0.249383564399433,,0,0,-0.00522350204195417,-0.434643006208233,-0.0124104350180426,-0.834153219837361,-0.0177273993876083,-1.32045806177908,-0.0177273993876083,-1.84524225055975
4,19,20,0.196627906976744,0.353160465116279,4,0.114908630310872,0.464367791878794,1,64.220134091983,45.665533189808,0,1,1,0.196627906976744,0.353160465116279,0.107795093951717,0.751759829595881,0.171318526808432,,1,63.6576785518404,43.4419760253753,0,1,1,0.196627906976744,0.353160465116279,0.125897590772279,0.773356023002482,0.181462321002915,,1,63.0916959607559,41.3026647927362,0,1,1,0.196627906976744,0.353160465116279,0.145831194437845,0.800908740725011,0.192092776373413,,1,62.3860941807781,38.9129346573448,0,1,1,0.196627906976744,0.353160465116279,0.1790724062446,0.838712503211257,0.204965884659358,,1,61.5921928991126,36.3242485696167,0,1,1,0.196627906976744,0.353160465116279,0.257187939137487,0.892747265746512,0.227123454840692,,0,0,0,-0.562455540142572,0,-1.12843813122701,0,-1.83403991120482,0,-2.62794119287035
4,20,19,0.196276744186047,0.368939534883721,4,0.111604566056074,0.472009600222154,1,62.1781546385295,42.1442922186557,0,1,1,0.196276744186047,0.368939534883721,0.103184836315359,0.757482134528291,0.155791880906127,,1,61.4877175863777,39.4968207105632,0,1,1,0.196276744186047,0.368939534883721,0.120050711967688,0.779407460577984,0.165094686509536,,1,60.8046061034757,37.2298951843743,0,1,1,0.196276744186047,0.368939534883721,0.138568626261994,0.807325165657405,0.174820052339067,,1,59.9914745164309,34.705978393825,0,1,1,0.196276744186047,0.368939534883721,0.169424451818222,0.845598463293086,0.186584657345092,,1,59.0558875055749,31.9589527420808,0,1,1,0.196276744186047,0.368939534883721,0.241985431612203,0.900403657471783,0.20676741783882,,0,0,0,-0.690437052151808,0,-1.37354853505379,0,-2.18668012209858,0,-3.12226713295459
4,21,18,0.195925581395349,0.384718604651163,4,0.108474331853069,0.479249365554945,1,60.0299611551086,38.6106322279861,0,1,1,0.195925581395349,0.384718604651163,0.0989527541870761,0.762735043659888,0.141538872545572,,1,59.2616005113597,35.819327580815,0,1,1,0.195925581395349,0.384718604651163,0.114683447652565,0.78496250388223,0.150069675135896,,1,58.5076014761424,33.437998262201,0,1,1,0.195925581395349,0.384718604651163,0.131901800369214,0.813215256716461,0.158964195148782,,1,57.6207309058872,30.793723214326,0,1,1,0.195925581395349,0.384718604651163,0.160567910877787,0.851919573933097,0.169711226455,,1,56.57237832597,27.9034759872916,0,1,1,0.195925581395349,0.384718604651163,0.22802997283362,0.907432001903581,0.18808116921816,,0,0,0,-0.768360643748942,0,-1.52235967896621,0,-2.40923024922142,0,-3.45758282913867
4,22,17,0.195574418604651,0.400497674418605,4,0.105504561259125,0.486118002467715,1,57.8795736744455,35.3110648376986,0,1,1,0.195574418604651,0.400497674418605,0.0950541487475687,0.767574037680542,0.128408962907844,,1,57.0509008209543,32.3897150216208,0,1,1,0.195574418604651,0.400497674418605,0.109739109329268,0.790079824715373,0.136228594246073,,1,56.2402754292744,29.9049532285509,0,1,1,0.195574418604651,0.400497674418605,0.125760302425179,0.818641224442504,0.14435773685796,,1,55.2896794574867,27.1518241297483,0,1,1,0.195574418604651,0.400497674418605,0.152409241542225,0.85774259805642,0.154167376534972,,1,54.1396396357641,24.1311529036049,0,1,1,0.195574418604651,0.400497674418605,0.215174166671115,0.913906531698128,0.170867346728838,,0,0,0,-0.828672853491284,0,-1.6392982451711,0,-2.5898942169588,0,-3.73993403868142
4,23,16,0.195223255813954,0.416276744186046,4,0.102683223978746,0.492643335241534,1,55.735798782017,32.2278984207613,0,1,1,0.195223255813954,0.416276744186046,0.0914510984553757,0.772046185244734,0.116274438014074,,1,54.8582293750276,29.1881525964143,0,1,1,0.195223255813954,0.416276744186046,0.105169603664517,0.794809199002972,0.123436812333759,,1,53.9992325334379,26.6092290560332,0,1,1,0.195223255813954,0.416276744186046,0.120084394384442,0.823655846954091,0.130858601172328,,1,52.9908895667918,23.7569812650478,0,1,1,0.195223255813954,0.416276744186046,0.144869084840162,0.863124175929465,0.139801913328919,,1,51.7483435351913,20.6168730704779,0,1,1,0.195223255813954,0.416276744186046,0.203292965336712,0.919890224285137,0.154958512374535,,0,0,0,-0.877569406989437,0,-1.73656624857917,0,-2.74490921522528,0,-3.98745524682572
4,24,15,0.194872093023256,0.432055813953488,4,0.0999994629780018,0.498850474578274,1,53.5886397350509,29.3438715988322,0,1,1,0.194872093023256,0.432055813953488,0.0881112214852399,0.776191679047321,0.105026240806265,,1,52.6725834135869,26.1957059844594,0,1,1,0.194872093023256,0.432055813953488,0.100933862973449,0.799193131222994,0.111579365350987,,1,51.7727022536943,23.5305623512629,0,1,1,0.194872093023256,0.432055813953488,0.114823064951728,0.828304192350952,0.118345466817565,,1,50.7129609878166,20.5875459361064,0,1,1,0.194872093023256,0.432055813953488,0.137879674846356,0.868112673603261,0.126485729585608,,1,49.3889842297678,17.3375387704778,0,1,1,0.194872093023256,0.432055813953488,0.192279588476471,0.925436857123161,0.140211688108225,,0,0,0,-0.916056321463969,0,-1.81593748135656,0,-2.87567874723435,0,-4.19965550528314
4,25,14,0.194520930232558,0.44783488372093,4,0.0974434548599988,0.504762140531347,1,51.4236466304653,26.6426899426364,0,1,1,0.194520930232558,0.44783488372093,0.0850066997928732,0.780045047165602,0.0945706843459806,,1,50.4799737567396,23.3947415363155,0,1,1,0.194520930232558,0.44783488372093,0.0969966075067823,0.803268135421239,0.100557491879819,,1,49.5474693354639,20.6502560192131,0,1,1,0.194520930232558,0.44783488372093,0.109932492184946,0.832624976992783,0.106714111114579,,1,48.4443958590054,17.6237105584997,0,1,1,0.194520930232558,0.44783488372093,0.131382796327586,0.872749640587105,0.114107913977338,,1,47.0525460742456,14.2721589060387,0,1,1,0.194520930232558,0.44783488372093,0.182042304985326,0.930592628464204,0.126504046707766,,0,0,0,-0.94367287372571,0,-1.87617729500139,0,-2.9792507714599,0,-4.3711005562197
4,26,13,0.19416976744186,0.463613953488372,4,0.0950062897161008,0.510398940391925,1,49.224574840164,24.109262717729,0,1,1,0.19416976744186,0.463613953488372,0.0821135024750635,0.783636117033709,0.0848268362094117,,1,48.2653153978035,20.7690758056524,0,1,1,0.19416976744186,0.463613953488372,0.0933273604908248,0.80706575463112,0.0902858758552229,,1,47.3097611630527,17.9512592122165,0,1,1,0.19416976744186,0.463613953488372,0.105374820049429,0.836651646404473,0.0958745002318093,,1,46.1733677702258,14.8475171073353,0,1,1,0.19416976744186,0.463613953488372,0.125328159456837,0.877070969851261,0.102572654614763,,1,44.7288882835562,11.4017929688756,0,1,1,0.19416976744186,0.463613953488372,0.172501872006209,0.935397447142657,0.113729482616034,,0,0,0,-0.959259442360498,0,-1.91481367711134,0,-3.05120706993818,0,-4.4956865566078
4,27,12,0.193818604651163,0.479393023255814,4,0.0926798673555401,0.515779608694395,1,46.9729655423976,21.7297671962828,0,1,1,0.193818604651163,0.479393023255814,0.0794107625069191,0.786990789043526,0.0757244194332998,,1,46.0116965149527,18.3039799372519,0,1,1,0.193818604651163,0.479393023255814,0.0898996576853589,0.810613378970171,0.0806904338173724,,1,45.0440781576224,15.418124048777,0,1,1,0.193818604651163,0.479393023255814,0.101117176588151,0.840413242715407,0.0857484540780782,,1,43.8860358869771,12.2427647957414,0,1,1,0.193818604651163,0.479393023255814,0.11967209550211,0.881107828742927,0.0917967540806971,,1,42.4047993811344,8.70941347301373,0,1,1,0.193818604651163,0.479393023255814,0.163589479696381,0.939885967646254,0.10179585999935,,0,0,0,-0.961269027444921,0,-1.92888738477519,0,-3.08692965542053,0,-4.56816616126318
4,28,11,0.193467441860465,0.495172093023256,4,0.0904568073665033,0.52092121523166,1,44.6468260622184,19.4916207621605,0,1,1,0.193467441860465,0.495172093023256,0.076880272643825,0.790131662236989,0.0672021147894595,,1,43.6989069524998,15.9861092146861,0,1,1,0.193467441860465,0.495172093023256,0.0866904080700933,0.813934907320602,0.0717065252302067,,1,42.7315869590311,13.0369013781225,0,1,1,0.193467441860465,0.495172093023256,0.0971308798128718,0.843935106248733,0.076267757656205,,1,41.5648845781254,9.79487102390496,0,1,1,0.193467441860465,0.495172093023256,0.11437650189298,0.884887411915746,0.0817076195769863,,1,40.0627528941077,6.17973407055932,0,1,1,0.193467441860465,0.495172093023256,0.155245088944125,0.944088427286661,0.0906227869633073,,0,0,0,-0.94791910971859,0,-1.91523910318733,0,-3.08194148409299,0,-4.58407316811075
4,29,10,0.193116279069767,0.510951162790698,4,0.0883303709045885,0.525839345946791,1,42.2191475131751,17.3834146902577,0,1,1,0.193116279069767,0.510951162790698,0.0745060747279984,0.79307854406353,0.0592061776317803,,1,41.3019447216589,13.8034058548104,0,1,1,0.193116279069767,0.510951162790698,0.0836793729898678,0.817051286406709,0.0632774944110335,,1,40.348694125619,10.7950190225285,0,1,1,0.193116279069767,0.510951162790698,0.0933907907361416,0.847239447112768,0.0673726223649403,,1,39.1875007733945,7.49072427755647,0,1,1,0.193116279069767,0.510951162790698,0.109407982756338,0.888433554748592,0.0722416254781537,,1,37.6801820071283,3.79903805962658,0,1,1,0.193116279069767,0.510951162790698,0.147416077090813,0.948031328250272,0.0801398021853654,,0,0,0,-0.917202791516175,0,-1.87045338755611,0,-3.03164673978059,0,-4.53896550604681
4,30,9,0.19276511627907,0.526730232558139,4,0.0862943924625535,0.53054826073943,1,39.6563338508073,15.3948313825379,0,1,1,0.19276511627907,0.526730232558139,0.0722741228130273,0.795848868513777,0.051689303350953,,1,38.7895342118882,11.7449930247375,0,1,1,0.19276511627907,0.526730232558139,0.0808487389182283,0.819980952978584,0.0553534745335019,,1,37.8657170527056,8.68115743298566,0,1,1,0.19276511627907,0.526730232558139,0.0898747826892455,0.850345814054647,0.0590104238662725,,1,36.7254969689984,5.31854080545556,0,1,1,0.19276511627907,0.526730232558139,0.104737143932129,0.891767236508554,0.0633427701994274,,1,35.2287192478279,1.55501645115231,0,1,1,0.19276511627907,0.526730232558139,0.140056127070704,0.951737997057286,0.0702848874818479,,0,0,0,-0.866799638919083,0,-1.79061679810168,0,-2.93083688180887,0,-4.42761460297933
4,31,8,0.192413953488372,0.542509302325581,4,0.0843432201662032,0.535061031552507,1,36.9163199376416,13.5165488275947,0,1,1,0.192413953488372,0.542509302325581,0.0701720050772414,0.79845804128389,0.0446096908210369,,1,36.1223866718954,9.80106124377794,0,1,1,0.192413953488372,0.542509302325581,0.0781827647789108,0.822740198829432,0.0478904003464872,,1,35.2453120327238,6.68512185043924,0,1,1,0.192413953488372,0.542509302325581,0.0865633032505669,0.85327148149335,0.0511346602101191,,1,34.14315324925,3.2677220494337,0,1,1,0.192413953488372,0.542509302325581,0.100338011017344,0.894906995705907,0.0549615674575017,,1,32.6729807027779,-0.563389299057192,0,1,1,0.192413953488372,0.542509302325581,0.133124310409247,0.955229046388431,0.0610032399499434,,0,0,0,-0.793933265746205,0,-1.67100790491783,0,-2.77316668839165,0,-4.24333923486375
4,32,7,0.192062790697674,0.558288372093023,4,0.0824716633787648,0.539389663555518,1,33.9460640494333,11.7401506984723,0,1,1,0.192062790697674,0.558288372093023,0.0681887128949522,0.800919726407,0.0379302646665497,,1,33.2508673216651,7.96276414687026,0,1,1,0.192062790697674,0.558288372093023,0.0756674890744712,0.825343473913335,0.0408491883158883,,1,32.4403087878758,4.79772681350724,0,1,1,0.192062790697674,0.558288372093023,0.0834390104620435,0.856031770919759,0.0437040866400011,,1,31.3954289885642,1.32872751519561,0,1,1,0.192062790697674,0.558288372093023,0.0961875460979835,0.897869275013281,0.0470541255510528,,1,29.9686143039503,-2.56612619531541,0,1,1,0.192062790697674,0.558288372093023,0.126584325726328,0.958522758595211,0.0522462523295955,,0,0,0,-0.695196727768234,0,-1.50575526155751,0,-2.55063506086909,0,-3.97744974548304
4,33,6,0.191711627906977,0.574067441860465,4,0.0806749465908679,0.543545201790123,1,30.678012232033,10.058040242911,0,1,1,0.191711627906977,0.574067441860465,0.0663144479921482,0.803246085613777,0.0316180257922069,,1,30.1116714204355,6.2221204724563,0,1,1,0.191711627906977,0.574067441860465,0.0732904853148612,0.827803639473243,0.0341950519763199,,1,29.3905679407788,3.01068886229848,0,1,1,0.191711627906977,0.574067441860465,0.0804864690403081,0.858640319291855,0.0366819930853844,,1,28.424989567583,-0.507042102504002,0,1,1,0.191711627906977,0.574067441860465,0.0922652441809271,0.900668709301226,0.0395813784850551,,1,27.0592999623279,-4.46215637608056,0,1,1,0.191711627906977,0.574067441860465,0.120403862824528,0.961635405962166,0.0439706615227171,,0,0,0,-0.566340811597524,0,-1.28744429125423,0,-2.25302266445003,0,-3.61871226970514
4,34,5,0.191360465116279,0.589846511627907,4,0.0789486687336503,0.547537825272881,1,27.0249849053273,8.46337157550597,0,1,1,0.191360465116279,0.589846511627907,0.0645404605550273,0.805447979273996,0.0256435061571021,,1,26.6229857090646,4.57193515275618,0,1,1,0.191360465116279,0.589846511627907,0.0710406567013985,0.83013218054019,0.0278969271735644,,1,26.0183657963452,1.31653975524586,0,1,1,0.191360465116279,0.589846511627907,0.0776918953480293,0.861109304350635,0.0300355976214661,,1,25.1577852001765,-2.24733978654751,0,1,1,0.191360465116279,0.589846511627907,0.0885527944012595,0.903318367442095,0.0325084405049276,,1,23.8722443723403,-6.25956029591278,0,1,1,0.191360465116279,0.589846511627907,0.114554068845574,0.96458151956484,0.0361378337809222,,0,0,0,-0.401999196262679,0,-1.00661910898215,0,-1.86719970515079,0,-3.15274053298702
4,35,4,0.191009302325581,0.605625581395349,4,0.0772887671851622,0.551376930243062,1,22.8726157234509,3.13596716054941,0,1,1,0.191009302325581,0.605625581395349,0.0628589126462117,0.807535135925896,0.0199803087813114,,1,22.6773108159462,1.54630511130163,0,1,1,0.191009302325581,0.605625581395349,0.068908062906765,0.832339385213561,0.0219269871559949,,1,22.2215203661735,-0.291461365635499,0,1,1,0.191009302325581,0.605625581395349,0.0750429422326064,0.863449634713531,0.0237355347463578,,1,21.4964286437137,-3.89916754840523,0,1,1,0.191009302325581,0.605625581395349,0.0850337941913625,0.905829956313934,0.0258040615331302,,1,20.3113847370202,-7.96563980889226,0,1,1,0.191009302325581,0.605625581395349,0.109009097879898,0.967374116098528,0.0287131616362845,,0,0,0,-0.195304907504759,0,-0.65109535727748,0,-1.37618707973723,0,-2.56123098643076
4,36,3,0.190658139534884,0.621404651162791,4,0.075691485850374,0.555071203988845,1,18.0679203664767,-4.03115968790122,0,1,1,0.190658139534884,0.621404651162791,0.0612627624302548,0.809516295976824,0.0146047178350258,,1,18.1306036280998,-5.11097057988368,0,1,1,0.190658139534884,0.621404651162791,0.0668837732460262,0.834434496627034,0.0162602315444912,,1,17.8629794911924,-6.37559657505346,0,1,1,0.190658139534884,0.621404651162791,0.072528516645874,0.865671111006037,0.0177554216220588,,1,17.310137361721,-8.09500017213276,0,1,1,0.190658139534884,0.621404651162791,0.0816935069979183,0.908213993723254,0.0194401655729916,,1,16.2469889645491,-10.3993005329862,0,1,1,0.190658139534884,0.621404651162791,0.103745729195639,0.970024890148413,0.0216655527130161,,0,0,0,0.0626832616231212,0,-0.204940875284283,0,-0.757783004755698,0,-1.82093140192758
4,37,2,0.190306976744186,0.637183720930233,4,0.0741533467868726,0.558628690472846,1,12.4014914272838,-12.6628602437308,0,1,1,0.190306976744186,0.637183720930233,0.0597456656012242,0.811399334052449,0.00949536666165489,,1,12.7853790904363,-13.1297135981494,0,1,1,0.190306976744186,0.637183720930233,0.0649597416638825,0.83642584233502,0.0108741363742758,,1,12.754616127035,-13.947319192697,0,1,1,0.190306976744186,0.637183720930233,0.0701386243623472,0.867782563051988,0.0120714887644739,,1,12.4190545649585,-15.2600758601818,0,1,1,0.190306976744186,0.637183720930233,0.0785186559979529,0.91047995563449,0.0133914576976998,,1,11.4993022363101,-17.2657567717726,0,1,1,0.190306976744186,0.637183720930233,0.0987430421921981,0.972544377891706,0.0149669944928371,,0,0,0,0.383887663152487,0,0.353124699751152,0,0.0175631376747063,0,-0.902189190973697
4,38,1,0.189955813953488,0.652962790697674,4,0.0726711249250989,0.562056848800447,1,5.57875575212204,-23.1892751201293,0,1,1,0.189955813953488,0.652962790697674,0.0583018911025017,0.813191363606323,0.00463295393494442,,1,6.36348673629669,-22.9244730806869,0,1,1,0.189955813953488,0.652962790697674,0.0631286998477773,0.838320944939095,0.00574835487790415,,1,6.63115127214181,-23.2008893627623,0,1,1,0.189955813953488,0.652962790697674,0.0678642372120858,0.869791967172334,0.00666226428044725,,1,6.56900137562161,-24.0200592556593,0,1,1,0.189955813953488,0.652962790697674,0.0754972477244135,0.912636402052357,0.0076350880227674,,1,5.81195673462976,-25.6981635025521,0,1,1,0.189955813953488,0.652962790697674,0.093982138482925,0.974942097064274,0.00859218218591156,,0,0,0,0.784730984174654,0,1.05239552001976,0,0.990245623499568,0,0.233200982507723
