GridI,GridJ,GridK,x,y,Y_lm,u1976,v1976,T25_DeltaWhiteRatio_Q10000,T45_DeltaWhiteRatio_Q10000,T60_DeltaWhiteRatio_Q10000,T80_DeltaWhiteRatio_Q10000,T100_DeltaWhiteRatio_Q10000
4,36,3,0.190658139534884,0.621404651162791,4,0.075691485850374,0.555071203988845,0,0,0,0,0
4,37,2,0.190306976744186,0.637183720930233,4,0.0741533467868726,0.558628690472846,0,0,0,0,0
4,38,1,0.189955813953488,0.652962790697674,4,0.0726711249250989,0.562056848800447,0,0,0,0,0
4,39,0,0.189604651162791,0.668741860465116,4,0.0712418254964121,0.565362605425319,0,0,0,0,0
5,0,38,0.2161,0.0595976744186047,4,0.263298004219092,0.163382159387622,0,0,0,0,0
5,1,37,0.215748837209302,0.0753767441860465,4,0.248485335476095,0.195331458417035,0,-222,-417,-625,-1017
5,2,36,0.215397674418605,0.0911558139534884,4,0.235209717088581,0.223965508703453,0,-181,-340,-510,-823
5,3,35,0.215046511627907,0.10693488372093,4,0.223243709124094,0.249774873192648,0,-153,-285,-428,-686
5,4,34,0.214695348837209,0.122713953488372,4,0.212402635275279,0.273157878389431,0,-131,-245,-368,-585
5,5,33,0.214344186046512,0.138493023255814,4,0.202534983475142,0.294441319175867,0,22,47,78,149
5,6,32,0.213993023255814,0.154272093023256,4,0.193515281202517,0.313895825994606,0,-7,-1,9,50
5,7,31,0.213641860465116,0.170051162790698,4,0.185238731844826,0.331747433625107,0,18,22,18,33
5,8,30,0.213290697674419,0.18583023255814,4,0.177617124370719,0.348186403570353,0,10,10,6,29
5,9,29,0.212939534883721,0.201609302325581,4,0.170575677075377,0.363374031751473,0,-19,-46,-79,-116
5,10,28,0.212588372093023,0.217388372093023,4,0.164050575665643,0.377447958587607,0,-40,-90,-152,-222
5,11,27,0.212237209302326,0.233167441860465,4,0.15798703378314,0.390526352234465,0,1,-56,-134,-236
5,12,26,0.211886046511628,0.248946511627907,4,0.152337751040612,0.402711234430529,0,-29,-74,-132,-232
5,13,25,0.21153488372093,0.264725581395349,4,0.147061676658324,0.414091147197486,0,-36,-86,-140,-221
5,14,24,0.211183720930233,0.280504651162791,4,0.142123010298984,0.424743307929537,0,-44,-97,-163,-253
5,15,23,0.210832558139535,0.296283720930233,4,0.137490388654745,0.434735363835863,0,-50,-108,-179,-280
5,16,22,0.210481395348837,0.312062790697674,4,0.133136218708973,0.444126830021734,0,-47,-108,-181,-289
5,17,21,0.21013023255814,0.327841860465116,4,0.129036127716576,0.452970275820507,0,-47,-109,-186,-299
5,18,20,0.209779069767442,0.343620930232558,4,0.125168506740617,0.461312309335013,0,-49,-114,-193,-312
5,19,19,0.209427906976744,0.3594,4,0.121514129691175,0.469194399128861,0,-50,-117,-203,-327
5,20,18,0.209076744186047,0.375179069767442,4,0.118055833687336,0.476653563650522,0,-53,-120,-209,-342
5,21,17,0.208725581395349,0.390958139534884,4,0.11477824952683,0.483722952580695,0,-51,-121,-210,-250
5,22,16,0.208374418604651,0.406737209302326,4,0.111667573332436,0.490432339365932,0,-4,-4,-4,-4
5,23,15,0.208023255813954,0.422516279069767,4,0.108711372218259,0.496808540375124,0,0,0,0,0
5,24,14,0.207672093023256,0.438295348837209,4,0.105898418206194,0.502875773123439,0,0,0,0,0
5,25,13,0.207320930232558,0.454074418604651,4,0.103218545714742,0.508655963653289,0,0,0,0,0
5,26,12,0.20696976744186,0.469853488372093,4,0.100662528807137,0.514169011296639,0,0,0,0,0
5,27,11,0.206618604651163,0.485632558139535,4,0.0982219750747062,0.519433017556932,0,0,0,0,0
5,28,10,0.206267441860465,0.501411627906977,4,0.0958892335834486,0.524464484658209,0,0,0,0,0
5,29,9,0.205916279069767,0.517190697674418,4,0.0936573147564428,0.529278488349954,0,0,0,0,0
5,30,8,0.20556511627907,0.53296976744186,4,0.0915198204247208,0.533888828779672,0,0,0,0,0
5,31,7,0.205213953488372,0.548748837209302,4,0.0894708825721282,0.538308162613496,0,0,0,0,0
5,32,6,0.204862790697674,0.564527906976744,4,0.0875051095390811,0.542548119068775,0,0,0,0,0
5,33,5,0.204511627906977,0.580306976744186,4,0.0856175386466704,0.546619402098671,0,0,0,0,0
5,34,4,0.204160465116279,0.596086046511628,4,0.0838035943645999,0.550531880619327,0,0,0,0,0
5,35,3,0.203809302325581,0.61186511627907,4,0.0820590512805868,0.554294668380795,0,0,0,0,0
5,36,2,0.203458139534884,0.627644186046512,4,0.0803800012403329,0.557916194842512,0,0,0,0,0
5,37,1,0.203106976744186,0.643423255813953,4,0.078762824120168,0.561404268213497,0,0,0,0,0
5,38,0,0.202755813953488,0.659202325581395,4,0.0772041617723175,0.564766131649544,0,0,0,0,0
6,0,37,0.2289,0.0658372093023256,4,0.27476958766556,0.177818442199061,0,0,0,0,0
6,1,36,0.228548837209302,0.0816162790697674,4,0.259545170039641,0.208541860888902,0,-177,-337,-507,-843
6,2,35,0.228197674418605,0.0973953488372093,4,0.245879559734638,0.236119550713834,0,-146,-277,-418,-690
6,3,34,0.227846511627907,0.113174418604651,4,0.233545009868703,0.261011113018107,0,-124,-234,-353,-579
6,4,33,0.227495348837209,0.128953488372093,4,0.222356079315632,0.283590774619634,0,-107,-202,-305,-496
6,5,32,0.227144186046512,0.144732558139535,4,0.212160245368389,0.304166331790368,0,-94,-177,-267,-430
6,6,31,0.226793023255814,0.160511627906977,4,0.202830909765921,0.322993264344077,0,15,38,60,80
6,7,30,0.226441860465116,0.176290697674419,4,0.194262115196616,0.340285397921114,0,-5,-7,-5,35
6,8,29,0.226090697674419,0.19206976744186,4,0.186364503350359,0.356223060783786,0,-33,-54,-79,-73
6,9,28,0.225739534883721,0.207848837209302,4,0.179062186975987,0.37095939611615,0,-14,-29,-49,-39
6,10,27,0.225388372093023,0.223627906976744,4,0.172290303570619,0.384625298766358,0,-45,-89,-144,-185
6,11,26,0.225037209302326,0.239406976744186,4,0.165993083478571,0.397333313892053,0,-20,-104,-191,-272
6,12,25,0.224686046511628,0.255186046511628,4,0.160122310474699,0.409180743558191,0,-39,-79,-134,-229
6,13,24,0.22433488372093,0.27096511627907,4,0.154636084852352,0.420252142869738,0,-42,-85,-140,-207
6,14,23,0.223983720930233,0.286744186046512,4,0.149497821863938,0.430621341154393,0,-48,-95,-156,-232
6,15,22,0.223632558139535,0.302523255813953,4,0.144675434874841,0.440353090387167,0,-46,-101,-165,-248
6,16,21,0.223281395348837,0.318302325581395,4,0.140140664672324,0.449504418668977,0,-47,-103,-169,-261
6,17,20,0.22293023255814,0.334081395348837,4,0.135868525303493,0.45812574854543,0,-47,-103,-173,-272
6,18,19,0.222579069767442,0.349860465116279,4,0.131836843486364,0.466261826491755,0,-45,-104,-177,-284
6,19,18,0.222227906976744,0.365639534883721,4,0.128025873664918,0.473952499745443,0,-45,-107,-185,-296
6,20,17,0.221876744186047,0.381418604651163,4,0.124417974600513,0.481233368956342,0,-50,-112,-190,-310
6,21,16,0.221525581395349,0.397197674418605,4,0.120997336320922,0.488136339213243,0,-48,-114,-195,-318
6,22,15,0.221174418604651,0.412976744186047,4,0.117749748510408,0.494690087440997,0,-49,-114,-201,-330
6,23,14,0.220823255813954,0.428755813953488,4,0.114662403184087,0.500920460610686,0,-45,-111,-198,-331
6,24,13,0.220472093023256,0.44453488372093,4,0.11172372586835,0.506850816423575,0,-44,-110,-195,-251
6,25,12,0.220120930232558,0.460313953488372,4,0.108923230595906,0.512502315936288,0,-11,-11,-11,-11
6,26,11,0.21976976744186,0.476093023255814,4,0.106251394886158,0.517894175854879,0,0,0,0,0
6,27,10,0.219418604651163,0.491872093023256,4,0.103699551569507,0.523043886837246,0,0,0,0,0
6,28,9,0.219067441860465,0.507651162790698,4,0.101259794866117,0.527967403029549,0,0,0,0,0
6,29,8,0.218716279069767,0.523430232558139,4,0.0989248985748411,0.532679307163872,0,0,0,0,0
6,30,7,0.21836511627907,0.539209302325581,4,0.0966882445889151,0.537192954816109,0,0,0,0,0
6,31,6,0.218013953488372,0.554988372093023,4,0.0945437602489809,0.541520600829802,0,0,0,0,0
6,32,5,0.217662790697674,0.570767441860465,4,0.0924858632845599,0.545673510426214,0,0,0,0,0
6,33,4,0.217311627906977,0.586546511627907,4,0.0905094132928073,0.549662057121935,0,0,0,0,0
6,34,3,0.216960465116279,0.602325581395349,4,0.0886096688665612,0.553495809246016,0,0,0,0,0
6,35,2,0.216609302325581,0.618104651162791,4,0.0867822496189266,0.557183606575706,0,0,0,0,0
6,36,1,0.216258139534884,0.633883720930232,4,0.0850231024641257,0.56073362838291,0,0,0,0,0
6,37,0,0.215906976744186,0.649662790697674,4,0.0833284716082736,0.56415345399387,0,0,0,0,0
7,0,36,0.2417,0.0720767441860465,4,0.285906850777206,0.191834003413903,0,0,0,0,0
7,1,35,0.241348837209302,0.0878558139534884,4,0.270299835392661,0.221387754464193,0,-139,-267,-405,-694
7,2,34,0.240997674418605,0.10363488372093,4,0.256269868648987,0.247955175215054,0,-116,-222,-337,-573
7,3,33,0.240646511627907,0.119413953488372,4,0.243589411612387,0.271967137863255,0,-99,-189,-287,-483
7,4,32,0.240295348837209,0.135193023255814,4,0.23207268962156,0.293775428958383,0,-86,-163,-248,-415
7,5,31,0.239944186046512,0.150972093023256,4,0.221566530517581,0.313670098310806,0,-75,-143,-218,-361
7,6,30,0.239593023255814,0.166751162790698,4,0.211943513273599,0.331892432881125,0,-67,-127,-193,-317
7,7,29,0.239241860465116,0.18253023255814,4,0.203096774703027,0.348644790899597,0,-22,-75,-134,-242
7,8,28,0.238890697674419,0.198309302325581,4,0.19493602425243,0.364098148332645,0,-19,-18,-17,19
7,9,27,0.238539534883721,0.214088372093023,4,0.187384451248475,0.378397955380827,0,-55,-90,-113,-97
7,10,26,0.238188372093023,0.229867441860465,4,0.180376299821158,0.391668728651849,0,-67,-112,-161,-176
7,11,25,0.237837209302326,0.245646511627907,4,0.173854949179684,0.404017686387907,0,-57,-120,-184,-231
7,12,24,0.237486046511628,0.261425581395349,4,0.167771380504847,0.415537651588398,0,-13,-56,-128,-219
7,13,23,0.23713488372093,0.277204651162791,4,0.162082942569662,0.426309389454944,0,-32,-67,-121,-185
7,14,22,0.236783720930233,0.292983720930233,4,0.156752350315338,0.436403503707621,0,-42,-82,-139,-199
7,15,21,0.236432558139535,0.308762790697674,4,0.151746866655422,0.445881985936705,0,-46,-91,-150,-218
7,16,20,0.236081395348837,0.324541860465116,4,0.147037629553238,0.454799489862058,0,-41,-94,-152,-228
7,17,19,0.23573023255814,0.340320930232558,4,0.142599095144844,0.463204385846445,0,-42,-93,-159,-241
7,18,18,0.235379069767442,0.3561,4,0.138408574212407,0.471139638638656,0,-47,-99,-167,-258
7,19,17,0.235027906976744,0.371879069767442,4,0.134445844247585,0.478643541977909,0,-42,-99,-171,-269
7,20,16,0.234676744186047,0.387658139534884,4,0.130692823104076,0.485750336571805,0,-44,-105,-176,-280
7,21,15,0.234325581395349,0.403437209302326,4,0.127133293125768,0.492490732492676,0,-46,-105,-178,-291
7,22,14,0.233974418604651,0.419216279069767,4,0.123752666871263,0.498892352806234,0,-41,-102,-181,-292
7,23,13,0.233623255813953,0.434995348837209,4,0.120537787296845,0.504980111949029,0,-40,-101,-175,-297
7,24,12,0.233272093023256,0.450774418604651,4,0.117476756626345,0.510776539783837,0,-32,-92,-170,-291
7,25,11,0.232920930232558,0.466553488372093,4,0.114558789215305,0.51630206021897,0,-28,-81,-155,-284
7,26,10,0.23256976744186,0.482332558139535,4,0.111774084574103,0.521575231654179,0,-21,-77,-146,-276
7,27,9,0.232218604651163,0.498111627906977,4,0.10911371739969,0.526612955218727,0,-20,-70,-127,-127
7,28,8,0.231867441860465,0.513890697674419,4,0.106569542015942,0.531430655725001,0,0,0,0,0
7,29,7,0.231516279069767,0.52966976744186,4,0.104134109067174,0.536042439419329,0,0,0,0,0
7,30,6,0.23116511627907,0.545448837209302,4,0.101800592670124,0.5404612319284,0,0,0,0,0
7,31,5,0.230813953488372,0.561227906976744,4,0.0995627265240119,0.544698899242521,0,0,0,0,0
7,32,4,0.230462790697674,0.577006976744186,4,0.0974147477193071,0.548766354120435,0,0,0,0,0
7,33,3,0.230111627906977,0.592786046511628,4,0.0953513471842116,0.552673649924835,0,0,0,0,0
7,34,2,0.229760465116279,0.60856511627907,4,0.0933676258717451,0.556430063587363,0,0,0,0,0
7,35,1,0.229409302325581,0.624344186046512,4,0.0914590559262587,0.560044169144459,0,0,0,0,0
7,36,0,0.229058139534884,0.640123255813953,4,0.0896214461814094,0.563523903071078,0,0,0,0,0
8,0,35,0.2545,0.0783162790697674,4,0.296724198470488,0.205446970734293,0,0,0,0,0
8,1,34,0.254148837209302,0.0940953488372093,4,0.280761790253339,0.233884020439779,0,-106,-207,-316,-565
8,2,33,0.253797674418605,0.109874418604651,4,0.266391486837625,0.25948473349989,0,-89,-173,-265,-469
8,3,32,0.253446511627907,0.125653488372093,4,0.253386406015317,0.282653300844916,0,-76,-148,-226,-397
8,4,31,0.253095348837209,0.141432558139535,4,0.241560819696692,0.303720597293203,0,-66,-128,-196,-341
8,5,30,0.252744186046512,0.157211627906977,4,0.230761227527428,0.322960083913174,0,-58,-112,-172,-297
8,6,29,0.252393023255814,0.172990697674419,4,0.220859657280774,0.340599743382849,0,-52,-99,-153,-260
8,7,28,0.252041860465116,0.18876976744186,4,0.211748569820876,0.356831156803901,0,-46,-89,-136,-230
8,8,27,0.251690697674419,0.204548837209302,4,0.203336937498885,0.371816490043767,0,-42,-79,-123,-204
8,9,26,0.251339534883721,0.220327906976744,4,0.195547192342835,0.385693930539096,0,2,12,26,84
8,10,25,0.250988372093023,0.236106976744186,4,0.188312826995606,0.398581961227711,0,-13,-17,-18,20
8,11,24,0.250637209302326,0.251886046511628,4,0.181576491122845,0.410582751800197,0,-26,-113,-171,-146
8,12,23,0.250286046511628,0.26766511627907,4,0.1752884678811,0.421784872873799,0,11,-54,-158,-231
8,13,22,0.24993488372093,0.283444186046512,4,0.169405444769683,0.432265485721311,0,-20,-54,-111,-183
8,14,21,0.249583720930233,0.299223255813954,4,0.163889514574226,0.442092122091359,0,-30,-66,-117,-172
8,15,20,0.249232558139535,0.315002325581395,4,0.158707357671325,0.451324140933674,0,-39,-81,-131,-185
8,16,19,0.248881395348837,0.330781395348837,4,0.153829568412179,0.460013928447452,0,-39,-81,-137,-201
8,17,18,0.24853023255814,0.346560465116279,4,0.149230096812167,0.468207892712067,0,-43,-88,-145,-217
8,18,17,0.248179069767442,0.362339534883721,4,0.144885783158048,0.475947292784901,0,-45,-93,-154,-229
8,19,16,0.247827906976744,0.378118604651163,4,0.140775967978441,0.483268933539413,0,-41,-92,-155,-240
8,20,15,0.247476744186047,0.393897674418605,4,0.136882163513826,0.490205750941736,0,-41,-93,-161,-251
8,21,14,0.247125581395349,0.409676744186046,4,0.133187775662373,0.496787307404515,0,-40,-92,-160,-258
8,22,13,0.246774418604651,0.425455813953488,4,0.1296778675798,0.503040212934058,0,-32,-88,-155,-260
8,23,12,0.246423255813954,0.44123488372093,4,0.126338957830578,0.508988484724196,0,-33,-87,-157,-262
8,24,11,0.246072093023256,0.457013953488372,4,0.123158847339062,0.514653855443073,0,-27,-77,-143,-252
8,25,10,0.245720930232558,0.472793023255814,4,0.120126470457824,0.520056038555072,0,-19,-70,-137,-248
8,26,9,0.24536976744186,0.488572093023256,4,0.117231766320909,0.525212957505165,0,-22,-73,-132,-249
8,27,8,0.245018604651163,0.504351162790698,4,0.114465567330194,0.530140944380586,0,-18,-66,-129,-250
8,28,7,0.244667441860465,0.52013023255814,4,0.11181950217061,0.53485491268934,0,-15,-65,-130,-257
8,29,6,0.244316279069767,0.535909302325581,4,0.109285911192714,0.539368508106252,0,-26,-79,-146,-174
8,30,5,0.24396511627907,0.551688372093023,4,0.106857772361011,0.543694240396119,0,0,0,0,0
8,31,4,0.243613953488372,0.567467441860465,4,0.104528636260223,0.547843599200124,0,0,0,0,0
8,32,3,0.243262790697674,0.583246511627907,4,0.102292568892705,0.551827155942309,0,0,0,0,0
8,33,2,0.242911627906977,0.599025581395349,4,0.100144101198734,0.555654653759239,0,0,0,0,0
8,34,1,0.242560465116279,0.614804651162791,4,0.0980781843955626,0.559335087063536,0,0,0,0,0
8,35,0,0.242209302325581,0.630583720930233,4,0.0960901503674768,0.562876772109038,0,0,0,0,0
9,0,34,0.2673,0.0845558139534884,4,0.307235219823179,0.218674445179527,0,0,0,0,0
9,1,33,0.266948837209302,0.10033488372093,4,0.290942824265343,0.246044740937502,0,-77,-155,-239,-452
9,2,32,0.266597674418605,0.116113953488372,4,0.276254703670279,0.270719946212785,0,-65,-130,-201,-376
9,3,31,0.266246511627907,0.131893023255814,4,0.262945022841118,0.293079451261946,0,-55,-111,-172,-319
9,4,30,0.265895348837209,0.147672093023256,4,0.250828434754662,0.3134346285179,0,-48,-96,-149,-274
9,5,29,0.265544186046512,0.163451162790698,4,0.239751396296141,0.332043421660438,0,-42,-84,-130,-238
9,6,28,0.265193023255814,0.17923023255814,4,0.229585627266879,0.349121334110477,0,-37,-74,-115,-208
9,7,27,0.264841860465116,0.195009302325581,4,0.220223119927444,0.364849812713079,0,-33,-65,-102,-182
9,8,26,0.264490697674419,0.210788372093023,4,0.211572286562311,0.379382719609191,0,-30,-58,-92,-161
9,9,25,0.264139534883721,0.226567441860465,4,0.203554953385593,0.392851382302655,0,-27,-52,-82,-143
9,10,24,0.263788372093023,0.242346511627907,4,0.196103991528537,0.405368573466168,0,-6,-2,5,54
9,11,23,0.263437209302326,0.258125581395349,4,0.189161432963231,0.417031676082045,0,-19,-27,-33,-2
9,12,22,0.263086046511628,0.273904651162791,4,0.182676959372555,0.427925222054553,0,7,-53,-150,-162
9,13,21,0.26273488372093,0.289683720930233,4,0.176606680589773,0.438122944361767,0,-4,-44,-118,-196
9,14,20,0.262383720930233,0.305462790697674,4,0.170912139874526,0.447689448135191,0,-22,-56,-103,-157
9,15,19,0.262032558139535,0.321241860465116,4,0.165559498357982,0.45668158074541,0,-35,-68,-115,-160
9,16,18,0.261681395348837,0.337020930232558,4,0.160518862103965,0.465149562301042,0,-36,-74,-121,-173
9,17,17,0.26133023255814,0.3528,4,0.155763723514262,0.473137924055967,0,-36,-79,-127,-185
9,18,16,0.260979069767442,0.368579069767442,4,0.151270495035091,0.480686291755885,0,-40,-82,-136,-203
9,19,15,0.260627906976744,0.384358139534884,4,0.147018117848002,0.487830043015295,0,-37,-83,-141,-212
9,20,14,0.260276744186047,0.400137209302326,4,0.142987731844503,0.494600861741305,0,-34,-87,-143,-221
9,21,13,0.259925581395349,0.415916279069767,4,0.139162395971851,0.501027207936769,0,-39,-89,-147,-230
9,22,12,0.259574418604651,0.431695348837209,4,0.135526850203108,0.507134717577013,0,-32,-83,-142,-230
9,23,11,0.259223255813954,0.447474418604651,4,0.132067312078426,0.512946544408887,0,-30,-74,-132,-229
9,24,10,0.258872093023256,0.463253488372093,4,0.128771302098065,0.518483653280536,0,-19,-67,-124,-222
9,25,9,0.258520930232558,0.479032558139535,4,0.125627493304101,0.523765072835558,0,-19,-64,-123,-227
9,26,8,0.25816976744186,0.494811627906977,4,0.122625581229658,0.528808113990879,0,-14,-58,-118,-227
9,27,7,0.257818604651163,0.510590697674419,4,0.119756171069133,0.533628559484343,0,-18,-62,-119,-241
9,28,6,0.257467441860465,0.526369767441861,4,0.117010679466455,0.53824082886484,0,-22,-71,-131,-264
9,29,5,0.257116279069767,0.542148837209302,4,0.114381248758525,0.542658122558432,0,-35,-89,-157,-312
9,30,4,0.25676511627907,0.557927906976744,4,0.111860671869182,0.546892548042218,0,-46,-114,-188,-379
9,31,3,0.256413953488372,0.573706976744186,4,0.109442326341775,0.550955230665847,0,-64,-149,-214,-214
9,32,2,0.256062790697674,0.589486046511628,4,0.107120116238854,0.554856411256723,0,-18,-18,-18,-18
9,33,1,0.255711627906977,0.60526511627907,4,0.104888420835742,0.558605532311884,0,0,0,0,0
9,34,0,0.255360465116279,0.621044186046512,4,0.10274204919885,0.56221131430384,0,0,0,0,0
10,0,33,0.2801,0.0907953488372093,4,0.317452745025428,0.231532572755463,0,0,0,0,0
10,1,32,0.279748837209302,0.106574418604651,4,0.300854102317206,0.257883251841385,0,-51,-108,-171,-352
10,2,31,0.279397674418605,0.122353488372093,4,0.285869289770395,0.281671943093116,0,-43,-91,-143,-293
10,3,30,0.279046511627907,0.138132558139535,4,0.272273857715977,0.303254964873745,0,-36,-77,-122,-248
10,4,29,0.278695348837209,0.153911627906977,4,0.259883134020708,0.322925487908416,0,-31,-66,-105,-212
10,5,28,0.278344186046512,0.169690697674419,4,0.248543786093858,0.34092693076832,0,-27,-57,-91,-183
10,6,27,0.277993023255814,0.18546976744186,4,0.238127443412436,0.357463084240145,0,-24,-50,-80,-158
10,7,26,0.277641860465116,0.201248837209302,4,0.228525816491775,0.372705860058421,0,-21,-44,-70,-138
10,8,25,0.277290697674419,0.217027906976744,4,0.219646918062774,0.386801289862641,0,-18,-38,-62,-120
10,9,24,0.276939534883721,0.232806976744186,4,0.211412106611466,0.399874218637656,0,-16,-34,-55,-105
10,10,23,0.276588372093023,0.248586046511628,4,0.203753750795558,0.412032012499368,0,-14,-30,-49,-92
10,11,22,0.276237209302326,0.26436511627907,4,0.196613367762439,0.423367514152349,0,-12,-14,-12,30
10,12,21,0.275886046511628,0.280144186046512,4,0.189940126855175,0.433961418286647,0,-24,-37,-46,-21
10,13,20,0.27553488372093,0.295923255813953,4,0.183689637690484,0.443884195528379,0,24,-20,-85,-109
10,14,19,0.275183720930233,0.311702325581395,4,0.177822961491904,0.453197661968212,0,-9,-39,-92,-147
10,15,18,0.274832558139535,0.327481395348837,4,0.172305799125772,0.461956268170565,0,-23,-53,-96,-135
10,16,17,0.274481395348837,0.343260465116279,4,0.167107820060386,0.470208164464439,0,-32,-64,-107,-148
10,17,16,0.27413023255814,0.359039534883721,4,0.162202104515751,0.477996086541915,0,-32,-70,-117,-162
10,18,15,0.273779069767442,0.374818604651163,4,0.157564677137964,0.485358095759439,0,-37,-79,-125,-180
10,19,14,0.273427906976744,0.390597674418605,4,0.153174115145704,0.492328201213157,0,-36,-78,-129,-190
10,20,13,0.273076744186046,0.406376744186047,4,0.149011217433182,0.498936885044628,0,-33,-80,-131,-196
10,21,12,0.272725581395349,0.422155813953488,4,0.145058723846397,0.505211548095418,0,-29,-74,-128,-202
10,22,11,0.272374418604651,0.43793488372093,4,0.141301075975825,0.511176889653512,0,-29,-70,-122,-202
10,23,10,0.272023255813953,0.453713953488372,4,0.137724212474656,0.516855232389739,0,-21,-63,-115,-202
10,24,9,0.271672093023256,0.469493023255814,4,0.134315393225419,0.522266801496775,0,-17,-61,-109,-198
10,25,8,0.271320930232558,0.485272093023256,4,0.131063047720259,0.527429965388517,0,-16,-55,-106,-204
10,26,7,0.27096976744186,0.501051162790698,4,0.127956643851976,0.532361443996936,0,-20,-64,-112,-220
10,27,6,0.270618604651163,0.51683023255814,4,0.124986573980589,0.537076489643706,0,-23,-71,-122,-247
10,28,5,0.270267441860465,0.532609302325581,4,0.122144055678729,0.541589044608882,0,-31,-86,-146,-292
10,29,4,0.269916279069767,0.548388372093023,4,0.119421044995879,0.545911878825668,0,-46,-110,-181,-362
10,30,3,0.26956511627907,0.564167441860465,4,0.116810160437238,0.550056710565498,0,-64,-146,-231,-466
10,31,2,0.269213953488372,0.579946511627907,4,0.114304616144162,0.554034312515428,0,-87,-192,-299,-619
10,32,1,0.268862790697674,0.595725581395349,4,0.111898163002496,0.557854605269844,0,-33,-168,-308,-422
10,33,0,0.268511627906977,0.611504651162791,4,0.109585036602693,0.561526739944818,0,58,16,0,0
11,0,32,0.2929,0.0970348837209302,4,0.327388897625822,0.244036610202976,0,0,0,0,0
11,1,31,0.292548837209302,0.112813953488372,4,0.310506205384912,0.269412191582003,0,-28,-67,-110,-263
11,2,30,0.292197674418605,0.128593023255814,4,0.295244529299457,0.29235129975033,0,-23,-55,-91,-218
11,3,29,0.291846511627907,0.144372093023256,4,0.281381097909608,0.313188772021086,0,-19,-46,-77,-183
11,4,28,0.291495348837209,0.160151162790698,4,0.268732171513657,0.332200778905866,0,-16,-39,-65,-155
11,5,27,0.291144186046512,0.17593023255814,4,0.257144852460902,0.34961713367868,0,-13,-32,-55,-132
11,6,26,0.290793023255814,0.191709302325581,4,0.246490874450136,0.365630627389561,0,-11,-27,-47,-112
11,7,25,0.290441860465116,0.207488372093023,4,0.236661834512947,0.380404195446406,0,-9,-23,-40,-96
11,8,24,0.290090697674419,0.223267441860465,4,0.227565491279232,0.394076481518137,0,-8,-19,-35,-82
11,9,23,0.289739534883721,0.239046511627907,4,0.219122861323728,0.406766201879784,0,-6,-16,-29,-70
11,10,22,0.289388372093023,0.254825581395349,4,0.211265919815825,0.418575601457709,0,-5,-13,-25,-59
11,11,21,0.289037209302326,0.270604651162791,4,0.203935763663841,0.429593214721128,0,-4,-11,-21,-50
11,12,20,0.288686046511628,0.286383720930233,4,0.197081132142871,0.439896089256867,0,-18,-24,-26,9
11,13,19,0.28833488372093,0.302162790697674,4,0.190657206388456,0.449551590194034,0,17,-28,-97,-60
11,14,18,0.287983720930233,0.317941860465116,4,0.18462462829595,0.458618874850256,0,8,-24,-83,-125
11,15,17,0.287632558139535,0.333720930232558,4,0.178948693426549,0.467150105836718,0,-14,-43,-84,-118
11,16,16,0.287281395348837,0.3495,4,0.173598682948526,0.47519145518589,0,-25,-53,-92,-127
11,17,15,0.28693023255814,0.365279069767442,4,0.168547307450616,0.482783940329499,0,-30,-61,-101,-139
11,18,14,0.286579069767442,0.381058139534884,4,0.163770241364714,0.48996412388589,0,-31,-68,-111,-154
11,19,13,0.286227906976744,0.396837209302326,4,0.159245731231587,0.496764702457429,0,-36,-74,-116,-167
11,20,12,0.285876744186047,0.412616279069767,4,0.154954264497615,0.503215004446551,0,-30,-68,-116,-169
11,21,11,0.285525581395349,0.428395348837209,4,0.150878288204369,0.50934141288025,0,-27,-69,-112,-175
11,22,10,0.285174418604651,0.444174418604651,4,0.1470019690172,0.515167726099818,0,-27,-62,-107,-177
11,23,9,0.284823255813954,0.459953488372093,4,0.143310987674979,0.520715466713784,0,-23,-59,-103,-179
11,24,8,0.284472093023256,0.475732558139535,4,0.139792362235274,0.52600414726979,0,-19,-56,-101,-186
11,25,7,0.284120930232558,0.491511627906977,4,0.136434295516068,0.531051499557771,0,-19,-58,-104,-199
11,26,6,0.28376976744186,0.507290697674419,4,0.133226042955821,0.535873673223281,0,-23,-68,-116,-229
11,27,5,0.283418604651163,0.52306976744186,4,0.130157797773209,0.540485408378501,0,-32,-83,-140,-275
11,28,4,0.283067441860465,0.538848837209302,4,0.127220590840607,0.544900186097702,0,-9,-64,-130,-303
11,29,3,0.282716279069767,0.554627906976744,4,0.124406203117933,0.549130360033811,0,9,7,4,-168
11,30,2,0.28236511627907,0.570406976744186,4,0.121707088846265,0.553187271862484,0,25,36,44,-86
11,31,1,0.282013953488372,0.586186046511628,4,0.11911630798971,0.557081352825557,0,41,64,82,-77
11,32,0,0.281662790697674,0.60196511627907,4,0.116627466651901,0.560822213288203,0,56,90,118,0
12,0,31,0.3057,0.103274418604651,4,0.337055142519779,0.256200985388405,0,0,0,0,0
12,1,30,0.305348837209302,0.119053488372093,4,0.319909168211798,0.280643546143182,0,-8,-30,-56,-184
12,2,29,0.304997674418605,0.134832558139535,4,0.304389249859873,0.302768071726398,0,-5,-23,-44,-150
12,3,28,0.304646511627907,0.150611627906977,4,0.290274546300605,0.322889383766536,0,-3,-18,-35,-124
12,4,27,0.304295348837209,0.166390697674419,4,0.277382475427716,0.341267763431947,0,-2,-13,-28,-102
