"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0030","2.5504e-006",
"380.2","0.0024","2.0434e-006",
"380.4","0.0030","2.5020e-006",
"380.6","0.0036","2.9883e-006",
"380.8","0.0038","3.1548e-006",
"381.0","0.0027","2.2714e-006",
"381.2","0.0015","1.2424e-006",
"381.4","0.0029","2.4062e-006",
"381.6","0.0050","4.2047e-006",
"381.8","0.0047","3.9761e-006",
"382.0","0.0036","3.0578e-006",
"382.2","0.0040","3.3377e-006",
"382.4","0.0044","3.6994e-006",
"382.6","0.0033","2.7976e-006",
"382.8","0.0023","1.9293e-006",
"383.0","0.0026","2.1759e-006",
"383.2","0.0030","2.5185e-006",
"383.4","0.0029","2.4142e-006",
"383.6","0.0022","1.8522e-006",
"383.8","0.0008","6.6032e-007",
"384.0","0.0007","5.7423e-007",
"384.2","0.0028","2.3767e-006",
"384.4","0.0039","3.2483e-006",
"384.6","0.0027","2.2975e-006",
"384.8","0.0019","1.5791e-006",
"385.0","0.0020","1.6535e-006",
"385.2","0.0024","2.0140e-006",
"385.4","0.0030","2.4964e-006",
"385.6","0.0035","2.9800e-006",
"385.8","0.0038","3.2261e-006",
"386.0","0.0031","2.5815e-006",
"386.2","0.0018","1.5424e-006",
"386.4","0.0017","1.4322e-006",
"386.6","0.0022","1.8500e-006",
"386.8","0.0022","1.8788e-006",
"387.0","0.0022","1.8214e-006",
"387.2","0.0027","2.2856e-006",
"387.4","0.0032","2.7289e-006",
"387.6","0.0027","2.2864e-006",
"387.8","0.0022","1.8601e-006",
"388.0","0.0029","2.4647e-006",
"388.2","0.0037","3.1010e-006",
"388.4","0.0038","3.1635e-006",
"388.6","0.0034","2.8653e-006",
"388.8","0.0026","2.1594e-006",
"389.0","0.0023","1.9083e-006",
"389.2","0.0031","2.6231e-006",
"389.4","0.0034","2.8816e-006",
"389.6","0.0025","2.1425e-006",
"389.8","0.0021","1.7501e-006",
"390.0","0.0024","2.0531e-006",
"390.2","0.0027","2.2634e-006",
"390.4","0.0027","2.2453e-006",
"390.6","0.0028","2.3831e-006",
"390.8","0.0031","2.6335e-006",
"391.0","0.0031","2.5980e-006",
"391.2","0.0028","2.3550e-006",
"391.4","0.0027","2.2690e-006",
"391.6","0.0027","2.2950e-006",
"391.8","0.0027","2.2768e-006",
"392.0","0.0026","2.1829e-006",
"392.2","0.0022","1.8892e-006",
"392.4","0.0020","1.6509e-006",
"392.6","0.0023","1.9108e-006",
"392.8","0.0027","2.3012e-006",
"393.0","0.0029","2.4085e-006",
"393.2","0.0029","2.4052e-006",
