"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0003","1.0644e-007",
"380.2","0.0000","0.0000e+000",
"380.4","0.0000","0.0000e+000",
"380.6","0.0022","6.9267e-007",
"380.8","0.0056","1.7425e-006",
"381.0","0.0040","1.2625e-006",
"381.2","0.0005","1.7110e-007",
"381.4","0.0030","9.4507e-007",
"381.6","0.0073","2.2916e-006",
"381.8","0.0062","1.9312e-006",
"382.0","0.0032","1.0036e-006",
"382.2","0.0035","1.0975e-006",
"382.4","0.0043","1.3478e-006",
"382.6","0.0025","7.6644e-007",
"382.8","0.0007","2.1774e-007",
"383.0","0.0013","4.2070e-007",
"383.2","0.0019","6.0264e-007",
"383.4","0.0009","2.7564e-007",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0001","4.2810e-008",
"384.2","0.0007","2.1004e-007",
"384.4","0.0008","2.4998e-007",
"384.6","0.0003","9.4245e-008",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0014","4.4612e-007",
"385.8","0.0038","1.1862e-006",
"386.0","0.0032","9.9444e-007",
"386.2","0.0007","2.1078e-007",
"386.4","0.0000","0.0000e+000",
"386.6","0.0000","0.0000e+000",
"386.8","0.0002","5.3175e-008",
"387.0","0.0006","1.9971e-007",
"387.2","0.0018","5.6857e-007",
"387.4","0.0028","8.8086e-007",
"387.6","0.0022","6.9472e-007",
"387.8","0.0014","4.3029e-007",
"388.0","0.0016","4.9616e-007",
"388.2","0.0020","6.2998e-007",
"388.4","0.0024","7.4043e-007",
"388.6","0.0021","6.6712e-007",
"388.8","0.0007","2.3043e-007",
"389.0","0.0003","8.7312e-008",
"389.2","0.0019","5.9622e-007",
"389.4","0.0025","7.8558e-007",
"389.6","0.0009","2.8807e-007",
"389.8","0.0001","3.9243e-008",
"390.0","0.0009","2.7517e-007",
"390.2","0.0013","4.1451e-007",
"390.4","0.0011","3.4108e-007",
"390.6","0.0008","2.5187e-007",
"390.8","0.0006","1.8872e-007",
"391.0","0.0005","1.5807e-007",
"391.2","0.0005","1.5877e-007",
"391.4","0.0006","1.9136e-007",
"391.6","0.0007","2.1646e-007",
"391.8","0.0004","1.3731e-007",
"392.0","0.0001","1.9284e-008",
"392.2","0.0000","0.0000e+000",
"392.4","0.0000","0.0000e+000",
"392.6","0.0006","1.7763e-007",
"392.8","0.0014","4.4223e-007",
"393.0","0.0024","7.5016e-007",
"393.2","0.0030","9.3416e-007",
