"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0002","1.5654e-007",
"380.2","0.0000","0.0000e+000",
"380.4","0.0000","0.0000e+000",
"380.6","0.0006","4.6072e-007",
"380.8","0.0014","1.1590e-006",
"381.0","0.0010","7.9393e-007",
"381.2","0.0001","8.2128e-008",
"381.4","0.0012","9.6181e-007",
"381.6","0.0028","2.2860e-006",
"381.8","0.0027","2.1464e-006",
"382.0","0.0017","1.3501e-006",
"382.2","0.0010","8.3889e-007",
"382.4","0.0006","4.5960e-007",
"382.6","0.0002","1.2887e-007",
"382.8","0.0000","1.1584e-008",
"383.0","0.0005","3.6175e-007",
"383.2","0.0008","6.0514e-007",
"383.4","0.0004","2.8671e-007",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0001","7.1188e-008",
"384.2","0.0004","3.4927e-007",
"384.4","0.0005","4.1568e-007",
"384.6","0.0002","1.5672e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0001","5.7140e-008",
"385.4","0.0003","2.4133e-007",
"385.6","0.0008","6.0346e-007",
"385.8","0.0012","9.5643e-007",
"386.0","0.0009","7.2359e-007",
"386.2","0.0002","1.4968e-007",
"386.4","0.0000","0.0000e+000",
"386.6","0.0000","0.0000e+000",
"386.8","0.0001","5.7409e-008",
"387.0","0.0003","2.0093e-007",
"387.2","0.0007","5.5646e-007",
"387.4","0.0010","8.1089e-007",
"387.6","0.0005","4.2141e-007",
"387.8","0.0000","4.6313e-010",
"388.0","0.0003","2.1789e-007",
"388.2","0.0006","4.8284e-007",
"388.4","0.0006","4.4313e-007",
"388.6","0.0004","2.9497e-007",
"388.8","0.0001","7.8867e-008",
"389.0","0.0001","6.8133e-008",
"389.2","0.0005","4.3446e-007",
"389.4","0.0007","5.5190e-007",
"389.6","0.0002","1.8630e-007",
"389.8","0.0001","9.4132e-008",
"390.0","0.0005","4.3661e-007",
"390.2","0.0006","5.0017e-007",
"390.4","0.0003","2.1958e-007",
"390.6","0.0003","2.4581e-007",
"390.8","0.0007","5.3852e-007",
"391.0","0.0006","4.5531e-007",
"391.2","0.0001","1.0223e-007",
"391.4","0.0000","2.5070e-008",
"391.6","0.0002","1.3397e-007",
"391.8","0.0001","1.1038e-007",
"392.0","0.0000","1.6370e-008",
"392.2","0.0000","0.0000e+000",
"392.4","0.0000","0.0000e+000",
"392.6","0.0002","1.8480e-007",
"392.8","0.0005","3.9560e-007",
"393.0","0.0006","4.4876e-007",
"393.2","0.0005","3.8829e-007",
"393.4","0.0002","1.7893e-007",
"393.6","0.0000","0.0000e+000",
"393.8","0.0000","0.0000e+000",
"394.0","0.0000","1.6776e-008",
"394.2","0.0002","1.4742e-007",
"394.4","0.0004","3.0737e-007",
"394.6","0.0006","4.6482e-007",
"394.8","0.0008","6.4030e-007",
"395.0","0.0010","8.0294e-007",
"395.2","0.0008","6.6950e-007",
"395.4","0.0003","2.2188e-007",
"395.6","0.0000","0.0000e+000",
"395.8","0.0000","0.0000e+000",
"396.0","0.0000","0.0000e+000",
"396.2","0.0000","0.0000e+000",
"396.4","0.0000","0.0000e+000",
"396.6","0.0000","0.0000e+000",
"396.8","0.0000","0.0000e+000",
"397.0","0.0000","0.0000e+000",
"397.2","0.0002","1.5647e-007",
"397.4","0.0005","4.1900e-007",
"397.6","0.0009","6.8780e-007",
"397.8","0.0010","8.3773e-007",
"398.0","0.0008","6.2675e-007",
"398.2","0.0004","3.1031e-007",
"398.4","0.0002","1.3555e-007",
"398.6","0.0001","7.7502e-008",
"398.8","0.0003","2.1058e-007",
"399.0","0.0005","3.8184e-007",
"399.2","0.0006","4.9627e-007",
"399.4","0.0006","4.6712e-007",
"399.6","0.0002","1.9645e-007",
"399.8","0.0000","0.0000e+000",
"400.0","0.0000","0.0000e+000",
"400.2","0.0001","6.1526e-008",
"400.4","0.0002","1.6587e-007",
"400.6","0.0004","3.0871e-007",
"400.8","0.0006","4.4736e-007",
"401.0","0.0005","3.6862e-007",
"401.2","0.0001","1.0242e-007",
"401.4","0.0000","3.3491e-008",
"401.6","0.0002","1.5231e-007",
"401.8","0.0001","1.1585e-007",
"402.0","0.0000","7.0834e-009",
"402.2","0.0003","2.3388e-007",
"402.4","0.0007","5.6778e-007",
"402.6","0.0005","4.2197e-007",
