"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0055","4.2560e-006",
"380.2","0.0051","3.9109e-006",
"380.4","0.0038","2.9630e-006",
"380.6","0.0029","2.2398e-006",
"380.8","0.0027","2.0881e-006",
"381.0","0.0043","3.2938e-006",
"381.2","0.0062","4.8042e-006",
"381.4","0.0052","4.0010e-006",
"381.6","0.0032","2.4341e-006",
"381.8","0.0037","2.8340e-006",
"382.0","0.0049","3.8086e-006",
"382.2","0.0045","3.4744e-006",
"382.4","0.0035","2.7165e-006",
"382.6","0.0031","2.3979e-006",
"382.8","0.0027","2.1210e-006",
"383.0","0.0021","1.6092e-006",
"383.2","0.0016","1.2378e-006",
"383.4","0.0016","1.2579e-006",
"383.6","0.0021","1.6139e-006",
"383.8","0.0030","2.3373e-006",
"384.0","0.0037","2.8810e-006",
"384.2","0.0038","2.9426e-006",
"384.4","0.0039","2.9901e-006",
"384.6","0.0041","3.1389e-006",
"384.8","0.0039","3.0097e-006",
"385.0","0.0033","2.5741e-006",
"385.2","0.0029","2.2499e-006",
"385.4","0.0027","2.1225e-006",
"385.6","0.0026","2.0010e-006",
"385.8","0.0025","1.9663e-006",
"386.0","0.0032","2.4493e-006",
"386.2","0.0040","3.0752e-006",
"386.4","0.0036","2.7785e-006",
"386.6","0.0027","2.1221e-006",
"386.8","0.0030","2.2811e-006",
"387.0","0.0036","2.7585e-006",
"387.2","0.0035","2.7264e-006",
"387.4","0.0034","2.6009e-006",
"387.6","0.0038","2.9712e-006",
"387.8","0.0043","3.2863e-006",
"388.0","0.0038","2.9283e-006",
"388.2","0.0033","2.5241e-006",
"388.4","0.0032","2.4814e-006",
"388.6","0.0032","2.4995e-006",
"388.8","0.0032","2.4545e-006",
"389.0","0.0032","2.4338e-006",
"389.2","0.0032","2.4629e-006",
"389.4","0.0031","2.4283e-006",
"389.6","0.0030","2.3007e-006",
"389.8","0.0030","2.3155e-006",
"390.0","0.0033","2.5310e-006",
"390.2","0.0036","2.7757e-006",
"390.4","0.0038","2.9584e-006",
"390.6","0.0038","2.9609e-006",
"390.8","0.0036","2.7637e-006",
"391.0","0.0031","2.3689e-006",
"391.2","0.0025","1.9458e-006",
"391.4","0.0024","1.8763e-006",
"391.6","0.0027","2.0733e-006",
"391.8","0.0029","2.2717e-006",
"392.0","0.0032","2.4787e-006",
"392.2","0.0037","2.8573e-006",
"392.4","0.0040","3.0731e-006",
"392.6","0.0031","2.4330e-006",
"392.8","0.0022","1.7351e-006",
"393.0","0.0027","2.0648e-006",
"393.2","0.0033","2.5505e-006",
"393.4","0.0031","2.4090e-006",
"393.6","0.0031","2.3617e-006",
"393.8","0.0038","2.9056e-006",
"394.0","0.0042","3.2343e-006",
"394.2","0.0037","2.8600e-006",
"394.4","0.0032","2.4399e-006",
"394.6","0.0029","2.2789e-006",
"394.8","0.0032","2.5004e-006",
"395.0","0.0040","3.1025e-006",
"395.2","0.0040","3.0793e-006",
"395.4","0.0029","2.2763e-006",
"395.6","0.0027","2.0579e-006",
"395.8","0.0033","2.5461e-006",
"396.0","0.0034","2.5929e-006",
"396.2","0.0028","2.1550e-006",
"396.4","0.0024","1.8616e-006",
"396.6","0.0023","1.8094e-006",
"396.8","0.0026","2.0237e-006",
"397.0","0.0030","2.3271e-006",
"397.2","0.0030","2.3074e-006",
"397.4","0.0028","2.1866e-006",
"397.6","0.0031","2.4158e-006",
"397.8","0.0036","2.7565e-006",
"398.0","0.0038","2.9068e-006",
"398.2","0.0038","2.9178e-006",
"398.4","0.0036","2.7536e-006",
"398.6","0.0033","2.5688e-006",
"398.8","0.0032","2.5049e-006",
"399.0","0.0034","2.5890e-006",
"399.2","0.0038","2.9344e-006",
"399.4","0.0040","3.0876e-006",
"399.6","0.0035","2.7221e-006",
"399.8","0.0033","2.5666e-006",
"400.0","0.0038","2.9678e-006",
"400.2","0.0041","3.1997e-006",
"400.4","0.0039","3.0174e-006",
"400.6","0.0038","2.9170e-006",
"400.8","0.0039","3.0345e-006",
"401.0","0.0042","3.2199e-006",
"401.2","0.0044","3.4228e-006",
"401.4","0.0046","3.5897e-006",
"401.6","0.0048","3.7037e-006",
"401.8","0.0049","3.8024e-006",
"402.0","0.0049","3.8214e-006",
"402.2","0.0045","3.4834e-006",
"402.4","0.0040","3.0898e-006",
"402.6","0.0044","3.4099e-006",
"402.8","0.0051","3.9660e-006",
"403.0","0.0050","3.8255e-006",
"403.2","0.0045","3.4682e-006",
