"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0148","1.9114e-006",
"380.2","0.0127","1.6317e-006",
"380.4","0.0082","1.0631e-006",
"380.6","0.0030","3.8679e-007",
"380.8","0.0000","0.0000e+000",
"381.0","0.0069","8.8365e-007",
"381.2","0.0176","2.2661e-006",
"381.4","0.0160","2.0594e-006",
"381.6","0.0099","1.2730e-006",
"381.8","0.0142","1.8314e-006",
"382.0","0.0201","2.5931e-006",
"382.2","0.0141","1.8142e-006",
"382.4","0.0055","7.0490e-007",
"382.6","0.0048","6.1263e-007",
"382.8","0.0058","7.4900e-007",
"383.0","0.0050","6.4054e-007",
"383.2","0.0039","4.9884e-007",
"383.4","0.0027","3.4589e-007",
"383.6","0.0041","5.2532e-007",
"383.8","0.0100","1.2849e-006",
"384.0","0.0134","1.7329e-006",
"384.2","0.0112","1.4453e-006",
"384.4","0.0101","1.3038e-006",
"384.6","0.0119","1.5367e-006",
"384.8","0.0104","1.3431e-006",
"385.0","0.0049","6.2518e-007",
"385.2","0.0008","1.0062e-007",
"385.4","0.0000","0.0000e+000",
"385.6","0.0014","1.7873e-007",
"385.8","0.0050","6.4708e-007",
"386.0","0.0101","1.2959e-006",
"386.2","0.0137","1.7684e-006",
"386.4","0.0089","1.1474e-006",
"386.6","0.0012","1.6108e-007",
"386.8","0.0019","2.3892e-007",
"387.0","0.0060","7.7013e-007",
"387.2","0.0059","7.5987e-007",
"387.4","0.0052","6.6932e-007",
"387.6","0.0086","1.1033e-006",
"387.8","0.0122","1.5783e-006",
"388.0","0.0132","1.6970e-006",
"388.2","0.0120","1.5407e-006",
"388.4","0.0076","9.7981e-007",
"388.6","0.0048","6.1549e-007",
"388.8","0.0070","8.9796e-007",
"389.0","0.0088","1.1386e-006",
"389.2","0.0079","1.0134e-006",
"389.4","0.0080","1.0330e-006",
"389.6","0.0105","1.3594e-006",
"389.8","0.0118","1.5183e-006",
"390.0","0.0108","1.3923e-006",
"390.2","0.0103","1.3210e-006",
"390.4","0.0104","1.3448e-006",
"390.6","0.0095","1.2255e-006",
"390.8","0.0075","9.6181e-007",
"391.0","0.0054","6.9018e-007",
"391.2","0.0037","4.8159e-007",
"391.4","0.0033","4.2340e-007",
"391.6","0.0039","5.0029e-007",
"391.8","0.0054","6.9942e-007",
"392.0","0.0071","9.1589e-007",
"392.2","0.0078","1.0013e-006",
"392.4","0.0073","9.4154e-007",
"392.6","0.0045","5.8146e-007",
"392.8","0.0024","3.0813e-007",
"393.0","0.0058","7.5041e-007",
"393.2","0.0095","1.2300e-006",
"393.4","0.0084","1.0823e-006",
"393.6","0.0071","9.1309e-007",
"393.8","0.0085","1.0973e-006",
"394.0","0.0096","1.2400e-006",
"394.2","0.0088","1.1403e-006",
"394.4","0.0079","1.0142e-006",
"394.6","0.0074","9.5002e-007",
"394.8","0.0071","9.2133e-007",
"395.0","0.0071","9.1936e-007",
"395.2","0.0064","8.2048e-007",
"395.4","0.0049","6.3469e-007",
"395.6","0.0055","7.1366e-007",
"395.8","0.0079","1.0177e-006",
"396.0","0.0075","9.6814e-007",
"396.2","0.0044","5.7153e-007",
"396.4","0.0018","2.3564e-007",
"396.6","0.0005","6.1021e-008",
"396.8","0.0010","1.3050e-007",
"397.0","0.0026","3.3893e-007",
"397.2","0.0036","4.6260e-007",
"397.4","0.0041","5.3398e-007",
"397.6","0.0048","6.2264e-007",
"397.8","0.0056","7.1806e-007",
"398.0","0.0063","8.1706e-007",
"398.2","0.0070","8.9763e-007",
"398.4","0.0073","9.4096e-007",
"398.6","0.0072","9.3077e-007",
"398.8","0.0062","7.9903e-007",
"399.0","0.0058","7.5295e-007",
"399.2","0.0077","9.9239e-007",
"399.4","0.0088","1.1332e-006",
"399.6","0.0072","9.3014e-007",
"399.8","0.0063","8.1629e-007",
"400.0","0.0077","9.8872e-007",
"400.2","0.0082","1.0518e-006",
"400.4","0.0068","8.8163e-007",
"400.6","0.0061","7.8956e-007",
"400.8","0.0067","8.6762e-007",
"401.0","0.0081","1.0455e-006",
"401.2","0.0098","1.2654e-006",
"401.4","0.0106","1.3724e-006",
"401.6","0.0106","1.3664e-006",
"401.8","0.0109","1.4002e-006",
"402.0","0.0110","1.4171e-006",
"402.2","0.0089","1.1512e-006",
"402.4","0.0063","8.0576e-007",
"402.6","0.0070","8.9860e-007",
"402.8","0.0090","1.1546e-006",
"403.0","0.0081","1.0480e-006",
"403.2","0.0062","8.0458e-007",
"403.4","0.0053","6.7724e-007",
"403.6","0.0055","7.0722e-007",
"403.8","0.0083","1.0752e-006",
"404.0","0.0113","1.4566e-006",
"404.2","0.0120","1.5434e-006",
"404.4","0.0117","1.5093e-006",
"404.6","0.0109","1.3986e-006",
"404.8","0.0106","1.3621e-006",
"405.0","0.0119","1.5384e-006",
"405.2","0.0117","1.5038e-006",
"405.4","0.0081","1.0452e-006",
"405.6","0.0063","8.1171e-007",
"405.8","0.0082","1.0543e-006",
"406.0","0.0098","1.2635e-006",
"406.2","0.0101","1.2989e-006",
"406.4","0.0108","1.3913e-006",
"406.6","0.0121","1.5565e-006",
"406.8","0.0126","1.6254e-006",
"407.0","0.0125","1.6126e-006",
"407.2","0.0133","1.7143e-006",
"407.4","0.0145","1.8665e-006",
"407.6","0.0139","1.7856e-006",
