"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0041","3.2403e-006",
"380.2","0.0042","3.2821e-006",
"380.4","0.0045","3.5287e-006",
"380.6","0.0042","3.2821e-006",
"380.8","0.0033","2.5914e-006",
"381.0","0.0019","1.5094e-006",
"381.2","0.0010","7.6713e-007",
"381.4","0.0027","2.1401e-006",
"381.6","0.0054","4.2381e-006",
"381.8","0.0064","5.0177e-006",
"382.0","0.0063","4.9560e-006",
"382.2","0.0056","4.3921e-006",
"382.4","0.0046","3.6149e-006",
"382.6","0.0037","2.9374e-006",
"382.8","0.0033","2.5869e-006",
"383.0","0.0039","3.0654e-006",
"383.2","0.0042","3.2614e-006",
"383.4","0.0029","2.2930e-006",
"383.6","0.0018","1.4034e-006",
"383.8","0.0015","1.1885e-006",
"384.0","0.0018","1.4212e-006",
"384.2","0.0026","2.0270e-006",
"384.4","0.0026","2.0195e-006",
"384.6","0.0015","1.1410e-006",
"384.8","0.0012","9.1109e-007",
"385.0","0.0021","1.6481e-006",
"385.2","0.0030","2.3258e-006",
"385.4","0.0034","2.6897e-006",
"385.6","0.0036","2.8507e-006",
"385.8","0.0036","2.8230e-006",
"386.0","0.0033","2.6191e-006",
"386.2","0.0029","2.3033e-006",
"386.4","0.0025","1.9249e-006",
"386.6","0.0021","1.6552e-006",
"386.8","0.0023","1.8042e-006",
"387.0","0.0027","2.1562e-006",
"387.2","0.0031","2.4149e-006",
"387.4","0.0033","2.5889e-006",
"387.6","0.0034","2.6373e-006",
"387.8","0.0034","2.6444e-006",
"388.0","0.0035","2.7127e-006",
"388.2","0.0035","2.7393e-006",
"388.4","0.0034","2.6806e-006",
"388.6","0.0031","2.4082e-006",
"388.8","0.0023","1.7656e-006",
"389.0","0.0021","1.6107e-006",
"389.2","0.0031","2.4271e-006",
"389.4","0.0035","2.7696e-006",
"389.6","0.0027","2.0860e-006",
"389.8","0.0024","1.8572e-006",
"390.0","0.0031","2.4113e-006",
"390.2","0.0032","2.5265e-006",
"390.4","0.0026","2.0549e-006",
"390.6","0.0024","1.8880e-006",
"390.8","0.0026","2.0688e-006",
"391.0","0.0026","2.0208e-006",
"391.2","0.0024","1.8558e-006",
"391.4","0.0028","2.2008e-006",
"391.6","0.0034","2.7053e-006",
"391.8","0.0030","2.3899e-006",
"392.0","0.0022","1.7341e-006",
"392.2","0.0021","1.6676e-006",
"392.4","0.0024","1.9108e-006",
"392.6","0.0027","2.1076e-006",
"392.8","0.0029","2.3075e-006",
"393.0","0.0033","2.6117e-006",
"393.2","0.0035","2.7409e-006",
"393.4","0.0030","2.3408e-006",
"393.6","0.0024","1.8469e-006",
"393.8","0.0019","1.4955e-006",
"394.0","0.0018","1.4198e-006",
"394.2","0.0023","1.7923e-006",
"394.4","0.0029","2.2519e-006",
"394.6","0.0033","2.6052e-006",
"394.8","0.0035","2.7589e-006",
"395.0","0.0034","2.6375e-006",
"395.2","0.0029","2.2731e-006",
"395.4","0.0023","1.7872e-006",
"395.6","0.0023","1.7716e-006",
"395.8","0.0028","2.2249e-006",
"396.0","0.0030","2.3294e-006",
"396.2","0.0027","2.1107e-006",
"396.4","0.0029","2.2731e-006",
"396.6","0.0035","2.7275e-006",
"396.8","0.0038","2.9701e-006",
"397.0","0.0039","3.0405e-006",
"397.2","0.0040","3.1327e-006",
"397.4","0.0041","3.2178e-006",
"397.6","0.0041","3.2441e-006",
"397.8","0.0041","3.1841e-006",
"398.0","0.0037","2.9313e-006",
"398.2","0.0034","2.6973e-006",
"398.4","0.0035","2.7510e-006",
"398.6","0.0037","2.9132e-006",
"398.8","0.0039","3.0589e-006",
"399.0","0.0041","3.2426e-006",
"399.2","0.0045","3.5118e-006",
"399.4","0.0046","3.6059e-006",
"399.6","0.0042","3.3317e-006",
"399.8","0.0040","3.1567e-006",
"400.0","0.0042","3.3133e-006",
"400.2","0.0044","3.4390e-006",
"400.4","0.0043","3.4090e-006",
"400.6","0.0043","3.3914e-006",
"400.8","0.0043","3.4104e-006",
"401.0","0.0042","3.3125e-006",
"401.2","0.0040","3.1333e-006",
"401.4","0.0040","3.1741e-006",
"401.6","0.0043","3.3985e-006",
"401.8","0.0044","3.4644e-006",
"402.0","0.0044","3.4172e-006",
"402.2","0.0045","3.5329e-006",
"402.4","0.0047","3.7166e-006",
"402.6","0.0047","3.7076e-006",
"402.8","0.0046","3.6036e-006",
"403.0","0.0046","3.5765e-006",
"403.2","0.0046","3.6093e-006",
"403.4","0.0047","3.7269e-006",
"403.6","0.0049","3.8158e-006",
"403.8","0.0047","3.6713e-006",
"404.0","0.0045","3.5623e-006",
"404.2","0.0048","3.7456e-006",
"404.4","0.0051","4.0330e-006",
"404.6","0.0055","4.3533e-006",
"404.8","0.0058","4.5603e-006",
"405.0","0.0058","4.5134e-006",
"405.2","0.0056","4.4237e-006",
"405.4","0.0056","4.3918e-006",
"405.6","0.0057","4.4716e-006",
"405.8","0.0060","4.6824e-006",
"406.0","0.0061","4.7719e-006",
"406.2","0.0060","4.7051e-006",
"406.4","0.0063","4.9062e-006",
"406.6","0.0068","5.3488e-006",
"406.8","0.0068","5.3542e-006",
"407.0","0.0064","4.9942e-006",
"407.2","0.0064","5.0246e-006",
"407.4","0.0069","5.4307e-006",
"407.6","0.0075","5.8809e-006",
"407.8","0.0079","6.2258e-006",
"408.0","0.0079","6.1611e-006",
"408.2","0.0076","5.9804e-006",
"408.4","0.0080","6.3101e-006",
"408.6","0.0086","6.7709e-006",
"408.8","0.0086","6.7470e-006",
"409.0","0.0084","6.5882e-006",
"409.2","0.0085","6.6954e-006",
"409.4","0.0088","6.8857e-006",
"409.6","0.0090","7.0442e-006",
"409.8","0.0091","7.1783e-006",
"410.0","0.0092","7.2414e-006",
"410.2","0.0094","7.3389e-006",
"410.4","0.0096","7.5418e-006",
"410.6","0.0099","7.7836e-006",
"410.8","0.0102","8.0304e-006",
"411.0","0.0105","8.2392e-006",
"411.2","0.0107","8.3894e-006",
"411.4","0.0109","8.5218e-006",
"411.6","0.0110","8.6632e-006",
"411.8","0.0114","8.9059e-006",
"412.0","0.0118","9.2653e-006",
"412.2","0.0124","9.7574e-006",
"412.4","0.0131","1.0258e-005",
"412.6","0.0131","1.0296e-005",
"412.8","0.0128","1.0030e-005",
"413.0","0.0131","1.0244e-005",
"413.2","0.0137","1.0778e-005",
"413.4","0.0140","1.0985e-005",
"413.6","0.0141","1.1050e-005",
"413.8","0.0145","1.1413e-005",
"414.0","0.0153","1.1977e-005",
"414.2","0.0160","1.2582e-005",
"414.4","0.0168","1.3156e-005",
"414.6","0.0173","1.3608e-005",
"414.8","0.0178","1.3937e-005",
"415.0","0.0179","1.4051e-005",
"415.2","0.0181","1.4216e-005",
"415.4","0.0188","1.4747e-005",
"415.6","0.0195","1.5272e-005",
"415.8","0.0198","1.5530e-005",
"416.0","0.0202","1.5845e-005",
"416.2","0.0209","1.6364e-005",
"416.4","0.0216","1.6934e-005",
"416.6","0.0223","1.7493e-005",
"416.8","0.0231","1.8149e-005",
"417.0","0.0241","1.8907e-005",
"417.2","0.0248","1.9434e-005",
"417.4","0.0251","1.9659e-005",
"417.6","0.0255","1.9989e-005",
"417.8","0.0262","2.0534e-005",
"418.0","0.0270","2.1207e-005",
"418.2","0.0280","2.1973e-005",
"418.4","0.0290","2.2739e-005",
"418.6","0.0299","2.3432e-005",
"418.8","0.0304","2.3828e-005",
"419.0","0.0308","2.4137e-005",
"419.2","0.0317","2.4874e-005",
"419.4","0.0329","2.5837e-005",
"419.6","0.0340","2.6656e-005",
"419.8","0.0349","2.7422e-005",
"420.0","0.0361","2.8301e-005",
"420.2","0.0372","2.9204e-005",
"420.4","0.0383","3.0040e-005",
"420.6","0.0393","3.0844e-005",
"420.8","0.0403","3.1607e-005",
"421.0","0.0414","3.2461e-005",
"421.2","0.0427","3.3487e-005",
"421.4","0.0440","3.4495e-005",
"421.6","0.0450","3.5321e-005",
"421.8","0.0462","3.6211e-005",
"422.0","0.0475","3.7300e-005",
"422.2","0.0490","3.8441e-005",
"422.4","0.0504","3.9557e-005",
"422.6","0.0519","4.0743e-005",
"422.8","0.0536","4.2038e-005",
"423.0","0.0551","4.3240e-005",
"423.2","0.0564","4.4287e-005",
"423.4","0.0580","4.5548e-005",
"423.6","0.0599","4.7007e-005",
"423.8","0.0618","4.8511e-005",
"424.0","0.0637","4.9967e-005",
"424.2","0.0654","5.1282e-005",
"424.4","0.0670","5.2580e-005",
"424.6","0.0689","5.4070e-005",
"424.8","0.0710","5.5672e-005",
"425.0","0.0728","5.7134e-005",
"425.2","0.0747","5.8638e-005",
"425.4","0.0772","6.0554e-005",
"425.6","0.0799","6.2669e-005",
"425.8","0.0826","6.4815e-005",
"426.0","0.0853","6.6911e-005",
"426.2","0.0876","6.8740e-005",
"426.4","0.0898","7.0481e-005",
"426.6","0.0921","7.2286e-005",
"426.8","0.0945","7.4179e-005",
"427.0","0.0972","7.6232e-005",
"427.2","0.0998","7.8293e-005",
"427.4","0.1024","8.0356e-005",
"427.6","0.1053","8.2587e-005",
"427.8","0.1085","8.5172e-005",
"428.0","0.1120","8.7887e-005",
"428.2","0.1155","9.0637e-005",
"428.4","0.1189","9.3317e-005",
"428.6","0.1221","9.5788e-005",
"428.8","0.1253","9.8284e-005",
"429.0","0.1287","1.0096e-004",
"429.2","0.1322","1.0376e-004",
"429.4","0.1361","1.0680e-004",
"429.6","0.1400","1.0988e-004",
"429.8","0.1437","1.1278e-004",
"430.0","0.1470","1.1532e-004",
"430.2","0.1500","1.1773e-004",
"430.4","0.1541","1.2091e-004",
"430.6","0.1589","1.2466e-004",
"430.8","0.1632","1.2804e-004",
"431.0","0.1674","1.3139e-004",
"431.2","0.1717","1.3471e-004",
"431.4","0.1760","1.3809e-004",
"431.6","0.1804","1.4157e-004",
"431.8","0.1849","1.4506e-004",
"432.0","0.1889","1.4825e-004",
"432.2","0.1931","1.5151e-004",
"432.4","0.1975","1.5496e-004",
"432.6","0.2021","1.5856e-004",
"432.8","0.2066","1.6211e-004",
"433.0","0.2116","1.6602e-004",
"433.2","0.2174","1.7060e-004",
"433.4","0.2230","1.7494e-004",
"433.6","0.2276","1.7859e-004",
"433.8","0.2324","1.8236e-004",
"434.0","0.2379","1.8670e-004",
"434.2","0.2434","1.9099e-004",
"434.4","0.2481","1.9470e-004",
"434.6","0.2535","1.9892e-004",
"434.8","0.2593","2.0346e-004",
"435.0","0.2650","2.0794e-004",
"435.2","0.2704","2.1218e-004",
"435.4","0.2755","2.1620e-004",
"435.6","0.2808","2.2029e-004",
"435.8","0.2865","2.2481e-004",
"436.0","0.2922","2.2929e-004",
"436.2","0.2982","2.3395e-004",
"436.4","0.3041","2.3858e-004",
"436.6","0.3099","2.4314e-004",
"436.8","0.3156","2.4766e-004",
"437.0","0.3211","2.5191e-004",
"437.2","0.3263","2.5604e-004",
"437.4","0.3328","2.6113e-004",
"437.6","0.3395","2.6642e-004",
"437.8","0.3458","2.7131e-004",
"438.0","0.3520","2.7617e-004",
"438.2","0.3596","2.8217e-004",
"438.4","0.3668","2.8777e-004",
"438.6","0.3723","2.9212e-004",
"438.8","0.3778","2.9647e-004",
"439.0","0.3846","3.0181e-004",
"439.2","0.3914","3.0711e-004",
"439.4","0.3980","3.1230e-004",
"439.6","0.4047","3.1758e-004",
"439.8","0.4120","3.2327e-004",
"440.0","0.4184","3.2831e-004",
"440.2","0.4239","3.3258e-004",
"440.4","0.4297","3.3719e-004",
"440.6","0.4368","3.4271e-004",
"440.8","0.4437","3.4811e-004",
"441.0","0.4508","3.5369e-004",
"441.2","0.4578","3.5920e-004",
"441.4","0.4651","3.6490e-004",
"441.6","0.4720","3.7038e-004",
"441.8","0.4793","3.7607e-004",
"442.0","0.4865","3.8174e-004",
"442.2","0.4947","3.8815e-004",
"442.4","0.5029","3.9457e-004",
"442.6","0.5112","4.0112e-004",
"442.8","0.5194","4.0754e-004",
"443.0","0.5274","4.1381e-004",
"443.2","0.5359","4.2048e-004",
"443.4","0.5441","4.2691e-004",
"443.6","0.5521","4.3319e-004",
"443.8","0.5601","4.3946e-004",
"444.0","0.5695","4.4685e-004",
"444.2","0.5780","4.5355e-004",
"444.4","0.5848","4.5888e-004",
"444.6","0.5919","4.6439e-004",
"444.8","0.6010","4.7157e-004",
"445.0","0.6103","4.7888e-004",
"445.2","0.6194","4.8598e-004",
"445.4","0.6288","4.9339e-004",
"445.6","0.6392","5.0151e-004",
"445.8","0.6493","5.0945e-004",
"446.0","0.6597","5.1764e-004",
