"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0150","1.9315e-006",
"380.2","0.0123","1.5729e-006",
"380.4","0.0083","1.0651e-006",
"380.6","0.0109","1.4001e-006",
"380.8","0.0163","2.0946e-006",
"381.0","0.0107","1.3727e-006",
"381.2","0.0014","1.7368e-007",
"381.4","0.0083","1.0615e-006",
"381.6","0.0203","2.6090e-006",
"381.8","0.0183","2.3490e-006",
"382.0","0.0114","1.4602e-006",
"382.2","0.0121","1.5532e-006",
"382.4","0.0140","1.7974e-006",
"382.6","0.0100","1.2891e-006",
"382.8","0.0058","7.4770e-007",
"383.0","0.0057","7.3291e-007",
"383.2","0.0054","6.9369e-007",
"383.4","0.0023","2.9408e-007",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0014","1.7443e-007",
"384.2","0.0069","8.8003e-007",
"384.4","0.0091","1.1722e-006",
"384.6","0.0060","7.6779e-007",
"384.8","0.0021","2.7313e-007",
"385.0","0.0000","0.0000e+000",
"385.2","0.0031","3.9663e-007",
"385.4","0.0103","1.3247e-006",
"385.6","0.0130","1.6742e-006",
"385.8","0.0110","1.4116e-006",
"386.0","0.0079","1.0160e-006",
"386.2","0.0051","6.5403e-007",
"386.4","0.0042","5.3326e-007",
"386.6","0.0046","5.9646e-007",
"386.8","0.0055","7.0576e-007",
"387.0","0.0069","8.8399e-007",
"387.2","0.0097","1.2402e-006",
"387.4","0.0121","1.5492e-006",
"387.6","0.0115","1.4723e-006",
"387.8","0.0100","1.2897e-006",
"388.0","0.0093","1.2001e-006",
"388.2","0.0099","1.2666e-006",
"388.4","0.0131","1.6832e-006",
"388.6","0.0145","1.8623e-006",
"388.8","0.0107","1.3677e-006",
"389.0","0.0085","1.0942e-006",
"389.2","0.0116","1.4883e-006",
"389.4","0.0110","1.4185e-006",
"389.6","0.0040","5.1009e-007",
"389.8","0.0014","1.8355e-007",
"390.0","0.0061","7.7829e-007",
"390.2","0.0093","1.1938e-006",
"390.4","0.0091","1.1701e-006",
"390.6","0.0078","1.0069e-006",
"390.8","0.0061","7.7855e-007",
"391.0","0.0039","5.0560e-007",
"391.2","0.0023","2.9975e-007",
"391.4","0.0036","4.5977e-007",
"391.6","0.0059","7.5585e-007",
"391.8","0.0045","5.7528e-007",
"392.0","0.0017","2.1192e-007",
"392.2","0.0020","2.6111e-007",
"392.4","0.0038","4.8711e-007",
"392.6","0.0046","5.8802e-007",
"392.8","0.0047","6.0714e-007",
"393.0","0.0041","5.2535e-007",
"393.2","0.0035","4.4458e-007",
"393.4","0.0040","5.1077e-007",
"393.6","0.0038","4.9377e-007",
"393.8","0.0014","1.8413e-007",
"394.0","0.0002","2.8179e-008",
"394.2","0.0024","3.1317e-007",
"394.4","0.0050","6.3560e-007",
"394.6","0.0063","8.1475e-007",
"394.8","0.0078","1.0044e-006",
"395.0","0.0094","1.2087e-006",
"395.2","0.0086","1.1083e-006",
"395.4","0.0053","6.7703e-007",
"395.6","0.0033","4.1889e-007",
"395.8","0.0033","4.2719e-007",
"396.0","0.0033","4.2505e-007",
"396.2","0.0031","3.9792e-007",
"396.4","0.0037","4.8067e-007",
"396.6","0.0051","6.5557e-007",
"396.8","0.0066","8.4924e-007",
"397.0","0.0080","1.0230e-006",
"397.2","0.0087","1.1218e-006",
"397.4","0.0091","1.1660e-006",
"397.6","0.0093","1.1933e-006",
"397.8","0.0093","1.1908e-006",
"398.0","0.0087","1.1206e-006",
"398.2","0.0082","1.0517e-006",
"398.4","0.0084","1.0767e-006",
"398.6","0.0087","1.1217e-006",
"398.8","0.0087","1.1109e-006",
"399.0","0.0090","1.1610e-006",
"399.2","0.0109","1.3999e-006",
"399.4","0.0110","1.4073e-006",
"399.6","0.0069","8.8401e-007",
"399.8","0.0043","5.5214e-007",
"400.0","0.0060","7.7406e-007",
"400.2","0.0080","1.0230e-006",
"400.4","0.0087","1.1138e-006",
"400.6","0.0096","1.2372e-006",
"400.8","0.0109","1.4017e-006",
"401.0","0.0109","1.4016e-006",
