"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0196","2.1732e-006",
"380.2","0.0213","2.3560e-006",
"380.4","0.0112","1.2374e-006",
"380.6","0.0084","9.3377e-007",
"380.8","0.0119","1.3183e-006",
"381.0","0.0096","1.0610e-006",
"381.2","0.0066","7.2747e-007",
"381.4","0.0192","2.1318e-006",
"381.6","0.0335","3.7123e-006",
"381.8","0.0244","2.7046e-006",
"382.0","0.0078","8.6119e-007",
"382.2","0.0046","5.0587e-007",
"382.4","0.0070","7.7565e-007",
"382.6","0.0103","1.1366e-006",
"382.8","0.0114","1.2602e-006",
"383.0","0.0043","4.7573e-007",
"383.2","0.0010","1.0846e-007",
"383.4","0.0113","1.2546e-006",
"383.6","0.0169","1.8704e-006",
"383.8","0.0076","8.3778e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","0.0000e+000",
"384.6","0.0000","0.0000e+000",
"384.8","0.0023","2.5236e-007",
"385.0","0.0082","9.1182e-007",
"385.2","0.0104","1.1484e-006",
"385.4","0.0082","9.0954e-007",
"385.6","0.0066","7.3083e-007",
"385.8","0.0066","7.2585e-007",
"386.0","0.0091","1.0034e-006",
"386.2","0.0116","1.2906e-006",
"386.4","0.0076","8.4698e-007",
"386.6","0.0011","1.2690e-007",
"386.8","0.0000","0.0000e+000",
"387.0","0.0016","1.7289e-007",
"387.2","0.0073","8.1058e-007",
"387.4","0.0125","1.3880e-006",
"387.6","0.0103","1.1412e-006",
"387.8","0.0071","7.8982e-007",
"388.0","0.0103","1.1378e-006",
"388.2","0.0121","1.3399e-006",
"388.4","0.0069","7.5988e-007",
"388.6","0.0023","2.5890e-007",
"388.8","0.0031","3.4773e-007",
"389.0","0.0036","4.0167e-007",
"389.2","0.0013","1.4770e-007",
"389.4","0.0001","1.0440e-008",
"389.6","0.0014","1.5388e-007",
"389.8","0.0038","4.2496e-007",
"390.0","0.0067","7.4545e-007",
"390.2","0.0084","9.3022e-007",
"390.4","0.0085","9.4110e-007",
"390.6","0.0086","9.5395e-007",
"390.8","0.0085","9.4632e-007",
"391.0","0.0061","6.7473e-007",
"391.2","0.0025","2.7249e-007",
"391.4","0.0010","1.1071e-007",
"391.6","0.0019","2.0846e-007",
"391.8","0.0054","5.9465e-007",
"392.0","0.0094","1.0390e-006",
"392.2","0.0101","1.1178e-006",
"392.4","0.0094","1.0369e-006",
"392.6","0.0103","1.1409e-006",
"392.8","0.0105","1.1663e-006",
"393.0","0.0065","7.2278e-007",
"393.2","0.0021","2.3657e-007",
"393.4","0.0001","1.2697e-008",
"393.6","0.0015","1.6798e-007",
"393.8","0.0091","1.0082e-006",
"394.0","0.0137","1.5231e-006",
"394.2","0.0091","1.0134e-006",
"394.4","0.0054","5.9320e-007",
"394.6","0.0069","7.6756e-007",
"394.8","0.0082","9.1199e-007",
"395.0","0.0075","8.3148e-007",
"395.2","0.0068","7.5428e-007",
"395.4","0.0067","7.4127e-007",
"395.6","0.0071","7.9162e-007",
"395.8","0.0079","8.7781e-007",
"396.0","0.0079","8.7809e-007",
"396.2","0.0070","7.8076e-007",
"396.4","0.0053","5.8760e-007",
"396.6","0.0040","4.3949e-007",
"396.8","0.0068","7.5755e-007",
"397.0","0.0112","1.2452e-006",
"397.2","0.0105","1.1675e-006",
"397.4","0.0075","8.3288e-007",
"397.6","0.0078","8.6269e-007",
"397.8","0.0089","9.8889e-007",
"398.0","0.0069","7.6236e-007",
"398.2","0.0051","5.6527e-007",
"398.4","0.0086","9.5722e-007",
"398.6","0.0117","1.3008e-006",
"398.8","0.0083","9.2366e-007",
"399.0","0.0050","5.4923e-007",
"399.2","0.0059","6.5498e-007",
"399.4","0.0071","7.8838e-007",
"399.6","0.0066","7.2993e-007",
"399.8","0.0069","7.6763e-007",
"400.0","0.0092","1.0147e-006",
"400.2","0.0106","1.1722e-006",
"400.4","0.0101","1.1175e-006",
"400.6","0.0082","9.1404e-007",
"400.8","0.0057","6.3557e-007",
"401.0","0.0055","6.1484e-007",
"401.2","0.0078","8.6797e-007",
"401.4","0.0092","1.0214e-006",
"401.6","0.0093","1.0355e-006",
"401.8","0.0094","1.0437e-006",
"402.0","0.0098","1.0850e-006",
"402.2","0.0116","1.2819e-006",
"402.4","0.0129","1.4346e-006",
"402.6","0.0088","9.7436e-007",
"402.8","0.0036","4.0117e-007",
"403.0","0.0062","6.8451e-007",
"403.2","0.0116","1.2867e-006",
"403.4","0.0139","1.5354e-006",
"403.6","0.0137","1.5196e-006",
"403.8","0.0100","1.1082e-006",
"404.0","0.0068","7.5861e-007",
"404.2","0.0091","1.0102e-006",
"404.4","0.0116","1.2887e-006",
"404.6","0.0109","1.2063e-006",
"404.8","0.0100","1.1067e-006",
"405.0","0.0104","1.1511e-006",
"405.2","0.0117","1.2939e-006",
"405.4","0.0138","1.5251e-006",
"405.6","0.0132","1.4596e-006",
"405.8","0.0088","9.7696e-007",
"406.0","0.0073","8.0747e-007",
"406.2","0.0104","1.1501e-006",
"406.4","0.0134","1.4831e-006",
"406.6","0.0148","1.6434e-006",
"406.8","0.0148","1.6375e-006",
"407.0","0.0136","1.5088e-006",
"407.2","0.0126","1.4016e-006",
"407.4","0.0125","1.3889e-006",
"407.6","0.0146","1.6124e-006",
"407.8","0.0174","1.9332e-006",
"408.0","0.0183","2.0312e-006",
"408.2","0.0178","1.9710e-006",
"408.4","0.0169","1.8699e-006",
"408.6","0.0161","1.7816e-006",
"408.8","0.0163","1.8110e-006",
"409.0","0.0168","1.8591e-006",
"409.2","0.0160","1.7739e-006",
"409.4","0.0155","1.7150e-006",
"409.6","0.0168","1.8633e-006",
"409.8","0.0183","2.0332e-006",
"410.0","0.0188","2.0886e-006",
"410.2","0.0196","2.1756e-006",
"410.4","0.0215","2.3850e-006",
"410.6","0.0224","2.4833e-006",
"410.8","0.0211","2.3429e-006",
"411.0","0.0207","2.2969e-006",
"411.2","0.0224","2.4782e-006",
"411.4","0.0235","2.6046e-006",
"411.6","0.0233","2.5837e-006",
"411.8","0.0227","2.5109e-006",
"412.0","0.0221","2.4448e-006",
"412.2","0.0233","2.5813e-006",
"412.4","0.0258","2.8603e-006",
"412.6","0.0258","2.8570e-006",
"412.8","0.0237","2.6313e-006",
"413.0","0.0235","2.6003e-006",
"413.2","0.0248","2.7497e-006",
"413.4","0.0265","2.9412e-006",
"413.6","0.0281","3.1102e-006",
"413.8","0.0284","3.1465e-006",
"414.0","0.0280","3.1026e-006",
"414.2","0.0273","3.0213e-006",
"414.4","0.0269","2.9847e-006",
"414.6","0.0285","3.1582e-006",
"414.8","0.0303","3.3588e-006",
"415.0","0.0302","3.3496e-006",
"415.2","0.0302","3.3504e-006",
"415.4","0.0323","3.5796e-006",
"415.6","0.0334","3.7011e-006",
"415.8","0.0310","3.4381e-006",
"416.0","0.0298","3.3055e-006",
"416.2","0.0326","3.6154e-006",
"416.4","0.0352","3.8994e-006",
"416.6","0.0357","3.9507e-006",
"416.8","0.0367","4.0708e-006",
"417.0","0.0392","4.3460e-006",
"417.2","0.0409","4.5298e-006",
"417.4","0.0411","4.5595e-006",
"417.6","0.0414","4.5887e-006",
"417.8","0.0421","4.6630e-006",
"418.0","0.0432","4.7896e-006",
"418.2","0.0447","4.9545e-006",
"418.4","0.0459","5.0825e-006",
