"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0040","1.6876e-006",
"380.2","0.0047","1.9785e-006",
"380.4","0.0031","1.2747e-006",
"380.6","0.0018","7.4419e-007",
"380.8","0.0013","5.4255e-007",
"381.0","0.0013","5.2303e-007",
"381.2","0.0016","6.8485e-007",
"381.4","0.0028","1.1606e-006",
"381.6","0.0038","1.5945e-006",
"381.8","0.0034","1.4334e-006",
"382.0","0.0023","9.7037e-007",
"382.2","0.0011","4.7788e-007",
"382.4","0.0003","1.1938e-007",
"382.6","0.0005","2.1383e-007",
"382.8","0.0010","4.3457e-007",
"383.0","0.0013","5.5146e-007",
"383.2","0.0015","6.4292e-007",
"383.4","0.0017","7.2564e-007",
"383.6","0.0015","6.3602e-007",
"383.8","0.0006","2.6051e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","0.0000e+000",
"384.6","0.0000","0.0000e+000",
"384.8","0.0003","1.2929e-007",
"385.0","0.0011","4.4111e-007",
"385.2","0.0010","4.3277e-007",
"385.4","0.0003","1.2126e-007",
"385.6","0.0000","0.0000e+000",
"385.8","0.0001","5.4227e-008",
"386.0","0.0018","7.3562e-007",
"386.2","0.0036","1.5103e-006",
"386.4","0.0027","1.1188e-006",
"386.6","0.0004","1.8068e-007",
"386.8","0.0000","0.0000e+000",
"387.0","0.0000","0.0000e+000",
"387.2","0.0000","0.0000e+000",
"387.4","0.0000","0.0000e+000",
"387.6","0.0000","0.0000e+000",
"387.8","0.0000","3.1230e-009",
"388.0","0.0017","6.9734e-007",
"388.2","0.0027","1.1359e-006",
"388.4","0.0013","5.5069e-007",
"388.6","0.0000","0.0000e+000",
"388.8","0.0002","6.8101e-008",
"389.0","0.0004","1.7787e-007",
"389.2","0.0002","7.7471e-008",
"389.4","0.0000","0.0000e+000",
"389.6","0.0000","0.0000e+000",
"389.8","0.0004","1.6556e-007",
"390.0","0.0015","6.3649e-007",
"390.2","0.0019","7.8013e-007",
"390.4","0.0012","5.0860e-007",
"390.6","0.0006","2.3081e-007",
"390.8","0.0001","5.1374e-008",
"391.0","0.0000","0.0000e+000",
"391.2","0.0000","0.0000e+000",
"391.4","0.0000","0.0000e+000",
"391.6","0.0000","0.0000e+000",
"391.8","0.0008","3.4920e-007",
"392.0","0.0019","7.8603e-007",
"392.2","0.0015","6.4002e-007",
"392.4","0.0007","2.9188e-007",
"392.6","0.0007","3.1229e-007",
"392.8","0.0010","4.0122e-007",
"393.0","0.0005","2.1076e-007",
"393.2","0.0000","0.0000e+000",
"393.4","0.0000","0.0000e+000",
"393.6","0.0001","3.9919e-008",
"393.8","0.0011","4.7675e-007",
"394.0","0.0017","6.9190e-007",
"394.2","0.0007","2.9782e-007",
"394.4","0.0000","5.0517e-009",
"394.6","0.0004","1.4965e-007",
"394.8","0.0009","3.6230e-007",
"395.0","0.0012","5.0783e-007",
"395.2","0.0013","5.2737e-007",
"395.4","0.0010","4.0645e-007",
"395.6","0.0007","3.0990e-007",
"395.8","0.0006","2.6838e-007",
"396.0","0.0004","1.8142e-007",
"396.2","0.0002","7.0171e-008",
"396.4","0.0001","5.2923e-008",
"396.6","0.0003","1.2589e-007",
"396.8","0.0006","2.6466e-007",
"397.0","0.0009","3.7976e-007",
"397.2","0.0006","2.5700e-007",
"397.4","0.0002","6.3812e-008",
"397.6","0.0004","1.4782e-007",
"397.8","0.0007","2.9537e-007",
"398.0","0.0003","1.3904e-007",
"398.2","0.0000","1.4509e-009",
"398.4","0.0009","3.5943e-007",
"398.6","0.0016","6.6489e-007",
"398.8","0.0008","3.4578e-007",
"399.0","0.0000","0.0000e+000",
"399.2","0.0000","0.0000e+000",
"399.4","0.0000","9.1124e-009",
"399.6","0.0002","8.8212e-008",
"399.8","0.0006","2.3690e-007",
"400.0","0.0011","4.5173e-007",
"400.2","0.0011","4.5950e-007",
"400.4","0.0004","1.7208e-007",
"400.6","0.0000","0.0000e+000",
"400.8","0.0000","0.0000e+000",
"401.0","0.0000","0.0000e+000",
"401.2","0.0000","0.0000e+000",
"401.4","0.0000","0.0000e+000",
"401.6","0.0000","1.5240e-008",
"401.8","0.0002","9.0816e-008",
"402.0","0.0005","2.1134e-007",
"402.2","0.0009","3.6378e-007",
"402.4","0.0011","4.6218e-007",
"402.6","0.0007","2.7855e-007",
"402.8","0.0001","3.0259e-008",
"403.0","0.0004","1.5252e-007",
"403.2","0.0009","3.7080e-007",
"403.4","0.0007","2.8086e-007",
"403.6","0.0002","9.5899e-008",
"403.8","0.0001","2.2154e-008",
"404.0","0.0000","4.8308e-010",
"404.2","0.0001","2.9286e-008",
"404.4","0.0001","5.5484e-008",
"404.6","0.0001","2.7385e-008",
"404.8","0.0000","0.0000e+000",
"405.0","0.0000","0.0000e+000",
"405.2","0.0001","4.0707e-008",
"405.4","0.0005","2.1973e-007",
"405.6","0.0006","2.7059e-007",
"405.8","0.0002","1.0222e-007",
"406.0","0.0000","0.0000e+000",
"406.2","0.0001","4.5495e-008",
"406.4","0.0002","9.6329e-008",
"406.6","0.0003","1.1105e-007",
"406.8","0.0002","7.8225e-008",
"407.0","0.0000","1.7803e-008",
"407.2","0.0000","8.4909e-009",
"407.4","0.0001","5.6169e-008",
"407.6","0.0003","1.4220e-007",
"407.8","0.0006","2.3960e-007",
"408.0","0.0008","3.2091e-007",
"408.2","0.0008","3.4366e-007",
"408.4","0.0005","2.0305e-007",
"408.6","0.0000","1.9698e-008",
"408.8","0.0000","0.0000e+000",
"409.0","0.0000","0.0000e+000",
"409.2","0.0000","0.0000e+000",
"409.4","0.0000","5.2154e-010",
"409.6","0.0001","4.4071e-008",
"409.8","0.0002","6.9743e-008",
"410.0","0.0000","1.4235e-008",
"410.2","0.0001","2.6146e-008",
"410.4","0.0005","2.2201e-007",
"410.6","0.0007","3.0823e-007",
"410.8","0.0003","1.2372e-007",
"411.0","0.0000","1.4291e-008",
"411.2","0.0003","1.1560e-007",
"411.4","0.0004","1.7905e-007",
"411.6","0.0003","1.3608e-007",
"411.8","0.0003","1.3119e-007",
"412.0","0.0005","1.9149e-007",
"412.2","0.0006","2.5940e-007",
"412.4","0.0007","3.0689e-007",
"412.6","0.0007","2.8607e-007",
"412.8","0.0005","2.0892e-007",
"413.0","0.0003","1.3676e-007",
"413.2","0.0002","8.0058e-008",
"413.4","0.0001","3.5225e-008",
"413.6","0.0000","4.6342e-009",
"413.8","0.0000","0.0000e+000",
"414.0","0.0000","0.0000e+000",
"414.2","0.0002","6.3886e-008",
"414.4","0.0003","1.2640e-007",
"414.6","0.0002","7.6569e-008",
"414.8","0.0000","1.1524e-009",
"415.0","0.0000","0.0000e+000",
"415.2","0.0000","0.0000e+000",
"415.4","0.0000","0.0000e+000",
"415.6","0.0000","0.0000e+000",
"415.8","0.0000","0.0000e+000",
"416.0","0.0000","1.4434e-008",
"416.2","0.0002","9.8806e-008",
"416.4","0.0003","1.3378e-007",
"416.6","0.0002","6.7777e-008",
"416.8","0.0002","8.7122e-008",
"417.0","0.0006","2.4471e-007",
"417.2","0.0006","2.7053e-007",
"417.4","0.0003","1.0834e-007",
"417.6","0.0000","0.0000e+000",
"417.8","0.0000","7.4017e-010",
"418.0","0.0001","5.7825e-008",
"418.2","0.0004","1.4621e-007",
"418.4","0.0006","2.4077e-007",
"418.6","0.0007","2.9975e-007",
"418.8","0.0005","2.2364e-007",
"419.0","0.0002","7.5903e-008",
"419.2","0.0000","8.5344e-009",
"419.4","0.0000","0.0000e+000",
"419.6","0.0000","0.0000e+000",
"419.8","0.0000","0.0000e+000",
"420.0","0.0000","9.8366e-009",
"420.2","0.0000","1.8994e-008",
"420.4","0.0000","7.5374e-009",
"420.6","0.0000","1.9697e-010",
"420.8","0.0001","3.2175e-008",
"421.0","0.0001","5.5237e-008",
"421.2","0.0001","2.7896e-008",
"421.4","0.0000","0.0000e+000",
"421.6","0.0000","0.0000e+000",
"421.8","0.0000","0.0000e+000",
"422.0","0.0000","0.0000e+000",
"422.2","0.0000","6.5113e-010",
"422.4","0.0000","1.9768e-008",
"422.6","0.0003","1.0984e-007",
"422.8","0.0006","2.6676e-007",
"423.0","0.0007","2.7151e-007",
