"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0078","1.7712e-006",
"380.2","0.0099","2.2500e-006",
"380.4","0.0075","1.6947e-006",
"380.6","0.0039","8.9438e-007",
"380.8","0.0008","1.7619e-007",
"381.0","0.0000","0.0000e+000",
"381.2","0.0000","7.3055e-009",
"381.4","0.0044","9.9415e-007",
"381.6","0.0088","1.9992e-006",
"381.8","0.0076","1.7254e-006",
"382.0","0.0039","8.9509e-007",
"382.2","0.0014","3.0834e-007",
"382.4","0.0000","3.8101e-009",
"382.6","0.0014","3.2591e-007",
"382.8","0.0028","6.3163e-007",
"383.0","0.0010","2.3336e-007",
"383.2","0.0004","8.0641e-008",
"383.4","0.0039","8.9293e-007",
"383.6","0.0058","1.3102e-006",
"383.8","0.0026","5.8685e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","0.0000e+000",
"384.6","0.0000","0.0000e+000",
"384.8","0.0008","1.7873e-007",
"385.0","0.0028","6.3804e-007",
"385.2","0.0035","7.8700e-007",
"385.4","0.0025","5.6729e-007",
"385.6","0.0012","2.6893e-007",
"385.8","0.0002","3.9515e-008",
"386.0","0.0007","1.5837e-007",
"386.2","0.0019","4.3657e-007",
"386.4","0.0014","3.1846e-007",
"386.6","0.0002","4.2996e-008",
"386.8","0.0006","1.3758e-007",
"387.0","0.0016","3.5755e-007",
"387.2","0.0012","2.7098e-007",
"387.4","0.0007","1.5230e-007",
"387.6","0.0014","3.2541e-007",
"387.8","0.0029","6.4841e-007",
"388.0","0.0053","1.1909e-006",
"388.2","0.0062","1.4021e-006",
"388.4","0.0030","6.8338e-007",
"388.6","0.0003","5.7734e-008",
"388.8","0.0007","1.6982e-007",
"389.0","0.0013","2.9536e-007",
"389.2","0.0006","1.2619e-007",
"389.4","0.0000","0.0000e+000",
"389.6","0.0000","0.0000e+000",
"389.8","0.0000","0.0000e+000",
"390.0","0.0000","0.0000e+000",
"390.2","0.0005","1.1842e-007",
"390.4","0.0019","4.3330e-007",
"390.6","0.0031","6.9954e-007",
"390.8","0.0036","8.0894e-007",
"391.0","0.0025","5.5808e-007",
"391.2","0.0005","1.2088e-007",
"391.4","0.0000","0.0000e+000",
"391.6","0.0005","1.1490e-007",
"391.8","0.0012","2.7567e-007",
"392.0","0.0018","4.0549e-007",
"392.2","0.0016","3.5792e-007",
"392.4","0.0014","3.0636e-007",
"392.6","0.0027","6.0654e-007",
"392.8","0.0038","8.5496e-007",
"393.0","0.0020","4.6382e-007",
"393.2","0.0000","0.0000e+000",
"393.4","0.0000","0.0000e+000",
"393.6","0.0002","3.7547e-008",
