6501 100 477
13929.1 12332.0
13966.1 12351.8
14002.1 12371.6
14029.3 12388.9
14056.6 12402.6
14083.8 12416.4
14108.5 12430.2
14132.2 12453.7
14155.9 12477.3
14174.8 12500.9
14182.1 12517.9
14189.4 12530.6
14196.7 12543.2
14220.1 12557.5
14245.5 12578.3
14270.9 12599.2
14297.6 12620.0
14325.9 12638.7
14354.2 12656.8
14380.8 12674.9
14387.4 12691.4
14394.1 12705.1
14400.7 12718.8
14420.0 12732.5
14445.6 12756.7
14471.2 12781.2
14500.8 12805.7
14542.1 12825.0
14583.3 12840.2
14624.6 12855.4
14641.0 12872.7
14653.3 12901.7
14665.6 12930.8
14686.5 12959.9
14717.6 12984.7
14748.8 13008.1
14779.8 13031.5
14805.6 13053.3
14831.4 13071.7
14857.3 13090.1
14872.7 13108.6
14882.3 13122.5
14891.9 13136.1
14907.8 13149.7
14944.7 13173.5
14981.5 13206.4
15018.4 13239.3
15046.4 13270.8
15072.7 13292.0
15098.9 13313.1
15127.0 13334.2
15157.3 13358.6
15187.7 13384.4
15218.0 13410.2
15241.2 13434.4
15264.5 13455.2
15287.7 13476.0
15315.6 13496.8
15346.4 13541.8
15377.3 13589.4
15406.4 13637.0
15428.9 13666.6
15451.5 13677.7
15474.1 13688.9
15505.5 13701.0
15539.2 13721.6
15572.9 13742.3
15607.0 13763.0
15642.0 13793.3
15676.9 13828.1
15711.9 13862.9
15750.7 13898.7
15789.5 13937.1
15828.4 13975.5
15861.1 14013.9
15889.6 14021.2
15918.1 14024.1
15945.2 14027.0
15966.1 14053.4
15987.0 14106.5
16007.8 14159.5
16041.0 14211.2
16077.5 14241.7
16114.1 14272.3
16147.4 14302.8
16175.4 14329.9
16203.5 14355.3
16231.5 14380.7
16260.9 14405.8
16290.3 14430.4
16319.8 14455.0
16349.0 14479.5
16378.1 14489.0
16407.3 14495.8
16438.7 14502.5
16481.8 14521.5
16524.8 14555.5
16567.8 14589.5
16593.0 14623.2
16612.7 14650.0
16632.3 14676.8
16654.6 14703.6
16681.5 14732.7
16708.4 14763.1
16735.3 14793.6
16766.3 14823.9
16797.4 14854.2
16828.6 14884.4
16857.9 14914.6
16885.8 14937.5
16913.8 14958.8
16941.1 14980.1
16965.2 14996.1
16989.2 15004.8
17013.3 15013.6
17027.1 15022.7
17037.5 15051.2
17047.9 15079.7
17068.3 15108.2
17107.4 15131.2
17146.4 15150.7
17185.5 15170.2
17199.8 15190.5
17212.6 15213.9
17225.4 15237.3
17243.6 15260.6
17266.2 15270.1
17288.7 15276.4
17312.2 15282.7
17340.7 15298.5
17369.3 15327.9
17397.9 15357.3
17421.2 15386.7
17442.6 15404.8
17464.0 15423.0
17490.1 15441.1
17525.2 15460.9
17560.4 15481.9
17595.5 15502.8
17608.3 15523.6
17619.6 15544.0
17630.9 15564.3
17649.4 15584.7
17674.3 15616.2
17699.1 15650.5
17723.1 15684.7
17741.4 15704.5
17759.7 15702.4
17778.0 15700.2
17797.3 15698.0
17817.0 15723.7
17836.6 15749.5
17857.2 15775.4
17879.5 15797.4
17901.9 15816.9
17924.2 15836.3
17939.2 15855.0
17953.6 15870.4
17968.0 15885.9
17988.6 15901.3
18014.8 15919.8
18040.9 15939.1
18067.7 15958.4
18098.2 15978.3
18128.7 15999.2
18159.2 16020.1
18179.5 16041.0
18196.1 16057.0
18212.7 16072.8
18233.9 16088.7
18264.6 16108.6
18295.3 16131.3
18325.9 16154.1
18352.0 16177.6
18377.6 16204.9
18403.3 16232.1
18426.4 16259.3
18447.2 16287.6
18468.1 16316.1
18492.0 16344.6
18535.6 16366.8
18579.3 16378.9
18622.9 16391.0
18650.4 16403.1
18672.1 16441.7
18693.8 16480.7
18712.6 16519.7
18725.8 16545.3
18739.1 16561.3
18752.3 16577.2
18789.7 16593.6
18828.8 16611.6
18867.9 16629.6
18900.9 16647.6
18928.6 16687.7
18956.3 16734.0
18983.8 16780.3
19010.0 16811.7
19036.3 16819.1
19062.5 16826.4
19088.9 16833.8
19115.4 16868.9
19141.9 16904.5
19173.4 16940.2
19214.4 16967.5
19255.5 16988.8
19296.5 17010.2
19322.0 17034.6
19346.6 17072.4
19371.3 17110.3
19400.6 17148.1
19433.8 17168.9
19467.0 17185.0
19500.6 17201.0
19535.8 17223.8
19571.1 17257.4
19606.3 17290.9
19632.0 17324.4
19654.4 17350.9
19676.8 17377.2
19699.5 17403.6
19722.6 17433.5
19745.8 17465.9
19768.9 17498.4
19802.9 17527.2
19837.4 17540.6
19871.8 17553.9
19901.5 17567.2
