"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0039","3.6097e-007",
"380.2","0.0017","1.5721e-007",
"380.4","0.0081","7.4647e-007",
"380.6","0.0137","1.2637e-006",
"380.8","0.0161","1.4875e-006",
"381.0","0.0130","1.2066e-006",
"381.2","0.0070","6.5002e-007",
"381.4","0.0026","2.4475e-007",
"381.6","0.0002","2.1663e-008",
"381.8","0.0002","1.6680e-008",
"382.0","0.0018","1.6853e-007",
"382.2","0.0050","4.6210e-007",
"382.4","0.0078","7.2125e-007",
"382.6","0.0074","6.8516e-007",
"382.8","0.0068","6.2736e-007",
"383.0","0.0083","7.6398e-007",
"383.2","0.0106","9.8108e-007",
"383.4","0.0137","1.2695e-006",
"383.6","0.0149","1.3810e-006",
"383.8","0.0123","1.1426e-006",
"384.0","0.0098","9.0954e-007",
"384.2","0.0091","8.3878e-007",
"384.4","0.0096","8.9190e-007",
"384.6","0.0115","1.0622e-006",
"384.8","0.0135","1.2502e-006",
"385.0","0.0144","1.3342e-006",
"385.2","0.0100","9.2979e-007",
"385.4","0.0023","2.1717e-007",
"385.6","0.0020","1.8674e-007",
"385.8","0.0078","7.2141e-007",
"386.0","0.0101","9.3193e-007",
"386.2","0.0096","8.8713e-007",
"386.4","0.0118","1.0917e-006",
"386.6","0.0141","1.3097e-006",
"386.8","0.0103","9.4925e-007",
"387.0","0.0047","4.3500e-007",
"387.2","0.0042","3.8571e-007",
"387.4","0.0059","5.4430e-007",
"387.6","0.0078","7.2291e-007",
"387.8","0.0083","7.6703e-007",
"388.0","0.0040","3.7371e-007",
"388.2","0.0000","0.0000e+000",
"388.4","0.0000","0.0000e+000",
"388.6","0.0007","6.1211e-008",
"388.8","0.0058","5.3561e-007",
"389.0","0.0098","9.0737e-007",
"389.2","0.0098","9.0654e-007",
"389.4","0.0072","6.6310e-007",
"389.6","0.0025","2.3582e-007",
"389.8","0.0000","0.0000e+000",
"390.0","0.0000","0.0000e+000",
"390.2","0.0021","1.9058e-007",
"390.4","0.0070","6.4818e-007",
"390.6","0.0085","7.9061e-007",
"390.8","0.0063","5.8124e-007",
"391.0","0.0032","2.9372e-007",
"391.2","0.0008","7.6470e-008",
"391.4","0.0023","2.1054e-007",
"391.6","0.0059","5.4747e-007",
"391.8","0.0081","7.4939e-007",
"392.0","0.0082","7.6119e-007",
"392.2","0.0045","4.1838e-007",
"392.4","0.0007","6.7864e-008",
"392.6","0.0033","3.0690e-007",
"392.8","0.0070","6.4801e-007",
"393.0","0.0054","4.9545e-007",
"393.2","0.0031","2.8245e-007",
"393.4","0.0042","3.8912e-007",
"393.6","0.0048","4.4664e-007",
"393.8","0.0022","2.0609e-007",
"394.0","0.0000","0.0000e+000",
"394.2","0.0000","0.0000e+000",
"394.4","0.0000","0.0000e+000",
"394.6","0.0000","0.0000e+000",
"394.8","0.0011","1.0153e-007",
"395.0","0.0047","4.3087e-007",
"395.2","0.0051","4.7134e-007",
"395.4","0.0016","1.4660e-007",
"395.6","0.0009","8.3251e-008",
"395.8","0.0037","3.4207e-007",
"396.0","0.0039","3.6005e-007",
"396.2","0.0019","1.7514e-007",
"396.4","0.0035","3.2762e-007",
"396.6","0.0074","6.8183e-007",
"396.8","0.0068","6.2489e-007",
