"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0013","2.8583e-007",
"380.2","0.0000","0.0000e+000",
"380.4","0.0000","0.0000e+000",
"380.6","0.0000","0.0000e+000",
"380.8","0.0000","0.0000e+000",
"381.0","0.0037","8.4171e-007",
"381.2","0.0086","1.9752e-006",
"381.4","0.0058","1.3227e-006",
"381.6","0.0010","2.3109e-007",
"381.8","0.0052","1.1905e-006",
"382.0","0.0115","2.6374e-006",
"382.2","0.0103","2.3591e-006",
"382.4","0.0065","1.4914e-006",
"382.6","0.0050","1.1334e-006",
"382.8","0.0037","8.3945e-007",
"383.0","0.0016","3.5428e-007",
"383.2","0.0000","0.0000e+000",
"383.4","0.0000","0.0000e+000",
"383.6","0.0005","1.0812e-007",
"383.8","0.0033","7.5473e-007",
"384.0","0.0052","1.1984e-006",
"384.2","0.0048","1.1079e-006",
"384.4","0.0038","8.7273e-007",
"384.6","0.0027","6.2235e-007",
"384.8","0.0015","3.4742e-007",
"385.0","0.0004","9.5657e-008",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0008","1.9226e-007",
"385.8","0.0025","5.6177e-007",
"386.0","0.0033","7.4270e-007",
"386.2","0.0031","7.0087e-007",
"386.4","0.0015","3.5259e-007",
"386.6","0.0001","2.7805e-008",
"386.8","0.0018","4.2255e-007",
"387.0","0.0044","1.0069e-006",
"387.2","0.0038","8.6203e-007",
"387.4","0.0024","5.3817e-007",
"387.6","0.0030","6.8648e-007",
"387.8","0.0044","1.0062e-006",
"388.0","0.0061","1.3957e-006",
"388.2","0.0068","1.5584e-006",
"388.4","0.0050","1.1355e-006",
"388.6","0.0031","7.0624e-007",
"388.8","0.0028","6.2833e-007",
"389.0","0.0022","5.0142e-007",
"389.2","0.0007","1.6001e-007",
"389.4","0.0002","5.3427e-008",
"389.6","0.0015","3.4890e-007",
"389.8","0.0026","5.9807e-007",
"390.0","0.0029","6.5482e-007",
"390.2","0.0028","6.4186e-007",
"390.4","0.0026","5.9786e-007",
"390.6","0.0027","6.1030e-007",
"390.8","0.0028","6.3958e-007",
"391.0","0.0019","4.3561e-007",
"391.2","0.0006","1.2655e-007",
"391.4","0.0005","1.1632e-007",
"391.6","0.0015","3.5047e-007",
"391.8","0.0030","6.9583e-007",
"392.0","0.0043","9.7317e-007",
"392.2","0.0037","8.4896e-007",
