"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0047","3.0633e-006",
"380.2","0.0037","2.3801e-006",
"380.4","0.0028","1.8102e-006",
"380.6","0.0023","1.4636e-006",
"380.8","0.0024","1.5313e-006",
"381.0","0.0041","2.6728e-006",
"381.2","0.0063","4.0518e-006",
"381.4","0.0057","3.6556e-006",
"381.6","0.0039","2.5186e-006",
"381.8","0.0036","2.3053e-006",
"382.0","0.0040","2.5887e-006",
"382.2","0.0048","3.1053e-006",
"382.4","0.0052","3.3670e-006",
"382.6","0.0039","2.5372e-006",
"382.8","0.0025","1.5868e-006",
"383.0","0.0020","1.2676e-006",
"383.2","0.0017","1.1150e-006",
"383.4","0.0014","9.1564e-007",
"383.6","0.0018","1.1320e-006",
"383.8","0.0032","2.0347e-006",
"384.0","0.0045","2.9077e-006",
"384.2","0.0052","3.3502e-006",
"384.4","0.0050","3.2033e-006",
"384.6","0.0038","2.4561e-006",
"384.8","0.0031","2.0208e-006",
"385.0","0.0032","2.0829e-006",
"385.2","0.0027","1.7726e-006",
"385.4","0.0018","1.1431e-006",
"385.6","0.0017","1.1046e-006",
"385.8","0.0025","1.6224e-006",
"386.0","0.0035","2.2923e-006",
"386.2","0.0043","2.7462e-006",
"386.4","0.0032","2.0695e-006",
"386.6","0.0017","1.1296e-006",
"386.8","0.0027","1.7509e-006",
"387.0","0.0044","2.8486e-006",
"387.2","0.0040","2.5751e-006",
"387.4","0.0030","1.9618e-006",
"387.6","0.0035","2.2893e-006",
"387.8","0.0043","2.7880e-006",
"388.0","0.0044","2.8577e-006",
"388.2","0.0042","2.7146e-006",
"388.4","0.0036","2.3479e-006",
"388.6","0.0031","2.0142e-006",
"388.8","0.0029","1.9020e-006",
"389.0","0.0030","1.9634e-006",
"389.2","0.0034","2.2057e-006",
"389.4","0.0036","2.3205e-006",
"389.6","0.0033","2.1593e-006",
"389.8","0.0030","1.9195e-006",
"390.0","0.0026","1.7077e-006",
"390.2","0.0027","1.7479e-006",
"390.4","0.0032","2.0653e-006",
"390.6","0.0038","2.4591e-006",
"390.8","0.0043","2.7889e-006",
"391.0","0.0043","2.7850e-006",
"391.2","0.0039","2.5328e-006",
"391.4","0.0036","2.3535e-006",
"391.6","0.0035","2.2637e-006",
"391.8","0.0034","2.2266e-006",
"392.0","0.0034","2.2110e-006",
"392.2","0.0034","2.1736e-006",
"392.4","0.0033","2.1089e-006",
"392.6","0.0030","1.9359e-006",
"392.8","0.0029","1.8619e-006",
"393.0","0.0035","2.2552e-006",
"393.2","0.0041","2.6503e-006",
"393.4","0.0040","2.5646e-006",
"393.6","0.0038","2.4788e-006",
"393.8","0.0042","2.7262e-006",
"394.0","0.0043","2.8021e-006",
"394.2","0.0037","2.4021e-006",
"394.4","0.0033","2.1028e-006",
"394.6","0.0034","2.1732e-006",
"394.8","0.0034","2.1771e-006",
"395.0","0.0031","1.9797e-006",
"395.2","0.0029","1.8837e-006",
"395.4","0.0030","1.9539e-006",
"395.6","0.0031","1.9903e-006",
"395.8","0.0030","1.9665e-006",
"396.0","0.0031","2.0250e-006",
"396.2","0.0033","2.1251e-006",
"396.4","0.0031","2.0229e-006",
"396.6","0.0028","1.8062e-006",
"396.8","0.0028","1.7865e-006",
"397.0","0.0030","1.9167e-006",
"397.2","0.0032","2.0357e-006",
"397.4","0.0033","2.1546e-006",
"397.6","0.0036","2.3336e-006",
"397.8","0.0038","2.4749e-006",
"398.0","0.0037","2.3968e-006",
"398.2","0.0035","2.2832e-006",
"398.4","0.0037","2.3638e-006",
"398.6","0.0038","2.4601e-006",
"398.8","0.0037","2.4092e-006",
"399.0","0.0037","2.3829e-006",
"399.2","0.0039","2.5041e-006",
"399.4","0.0040","2.5898e-006",
"399.6","0.0039","2.5324e-006",
"399.8","0.0039","2.5197e-006",
"400.0","0.0041","2.6348e-006",
"400.2","0.0042","2.6915e-006",
"400.4","0.0041","2.6219e-006",
"400.6","0.0039","2.4983e-006",
"400.8","0.0037","2.3873e-006",
"401.0","0.0039","2.5249e-006",
"401.2","0.0045","2.9045e-006",
"401.4","0.0050","3.2262e-006",
"401.6","0.0053","3.4088e-006",
"401.8","0.0053","3.4455e-006",
"402.0","0.0052","3.3433e-006",
"402.2","0.0047","3.0539e-006",
"402.4","0.0043","2.7679e-006",
"402.6","0.0046","2.9458e-006",
"402.8","0.0051","3.2707e-006",
"403.0","0.0048","3.1107e-006",
"403.2","0.0044","2.8311e-006",
"403.4","0.0046","2.9767e-006",
"403.6","0.0050","3.2452e-006",
"403.8","0.0051","3.2994e-006",
"404.0","0.0052","3.3641e-006",
"404.2","0.0056","3.6394e-006",
"404.4","0.0060","3.8995e-006",
"404.6","0.0062","3.9882e-006",
"404.8","0.0062","4.0304e-006",
"405.0","0.0063","4.0808e-006",
"405.2","0.0062","4.0287e-006",
"405.4","0.0059","3.8264e-006",
"405.6","0.0059","3.8155e-006",
"405.8","0.0064","4.1250e-006",
"406.0","0.0068","4.3874e-006",
"406.2","0.0069","4.4880e-006",
"406.4","0.0070","4.5528e-006",
"406.6","0.0071","4.6103e-006",
"406.8","0.0072","4.6470e-006",
"407.0","0.0073","4.7033e-006",
"407.2","0.0077","4.9460e-006",
"407.4","0.0081","5.2536e-006",
"407.6","0.0080","5.1985e-006",
"407.8","0.0077","4.9782e-006",
"408.0","0.0080","5.1580e-006",
"408.2","0.0085","5.5158e-006",
"408.4","0.0086","5.5834e-006",
"408.6","0.0086","5.5395e-006",
"408.8","0.0088","5.6657e-006",
"409.0","0.0090","5.8126e-006",
"409.2","0.0089","5.7526e-006",
"409.4","0.0089","5.7574e-006",
"409.6","0.0095","6.1520e-006",
"409.8","0.0102","6.5795e-006",
"410.0","0.0105","6.7954e-006",
"410.2","0.0107","6.9041e-006",
"410.4","0.0107","6.9077e-006",
"410.6","0.0108","6.9841e-006",
"410.8","0.0112","7.2454e-006",
"411.0","0.0116","7.4901e-006",
"411.2","0.0118","7.6425e-006",
"411.4","0.0121","7.7961e-006",
"411.6","0.0123","7.9691e-006",
"411.8","0.0126","8.1328e-006",
"412.0","0.0128","8.2742e-006",
"412.2","0.0130","8.3970e-006",
"412.4","0.0132","8.5409e-006",
"412.6","0.0137","8.8729e-006",
"412.8","0.0144","9.3045e-006",
"413.0","0.0147","9.5099e-006",
"413.2","0.0148","9.5680e-006",
"413.4","0.0151","9.7626e-006",
"413.6","0.0156","1.0071e-005",
"413.8","0.0161","1.0393e-005",
"414.0","0.0167","1.0753e-005",
"414.2","0.0173","1.1205e-005",
"414.4","0.0180","1.1620e-005",
"414.6","0.0182","1.1744e-005",
"414.8","0.0184","1.1876e-005",
"415.0","0.0192","1.2423e-005",
"415.2","0.0201","1.2996e-005",
"415.4","0.0206","1.3293e-005",
"415.6","0.0209","1.3527e-005",
"415.8","0.0214","1.3797e-005",
"416.0","0.0218","1.4106e-005",
"416.2","0.0224","1.4454e-005",
"416.4","0.0231","1.4893e-005",
"416.6","0.0239","1.5441e-005",
"416.8","0.0247","1.5936e-005",
"417.0","0.0253","1.6337e-005",
"417.2","0.0262","1.6921e-005",
"417.4","0.0274","1.7685e-005",
"417.6","0.0281","1.8118e-005",
"417.8","0.0282","1.8215e-005",
"418.0","0.0288","1.8578e-005",
