"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0041","1.0043e-006",
"380.2","0.0029","7.0148e-007",
"380.4","0.0032","7.9016e-007",
"380.6","0.0029","7.1613e-007",
"380.8","0.0019","4.7422e-007",
"381.0","0.0004","1.0058e-007",
"381.2","0.0000","0.0000e+000",
"381.4","0.0040","9.6561e-007",
"381.6","0.0090","2.1922e-006",
"381.8","0.0083","2.0159e-006",
"382.0","0.0054","1.3293e-006",
"382.2","0.0057","1.3840e-006",
"382.4","0.0060","1.4664e-006",
"382.6","0.0027","6.6889e-007",
"382.8","0.0000","9.0732e-009",
"383.0","0.0018","4.2751e-007",
"383.2","0.0033","8.1525e-007",
"383.4","0.0018","4.4941e-007",
"383.6","0.0002","5.1250e-008",
"383.8","0.0000","0.0000e+000",
"384.0","0.0007","1.6763e-007",
"384.2","0.0034","8.3530e-007",
"384.4","0.0041","9.9985e-007",
"384.6","0.0015","3.7696e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0003","8.2271e-008",
"385.4","0.0013","3.1608e-007",
"385.6","0.0028","6.7237e-007",
"385.8","0.0040","9.7581e-007",
"386.0","0.0029","7.2006e-007",
"386.2","0.0006","1.4799e-007",
"386.4","0.0000","0.0000e+000",
"386.6","0.0000","0.0000e+000",
"386.8","0.0004","8.8355e-008",
"387.0","0.0011","2.7298e-007",
"387.2","0.0024","5.9317e-007",
"387.4","0.0036","8.7932e-007",
"387.6","0.0036","8.8458e-007",
"387.8","0.0032","7.8837e-007",
"388.0","0.0029","7.0375e-007",
"388.2","0.0029","7.0689e-007",
"388.4","0.0040","9.6510e-007",
"388.6","0.0040","9.7448e-007",
"388.8","0.0014","3.4377e-007",
"389.0","0.0005","1.3200e-007",
"389.2","0.0037","8.9594e-007",
"389.4","0.0049","1.1934e-006",
"389.6","0.0019","4.6825e-007",
"389.8","0.0000","0.0000e+000",
"390.0","0.0000","0.0000e+000",
"390.2","0.0006","1.4703e-007",
"390.4","0.0014","3.4087e-007",
"390.6","0.0015","3.7095e-007",
"390.8","0.0010","2.3484e-007",
"391.0","0.0004","1.0496e-007",
"391.2","0.0001","1.9933e-008",
"391.4","0.0000","0.0000e+000",
"391.6","0.0000","0.0000e+000",
"391.8","0.0000","0.0000e+000",
"392.0","0.0000","0.0000e+000",
"392.2","0.0000","0.0000e+000",
"392.4","0.0000","0.0000e+000",
"392.6","0.0004","1.0509e-007",
"392.8","0.0012","2.9313e-007",
"393.0","0.0025","6.1241e-007",
"393.2","0.0034","8.3636e-007",
"393.4","0.0029","7.0251e-007",
"393.6","0.0018","4.4722e-007",
"393.8","0.0007","1.7879e-007",
"394.0","0.0000","0.0000e+000",
"394.2","0.0000","0.0000e+000",
"394.4","0.0001","2.5708e-008",
"394.6","0.0007","1.6040e-007",
"394.8","0.0013","3.1836e-007",
"395.0","0.0018","4.4989e-007",
"395.2","0.0016","3.8886e-007",
"395.4","0.0005","1.2664e-007",
"395.6","0.0000","0.0000e+000",
"395.8","0.0002","5.0961e-008",
"396.0","0.0002","4.9438e-008",
"396.2","0.0000","1.8508e-010",
"396.4","0.0004","9.8498e-008",
"396.6","0.0012","2.9838e-007",
"396.8","0.0017","4.0782e-007",
"397.0","0.0019","4.5751e-007",
"397.2","0.0022","5.4722e-007",
"397.4","0.0028","6.7624e-007",
"397.6","0.0037","8.9305e-007",
"397.8","0.0042","1.0319e-006",
"398.0","0.0032","7.7261e-007",
"398.2","0.0019","4.5907e-007",
"398.4","0.0021","5.1279e-007",
"398.6","0.0026","6.3428e-007",
"398.8","0.0023","5.6747e-007",
"399.0","0.0024","5.7999e-007",
"399.2","0.0036","8.8984e-007",
"399.4","0.0041","9.9457e-007",
"399.6","0.0023","5.5988e-007",
"399.8","0.0007","1.8055e-007",
"400.0","0.0006","1.4510e-007",
"400.2","0.0007","1.6667e-007",
"400.4","0.0007","1.6798e-007",
"400.6","0.0012","3.0205e-007",
"400.8","0.0023","5.5127e-007",
"401.0","0.0024","5.8342e-007",
"401.2","0.0015","3.7061e-007",
"401.4","0.0008","2.0130e-007",
"401.6","0.0006","1.3623e-007",
"401.8","0.0006","1.4116e-007",
"402.0","0.0009","2.1539e-007",
"402.2","0.0016","4.0114e-007",
"402.4","0.0024","5.9159e-007",
"402.6","0.0023","5.6443e-007",
"402.8","0.0016","4.0072e-007",
"403.0","0.0009","2.1227e-007",
"403.2","0.0003","6.9908e-008",
"403.4","0.0005","1.2173e-007",
"403.6","0.0008","2.0572e-007",
"403.8","0.0004","9.7823e-008",
"404.0","0.0000","1.8422e-009",
"404.2","0.0004","1.0608e-007",
"404.4","0.0010","2.3684e-007",
"404.6","0.0012","2.9072e-007",
"404.8","0.0013","3.1246e-007",
"405.0","0.0013","3.0708e-007",
"405.2","0.0013","3.2333e-007",
"405.4","0.0016","3.8895e-007",
"405.6","0.0017","4.0412e-007",
"405.8","0.0014","3.3026e-007",
"406.0","0.0010","2.3339e-007",
