"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0188","2.2489e-006",
"380.2","0.0238","2.8510e-006",
"380.4","0.0195","2.3384e-006",
"380.6","0.0156","1.8715e-006",
"380.8","0.0129","1.5474e-006",
"381.0","0.0073","8.7844e-007",
"381.2","0.0032","3.8078e-007",
"381.4","0.0124","1.4866e-006",
"381.6","0.0248","2.9734e-006",
"381.8","0.0245","2.9286e-006",
"382.0","0.0172","2.0620e-006",
"382.2","0.0079","9.4000e-007",
"382.4","0.0011","1.2689e-007",
"382.6","0.0059","7.0633e-007",
"382.8","0.0116","1.3890e-006",
"383.0","0.0086","1.0351e-006",
"383.2","0.0067","8.0063e-007",
"383.4","0.0121","1.4514e-006",
"383.6","0.0139","1.6636e-006",
"383.8","0.0060","7.1664e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","0.0000e+000",
"384.6","0.0000","0.0000e+000",
"384.8","0.0011","1.2907e-007",
"385.0","0.0040","4.7989e-007",
"385.2","0.0055","6.6453e-007",
"385.4","0.0053","6.3965e-007",
"385.6","0.0046","5.5518e-007",
"385.8","0.0045","5.4295e-007",
"386.0","0.0085","1.0121e-006",
"386.2","0.0131","1.5659e-006",
"386.4","0.0089","1.0708e-006",
"386.6","0.0013","1.5925e-007",
"386.8","0.0008","9.9117e-008",
"387.0","0.0035","4.1578e-007",
"387.2","0.0029","3.4675e-007",
"387.4","0.0019","2.2633e-007",
"387.6","0.0038","4.6075e-007",
"387.8","0.0066","7.8987e-007",
"388.0","0.0086","1.0257e-006",
"388.2","0.0098","1.1753e-006",
"388.4","0.0101","1.2052e-006",
"388.6","0.0091","1.0858e-006",
"388.8","0.0065","7.7336e-007",
"389.0","0.0038","4.5360e-007",
"389.2","0.0019","2.3247e-007",
"389.4","0.0007","8.0860e-008",
"389.6","0.0003","3.3736e-008",
"389.8","0.0027","3.2672e-007",
"390.0","0.0079","9.4794e-007",
"390.2","0.0111","1.3280e-006",
"390.4","0.0109","1.3080e-006",
"390.6","0.0086","1.0273e-006",
"390.8","0.0051","6.1000e-007",
"391.0","0.0026","3.1662e-007",
"391.2","0.0018","2.1444e-007",
"391.4","0.0026","3.0587e-007",
"391.6","0.0047","5.5809e-007",
"391.8","0.0081","9.7442e-007",
"392.0","0.0114","1.3688e-006",
"392.2","0.0116","1.3843e-006",
"392.4","0.0104","1.2476e-006",
"392.6","0.0112","1.3353e-006",
"392.8","0.0114","1.3678e-006",
"393.0","0.0079","9.4422e-007",
"393.2","0.0040","4.8465e-007",
"393.4","0.0026","3.1641e-007",
"393.6","0.0036","4.3208e-007",
"393.8","0.0085","1.0132e-006",
"394.0","0.0105","1.2521e-006",
"394.2","0.0047","5.6461e-007",
"394.4","0.0011","1.2917e-007",
"394.6","0.0042","5.0650e-007",
"394.8","0.0075","9.0132e-007",
"395.0","0.0085","1.0221e-006",
"395.2","0.0080","9.5566e-007",
"395.4","0.0064","7.6492e-007",
"395.6","0.0072","8.5693e-007",
"395.8","0.0101","1.2050e-006",
"396.0","0.0096","1.1546e-006",
"396.2","0.0063","7.5150e-007",
"396.4","0.0050","6.0240e-007",
"396.6","0.0059","7.0940e-007",
"396.8","0.0070","8.4336e-007",
"397.0","0.0078","9.3246e-007",
"397.2","0.0069","8.3057e-007",
"397.4","0.0059","7.0912e-007",
"397.6","0.0082","9.8743e-007",
"397.8","0.0105","1.2543e-006",
"398.0","0.0061","7.2703e-007",
"398.2","0.0020","2.3390e-007",
"398.4","0.0078","9.2908e-007",
"398.6","0.0141","1.6826e-006",
"398.8","0.0120","1.4422e-006",
"399.0","0.0087","1.0464e-006",
"399.2","0.0079","9.5193e-007",
"399.4","0.0073","8.7040e-007",
"399.6","0.0058","7.0005e-007",
"399.8","0.0058","6.9745e-007",
"400.0","0.0082","9.7931e-007",
"400.2","0.0099","1.1823e-006",
"400.4","0.0096","1.1491e-006",
"400.6","0.0079","9.4372e-007",
"400.8","0.0053","6.3270e-007",
"401.0","0.0044","5.3119e-007",
"401.2","0.0057","6.7666e-007",
