"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0063","1.6897e-006",
"380.2","0.0081","2.1781e-006",
"380.4","0.0066","1.7819e-006",
"380.6","0.0037","9.8669e-007",
"380.8","0.0007","1.8683e-007",
"381.0","0.0000","0.0000e+000",
"381.2","0.0012","3.1313e-007",
"381.4","0.0061","1.6444e-006",
"381.6","0.0112","3.0005e-006",
"381.8","0.0113","3.0271e-006",
"382.0","0.0085","2.2832e-006",
"382.2","0.0043","1.1652e-006",
"382.4","0.0009","2.4474e-007",
"382.6","0.0021","5.5353e-007",
"382.8","0.0035","9.4910e-007",
"383.0","0.0015","3.9142e-007",
"383.2","0.0003","6.8212e-008",
"383.4","0.0030","8.0901e-007",
"383.6","0.0045","1.2166e-006",
"383.8","0.0020","5.4491e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","0.0000e+000",
"384.6","0.0000","0.0000e+000",
"384.8","0.0010","2.6837e-007",
"385.0","0.0035","9.3821e-007",
"385.2","0.0039","1.0490e-006",
"385.4","0.0021","5.7111e-007",
"385.6","0.0007","1.8281e-007",
"385.8","0.0004","1.0536e-007",
"386.0","0.0027","7.1742e-007",
"386.2","0.0056","1.5071e-006",
"386.4","0.0041","1.1011e-006",
"386.6","0.0006","1.6902e-007",
"386.8","0.0003","7.7088e-008",
"387.0","0.0013","3.4778e-007",
"387.2","0.0008","2.0427e-007",
"387.4","0.0000","7.6424e-009",
"387.6","0.0007","1.8781e-007",
"387.8","0.0019","5.0396e-007",
"388.0","0.0032","8.5042e-007",
"388.2","0.0038","1.0159e-006",
"388.4","0.0027","7.2393e-007",
"388.6","0.0018","4.7193e-007",
"388.8","0.0022","5.8411e-007",
"389.0","0.0022","5.8032e-007",
"389.2","0.0009","2.3558e-007",
"389.4","0.0000","0.0000e+000",
"389.6","0.0000","0.0000e+000",
"389.8","0.0002","5.9057e-008",
"390.0","0.0009","2.5108e-007",
"390.2","0.0015","4.1371e-007",
"390.4","0.0019","5.0041e-007",
"390.6","0.0020","5.3197e-007",
"390.8","0.0018","4.9367e-007",
"391.0","0.0012","3.0974e-007",
"391.2","0.0002","6.5708e-008",
"391.4","0.0000","0.0000e+000",
"391.6","0.0001","2.9680e-008",
"391.8","0.0004","9.5748e-008",
"392.0","0.0008","2.2585e-007",
"392.2","0.0022","5.8514e-007",
"392.4","0.0035","9.4474e-007",
"392.6","0.0037","9.9442e-007",
"392.8","0.0031","8.2130e-007",
"393.0","0.0015","3.9467e-007",
"393.2","0.0000","0.0000e+000",
"393.4","0.0000","0.0000e+000",
"393.6","0.0001","3.5043e-008",
"393.8","0.0016","4.1852e-007",
"394.0","0.0023","6.0951e-007",
"394.2","0.0010","2.7052e-007",
"394.4","0.0000","0.0000e+000",
"394.6","0.0000","0.0000e+000",
"394.8","0.0011","2.9473e-007",
"395.0","0.0031","8.3008e-007",
"395.2","0.0038","1.0110e-006",
"395.4","0.0026","6.9640e-007",
"395.6","0.0017","4.5649e-007",
"395.8","0.0015","3.9858e-007",
"396.0","0.0010","2.6306e-007",
"396.2","0.0002","6.3092e-008",
"396.4","0.0000","0.0000e+000",
"396.6","0.0000","0.0000e+000",
"396.8","0.0013","3.5804e-007",
"397.0","0.0029","7.9252e-007",
"397.2","0.0025","6.6562e-007",
"397.4","0.0011","2.9276e-007",
"397.6","0.0011","2.9903e-007",
"397.8","0.0015","4.1469e-007",
"398.0","0.0007","1.9154e-007",
"398.2","0.0000","2.5411e-009",
"398.4","0.0014","3.8168e-007",
"398.6","0.0028","7.4456e-007",
"398.8","0.0019","5.0306e-007",
"399.0","0.0008","2.1235e-007",
"399.2","0.0008","2.0732e-007",
"399.4","0.0009","2.4862e-007",
