"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0058","4.8425e-006",
"380.2","0.0063","5.2581e-006",
"380.4","0.0044","3.6637e-006",
"380.6","0.0034","2.8536e-006",
"380.8","0.0034","2.8433e-006",
"381.0","0.0028","2.3022e-006",
"381.2","0.0022","1.8525e-006",
"381.4","0.0041","3.4347e-006",
"381.6","0.0065","5.3800e-006",
"381.8","0.0059","4.9087e-006",
"382.0","0.0042","3.4680e-006",
"382.2","0.0035","2.8701e-006",
"382.4","0.0031","2.5878e-006",
"382.6","0.0027","2.2537e-006",
"382.8","0.0024","2.0295e-006",
"383.0","0.0024","1.9755e-006",
"383.2","0.0026","2.1653e-006",
"383.4","0.0033","2.7663e-006",
"383.6","0.0034","2.8337e-006",
"383.8","0.0021","1.7571e-006",
"384.0","0.0008","6.5440e-007",
"384.2","0.0001","8.7931e-008",
"384.4","0.0002","1.8622e-007",
"384.6","0.0012","9.8039e-007",
"384.8","0.0020","1.6978e-006",
"385.0","0.0024","2.0277e-006",
"385.2","0.0024","1.9624e-006",
"385.4","0.0020","1.6194e-006",
"385.6","0.0017","1.4137e-006",
"385.8","0.0018","1.4921e-006",
"386.0","0.0026","2.1552e-006",
"386.2","0.0035","2.9076e-006",
"386.4","0.0029","2.4251e-006",
"386.6","0.0017","1.4209e-006",
"386.8","0.0016","1.2933e-006",
"387.0","0.0020","1.6217e-006",
"387.2","0.0022","1.8068e-006",
"387.4","0.0023","1.9231e-006",
"387.6","0.0024","1.9934e-006",
"387.8","0.0025","2.0734e-006",
"388.0","0.0027","2.2634e-006",
"388.2","0.0029","2.3980e-006",
"388.4","0.0028","2.3525e-006",
"388.6","0.0027","2.2219e-006",
"388.8","0.0025","2.0469e-006",
"389.0","0.0021","1.7669e-006",
"389.2","0.0016","1.3528e-006",
"389.4","0.0012","9.5807e-007",
"389.6","0.0009","7.1230e-007",
"389.8","0.0012","9.7850e-007",
"390.0","0.0021","1.7577e-006",
"390.2","0.0026","2.1488e-006",
"390.4","0.0024","1.9990e-006",
"390.6","0.0024","1.9893e-006",
"390.8","0.0025","2.1015e-006",
"391.0","0.0020","1.6742e-006",
"391.2","0.0012","1.0110e-006",
"391.4","0.0014","1.1420e-006",
"391.6","0.0022","1.8004e-006",
"391.8","0.0027","2.2402e-006",
"392.0","0.0030","2.4491e-006",
"392.2","0.0030","2.4578e-006",
"392.4","0.0029","2.3676e-006",
"392.6","0.0029","2.3725e-006",
"392.8","0.0027","2.2762e-006",
"393.0","0.0021","1.7451e-006",
"393.2","0.0015","1.2184e-006",
"393.4","0.0013","1.0520e-006",
"393.6","0.0015","1.2519e-006",
"393.8","0.0025","2.0385e-006",
"394.0","0.0030","2.4674e-006",
"394.2","0.0022","1.8638e-006",
"394.4","0.0017","1.3975e-006",
"394.6","0.0019","1.6139e-006",
"394.8","0.0023","1.8893e-006",
"395.0","0.0024","2.0118e-006",
"395.2","0.0024","2.0149e-006",
"395.4","0.0023","1.9286e-006",
"395.6","0.0025","2.0455e-006",
"395.8","0.0028","2.3321e-006",
"396.0","0.0027","2.2645e-006",
"396.2","0.0023","1.9013e-006",
"396.4","0.0021","1.7689e-006",
"396.6","0.0023","1.9108e-006",
"396.8","0.0027","2.2762e-006",
"397.0","0.0032","2.6423e-006",
"397.2","0.0030","2.5176e-006",
"397.4","0.0026","2.1890e-006",
"397.6","0.0027","2.2309e-006",
"397.8","0.0028","2.3619e-006",
"398.0","0.0025","2.1077e-006",
"398.2","0.0023","1.8732e-006",
"398.4","0.0027","2.2214e-006",
"398.6","0.0031","2.5685e-006",
"398.8","0.0028","2.3297e-006",
"399.0","0.0025","2.0864e-006",
"399.2","0.0027","2.2145e-006",
"399.4","0.0028","2.3248e-006",
"399.6","0.0027","2.2157e-006",
"399.8","0.0028","2.3289e-006",
"400.0","0.0034","2.8537e-006",
"400.2","0.0037","3.0588e-006",
"400.4","0.0032","2.6776e-006",
"400.6","0.0027","2.2625e-006",
"400.8","0.0024","2.0047e-006",
"401.0","0.0023","1.9075e-006",
"401.2","0.0024","1.9741e-006",
"401.4","0.0025","2.1129e-006",
"401.6","0.0028","2.2824e-006",
"401.8","0.0029","2.4317e-006",
"402.0","0.0031","2.5716e-006",
"402.2","0.0034","2.8313e-006",
"402.4","0.0037","3.0299e-006",
"402.6","0.0032","2.6640e-006",
"402.8","0.0026","2.1600e-006",
"403.0","0.0028","2.3227e-006",
"403.2","0.0033","2.7611e-006",
"403.4","0.0037","3.0302e-006",
"403.6","0.0037","3.0813e-006",
"403.8","0.0032","2.6341e-006",
"404.0","0.0027","2.2306e-006",
"404.2","0.0030","2.4500e-006",
"404.4","0.0033","2.7528e-006",
"404.6","0.0034","2.8063e-006",
"404.8","0.0034","2.8508e-006",
"405.0","0.0036","2.9837e-006",
"405.2","0.0037","3.0807e-006",
"405.4","0.0037","3.0830e-006",
"405.6","0.0036","3.0152e-006",
"405.8","0.0035","2.9029e-006",
"406.0","0.0035","2.9395e-006",
"406.2","0.0038","3.1742e-006",
"406.4","0.0041","3.4043e-006",
"406.6","0.0043","3.5478e-006",
"406.8","0.0043","3.5555e-006",
"407.0","0.0042","3.4667e-006",
"407.2","0.0042","3.4484e-006",
"407.4","0.0043","3.5254e-006",
"407.6","0.0045","3.6927e-006",
"407.8","0.0047","3.8946e-006",
"408.0","0.0049","4.0334e-006",
"408.2","0.0049","4.0953e-006",
"408.4","0.0049","4.0491e-006",
"408.6","0.0048","3.9584e-006",
"408.8","0.0047","3.8911e-006",
"409.0","0.0047","3.8855e-006",
"409.2","0.0049","4.0315e-006",
"409.4","0.0051","4.2227e-006",
"409.6","0.0053","4.3590e-006",
"409.8","0.0054","4.4652e-006",
"410.0","0.0054","4.5122e-006",
"410.2","0.0056","4.6383e-006",
"410.4","0.0060","4.9621e-006",
"410.6","0.0062","5.1305e-006",
"410.8","0.0060","4.9470e-006",
"411.0","0.0060","5.0073e-006",
"411.2","0.0067","5.5391e-006",
"411.4","0.0071","5.8526e-006",
"411.6","0.0069","5.7337e-006",
"411.8","0.0068","5.6161e-006",
"412.0","0.0068","5.6367e-006",
"412.2","0.0071","5.8625e-006",
"412.4","0.0075","6.2391e-006",
"412.6","0.0078","6.4801e-006",
"412.8","0.0079","6.5714e-006",
"413.0","0.0081","6.6813e-006",
"413.2","0.0082","6.8061e-006",
"413.4","0.0083","6.8593e-006",
"413.6","0.0083","6.9247e-006",
"413.8","0.0087","7.2076e-006",
"414.0","0.0091","7.5533e-006",
"414.2","0.0092","7.6368e-006",
"414.4","0.0093","7.6727e-006",
"414.6","0.0096","7.9849e-006",
"414.8","0.0100","8.3302e-006",
"415.0","0.0102","8.4291e-006",
"415.2","0.0103","8.5060e-006",
"415.4","0.0105","8.7497e-006",
"415.6","0.0108","8.9570e-006",
"415.8","0.0108","8.9700e-006",
"416.0","0.0111","9.1817e-006",
"416.2","0.0119","9.8348e-006",
"416.4","0.0124","1.0314e-005",
"416.6","0.0124","1.0326e-005",
"416.8","0.0127","1.0542e-005",
"417.0","0.0135","1.1185e-005",
"417.2","0.0140","1.1634e-005",
"417.4","0.0141","1.1735e-005",
"417.6","0.0143","1.1890e-005",
"417.8","0.0147","1.2188e-005",
"418.0","0.0151","1.2521e-005",
"418.2","0.0155","1.2873e-005",
"418.4","0.0159","1.3203e-005",
"418.6","0.0163","1.3515e-005",
"418.8","0.0167","1.3822e-005",
"419.0","0.0170","1.4140e-005",
"419.2","0.0175","1.4506e-005",
"419.4","0.0179","1.4881e-005",
"419.6","0.0183","1.5162e-005",
"419.8","0.0187","1.5498e-005",
"420.0","0.0196","1.6221e-005",
"420.2","0.0205","1.6965e-005",
"420.4","0.0207","1.7208e-005",
"420.6","0.0209","1.7361e-005",
"420.8","0.0215","1.7816e-005",
"421.0","0.0221","1.8332e-005",
"421.2","0.0226","1.8744e-005",
"421.4","0.0231","1.9172e-005",
"421.6","0.0237","1.9652e-005",
"421.8","0.0244","2.0238e-005",
"422.0","0.0253","2.0972e-005",
"422.2","0.0260","2.1594e-005",
"422.4","0.0265","2.1977e-005",
"422.6","0.0271","2.2504e-005",
