SingleWhiteRatio,RGBWhiteRatio,x,y,Y_lm,CCT_K,Ra,Rmin_8,R1,R2,R3,R4,R5,R6,R7,R8,Worst_R
0.211,0.789,0.308730681365461,0.316958455787272,2.39,6848.88400769937,41.306482340335,-18.9052911340578,27.7058230170713,76.7135060674352,67.3507691694821,18.0618719889162,39.19912180131,66.98968221124,53.3363756012832,-18.9052911340578,R8
0.212,0.788,0.308730094856158,0.31695759658876,2.39,6848.93018547443,41.3947781916011,-18.7332050157569,27.8157872417797,76.7564363533468,67.3897761054443,18.1794743864212,39.2939607304495,67.0505115610044,53.40548417012,-18.7332050157569,R8
0.213,0.787,0.308729508350035,0.316956737394907,2.39,6848.9763638175,41.4830765016576,-18.5610981982507,27.9257508663533,76.7993646760424,67.4287738561996,18.2970808001576,39.3888019066562,67.1113423153825,53.4745957907201,-18.5610981982507,R8
0.214,0.786,0.308728921847092,0.316955878205711,2.39,6849.02254273439,41.5713772661325,-18.3889706772645,28.035713889963,76.8422910331458,67.467762405147,18.4146912271814,39.4836453295401,67.1721744619092,53.5437104594384,-18.3889706772645,R8
0.215,0.785,0.308728335347328,0.316955019021174,2.39,6849.06872250292,41.6596804796017,-18.2168224506452,28.1456763107631,76.8852154225589,67.5067417334294,18.5323056625848,39.5784909980703,67.233007988768,53.6128281712842,-18.2168224506452,R8
0.216,0.784,0.308727748850744,0.316954159841295,2.39,6849.11490280751,41.747986138837,-18.0446535116149,28.2556381291054,76.9281378415155,67.5457118268678,18.6499241056771,39.6733389126031,67.2938428824189,53.681948924123,-18.0446535116149,R8
0.217,0.783,0.308727162357339,0.316953300666074,2.39,6849.16108367079,41.8362942393115,-17.8724638560318,28.3655993440832,76.9710582876021,67.584672668492,18.7675465533359,39.7681890727015,67.3546791301532,53.7510727141561,-17.8724638560318,R8
0.218,0.782,0.308726575867114,0.31695244149551,2.39,6849.20726524887,41.9246047759661,-17.7002534807972,28.4755599542872,77.0139767585302,67.6236242401857,18.8851730014682,39.8630414776127,67.4155167195316,53.8201995369102,-17.7002534807972,R8
0.219,0.781,0.308725989380069,0.316951582329605,2.39,6849.2534471891,42.012917745619,-17.5280223788424,28.5855199601926,77.0568932514397,67.6625665278283,19.0028034495864,39.9578961277723,67.4763556366151,53.8893293903601,-17.5280223788424,R8
0.22,0.78,0.308725402896204,0.316950723168358,2.39,6849.29963019477,42.1012331410971,-17.355770551335,28.6954793583555,77.0998077646028,67.7014995087561,19.1204378896592,40.0527530211407,67.5371958702736,53.9584622673238,-17.355770551335,R8
0.221,0.779,0.308724816415518,0.316949864011768,2.39,6849.34581338461,42.1895509611385,-17.1834979870855,28.8054381511944,77.1427202945412,67.74042317293,19.238076324929,40.1476121593874,67.5980374049149,54.0275981682962,-17.1834979870855,R8
0.222,0.778,0.308724229938011,0.316949004859836,2.39,6849.39199748251,42.2778711984288,-17.0112046874232,28.9153963351838,77.1856308395121,67.7793374973565,19.3557187471762,40.2424735404175,67.6588802292618,54.0967370859459,-17.0112046874232,R8
0.223,0.777,0.308723643463684,0.316948145712562,2.39,6849.43818187199,42.3661938506504,-16.8388906432217,29.0253539117503,77.2285393962858,67.8182424697142,19.4733651577176,40.3373371652774,67.7197243282487,54.1658790194313,-16.8388906432217,R8
0.224,0.776,0.308723056992537,0.316947286569946,2.39,6849.48436721969,42.4545189106379,-16.6665558553687,29.1353108775682,77.2714459630231,67.8571380673022,19.5910155487012,40.4322030319979,67.7805696902323,54.2350239616467,-16.6665558553687,R8
0.225,0.775,0.308722470524569,0.316946427431987,2.39,6849.53055303283,42.5428463755453,-16.4942003156986,29.2452672335998,77.3143505365887,67.8960242766439,19.7086699205196,40.5270711413297,67.8414163002801,54.3041719110995,-16.4942003156986,R8
0.226,0.774,0.30872188405978,0.316945568298686,2.39,6849.57673955691,42.6311762397219,-16.3218240218176,29.3552229780647,77.3572531146362,67.9349010782547,19.8263282682857,40.6219414922891,67.9022641453843,54.3733228626781,-16.3218240218176,R8
0.227,0.773,0.308721297598171,0.316944709170043,2.39,6849.62292712089,42.7195084971724,-16.1494269719798,29.4651781088719,77.4001536948964,67.9737684518977,19.9439905864974,40.7168140836941,67.9631132126628,54.442476810839,-16.1494269719798,R8
0.228,0.772,0.308720711139741,0.316943850046057,2.39,6849.66911416026,42.8078431489727,-15.9770091496449,29.5751326309403,77.4430522729927,68.0126263924475,20.0616568831145,40.8116889187962,68.0239634838996,54.5116337592355,-15.9770091496449,R8
0.229,0.771,0.30872012468449,0.316942990926729,2.39,6849.71530315328,42.8961801809934,-15.8045705698643,29.6850865341997,77.4859488489788,68.0514748622489,20.1793271372871,40.9065659913685,68.0848149519283,54.5807936918005,-15.8045705698643,R8
0.23,0.77,0.308719538232419,0.316942131812058,2.39,6849.76149184378,42.9845195968394,-15.6321112106931,29.7950398261235,77.5288434176734,68.0903138615611,20.2970013618585,41.0014453062802,68.1456675964051,54.6499566155064,-15.6321112106931,R8
0.231,0.769,0.308718951783527,0.316941272702045,2.39,6849.8076810965,43.072861388369,-15.4596310745727,29.9049925026121,77.571735977313,68.12914336551,20.4146795474259,41.0963268610815,68.2065214054908,54.7191225220917,-15.4596310745727,R8
0.232,0.768,0.308718365337815,0.31694041359669,2.39,6849.85387289313,43.1612055432135,-15.2871301726938,30.0149445554199,77.6146265273464,68.1679633401668,20.5323616766223,41.1912106507007,68.2673763703278,54.7882913978178,-15.2871301726938,R8
0.233,0.767,0.308717778895281,0.316939554495991,2.39,6849.90005942946,43.249552085699,-15.1146084396908,30.1248960125655,77.6575150563918,68.2067738300873,20.6500478016993,41.2860966930078,68.3282324548852,54.8574632766457,-15.1146084396908,R8
0.234,0.766,0.308717192455927,0.31693869539995,2.39,6849.94625315281,43.3379009641056,-14.9420659686327,30.2348468270041,77.7004015754252,68.2455747171366,20.7677378307731,41.3809849583836,68.3890896790227,54.9266380937318,-14.9420659686327,R8
0.235,0.765,0.308716606019752,0.316937836308566,2.39,6849.99244637996,43.4262522022353,-14.7695026951006,30.3447970262957,77.7432860731527,68.2843660447271,20.8854318151883,41.4758754644101,68.4499480068153,54.9958158823941,-14.7695026951006,R8
0.236,0.764,0.308716019586756,0.31693697722184,2.39,6850.03863983976,43.5146057922812,-14.5969186204829,30.4547466068165,77.7861685475545,68.3231477886416,21.0031297464055,41.5707682089393,68.5108074254812,55.0649966348935,-14.5969186204829,R8
0.237,0.763,0.30871543315694,0.316936118139771,2.39,6850.08483238565,43.602961733441,-14.4243137314877,30.5646955718886,77.8290489945085,68.3619199396406,21.120831629204,41.6656631942214,68.5716679169345,55.1341803526179,-14.4243137314877,R8
0.238,0.762,0.308714846730302,0.316935259062359,2.39,6850.13102690028,43.6913200097502,-14.2516880463758,30.6746439098947,77.8719274143429,68.4006824560276,21.2385374396847,41.7605604130507,68.6325294741253,55.2033670172516,-14.2516880463758,R8
0.239,0.761,0.308714260306844,0.316934399989604,2.39,6850.17722104012,43.7796806248266,-14.0790415424852,30.7845916285795,77.9148038015629,68.4394353380005,21.3562471910959,41.8554598704769,68.693392075414,55.2725566359685,-14.0790415424852,R8
0.24,0.76,0.308713673886564,0.316933540921506,2.39,6850.22341624785,43.8680435680389,-13.9063742268043,30.894538721653,77.9576781548536,68.478178555251,21.4739608697369,41.9503615626677,68.7542557095296,55.3417491974236,-13.9063742268043,R8
0.241,0.759,0.308713087469464,0.316932681858066,2.39,6850.26961255121,43.9564088340292,-13.7336860952459,31.0044851880601,78.0005504713105,68.5169120887475,21.5916784719486,42.0452654891039,68.8151203611589,55.4109446971502,-13.7336860952459,R8
0.242,0.758,0.308712501055543,0.316931822799282,2.39,6850.31580869743,44.0447764222111,-13.5609771336806,31.1144310314885,78.0434207465751,68.5556359296597,21.7094000031468,42.1401716522691,68.8759860113116,55.4801431369186,-13.5609771336806,R8
0.243,0.757,0.3087119146448,0.316930963745156,2.39,6850.36200600666,44.1331463222994,-13.3882473481498,31.2243762460814,78.0862889791327,68.5943500483906,21.8271254504393,42.2350800486053,68.9368526480113,55.5493445058845,-13.3882473481498,R8
0.244,0.756,0.308711328237237,0.316930104695686,2.39,6850.40820373356,44.2215185317276,-13.215496728501,31.3343208336351,78.1291551651436,68.6330544318491,21.9448548155882,42.3299906793994,68.9977202534272,55.6185488032794,-13.215496728501,R8
0.245,0.755,0.308710741832853,0.316929245650873,2.39,6850.45440199505,44.3098930446526,-13.0427252713458,31.4442647927404,78.1720193017014,68.6717490599279,22.0625880942064,42.4249035439118,69.0585888119938,55.6877560240847,-13.0427252713458,R8
0.246,0.754,0.308710155431647,0.316928386610718,2.39,6850.50060127184,44.3982698538266,-12.8699329761496,31.5542081206346,78.2148813862866,68.710433909499,22.180325279299,42.5198186405446,69.1194583090291,55.7569661614698,-12.8699329761496,R8
0.247,0.753,0.308709569033621,0.316927527575219,2.39,6850.54680079663,44.4866489566506,-12.697119832584,31.6641508191764,78.2577414149605,68.7491089673749,22.298066372711,42.6147359706271,69.1803287262528,55.8261792146864,-12.697119832584,R8
0.248,0.752,0.308708982638773,0.316926668544377,2.39,6850.59300090599,44.5750303463397,-12.5242858389874,31.7740928861246,78.3005993849886,68.7877742114046,22.4158113684227,42.7096555328936,69.2412000483235,55.8953951775472,-12.5242858389874,R8
0.249,0.751,0.308708396247104,0.316925809518192,2.39,6850.63920195896,44.663414015986,-12.3514309938712,31.8840343191503,78.3434552936422,68.8264296191542,22.5335602602322,42.8045773260225,69.3020722598319,55.9646140437261,-12.3514309938712,R8
0.25,0.75,0.308707809858614,0.316924950496663,2.39,6850.68540331905,44.7517999623805,-12.1785552879372,31.9939751196087,78.3863091370526,68.8650751761094,22.6513130489795,42.8995013510246,69.3629453424625,56.0338358117438,-12.1785552879372,R8
0.251,0.749,0.308707223473302,0.316924091479791,2.39,6850.73160545306,44.8401881781308,-12.0056587205458,32.1039152847554,78.4291609125548,68.9037108587874,22.7690697276519,42.9944276063206,69.4238192808421,56.1030604746797,-12.0056587205458,R8
0.252,0.748,0.30870663709117,0.316923232467576,2.39,6850.77780828336,44.9285786578473,-11.8327412867873,32.213854813864,78.472010616856,68.9423366479819,22.8868302930703,43.0893560916007,69.4846940579401,56.1722880282527,-11.8327412867873,R8
0.253,0.747,0.308706050712216,0.316922373460018,2.39,6850.82401164879,45.016971396416,-11.659802981092,32.3237937065057,78.5148582465394,68.9809525250732,23.0045947426298,43.1842868067534,69.5455696563607,56.2415184685579,-11.659802981092,R8
0.254,0.746,0.308705464336441,0.316921514457116,2.39,6850.87021557044,45.1053663879953,-11.4868437993247,32.4337319615728,78.5577037983679,69.0195584698712,23.1223630724015,43.2792197512329,69.6064460590743,56.310751790767,-11.4868437993247,R8
0.255,0.745,0.308704877963844,0.31692065545887,2.39,6850.91642017956,45.1937636262891,-11.3138637382164,32.5436695775426,78.6005472692001,69.0581544612079,23.2401352776518,43.3741549242295,69.6673232492211,56.3799879894766,-11.3138637382164,R8
0.256,0.744,0.308704291594426,0.316919796465282,2.39,6850.96262548777,45.2821631054085,-11.1408627935608,32.6536065533269,78.643388655734,69.0967404787775,23.3579113544725,43.4690923252157,69.7282012094646,56.4492270598373,-11.1408627935608,R8
0.257,0.743,0.308703705228187,0.316918937476349,2.39,6851.0088314307,45.3705648197078,-10.9678409605531,32.7635428881142,78.686227954556,69.1353165027892,23.4756912994651,43.5640319538346,69.7890799221158,56.5184689973403,-10.9678409605531,R8
0.258,0.742,0.308703118865127,0.316918078492074,2.39,6851.05503794621,45.4589687634915,-10.7947982344032,32.8734785810804,78.7290651622274,69.1738825133359,23.5934751091907,43.6589738097214,69.8499593693455,56.5877137974341,-10.7947982344032,R8
0.259,0.741,0.308702532505245,0.316917219512454,2.39,6851.1012450498,45.5473749307286,-10.6217346109389,32.9834136311033,78.771900275368,69.2124384897863,23.7112627796334,43.7539178923274,69.9108395333984,56.6569614551509,-10.6217346109389,R8
0.26,0.74,0.308701946148541,0.316916360537491,2.39,6851.14745269283,45.6357833155863,-10.4486500854795,33.0933480372948,78.8147332904984,69.2509844119267,23.8290543072056,43.8488642012483,69.9717203961904,56.7262119658061,-10.4486500854795,R8
0.261,0.739,0.308701359795016,0.316915501567184,2.39,6851.19366100052,45.7241939115352,-10.2755446547141,33.2032817981123,78.8575642043062,69.2895202580452,23.9468496870609,43.9438127356699,70.0326019399764,56.795465323825,-10.2755446547141,R8
0.262,0.738,0.30870077344467,0.316914642601534,2.39,6851.23987013386,45.8126067118663,-10.1024183156171,33.3132149118757,78.9003930134942,69.3280460060352,24.0646489140724,44.0387634946874,70.0934841469601,56.8647215234222,-10.1024183156171,R8
0.263,0.737,0.308700187097502,0.31691378364054,2.39,6851.28607972717,45.9010217118069,-9.92927106101529,33.4231473788497,78.9432197141371,69.3665616379386,24.1824519868199,44.1337164786336,70.1543669977247,56.9339805613668,-9.92927106101529,R8
0.264,0.736,0.308699600753512,0.316912924684202,2.39,6851.33228999913,45.989438904343,-9.75610288833757,33.5330791971273,78.9860443029436,69.4050671309829,24.3002588997133,44.2286716864608,70.2152504743297,57.003242431524,-9.75610288833757,R8
0.265,0.735,0.308699014412701,0.31691206573252,2.39,6851.37850091554,46.0778582833657,-9.58291379302244,33.6430103657289,79.0288667763059,69.443562464334,24.418069648928,44.3236291177146,70.2761345579757,57.0725071289606,-9.58291379302244,R8
0.266,0.734,0.308698428075068,0.316911206785494,2.39,6851.42471250349,46.166279842491,-9.40970377099109,33.7529408834442,79.0716871306577,69.4820476165587,24.5358842301774,44.4185887717905,70.3370192298779,57.1417746484124,-9.40970377099109,R8
0.267,0.733,0.308697841740614,0.316910347843124,2.39,6851.4709245003,46.2547035763773,-9.23647281588396,33.8628707501272,79.1145053620729,69.5205225684571,24.6537026411976,44.5135506487617,70.397904470282,57.2110449860039,-9.23647281588396,R8
0.268,0.732,0.308697255409338,0.316909488905411,2.39,6851.51713730657,46.3431294771446,-9.06322092656896,33.9727999631667,79.1573214673482,69.5589872953809,24.7715248750029,44.6085147471399,70.4587902611324,57.2803181345549,-9.06322092656896,R8
0.269,0.731,0.30869666908124,0.316908629972354,2.39,6851.56335070798,46.4315575391766,-8.88994809706814,34.0827285222252,79.2001354425508,69.5974417775288,24.8893509289287,44.7034810668759,70.5196765824882,57.3495940898835,-8.88994809706814,R8
0.27,0.73,0.308696082756321,0.316907771043952,2.39,6851.60956467677,46.51998775611,-8.71665432287445,34.1926564262641,79.24294728393,69.635885993496,25.0071807989665,44.7984496074803,70.5805634147712,57.4188728468462,-8.71665432287445,R8
0.271,0.729,0.30869549643458,0.316906912120207,2.39,6851.6557793785,46.6084201208062,-8.54333960100917,34.3025836735217,79.2857569879227,69.674319920212,25.1250144797067,44.8934203680039,70.641450738779,57.4881543993128,-8.54333960100917,R8
0.272,0.728,0.308694910116017,0.316906053201117,2.39,6851.70199459834,46.6968546275093,-8.37000392548897,34.4125102636383,79.3285645505041,69.7127435375638,25.2428519684033,44.9883933483869,70.7023385340755,57.5574387429917,-8.37000392548897,R8
0.273,0.727,0.308694323800632,0.316905194286683,2.39,6851.74821050757,46.785291268964,-8.19664729338467,34.5224361948176,79.3713699680519,69.7511568222235,25.3606932595513,45.0833685476622,70.763226781143,57.6267258716469,-8.19664729338467,R8
0.274,0.726,0.308693737488426,0.316904335376905,2.39,6851.79442694295,46.8737300391231,-8.0232696991215,34.6323614664932,79.4141732365372,69.7895597534488,25.4785383499803,45.178345965638,70.8241154593516,57.6960157806573,-8.0232696991215,R8
0.275,0.725,0.308693151179397,0.316903476471783,2.39,6851.84064411825,46.9621709304736,-7.84987114010629,34.7422860766941,79.4569743523227,69.8279523073516,25.5963872338247,45.2733256012382,70.8850045489603,57.7653084635031,-7.84987114010629,R8
0.276,0.724,0.308692564873547,0.316902617571317,2.39,6851.88686188571,47.0506139368114,-7.67645161089105,34.852210024784,79.4997733113309,69.8663344628473,25.7142399077439,45.3683074542275,70.9458940290392,57.8346039154094,-7.67645161089105,R8
0.277,0.723,0.308691978570875,0.316901758675506,2.39,6851.93308028455,47.1390590511808,-7.50301110750415,34.9621333094231,79.5425701096612,69.9047061972376,25.8320963670482,45.4632915239306,71.0067838790087,57.9039021306409,-7.50301110750415,R8
0.278,0.722,0.308691392271381,0.316900899784351,2.39,6851.97929934282,47.2275062666167,-7.32954962589076,35.0720559293053,79.5853647433665,69.9430674878048,25.949956607096,45.5582778096943,71.0676740780826,57.9732031034748,-7.32954962589076,R8
0.279,0.721,0.308690805975065,0.316900040897852,2.39,6852.02551886704,47.315955576936,-7.15606716024065,35.1819778839393,79.6281572082153,69.9814183135045,26.0678206247752,45.6532663113773,71.1285646046687,58.0425068292484,-7.15606716024065,R8
0.28,0.72,0.308690219681927,0.316899182016009,2.39,6852.07173921312,47.4044069738397,-6.98256370909343,35.2918991707878,79.6709475005676,70.019758648751,26.1856884130703,45.748257027549,71.1894554385451,58.1118133005406,-6.98256370909343,R8
0.281,0.719,0.308689633391967,0.316898323138821,2.39,6852.11796004377,47.4928604515821,-6.80903926550536,35.4018197898761,79.7137356159579,70.0580884734375,26.3035599698231,45.8432499583977,71.2503465573516,58.1811225133179,-6.80903926550536,R8
0.282,0.718,0.308689047105185,0.316897464266288,2.39,6852.16418161341,47.5813160021413,-6.63549382721467,35.5117397390285,79.756521550562,70.0964077625723,26.4214352886683,45.9382451027204,71.3112379402124,58.2504344605813,-6.63549382721467,R8
0.283,0.717,0.308688460821581,0.316896605398411,2.39,6852.21040378163,47.6697736189273,-6.46192738883778,35.6216590175233,79.7993053000698,70.1347164942355,26.5393143659974,46.0332424602358,71.3721295649518,58.3197491372429,-6.46192738883778,R8
0.284,0.716,0.308687874541155,0.316895746535189,2.39,6852.25662650629,47.7582332949282,-6.28833994576959,35.731577624266,79.8420868602422,70.1730146456054,26.6571971974784,46.1282420304304,71.4330214094855,58.3890665376869,-6.28833994576959,R8
0.285,0.715,0.308687288263907,0.316894887676623,2.39,6852.30284993332,47.8466950223692,-6.11473149489503,35.8414955574593,79.8848662270292,70.211302192219,26.7750837774126,46.2232438123381,71.493913452063,58.4583866553273,-6.11473149489503,R8
0.286,0.714,0.308686701989837,0.316894028822713,2.39,6852.34907396205,47.9351587943513,-5.9411020311465,35.9514128162087,79.9276433960551,70.2495791114949,26.892974101816,46.3182478055738,71.554805670052,58.5277094847561,-5.9411020311465,R8
0.287,0.713,0.308686115718944,0.316893169973457,2.39,6852.39529859493,48.0236246035312,-5.7674515502769,36.0613293992308,79.9704183630267,70.287845379903,27.0108681659408,46.4132540095023,71.6156980409123,58.5970350200107,-5.7674515502769,R8
0.288,0.712,0.30868552945123,0.316892311128857,2.39,6852.44152391332,48.1120924422151,-5.59378004866328,36.1712453049403,80.0131911237063,70.3261009731578,27.1287659644503,46.5082624232991,71.6765905421317,58.6663632546988,-5.59378004866328,R8
0.289,0.711,0.308684943186693,0.316891452288912,2.39,6852.48774979378,48.2005623034232,-5.42008752106383,36.2811605325024,80.0559616735796,70.3643458685134,27.2466674934209,46.6032730466154,71.7374831504208,58.7356941833967,-5.42008752106383,R8
0.29,0.71,0.308684356925334,0.316890593453623,2.39,6852.53397630236,48.2890341794075,-5.24637396373632,36.3910750803716,80.0987300083171,70.4025800415734,27.3645727475555,46.6982858786546,71.7983758428242,58.8050277996999,-5.24637396373632,R8
0.291,0.709,0.308683770667153,0.316889734622988,2.39,6852.58020342248,48.3775080626735,-5.072639372289,36.5009889473007,80.1414961234518,70.4408034684891,27.4824817221077,46.7933009188067,71.8592685959503,58.8743640975705,-5.072639372289,R8
0.292,0.708,0.308683184412149,0.316888875797009,2.39,6852.62643119908,48.4659839454397,-4.89888374281524,36.6109021318036,80.1842600145526,70.4790161248021,27.6003944118659,46.8883181663141,71.9201613863747,58.9437030706196,-4.89888374281524,R8
0.293,0.707,0.308682598160323,0.316888016975685,2.39,6852.67265966089,48.5544618199261,-4.72510707128475,36.7208146324478,80.2270216771256,70.5172179860575,27.7183108116942,46.9833376204522,71.9810541904222,59.0130447124943,-4.72510707128475,R8
0.294,0.706,0.308682011911675,0.316887158159016,2.39,6852.71888860769,48.6429416791578,-4.55130935184997,36.8307264486391,80.2697811063781,70.5554090295356,27.8362309180366,47.078359281029,72.0419469835573,59.0823890179366,-4.55130935184997,R8
0.295,0.705,0.308681425666204,0.316886299347002,2.39,6852.76511829224,48.7314235143956,-4.37749058226088,36.9406375780953,80.3125382979973,70.593589228731,27.9541547241113,47.1733831467829,72.1028397423165,59.1517359793911,-4.37749058226088,R8
0.296,0.704,0.308680839423912,0.316885440539643,2.39,6852.81134854487,48.8199073184315,-4.20365075691656,37.0505480200892,80.3552932471428,70.631758560435,28.0720822260792,47.2684092174414,72.1637324418259,59.221085591355,-4.20365075691656,R8
0.297,0.703,0.308680253184796,0.316884581736939,2.39,6852.8575794731,48.9083930829546,-4.02978987241676,37.1604577728603,80.3980459492541,70.6699169990737,28.1900134181094,47.363437492075,72.224625057778,59.2904378469032,-4.02978987241676,R8
0.298,0.702,0.308679666948858,0.31688372293889,2.39,6852.90381096129,48.9968808004334,-3.85590792359025,37.2703668354662,80.4407963994714,70.7080645207506,28.3079482959068,47.4584679702709,72.2855175650157,59.3597927401758,-3.85590792359025,R8
0.299,0.701,0.308679080716098,0.316882864145496,2.39,6852.95004315664,49.0853704622868,-3.68200490735596,37.3802752059754,80.4835445931966,70.7462010993263,28.4258868532942,47.5535006509983,72.3464099389045,59.4291502639551,-3.68200490735596,R8
0.3,0.7,0.308678494486516,0.316882005356757,2.39,6852.99627589845,49.1738620610307,-3.50808081819129,37.490182883594,80.5262905254326,70.7843267110242,28.5438290862225,47.6485355339411,72.4073021537133,59.4985104125094,-3.50808081819129,R8
0.301,0.699,0.30867790826011,0.316881146572672,2.39,6853.04250928339,49.2623555881514,-3.33413565261371,37.6000898665621,80.5690341914383,70.8224413298596,28.6617749887934,47.7435726181758,72.4681941842151,59.5678731787809,-3.33413565261371,R8
0.302,0.698,0.308677322036882,0.316880287793242,2.39,6853.08874339937,49.3508510351039,-3.16016940707901,37.7099961531423,80.6117755864211,70.8605449297926,28.7797245551323,47.8386119027903,72.5290860049266,59.6372385557052,-3.16016940707901,R8
0.303,0.697,0.308676735816832,0.316879429018467,2.39,6853.13497799795,49.4393483945486,-2.98618207536762,37.8199017428368,80.6545147051522,70.89863748738,28.8976777816995,47.9336533876617,72.5899775891823,59.7066065378439,-2.98618207536762,R8
0.304,0.696,0.308676149599959,0.316878570248347,2.39,6853.1812133143,49.5278476572594,-2.81217365510726,37.9298066333402,80.6972515429198,70.936718975135,29.0156346615097,48.0286970715225,72.6508689114515,59.7759771173033,-2.81217365510726,R8
0.305,0.695,0.308675563386264,0.316877711482881,2.39,6853.22744920012,49.6163488153913,-2.63814414088017,38.0397108237662,80.7399860945232,70.9747893685501,29.1335951902393,48.1237429540022,72.7117599448816,59.845350288048,-2.63814414088017,R8
0.306,0.694,0.308674977175746,0.316876852722071,2.39,6853.27368574135,49.7048518601525,-2.46409352912809,38.1496143123432,80.7827183549903,71.0128486410881,29.2515593618785,48.2187910341753,72.7726506630431,59.9147260428295,-2.46409352912809,R8
0.307,0.693,0.308674390968405,0.316875993965914,2.39,6853.31992289159,49.7933567831831,-2.29002181525097,38.2595170977823,80.8254483191464,71.0508967671568,29.3695271713118,48.313841311421,72.8335410388913,59.9841043750059,-2.29002181525097,R8
0.308,0.692,0.308673804764241,0.316875135214412,2.39,6853.36616069241,49.8818635757267,-2.11592899533808,38.3694191784626,80.8681759818768,71.0889337203194,29.4874986127611,48.4088937849029,72.8944310453816,60.0534852774477,-2.11592899533808,R8
0.309,0.691,0.308673218563255,0.316874276467565,2.39,6853.41239908546,49.9703722293362,-1.94181506469712,38.4793205531163,80.9109013378984,71.1269594748184,29.6054736811174,48.5039484540203,72.9553206549451,60.1228687434705,-1.94181506469712,R8
0.31,0.69,0.308672632365446,0.316873417725372,2.39,6853.45863817168,50.0588827348973,-1.76768001989917,38.5892212198792,80.953624382074,71.1649740034724,29.7234523701079,48.5990053177862,73.0162098402099,60.1922547655483,-1.76768001989917,R8
0.311,0.689,0.308672046170814,0.316872558987834,2.39,6853.50487780829,50.1473950841464,-1.59352385557766,38.6991211777799,80.9963451089282,71.2029772809435,29.8414346751362,48.6940643757856,73.0770985728614,60.261643337314,-1.59352385557766,R8
0.312,0.688,0.30867145997936,0.31687170025495,2.39,6853.55111812547,50.2359092677222,-1.41934656854312,38.8090204248232,81.0390635132607,71.2409692795485,29.9594205896436,48.7891256269516,73.1379868251026,60.3310344509904,-1.41934656854312,R8
0.313,0.687,0.308670873791082,0.31687084152672,2.39,6853.59735902357,50.3244252770605,-1.24514815377549,38.9189189598558,81.0817795895493,71.2789499733298,30.0774101086509,48.8841890707563,73.1988745682262,60.4004280998911,-1.24514815377549,R8
0.314,0.686,0.308670287605982,0.316869982803145,2.39,6853.64360053924,50.4129431030139,-1.07092860734352,39.0288167812085,81.1244933323854,71.3169193350937,30.1954032261752,48.9792547063425,73.2597617736494,60.4698242766,-1.07092860734352,R8
0.315,0.685,0.308669701424059,0.316869124084224,2.39,6853.6898427856,50.5014627360758,-0.896687925929868,39.1387138869193,81.1672047364012,71.3548773368877,30.3133999356566,49.0743225326665,73.320648412743,60.5392229732619,-0.896687925929868,R8
0.316,0.684,0.308669115245313,0.316868265369957,2.39,6853.73608552908,50.5899841679755,-0.722426103450999,39.2486102762975,81.2099137957672,71.3928239534362,30.431400232932,49.1693925494983,73.3815344556233,60.6086241837003,-0.722426103450999,R8
0.317,0.683,0.308668529069744,0.316867406660344,2.39,6853.78232896511,50.6785073887531,-0.548143137249852,39.3585059470534,81.2526205051123,71.430759155845,30.5494041107797,49.2644647555876,73.4424198733561,60.6780278995408,-0.548143137249852,R8
0.318,0.682,0.308667942897352,0.316866547955386,2.39,6853.82857302494,50.7670323893724,-0.373839022561967,39.4684008978661,81.2953248586992,71.4686829172252,30.6674115637906,49.3595391503021,73.5033046359827,60.7474341136752,-0.373839022561967,R8
0.319,0.681,0.308667356728138,0.316865689255082,2.39,6853.87481769265,50.8555591605241,-0.199513755048741,39.5782951272036,81.338026850803,71.5065952101212,30.7854225861446,49.4546157328805,73.5641887134156,60.816842818673,-0.199513755048741,R8
0.32,0.68,0.3086667705621,0.316864830559432,2.39,6853.92106298494,50.9440876927022,-0.0251673306322004,39.6881886334067,81.3807264756837,71.5444960066707,30.9034371717469,49.5496945024733,73.6250720753824,60.8862540068866,-0.0251673306322004,R8
0.321,0.679,0.308666184399239,0.316863971868436,2.39,6853.96730888999,51.0326179764345,0.149200254989836,39.7980814149072,81.4234237275135,71.5823852791058,31.0214553146621,49.6447754582997,73.6859546912447,60.9556676707533,0.149200254989836,R8
0.322,0.678,0.308665598239555,0.316863113182094,2.39,6854.01355547521,51.1211500018731,0.323589005485999,39.9079734698332,81.466118600508,71.6202629988683,31.1394770083527,49.7398585993776,73.7468365303013,61.0250838022576,0.323589005485999,R8
0.323,0.677,0.308665012083048,0.316862254500406,2.39,6854.05980264176,51.209683759722,0.497998925849231,40.0178647969176,81.5088110886275,71.6581291386129,31.2575022474031,49.8349439251166,73.8077175610907,61.0945023941584,0.497998925849231,R8
0.324,0.676,0.308664425929718,0.316861395823371,2.39,6854.10605051078,51.2982192397782,0.672430019312372,40.1277553940638,81.5515011860402,71.6959836690647,31.3755310248131,49.9300314343971,73.8685977524831,61.1639234380516,0.672430019312372,R8
0.325,0.675,0.308663839779565,0.316860537150991,2.39,6854.15229887132,51.3867564330133,0.846882291762086,40.2376452603985,81.5941888864631,71.7338265634939,31.4935633358619,50.0251211268791,73.9294770721026,61.2333469271448,0.846882291762086,R8
