"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0007","1.6807e-007",
"380.2","0.0000","0.0000e+000",
"380.4","0.0000","0.0000e+000",
"380.6","0.0000","0.0000e+000",
"380.8","0.0000","0.0000e+000",
"381.0","0.0000","0.0000e+000",
"381.2","0.0000","0.0000e+000",
"381.4","0.0001","3.2040e-008",
"381.6","0.0004","8.6664e-008",
"381.8","0.0006","1.4256e-007",
"382.0","0.0008","1.8677e-007",
"382.2","0.0008","1.8970e-007",
"382.4","0.0008","1.8694e-007",
"382.6","0.0010","2.4219e-007",
"382.8","0.0011","2.5559e-007",
"383.0","0.0005","1.1211e-007",
"383.2","0.0000","6.0623e-009",
"383.4","0.0004","9.6039e-008",
"383.6","0.0006","1.4334e-007",
"383.8","0.0001","1.7623e-008",
"384.0","0.0003","7.7416e-008",
"384.2","0.0020","4.7908e-007",
"384.4","0.0039","9.4367e-007",
"384.6","0.0055","1.3305e-006",
"384.8","0.0059","1.4387e-006",
"385.0","0.0051","1.2405e-006",
"385.2","0.0043","1.0510e-006",
"385.4","0.0037","8.9998e-007",
"385.6","0.0022","5.4130e-007",
"385.8","0.0005","1.0936e-007",
"386.0","0.0003","6.6369e-008",
"386.2","0.0011","2.7652e-007",
"386.4","0.0013","3.0753e-007",
"386.6","0.0011","2.6083e-007",
"386.8","0.0016","3.9504e-007",
"387.0","0.0025","6.0258e-007",
"387.2","0.0031","7.4806e-007",
"387.4","0.0033","8.0511e-007",
"387.6","0.0029","7.1296e-007",
"387.8","0.0022","5.3092e-007",
"388.0","0.0011","2.6703e-007",
"388.2","0.0002","4.8718e-008",
"388.4","0.0000","0.0000e+000",
"388.6","0.0000","0.0000e+000",
"388.8","0.0000","0.0000e+000",
"389.0","0.0000","0.0000e+000",
"389.2","0.0000","0.0000e+000",
"389.4","0.0001","1.7773e-008",
"389.6","0.0004","9.5668e-008",
"389.8","0.0008","1.9449e-007",
"390.0","0.0012","2.8276e-007",
"390.2","0.0010","2.3966e-007",
"390.4","0.0003","7.3694e-008",
"390.6","0.0000","0.0000e+000",
"390.8","0.0000","0.0000e+000",
"391.0","0.0001","1.5794e-008",
"391.2","0.0002","4.0787e-008",
"391.4","0.0000","0.0000e+000",
"391.6","0.0000","0.0000e+000",
"391.8","0.0015","3.5384e-007",
"392.0","0.0032","7.8064e-007",
"392.2","0.0022","5.3442e-007",
"392.4","0.0002","5.1079e-008",
"392.6","0.0000","0.0000e+000",
"392.8","0.0000","0.0000e+000",
"393.0","0.0019","4.6659e-007",
"393.2","0.0034","8.3065e-007",
"393.4","0.0020","4.8109e-007",
"393.6","0.0005","1.2149e-007",
"393.8","0.0011","2.5408e-007",
"394.0","0.0015","3.5463e-007",
"394.2","0.0007","1.5766e-007",
"394.4","0.0000","0.0000e+000",
"394.6","0.0000","0.0000e+000",
"394.8","0.0000","0.0000e+000",
"395.0","0.0000","0.0000e+000",
"395.2","0.0001","1.8157e-008",
"395.4","0.0004","8.8086e-008",
"395.6","0.0008","2.0028e-007",
"395.8","0.0014","3.2973e-007",
"396.0","0.0016","3.9418e-007",
"396.2","0.0015","3.6895e-007",
"396.4","0.0009","2.1845e-007",
"396.6","0.0002","3.6929e-008",
"396.8","0.0004","9.5464e-008",
"397.0","0.0011","2.6403e-007",
"397.2","0.0008","2.0107e-007",
"397.4","0.0001","2.8403e-008",
"397.6","0.0000","0.0000e+000",
"397.8","0.0000","0.0000e+000",
"398.0","0.0000","0.0000e+000",
"398.2","0.0000","0.0000e+000",
"398.4","0.0003","6.5927e-008",
"398.6","0.0007","1.5864e-007",
"398.8","0.0011","2.7053e-007",
"399.0","0.0014","3.2989e-007",
"399.2","0.0011","2.6554e-007",
"399.4","0.0007","1.6040e-007",
"399.6","0.0002","5.7578e-008",
"399.8","0.0000","0.0000e+000",
"400.0","0.0000","1.2036e-008",
"400.2","0.0001","1.2418e-008",
"400.4","0.0000","0.0000e+000",
"400.6","0.0004","1.0295e-007",
"400.8","0.0015","3.7282e-007",
"401.0","0.0016","3.8477e-007",
"401.2","0.0005","1.1849e-007",
"401.4","0.0000","0.0000e+000",
"401.6","0.0001","3.1073e-008",
"401.8","0.0001","2.2596e-008",
"402.0","0.0000","0.0000e+000",
"402.2","0.0006","1.3615e-007",
"402.4","0.0014","3.2678e-007",
"402.6","0.0010","2.3830e-007",
"402.8","0.0002","5.0476e-008",
"403.0","0.0004","9.7883e-008",
"403.2","0.0010","2.5328e-007",
"403.4","0.0016","3.8238e-007",
"403.6","0.0018","4.3647e-007",
"403.8","0.0012","2.8864e-007",
"404.0","0.0005","1.1854e-007",
"404.2","0.0004","1.0752e-007",
"404.4","0.0005","1.1245e-007",
"404.6","0.0002","4.9668e-008",
"404.8","0.0000","0.0000e+000",
"405.0","0.0000","0.0000e+000",
"405.2","0.0000","0.0000e+000",
"405.4","0.0000","0.0000e+000",
"405.6","0.0000","1.1917e-008",
"405.8","0.0002","5.1799e-008",
"406.0","0.0002","5.9158e-008",
"406.2","0.0001","2.1187e-008",
"406.4","0.0000","0.0000e+000",
"406.6","0.0000","0.0000e+000",
"406.8","0.0003","6.6583e-008",
"407.0","0.0008","1.8888e-007",
"407.2","0.0006","1.5332e-007",
"407.4","0.0001","2.6666e-008",
"407.6","0.0005","1.0967e-007",
"407.8","0.0012","2.8925e-007",
