"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0039","1.0289e-006",
"380.2","0.0014","3.7985e-007",
"380.4","0.0000","3.5194e-009",
"380.6","0.0021","5.5967e-007",
"380.8","0.0057","1.4919e-006",
"381.0","0.0043","1.1282e-006",
"381.2","0.0007","1.7185e-007",
"381.4","0.0019","4.8825e-007",
"381.6","0.0052","1.3797e-006",
"381.8","0.0064","1.6808e-006",
"382.0","0.0065","1.7200e-006",
"382.2","0.0075","1.9724e-006",
"382.4","0.0077","2.0314e-006",
"382.6","0.0049","1.2949e-006",
"382.8","0.0020","5.2421e-007",
"383.0","0.0013","3.5220e-007",
"383.2","0.0011","2.9351e-007",
"383.4","0.0004","1.1435e-007",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0007","1.7123e-007",
"384.2","0.0032","8.4009e-007",
"384.4","0.0038","9.9442e-007",
"384.6","0.0014","3.6577e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0004","1.0233e-007",
"385.2","0.0003","9.0092e-008",
"385.4","0.0000","0.0000e+000",
"385.6","0.0016","4.2434e-007",
"385.8","0.0044","1.1692e-006",
"386.0","0.0041","1.0700e-006",
"386.2","0.0016","4.2105e-007",
"386.4","0.0007","1.9093e-007",
"386.6","0.0011","2.7901e-007",
"386.8","0.0014","3.6228e-007",
"387.0","0.0019","5.0498e-007",
"387.2","0.0036","9.5392e-007",
"387.4","0.0048","1.2606e-006",
"387.6","0.0024","6.4095e-007",
"387.8","0.0000","6.1981e-010",
"388.0","0.0012","3.2600e-007",
"388.2","0.0029","7.7220e-007",
"388.4","0.0033","8.7299e-007",
"388.6","0.0027","7.2353e-007",
"388.8","0.0009","2.3573e-007",
"389.0","0.0004","1.1669e-007",
"389.2","0.0029","7.7368e-007",
"389.4","0.0038","1.0099e-006",
"389.6","0.0014","3.7034e-007",
"389.8","0.0002","4.9374e-008",
"390.0","0.0013","3.5175e-007",
"390.2","0.0020","5.3031e-007",
"390.4","0.0017","4.4939e-007",
"390.6","0.0016","4.2513e-007",
"390.8","0.0018","4.8462e-007",
"391.0","0.0019","5.0095e-007",
"391.2","0.0019","4.8862e-007",
"391.4","0.0022","5.7404e-007",
"391.6","0.0025","6.4932e-007",
"391.8","0.0015","3.9449e-007",
"392.0","0.0002","4.8883e-008",
"392.2","0.0004","9.2188e-008",
"392.4","0.0011","2.8706e-007",
"392.6","0.0009","2.4700e-007",
"392.8","0.0009","2.4813e-007",
"393.0","0.0029","7.6336e-007",
"393.2","0.0043","1.1228e-006",
"393.4","0.0022","5.6844e-007",
"393.6","0.0000","0.0000e+000",
"393.8","0.0000","0.0000e+000",
"394.0","0.0000","0.0000e+000",
"394.2","0.0000","0.0000e+000",
"394.4","0.0003","6.8862e-008",
"394.6","0.0016","4.2865e-007",
"394.8","0.0032","8.4636e-007",
"395.0","0.0045","1.1888e-006",
"395.2","0.0039","1.0238e-006",
"395.4","0.0013","3.3177e-007",
"395.6","0.0000","0.0000e+000",
"395.8","0.0006","1.5470e-007",
"396.0","0.0008","1.9927e-007",
"396.2","0.0004","1.0011e-007",
"396.4","0.0007","1.8262e-007",
"396.6","0.0015","4.0685e-007",
"396.8","0.0022","5.7872e-007",
"397.0","0.0025","6.6112e-007",
"397.2","0.0022","5.8883e-007",
"397.4","0.0018","4.8024e-007",
"397.6","0.0022","5.7121e-007",
"397.8","0.0027","7.1601e-007",
"398.0","0.0026","6.9558e-007",
"398.2","0.0024","6.3920e-007",
"398.4","0.0027","7.1883e-007",
"398.6","0.0028","7.3904e-007",
"398.8","0.0017","4.4232e-007",
"399.0","0.0011","2.8739e-007",
"399.2","0.0025","6.6956e-007",
"399.4","0.0034","8.9788e-007",
"399.6","0.0021","5.4122e-007",
"399.8","0.0012","3.2143e-007",
"400.0","0.0022","5.6756e-007",
"400.2","0.0027","7.1180e-007",
"400.4","0.0022","5.7668e-007",
"400.6","0.0022","5.8918e-007",
"400.8","0.0031","8.1741e-007",
"401.0","0.0033","8.6782e-007",
"401.2","0.0026","6.8928e-007",
"401.4","0.0020","5.1673e-007",
"401.6","0.0016","4.1164e-007",
"401.8","0.0015","4.0731e-007",
"402.0","0.0018","4.6143e-007",
"402.2","0.0017","4.4625e-007",
"402.4","0.0015","3.8716e-007",
"402.6","0.0015","3.8316e-007",
"402.8","0.0014","3.7428e-007",
"403.0","0.0008","2.0110e-007",
"403.2","0.0001","3.9458e-008",
"403.4","0.0008","2.0840e-007",
"403.6","0.0016","4.1040e-007",
"403.8","0.0009","2.4138e-007",
"404.0","0.0002","5.8920e-008",
"404.2","0.0006","1.6208e-007",
"404.4","0.0014","3.7346e-007",
