"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0038","3.5832e-006",
"380.2","0.0042","3.9584e-006",
"380.4","0.0043","3.9961e-006",
"380.6","0.0042","3.9032e-006",
"380.8","0.0040","3.7067e-006",
"381.0","0.0034","3.1692e-006",
"381.2","0.0030","2.8450e-006",
"381.4","0.0045","4.2631e-006",
"381.6","0.0064","5.9883e-006",
"381.8","0.0060","5.6108e-006",
"382.0","0.0048","4.4599e-006",
"382.2","0.0046","4.3298e-006",
"382.4","0.0047","4.3779e-006",
"382.6","0.0040","3.7386e-006",
"382.8","0.0033","3.0970e-006",
"383.0","0.0032","2.9745e-006",
"383.2","0.0031","2.8984e-006",
"383.4","0.0028","2.6087e-006",
"383.6","0.0025","2.3174e-006",
"383.8","0.0022","2.0841e-006",
"384.0","0.0026","2.4135e-006",
"384.2","0.0037","3.4893e-006",
"384.4","0.0040","3.7326e-006",
"384.6","0.0028","2.6479e-006",
"384.8","0.0017","1.6417e-006",
"385.0","0.0013","1.2440e-006",
"385.2","0.0018","1.6698e-006",
"385.4","0.0029","2.7079e-006",
"385.6","0.0036","3.4119e-006",
"385.8","0.0038","3.5757e-006",
"386.0","0.0034","3.1702e-006",
"386.2","0.0026","2.4746e-006",
"386.4","0.0022","2.0336e-006",
"386.6","0.0020","1.9225e-006",
"386.8","0.0024","2.2362e-006",
"387.0","0.0029","2.7444e-006",
"387.2","0.0034","3.1683e-006",
"387.4","0.0036","3.4071e-006",
"387.6","0.0034","3.1893e-006",
"387.8","0.0031","2.9303e-006",
"388.0","0.0033","3.0907e-006",
"388.2","0.0035","3.2997e-006",
"388.4","0.0036","3.3881e-006",
"388.6","0.0034","3.2091e-006",
"388.8","0.0027","2.5658e-006",
"389.0","0.0024","2.2274e-006",
"389.2","0.0028","2.6178e-006",
"389.4","0.0029","2.7026e-006",
"389.6","0.0023","2.1155e-006",
"389.8","0.0021","1.9647e-006",
"390.0","0.0027","2.4969e-006",
"390.2","0.0030","2.8005e-006",
"390.4","0.0029","2.7106e-006",
"390.6","0.0029","2.7025e-006",
"390.8","0.0030","2.7953e-006",
"391.0","0.0028","2.6597e-006",
"391.2","0.0026","2.4567e-006",
"391.4","0.0030","2.8212e-006",
"391.6","0.0036","3.3838e-006",
"391.8","0.0034","3.1596e-006",
"392.0","0.0027","2.5330e-006",
"392.2","0.0024","2.2116e-006",
"392.4","0.0023","2.1449e-006",
"392.6","0.0025","2.3151e-006",
"392.8","0.0028","2.6049e-006",
"393.0","0.0031","2.9535e-006",
"393.2","0.0033","3.1356e-006",
"393.4","0.0030","2.8221e-006",
"393.6","0.0026","2.4256e-006",
"393.8","0.0023","2.1807e-006",
"394.0","0.0023","2.1490e-006",
