"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0009","4.2716e-007",
"380.2","0.0005","2.2203e-007",
"380.4","0.0005","2.2429e-007",
"380.6","0.0011","5.1159e-007",
"380.8","0.0018","8.5137e-007",
"381.0","0.0008","4.0655e-007",
"381.2","0.0000","0.0000e+000",
"381.4","0.0036","1.7267e-006",
"381.6","0.0080","3.8484e-006",
"381.8","0.0065","3.1341e-006",
"382.0","0.0030","1.4240e-006",
"382.2","0.0025","1.2121e-006",
"382.4","0.0028","1.3463e-006",
"382.6","0.0014","6.6064e-007",
"382.8","0.0000","0.0000e+000",
"383.0","0.0000","0.0000e+000",
"383.2","0.0000","0.0000e+000",
"383.4","0.0000","0.0000e+000",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0002","1.1383e-007",
"384.2","0.0012","5.5848e-007",
"384.4","0.0014","6.6467e-007",
"384.6","0.0005","2.5059e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0008","3.6142e-007",
"385.8","0.0020","9.6098e-007",
"386.0","0.0017","8.0563e-007",
"386.2","0.0004","1.7076e-007",
"386.4","0.0000","0.0000e+000",
"386.6","0.0000","0.0000e+000",
"386.8","0.0000","0.0000e+000",
"387.0","0.0000","0.0000e+000",
"387.2","0.0005","2.2640e-007",
"387.4","0.0009","4.3761e-007",
"387.6","0.0005","2.2291e-007",
"387.8","0.0000","4.3115e-010",
"388.0","0.0004","1.9058e-007",
"388.2","0.0011","5.1374e-007",
"388.4","0.0019","9.0650e-007",
"388.6","0.0021","9.9002e-007",
"388.8","0.0009","4.1991e-007",
"389.0","0.0000","6.1347e-009",
"389.2","0.0004","1.7192e-007",
"389.4","0.0006","2.8054e-007",
"389.6","0.0002","1.0448e-007",
"389.8","0.0000","9.1365e-009",
"390.0","0.0002","7.7259e-008",
"390.2","0.0002","9.6408e-008",
"390.4","0.0001","5.4027e-008",
"390.6","0.0004","1.7486e-007",
"390.8","0.0008","3.9557e-007",
"391.0","0.0007","3.3806e-007",
"391.2","0.0002","8.0224e-008",
"391.4","0.0000","0.0000e+000",
"391.6","0.0000","0.0000e+000",
"391.8","0.0000","0.0000e+000",
"392.0","0.0000","0.0000e+000",
"392.2","0.0000","0.0000e+000",
"392.4","0.0000","0.0000e+000",
"392.6","0.0000","0.0000e+000",
"392.8","0.0000","0.0000e+000",
"393.0","0.0000","0.0000e+000",
"393.2","0.0000","0.0000e+000",
"393.4","0.0000","0.0000e+000",
"393.6","0.0000","0.0000e+000",
"393.8","0.0000","0.0000e+000",
"394.0","0.0000","4.4602e-009",
"394.2","0.0001","4.4289e-008",
"394.4","0.0002","9.6882e-008",
"394.6","0.0003","1.6159e-007",
"394.8","0.0008","4.0549e-007",
"395.0","0.0017","8.3501e-007",
"395.2","0.0017","8.2988e-007",
"395.4","0.0006","2.8596e-007",
"395.6","0.0000","0.0000e+000",
"395.8","0.0000","0.0000e+000",
"396.0","0.0000","0.0000e+000",
"396.2","0.0000","0.0000e+000",
"396.4","0.0001","6.9916e-008",
"396.6","0.0004","1.7784e-007",
"396.8","0.0002","1.1868e-007",
"397.0","0.0000","1.0379e-008",
"397.2","0.0003","1.5893e-007",
"397.4","0.0009","4.2306e-007",
"397.6","0.0012","5.6710e-007",
"397.8","0.0012","5.8015e-007",
"398.0","0.0008","3.7175e-007",
"398.2","0.0003","1.5537e-007",
"398.4","0.0005","2.2880e-007",
"398.6","0.0007","3.3289e-007",
"398.8","0.0005","2.2254e-007",
"399.0","0.0003","1.6294e-007",
"399.2","0.0007","3.5390e-007",
"399.4","0.0009","4.3742e-007",
"399.6","0.0004","1.8799e-007",
"399.8","0.0000","0.0000e+000",
"400.0","0.0001","5.2910e-008",
"400.2","0.0002","8.9624e-008",
"400.4","0.0001","2.7702e-008",
"400.6","0.0001","2.5013e-008",
"400.8","0.0002","1.0312e-007",
"401.0","0.0002","1.0342e-007",
"401.2","0.0001","2.4148e-008",
"401.4","0.0001","5.2256e-008",
"401.6","0.0003","1.6277e-007",
"401.8","0.0003","1.3543e-007",
"402.0","0.0001","2.4634e-008",
"402.2","0.0002","7.4138e-008",
"402.4","0.0004","1.9600e-007",
"402.6","0.0003","1.4759e-007",
"402.8","0.0000","2.0885e-008",
"403.0","0.0000","0.0000e+000",
"403.2","0.0000","0.0000e+000",
"403.4","0.0001","6.1756e-008",
"403.6","0.0002","1.1721e-007",
"403.8","0.0001","6.6187e-008",
"404.0","0.0000","0.0000e+000",
"404.2","0.0000","0.0000e+000",
"404.4","0.0000","3.0813e-009",
"404.6","0.0001","3.6437e-008",
"404.8","0.0001","5.3603e-008",
"405.0","0.0001","2.4663e-008",
"405.2","0.0000","0.0000e+000",
"405.4","0.0000","0.0000e+000",
"405.6","0.0000","0.0000e+000",
"405.8","0.0000","0.0000e+000",
"406.0","0.0000","0.0000e+000",
"406.2","0.0000","0.0000e+000",
"406.4","0.0001","4.1993e-008",
"406.6","0.0003","1.3373e-007",
"406.8","0.0003","1.2708e-007",
"407.0","0.0001","3.4094e-008",
"407.2","0.0000","0.0000e+000",
"407.4","0.0001","3.2225e-008",
"407.6","0.0003","1.2611e-007",
"407.8","0.0005","2.2144e-007",
"408.0","0.0003","1.6486e-007",
"408.2","0.0002","8.2217e-008",
"408.4","0.0006","2.7549e-007",
"408.6","0.0010","4.9656e-007",
"408.8","0.0007","3.2089e-007",
"409.0","0.0001","3.9520e-008",
"409.2","0.0000","0.0000e+000",
"409.4","0.0001","2.5685e-008",
"409.6","0.0001","7.0539e-008",
"409.8","0.0002","9.5959e-008",
"410.0","0.0001","4.6787e-008",
"410.2","0.0000","0.0000e+000",
"410.4","0.0000","0.0000e+000",
"410.6","0.0000","0.0000e+000",
"410.8","0.0000","0.0000e+000",
"411.0","0.0000","6.3836e-009",
