Index,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Exact_Valid,Exact_Ra,Exact_Rmin8,Exact_SelectedGridTarget_x,Exact_SelectedGridTarget_y,Exact_StoredBestRgb_x,Exact_StoredBestRgb_y,Exact_RGBPoint_x,Exact_RGBPoint_y,Exact_RayT,Exact_SingleWhiteRatio,Exact_RGBWhiteRatio,Exact_R_weight,Exact_G_weight,Exact_B_weight,Exact_KUsed,Proj1_Valid,Proj1_Ra,Proj1_Rmin8,Proj1_SelectedGridTarget_x,Proj1_SelectedGridTarget_y,Proj1_StoredBestRgb_x,Proj1_StoredBestRgb_y,Proj1_RGBPoint_x,Proj1_RGBPoint_y,Proj1_RayT,Proj1_SingleWhiteRatio,Proj1_RGBWhiteRatio,Proj1_R_weight,Proj1_G_weight,Proj1_B_weight,Proj1_KUsed,ProjK_Valid,ProjK_Ra,ProjK_Rmin8,ProjK_SelectedGridTarget_x,ProjK_SelectedGridTarget_y,ProjK_StoredBestRgb_x,ProjK_StoredBestRgb_y,ProjK_RGBPoint_x,ProjK_RGBPoint_y,ProjK_RayT,ProjK_SingleWhiteRatio,ProjK_RGBWhiteRatio,ProjK_R_weight,ProjK_G_weight,ProjK_B_weight,ProjK_KUsed,Ratio1_Valid,Ratio1_Ra,Ratio1_Rmin8,Ratio1_SelectedGridTarget_x,Ratio1_SelectedGridTarget_y,Ratio1_StoredBestRgb_x,Ratio1_StoredBestRgb_y,Ratio1_RGBPoint_x,Ratio1_RGBPoint_y,Ratio1_RayT,Ratio1_SingleWhiteRatio,Ratio1_RGBWhiteRatio,Ratio1_R_weight,Ratio1_G_weight,Ratio1_B_weight,Ratio1_KUsed,RatioK_Valid,RatioK_Ra,RatioK_Rmin8,RatioK_SelectedGridTarget_x,RatioK_SelectedGridTarget_y,RatioK_StoredBestRgb_x,RatioK_StoredBestRgb_y,RatioK_RGBPoint_x,RatioK_RGBPoint_y,RatioK_RayT,RatioK_SingleWhiteRatio,RatioK_RGBWhiteRatio,RatioK_R_weight,RatioK_G_weight,RatioK_B_weight,RatioK_KUsed,PureRGB_Valid,PureRGB_Ra,PureRGB_Rmin8,PureRGB_SelectedGridTarget_x,PureRGB_SelectedGridTarget_y,PureRGB_StoredBestRgb_x,PureRGB_StoredBestRgb_y,PureRGB_RGBPoint_x,PureRGB_RGBPoint_y,PureRGB_RayT,PureRGB_SingleWhiteRatio,PureRGB_RGBWhiteRatio,PureRGB_R_weight,PureRGB_G_weight,PureRGB_B_weight,PureRGB_KUsed,Approx_Max_Ra,Overall_Max_Ra,Approx_Max_Source,Overall_Max_Source
11,0.151848516203895,0.150893153743616,4,0.134766199243833,0.30131619981017,1,17.5654841368068,-33.3031074652619,NaN,NaN,NaN,NaN,0.151848516203895,0.150893153743616,1,0,1,0,1.18734646883528,1.42309837101567,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17.5654841368067,-33.3031074652619,0.151728755377873,0.143752328343304,NaN,NaN,0.151848516203895,0.150893153743616,1,4.99585185784037e-16,0.999999999999999,0,1.18734646883528,1.42309837101567,NaN,1,17.5654841368067,-33.3031074652619,0.151728755377873,0.143752328343304,NaN,NaN,0.151848516203895,0.150893153743616,1,4.99585185784037e-16,0.999999999999999,0,1.18734646883528,1.42309837101567,6,1,17.5654841368068,-33.3031074652619,NaN,NaN,NaN,NaN,0.151848516203895,0.150893153743616,1,0,1,0,1.18734646883528,1.42309837101567,NaN,17.5654841368068,17.5654841368068,PureRGB,Exact
12,0.152155746871009,0.169212003273556,4,0.128775505991192,0.322224523399492,1,20.5637321865146,-27.1755762555339,NaN,NaN,NaN,NaN,0.152155746871009,0.169212003273556,1,0,1,0,1.22133285908939,1.2283912288237,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,20.5637321865146,-27.1755762555339,0.152011303896514,0.160599487015677,NaN,NaN,0.152155746871009,0.169212003273556,1,0,1,0,1.22133285908939,1.2283912288237,NaN,1,20.5637321865146,-27.1755762555339,0.152011303896514,0.160599487015677,NaN,NaN,0.152155746871009,0.169212003273556,1,0,1,0,1.22133285908939,1.2283912288237,6,1,20.5637321865146,-27.1755762555339,NaN,NaN,NaN,NaN,0.152155746871009,0.169212003273556,1,0,1,0,1.22133285908939,1.2283912288237,NaN,20.5637321865146,20.5637321865146,Ratio1,Exact
13,0.152494391514692,0.189403933753714,4,0.122784812738551,0.343132846988814,1,23.0788432474159,-21.625856550921,NaN,NaN,NaN,NaN,0.152494391514692,0.189403933753714,1,3.98006433934826e-16,1,0,1.25117742234383,1.05741250534667,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,23.0788432474158,-21.6258565509213,0.152661453369749,0.199365117035755,NaN,NaN,0.152494391514692,0.189403933753714,1,0,1,0,1.25117742234383,1.05741250534668,NaN,1,23.0788432474158,-21.6258565509213,0.152661453369749,0.199365117035755,NaN,NaN,0.152494391514692,0.189403933753714,1,0,1,0,1.25117742234383,1.05741250534668,6,1,23.0788432474158,-21.6258565509213,NaN,NaN,NaN,NaN,0.152494391514692,0.189403933753714,1,0,1,0,1.25117742234383,1.05741250534668,NaN,23.0788432474158,23.0788432474159,Ratio1,Exact
14,0.152869527790699,0.21177170406109,4,0.11679411948591,0.364041170578136,1,25.2053901463938,-16.5780997661231,NaN,NaN,NaN,NaN,0.152869527790699,0.21177170406109,1,0,1,0,1.277593803094,0.906073749907717,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,25.2053901463938,-16.5780997661231,0.153038039224495,0.2218193195182,NaN,NaN,0.152869527790699,0.21177170406109,1,0,1,0,1.277593803094,0.906073749907717,NaN,1,25.2053901463938,-16.5780997661231,0.153038039224495,0.2218193195182,NaN,NaN,0.152869527790699,0.21177170406109,1,0,1,0,1.277593803094,0.906073749907717,6,1,25.2053901463938,-16.5780997661231,NaN,NaN,NaN,NaN,0.152869527790699,0.21177170406109,1,0,1,0,1.277593803094,0.906073749907717,NaN,25.2053901463938,25.2053901463938,Ratio1,Exact
15,0.1532873899879,0.23668703815416,4,0.110803426233269,0.384949494167458,1,27.0140814319201,-14.7589083329896,NaN,NaN,NaN,NaN,0.1532873899879,0.23668703815416,1,0,1,0,1.30114060097601,0.771174759779616,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,27.0140814319201,-14.7589083329896,0.153456625909636,0.246777851725783,NaN,NaN,0.1532873899879,0.23668703815416,1,0,1,0,1.30114060097601,0.771174759779616,NaN,1,27.0140814319201,-14.7589083329896,0.153456625909636,0.246777851725783,NaN,NaN,0.1532873899879,0.23668703815416,1,0,1,0,1.30114060097601,0.771174759779616,6,1,27.0140814319201,-14.7589083329896,NaN,NaN,NaN,NaN,0.1532873899879,0.23668703815416,1,0,1,0,1.30114060097601,0.771174759779616,NaN,27.0140814319201,27.0140814319201,Ratio1,Exact
16,0.153755718250603,0.264611447704968,4,0.104812732980628,0.40585781775678,1,28.5576682729807,-15.0194930812419,NaN,NaN,NaN,NaN,0.153755718250603,0.264611447704968,1,0,1,0,1.32226130751239,0.650174783611922,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,28.5576682729807,-15.0194930812419,0.153924654968992,0.274684421061865,NaN,NaN,0.153755718250603,0.264611447704968,1,0,1,0,1.32226130751239,0.650174783611922,NaN,1,28.5576682729807,-15.0194930812419,0.153924654968992,0.274684421061865,NaN,NaN,0.153755718250603,0.264611447704968,1,0,1,0,1.32226130751239,0.650174783611922,6,1,28.5576682729807,-15.0194930812419,NaN,NaN,NaN,NaN,0.153755718250603,0.264611447704968,1,0,1,0,1.32226130751239,0.650174783611922,NaN,28.5576682729807,28.5576682729807,Ratio1,Exact
17,0.154284242461343,0.296125083958874,4,0.0988220397279866,0.426766141346101,1,29.873214964205,-15.2667632881541,NaN,NaN,NaN,NaN,0.154284242461343,0.296125083958874,1,0,1,0,1.34131250326094,0.541030980701247,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,29.873214964205,-15.2667632881541,0.154451436236939,0.306094133097911,NaN,NaN,0.154284242461343,0.296125083958874,1,0,1,0,1.34131250326094,0.541030980701247,NaN,1,29.873214964205,-15.2667632881541,0.154451436236939,0.306094133097911,NaN,NaN,0.154284242461343,0.296125083958874,1,0,1,0,1.34131250326094,0.541030980701247,6,1,29.873214964205,-15.2667632881541,NaN,NaN,NaN,NaN,0.154284242461343,0.296125083958874,1,0,1,0,1.34131250326094,0.541030980701247,NaN,29.873214964205,29.873214964205,Ratio1,Exact
18,0.154885365524212,0.331967478994197,4,0.0928313464753455,0.447674464935423,1,30.9635187731484,-15.5011210162763,NaN,NaN,NaN,NaN,0.154885365524212,0.331967478994197,1,-2.27082437336765e-16,1,0,1.35858415339466,0.442082148144108,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,30.9635187731484,-15.5011210162763,0.155048773425182,0.341710792635368,NaN,NaN,0.154885365524212,0.331967478994197,1,-2.27082437336765e-16,1,0,1.35858415339466,0.442082148144108,NaN,1,30.9635187731484,-15.5011210162763,0.155048773425182,0.341710792635368,NaN,NaN,0.154885365524212,0.331967478994197,1,-2.27082437336765e-16,1,0,1.35858415339466,0.442082148144108,6,1,30.9635187731484,-15.5011210162764,NaN,NaN,NaN,NaN,0.154885365524212,0.331967478994197,1,0,1,0,1.35858415339466,0.442082148144107,NaN,30.9635187731484,30.9635187731484,Ratio1,Exact
19,0.155575148983125,0.373096313920637,4,0.0868406532227044,0.468582788524745,1,28.8463390882059,-18.8487593451124,NaN,NaN,NaN,NaN,0.155575148983125,0.373096313920637,1,-2.02049662336195e-16,1,0,1.3743144697075,0.351963576793973,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,28.8463390882059,-18.8487593451124,0.155731859120863,0.382440268611114,NaN,NaN,0.155575148983125,0.373096313920637,1,-2.02049662336195e-16,1,0,1.3743144697075,0.351963576793973,NaN,1,28.8463390882059,-18.8487593451124,0.155731859120863,0.382440268611114,NaN,NaN,0.155575148983125,0.373096313920637,1,-2.02049662336195e-16,1,0,1.3743144697075,0.351963576793973,6,1,28.8463383759864,-18.8487601046826,NaN,NaN,NaN,NaN,0.155575148983125,0.373096313920637,1,0,1,0,1.3743144697075,0.351963576793973,NaN,28.8463390882059,28.8463390882059,Ratio1,Exact
20,0.156374769472133,0.420774260776587,4,0.0808499599700633,0.489491112114067,1,25.6217453751415,-22.9286573782428,NaN,NaN,NaN,NaN,0.156374769472133,0.420774260776587,1,1.79155407717701e-16,1,0,1.38870096368938,0.269543728483193,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,25.6217420955088,-22.9286609027928,0.156520585022967,0.429468617885997,NaN,NaN,0.156374769472133,0.420774260776587,1,0,1,0,1.38870096368938,0.269543728483193,NaN,1,25.6217420955088,-22.9286609027928,0.156520585022967,0.429468617885997,NaN,NaN,0.156374769472133,0.420774260776587,1,0,1,0,1.38870096368938,0.269543728483193,6,1,25.6217420955088,-22.9286609027928,NaN,NaN,NaN,NaN,0.156374769472133,0.420774260776587,1,0,1,0,1.38870096368938,0.269543728483193,NaN,25.6217420955088,25.6217453751415,Ratio1,Exact
