Index,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,Exact_Ra,S14_Ra,BoundaryMix_Ra,RaDiff_ExactMinusS14,RaDiff_ExactMinusBoundaryMix,RaDiff_S14MinusBoundaryMix,AbsRaDiff_S14MinusBoundaryMix,BetterApproxMethod,Exact_SingleWhiteRatio,S14_LocalFitPredictedWhiteRatio,S14_SingleWhiteRatio,BoundaryMix_SingleWhiteRatio,S14_LocalFitFallbackUsed,S14_LocalFitConditionValue
144,0.149923201506781,0.533351508417165,4,0.0658976167049768,0.527468957868328,18.9341857994099,18.9341857994099,17.3275709449456,0,1.60661485446425,1.60661485446425,1.60661485446425,S14,0,-4.26927022925522e-17,0,0.032431380323683,0,0.000118222288278679
145,0.321457946307326,0.111414377957372,4,0.34808123143152,0.271443970289603,-129.825969742173,-129.825969742173,-129.825969742173,0,0,0,0,Tie,0.00954605552627412,0.0101622440171387,0.00954605552627412,0.00954605552627412,0,8.59572816039675e-06
146,0.450381239851168,0.23832274967305,4,0.363275824052781,0.432518037251899,24.9719276991141,24.8489179227043,24.9719276991141,0.12300977640983,0,-0.12300977640983,0.12300977640983,BoundaryMix,0.408691128486866,0.407496558700166,0.407496558700166,0.408691128486866,0,2.51222148176497e-05
147,0.185723550962387,0.326134996104916,4,0.113554658479872,0.448660564562374,61.5397538774678,61.1867316998159,53.1486911903758,0.353022177651923,8.391062687092,8.03804050944008,8.03804050944008,S14,0,0.0150882812597535,0.0150882812597534,0.228960812229715,0,6.27598926423224e-05
148,0.279752530002683,0.576720053545661,4,0.11953786056657,0.55447124295375,43.8810401562619,43.6323097387479,43.8810401562619,0.248730417513983,0,-0.248730417513983,0.248730417513983,BoundaryMix,0.0755795074608717,0.0487844625079053,0.0487844625079052,0.0755795074608717,0,0.000142404947775039
149,0.43352060720743,0.453806240442834,4,0.228812013369685,0.5389172166572,22.1588990626155,22.1588990626155,22.1588990626155,0,0,0,0,Tie,0.136035936486257,0.136703828250381,0.136035936486257,0.136035936486257,0,2.35594988553369e-05
150,0.445503905181378,0.444851145802502,4,0.239286470020842,0.537605693312738,18.6052364067882,18.6052364067882,18.6052364067882,0,0,0,0,Tie,0.139685774017824,0.140087971252369,0.139685774017824,0.139685774017824,0,1.08397163318118e-05
151,0.322110323394509,0.147468208098928,4,0.312319281752109,0.321717788446094,-67.7001752060842,-67.8556589782214,-67.7001752060842,0.155483772137188,0,-0.155483772137188,0.155483772137188,BoundaryMix,0.371093220013774,0.36977001107758,0.36977001107758,0.371093220013774,0,1.29805593162854e-05
152,0.322925824817426,0.190192652943202,4,0.278596870789103,0.369189814629337,-14.5458277571439,-14.5608467396781,-14.5458277571439,0.0150189825342526,0,-0.0150189825342526,0.0150189825342526,BoundaryMix,0.62190925565234,0.621743894214895,0.621743894214895,0.62190925565234,0,2.88442773091873e-06
153,0.183247792908594,0.372073318303783,4,0.103261692730187,0.471749591798032,54.3239386981207,54.2121186357553,45.976376577659,0.111820062365382,8.3475621204617,8.23574205809632,8.23574205809632,S14,0,0.00362078345944486,0.00362078345944483,0.193653928424925,0,6.87411340333179e-05
