Index,Target_x,Target_y,Target_Y_lm,Target_u1976,Target_v1976,ExactValid,S14Valid,BoundaryMixValid,Exact_Ra,Exact_Rmin8,Exact_SingleWhiteRatio,Exact_RGBWhiteRatio,Exact_RGBPoint_x,Exact_RGBPoint_y,Exact_RGBPoint_Y_lm,Exact_R_weight,Exact_G_weight,Exact_B_weight,S14_Ra,S14_Rmin8,S14_SingleWhiteRatio,S14_RGBWhiteRatio,S14_DistanceWeightedAverageWhiteRatio,S14_LocalFitPredictedWhiteRatio,S14_LocalFitFallbackUsed,S14_LocalFitConditionValue,S14_OutputDeltaUv,S14_RGBPoint_x,S14_RGBPoint_y,S14_RGBPoint_Y_lm,S14_R_weight,S14_G_weight,S14_B_weight,S14_KUsed,BoundaryMix_Ra,BoundaryMix_Rmin8,BoundaryMix_SingleWhiteRatio,BoundaryMix_RGBWhiteRatio,BoundaryMix_RGBPoint_x,BoundaryMix_RGBPoint_y,BoundaryMix_RGBPoint_Y_lm,BoundaryMix_RayT,BoundaryMix_R_weight,BoundaryMix_G_weight,BoundaryMix_B_weight,RaDiff_ExactMinusS14,RaDiff_ExactMinusBoundaryMix,RaDiff_S14MinusBoundaryMix,AbsRaDiff_S14MinusBoundaryMix,BetterApproxMethod,WhiteRatioDiff_ExactMinusS14,WhiteRatioDiff_ExactMinusBoundaryMix,ErrorMessage
93,0.176327547326796,0.0786723673816059,4,0.19638791964499,0.197151161546623,1,1,1,21.3984335724802,-54.149356952229,0.170794332377816,0.829205667622184,0.1700338299292,0.0678484320289764,3.31682267048874,0.16883054348207,0.318050504085941,1.45656497841747,21.3783907660497,-54.9659514060476,0.190891368148105,0.809108631851895,0.219123217979926,0.190891368148105,0,1.0963006065025e-05,0,0.169259951472361,0.0665175158377241,3.23643452740758,0.160813041969728,0.306758695844121,1.45415888488215,9,14.4246487840035,-72.0368128939506,0.593992689902719,0.406007310097281,0.152027480154613,0.0368811111938474,1.62402924038912,1.15464352751358,0,0.0802704276585013,1.40589806197079,0.020042806430542,6.97378478847679,6.95374198204624,6.95374198204624,S14,-0.0200970357702894,-0.423198357524904,
94,0.387925453754043,0.423420987994311,4,0.21241055871995,0.521654218529212,1,1,1,52.4664762730672,4.28419186584163,0.38835694466671,0.61164305533329,0.436471669150048,0.489834199635918,2.44657222133316,0.271718580680305,0.340430818196249,0,52.4664762730672,4.28419186584163,0.38835694466671,0.61164305533329,0.404131913888174,0.390314764241358,0,5.94452770615815e-05,0,0.436471669150048,0.489834199635918,2.44657222133316,0.271718580680305,0.340430818196249,0,9,52.4664762730672,4.28419186584163,0.38835694466671,0.61164305533329,0.436471669150048,0.489834199635918,2.44657222133316,1.89137948237889,0.271718580680305,0.340430818196249,0,0,0,0,0,Tie,0,0,
95,0.239119686002649,0.52128766196947,4,0.108972949692746,0.534519235969108,1,1,1,56.2777779559478,36.9833730523042,0.0155001532647425,0.984499846735257,0.236883112628024,0.525374036111256,3.93799938694103,0.132921708697324,0.720664265155325,0.03970784700518,56.1490329663704,37.4721680261713,0.04559838740537,0.95440161259463,0.0469084589257772,0.04559838740537,0,0.000130604440524564,0,0.2322226333567,0.533889053860615,3.81760645037852,0.120914334052649,0.703753139941735,0.0361043719744288,9,45.0495825406201,26.6568210516918,0.347162247821563,0.652837752178437,0.137457259883366,0.707031941141542,2.61135100871375,2.07757316608837,0.000608596699637905,0.534315152996579,0,0.128744989577392,11.2281954153277,11.0994504257503,11.0994504257503,S14,-0.0300982341406276,-0.33166209455682,
96,0.295680159382513,0.375248182300106,4,0.171120663783051,0.488631418112472,1,1,1,89.8946812716414,84.2806989508105,0.638517094459339,0.361482905540661,0.21286262250619,0.432968208639387,1.44593162216264,0.0431096381654535,0.264229200621128,0.0354500744285273,89.8946036646223,84.2860008469795,0.638074375381326,0.361925624618674,0.654630995200338,0.638074375381326,0,3.11929611788626e-05,0,0.213045629690937,0.43284066102179,1.4477024984747,0.0432862562955144,0.264477948694778,0.0355030784398525,9,85.2993915967669,78.7920590686231,0.746577684023516,0.253422315976484,0.141744217233214,0.482534476611038,1.01368926390594,5.07416862907918,0,0.203513806082169,0.022512649778184,7.76070191079725e-05,4.59528967487452,4.59521206785541,4.59521206785541,S14,0.000442719078013409,-0.108060589564177,
97,0.229611424120452,0.552131487415833,4,0.100197482686057,0.542111164834485,1,1,1,47.5782953774217,29.3186543408669,0,1,0.229611424120452,0.552131487415833,4,0.119578136247708,0.742830812617555,0.0308471848695907,47.5289974706049,29.3721661712295,0.00295525779648173,0.997044742203518,0.00333661504859649,0.0029552577964817,0,5.15955871847519e-05,0,0.229123480606694,0.553086289385453,3.98817896881407,0.118399167163736,0.74117035857227,0.0304933701697217,9,38.5494845204377,21.7715853244643,0.257652900286819,0.742347099713181,0.158121688988528,0.692021736977296,2.96938839885272,1.68838002311532,0.016790215615017,0.598064829402825,0,0.0492979068167898,9.02881085698402,8.97951295016723,8.97951295016723,S14,-0.00295525779648173,-0.257652900286819,
98,0.24197928406238,0.396727392359567,4,0.13301466414387,0.490677383296163,1,1,1,74.576737176231,59.9751781623558,0.241901603285599,0.758098396714401,0.207269672443312,0.414867707332458,3.0323935868576,0.0862489328626439,0.554607348407647,0.0854309322445801,74.5767366600323,59.9752591719407,0.241912843780975,0.758087156219025,0.249521678427819,0.241912843780975,0,6.64996218542181e-05,0,0.207267447617673,0.414868870095046,3.0323486248761,0.086244448584977,0.55460103277385,0.085429586489735,9,66.1530700062672,48.7460044500971,0.458097120832002,0.541902879167998,0.142524809509177,0.448705372224584,2.16761151667199,2.08712097709496,0,0.433134791221674,0.0595471828658353,5.16198753075514e-07,8.42366716996378,8.42366665376503,8.42366665376503,S14,-1.12404953760137e-05,-0.216195517546403,
99,0.272943401674823,0.562469721132412,4,0.118622694495647,0.550017935359259,1,1,1,49.8545998628844,36.2258583972408,0.113162714794382,0.886837285205618,0.259439627846659,0.610119897995983,3.54734914082247,0.129395615489772,0.649466446198171,0.00233786021067111,49.8452425725795,35.98081532036,0.102950057864529,0.897049942135471,0.114565774602662,0.102950057864529,0,4.58339582153494e-05,0,0.260900809539742,0.604963889979914,3.58819976854188,0.133469847795273,0.65520457419921,0.00356055832885325,9,49.8194520469259,36.6857388485943,0.132689827764044,0.867310172235956,0.256475384811209,0.620579692917255,3.46924068894382,1.27210796440141,0.121605478697689,0.638494857268834,0,0.00935729030496191,0.0351478159584815,0.0257905256535196,0.0257905256535196,S14,0.0102126569298525,-0.0195271129696627,
100,0.5376801734526,0.332895675049632,4,0.36333499059418,0.506143743257709,1,1,1,38.8918824751811,-3.83960064289131,0.405285430199647,0.594714569800353,0.666431671674281,0.322796118403033,2.37885827920141,0.708306080710385,0.0686722433153055,0,38.8918824751811,-3.83960064289131,0.405285430199647,0.594714569800353,0.416610216875576,0.405417448879507,0,2.69384857310494e-05,0,0.666431671674281,0.322796118403033,2.37885827920141,0.708306080710385,0.0686722433153055,0,9,38.8918824751811,-3.83960064289131,0.405285430199647,0.594714569800353,0.666431671674281,0.322796118403033,2.37885827920141,1.63046534523853,0.708306080710385,0.0686722433153055,0,0,0,0,0,Tie,0,0,
101,0.526202789224861,0.239116574272897,4,0.436955382789399,0.446761917382433,1,1,1,34.2004939051164,-41.6543790051198,0.180567530511161,0.819432469488839,0.553421638478602,0.223610734265127,3.27772987795536,1.09705971673214,0,0.128623297025152,34.0375872092141,-41.9586433148495,0.179157466559551,0.820842533440449,0.179196669166771,0.179157466559551,0,2.28097103736669e-05,0,0.55317933478612,0.223748768105348,3.2833701337618,1.09762224694773,0.000792264686806075,0.12879211524278,9,34.2004939051164,-41.6543790051198,0.180567530511161,0.819432469488839,0.553421638478602,0.223610734265127,3.27772987795536,1.14122111646504,1.09705971673214,0,0.128623297025152,0.162906695902251,0,-0.162906695902251,0.162906695902251,BoundaryMix,0.00141006395160989,0,
102,0.177554604937333,0.521835268793106,4,0.0797378776197932,0.527288958991832,1,1,1,33.6151502448962,3.21316245935874,0,1,0.177554604937333,0.521835268793106,4,0.0519204246120313,0.777940847040674,0.0579099372904664,33.6151502448962,3.21316245935874,0,1,0,0,0,0.000128045464138921,0,0.177554604937333,0.521835268793106,4,0.0519204246120313,0.777940847040674,0.0579099372904664,9,27.4497615536492,-6.62373876128211,0.130146109611622,0.869853890388378,0.139873010371122,0.563628351372144,3.47941556155351,1.24168973969187,0,0.704816385804162,0.0423283502065304,0,6.16538869124705,6.16538869124705,6.16538869124705,S14,0,-0.130146109611622,
