"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0054","3.4519e-006",
"380.2","0.0044","2.8298e-006",
"380.4","0.0044","2.7903e-006",
"380.6","0.0052","3.3352e-006",
"380.8","0.0060","3.8701e-006",
"381.0","0.0041","2.6487e-006",
"381.2","0.0014","8.9971e-007",
"381.4","0.0028","1.8051e-006",
"381.6","0.0058","3.6993e-006",
"381.8","0.0059","3.7562e-006",
"382.0","0.0049","3.1451e-006",
"382.2","0.0055","3.4941e-006",
"382.4","0.0059","3.8135e-006",
"382.6","0.0045","2.8930e-006",
"382.8","0.0030","1.9169e-006",
"383.0","0.0029","1.8365e-006",
"383.2","0.0029","1.8636e-006",
"383.4","0.0025","1.6124e-006",
"383.6","0.0017","1.1155e-006",
"383.8","0.0004","2.7232e-007",
"384.0","0.0005","3.3613e-007",
"384.2","0.0029","1.8494e-006",
"384.4","0.0038","2.4201e-006",
"384.6","0.0021","1.3170e-006",
"384.8","0.0009","5.9032e-007",
"385.0","0.0012","7.8130e-007",
"385.2","0.0018","1.1810e-006",
"385.4","0.0025","1.6235e-006",
"385.6","0.0034","2.1894e-006",
"385.8","0.0041","2.6378e-006",
"386.0","0.0036","2.2794e-006",
"386.2","0.0023","1.4482e-006",
"386.4","0.0016","1.0446e-006",
"386.6","0.0016","9.9702e-007",
"386.8","0.0016","1.0467e-006",
"387.0","0.0019","1.1899e-006",
"387.2","0.0023","1.4863e-006",
"387.4","0.0028","1.7666e-006",
"387.6","0.0027","1.7604e-006",
"387.8","0.0027","1.7154e-006",
"388.0","0.0029","1.8479e-006",
"388.2","0.0033","2.0905e-006",
"388.4","0.0039","2.5272e-006",
"388.6","0.0041","2.6212e-006",
"388.8","0.0030","1.9347e-006",
"389.0","0.0024","1.5391e-006",
"389.2","0.0031","1.9896e-006",
"389.4","0.0031","1.9867e-006",
"389.6","0.0017","1.0948e-006",
"389.8","0.0013","8.5095e-007",
"390.0","0.0025","1.6008e-006",
"390.2","0.0032","2.0468e-006",
"390.4","0.0030","1.9345e-006",
"390.6","0.0029","1.8440e-006",
"390.8","0.0029","1.8541e-006",
"391.0","0.0028","1.8136e-006",
"391.2","0.0027","1.7488e-006",
"391.4","0.0028","1.8039e-006",
"391.6","0.0029","1.8746e-006",
"391.8","0.0026","1.6531e-006",
"392.0","0.0021","1.3547e-006",
"392.2","0.0022","1.4194e-006",
"392.4","0.0025","1.6175e-006",
"392.6","0.0025","1.5889e-006",
"392.8","0.0024","1.5599e-006",
"393.0","0.0029","1.8517e-006",
"393.2","0.0033","2.1098e-006",
"393.4","0.0031","1.9987e-006",
"393.6","0.0028","1.7666e-006",
"393.8","0.0023","1.4979e-006",
"394.0","0.0022","1.4112e-006",
"394.2","0.0027","1.7002e-006",
"394.4","0.0032","2.0326e-006",
"394.6","0.0035","2.2474e-006",
"394.8","0.0038","2.4182e-006",
"395.0","0.0039","2.5292e-006",
"395.2","0.0037","2.3866e-006",
"395.4","0.0031","2.0041e-006",
"395.6","0.0029","1.8597e-006",
"395.8","0.0031","1.9939e-006",
"396.0","0.0030","1.9278e-006",
"396.2","0.0027","1.7049e-006",
"396.4","0.0029","1.8291e-006",
"396.6","0.0034","2.1767e-006",
"396.8","0.0034","2.2004e-006",
"397.0","0.0032","2.0563e-006",
"397.2","0.0034","2.1899e-006",
"397.4","0.0039","2.4759e-006",
"397.6","0.0042","2.6986e-006",
"397.8","0.0044","2.8215e-006",
"398.0","0.0043","2.7299e-006",
"398.2","0.0041","2.6189e-006",
"398.4","0.0043","2.7696e-006",
"398.6","0.0045","2.9029e-006",
"398.8","0.0042","2.7083e-006",
"399.0","0.0041","2.6249e-006",
"399.2","0.0047","3.0120e-006",
"399.4","0.0051","3.2478e-006",
"399.6","0.0046","2.9474e-006",
"399.8","0.0043","2.7256e-006",
"400.0","0.0045","2.8594e-006",
"400.2","0.0045","2.8848e-006",
"400.4","0.0042","2.6742e-006",
"400.6","0.0042","2.6870e-006",
"400.8","0.0047","3.0030e-006",
"401.0","0.0050","3.1936e-006",
"401.2","0.0049","3.1639e-006",
"401.4","0.0047","3.0280e-006",
"401.6","0.0045","2.8725e-006",
"401.8","0.0045","2.8934e-006",
"402.0","0.0048","3.0462e-006",
"402.2","0.0049","3.1347e-006",
"402.4","0.0049","3.1598e-006",
"402.6","0.0050","3.1738e-006",
"402.8","0.0049","3.1655e-006",
"403.0","0.0048","3.0761e-006",
"403.2","0.0047","3.0178e-006",
"403.4","0.0051","3.2462e-006",
"403.6","0.0054","3.4301e-006",
"403.8","0.0047","3.0397e-006",
"404.0","0.0042","2.6955e-006",
"404.2","0.0047","2.9951e-006",
"404.4","0.0054","3.4387e-006",
"404.6","0.0059","3.7734e-006",
"404.8","0.0061","3.9125e-006",
"405.0","0.0058","3.7077e-006",
"405.2","0.0055","3.5466e-006",
"405.4","0.0057","3.6330e-006",
"405.6","0.0059","3.8116e-006",
"405.8","0.0063","4.0229e-006",
"406.0","0.0065","4.1575e-006",
"406.2","0.0065","4.1914e-006",
"406.4","0.0067","4.3133e-006",
"406.6","0.0071","4.5266e-006",
"406.8","0.0071","4.5801e-006",
