"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0005","9.9646e-008",
"380.2","0.0002","5.0790e-008",
"380.4","0.0014","2.9215e-007",
"380.6","0.0029","5.8618e-007",
"380.8","0.0038","7.6892e-007",
"381.0","0.0019","3.8509e-007",
"381.2","0.0000","0.0000e+000",
"381.4","0.0055","1.1219e-006",
"381.6","0.0124","2.5313e-006",
"381.8","0.0105","2.1278e-006",
"382.0","0.0051","1.0300e-006",
"382.2","0.0033","6.7994e-007",
"382.4","0.0028","5.6632e-007",
"382.6","0.0012","2.5262e-007",
"382.8","0.0000","0.0000e+000",
"383.0","0.0000","0.0000e+000",
"383.2","0.0000","0.0000e+000",
"383.4","0.0000","0.0000e+000",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0008","1.7124e-007",
"384.2","0.0041","8.4017e-007",
"384.4","0.0049","9.9991e-007",
"384.6","0.0019","3.7698e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0016","3.3459e-007",
"385.8","0.0044","8.8965e-007",
"386.0","0.0037","7.4583e-007",
"386.2","0.0008","1.5809e-007",
"386.4","0.0000","0.0000e+000",
"386.6","0.0000","0.0000e+000",
"386.8","0.0000","0.0000e+000",
"387.0","0.0002","4.9773e-008",
"387.2","0.0027","5.4096e-007",
"387.4","0.0050","1.0201e-006",
"387.6","0.0043","8.8221e-007",
"387.8","0.0028","5.7277e-007",
"388.0","0.0021","4.2625e-007",
"388.2","0.0021","4.3499e-007",
"388.4","0.0037","7.5523e-007",
"388.6","0.0043","8.6696e-007",
"388.8","0.0019","3.7656e-007",
"389.0","0.0007","1.3269e-007",
"389.2","0.0028","5.6682e-007",
"389.4","0.0036","7.3726e-007",
"389.6","0.0014","2.8922e-007",
"389.8","0.0000","0.0000e+000",
"390.0","0.0000","0.0000e+000",
"390.2","0.0000","0.0000e+000",
"390.4","0.0000","0.0000e+000",
"390.6","0.0003","6.7849e-008",
"390.8","0.0010","1.9374e-007",
"391.0","0.0007","1.4796e-007",
"391.2","0.0001","1.9395e-008",
"391.4","0.0009","1.7318e-007",
"391.6","0.0022","4.3773e-007",
"391.8","0.0016","3.3189e-007",
"392.0","0.0002","4.9222e-008",
"392.2","0.0000","0.0000e+000",
"392.4","0.0000","0.0000e+000",
"392.6","0.0002","3.2566e-008",
"392.8","0.0007","1.4408e-007",
"393.0","0.0024","4.9029e-007",
"393.2","0.0036","7.3518e-007",
"393.4","0.0024","4.8717e-007",
