"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0005","2.0809e-007",
"380.2","0.0005","1.7416e-007",
"380.4","0.0000","1.3082e-009",
"380.6","0.0010","3.9810e-007",
"380.8","0.0027","1.0350e-006",
"381.0","0.0019","7.2635e-007",
"381.2","0.0002","8.2441e-008",
"381.4","0.0020","7.5009e-007",
"381.6","0.0048","1.8375e-006",
"381.8","0.0050","1.8952e-006",
"382.0","0.0038","1.4323e-006",
"382.2","0.0026","9.9488e-007",
"382.4","0.0015","5.7361e-007",
"382.6","0.0006","2.2446e-007",
"382.8","0.0000","0.0000e+000",
"383.0","0.0000","0.0000e+000",
"383.2","0.0000","0.0000e+000",
"383.4","0.0000","0.0000e+000",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0002","8.5350e-008",
"384.2","0.0011","4.1876e-007",
"384.4","0.0013","4.9837e-007",
"384.6","0.0005","1.8789e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0006","2.4220e-007",
"385.4","0.0020","7.7257e-007",
"385.6","0.0026","9.9099e-007",
"385.8","0.0022","8.5419e-007",
"386.0","0.0013","5.0117e-007",
"386.2","0.0003","9.6070e-008",
"386.4","0.0000","0.0000e+000",
"386.6","0.0000","0.0000e+000",
"386.8","0.0000","0.0000e+000",
"387.0","0.0000","0.0000e+000",
"387.2","0.0006","2.2186e-007",
"387.4","0.0011","4.3667e-007",
"387.6","0.0008","2.8957e-007",
"387.8","0.0002","7.0930e-008",
"388.0","0.0000","1.3019e-008",
"388.2","0.0002","9.1541e-008",
"388.4","0.0011","4.0845e-007",
"388.6","0.0015","5.5422e-007",
"388.8","0.0006","2.1293e-007",
"389.0","0.0002","6.7647e-008",
"389.2","0.0012","4.6578e-007",
"389.4","0.0016","6.1925e-007",
"389.6","0.0006","2.3512e-007",
"389.8","0.0000","0.0000e+000",
"390.0","0.0002","7.6862e-008",
"390.2","0.0008","2.9189e-007",
"390.4","0.0014","5.1772e-007",
"390.6","0.0013","4.8453e-007",
"390.8","0.0006","2.2107e-007",
"391.0","0.0001","5.1960e-008",
"391.2","0.0000","5.0324e-009",
"391.4","0.0000","0.0000e+000",
"391.6","0.0000","0.0000e+000",
"391.8","0.0000","0.0000e+000",
"392.0","0.0000","0.0000e+000",
"392.2","0.0000","0.0000e+000",
"392.4","0.0000","0.0000e+000",
"392.6","0.0000","0.0000e+000",
"392.8","0.0000","0.0000e+000",
"393.0","0.0011","4.1627e-007",
"393.2","0.0019","7.3076e-007",
"393.4","0.0010","3.7913e-007",
"393.6","0.0000","0.0000e+000",
"393.8","0.0000","0.0000e+000",
"394.0","0.0000","0.0000e+000",
"394.2","0.0000","0.0000e+000",
"394.4","0.0000","1.7373e-009",
"394.6","0.0001","3.3007e-008",
"394.8","0.0004","1.6181e-007",
"395.0","0.0010","3.8807e-007",
"395.2","0.0010","3.9037e-007",
"395.4","0.0003","1.2377e-007",
"395.6","0.0001","4.0527e-008",
"395.8","0.0005","1.8676e-007",
"396.0","0.0005","1.9468e-007",
"396.2","0.0001","5.3834e-008",
"396.4","0.0000","0.0000e+000",
"396.6","0.0000","0.0000e+000",
"396.8","0.0002","9.2842e-008",
"397.0","0.0006","2.1621e-007",
"397.2","0.0003","1.2810e-007",
"397.4","0.0000","6.9901e-009",
"397.6","0.0007","2.6202e-007",
"397.8","0.0015","5.5417e-007",
"398.0","0.0009","3.3793e-007",
"398.2","0.0000","1.0138e-008",
"398.4","0.0000","4.6615e-009",
"398.6","0.0002","7.3073e-008",
"398.8","0.0001","3.0144e-008",
"399.0","0.0002","6.1156e-008",
"399.2","0.0008","3.1659e-007",
"399.4","0.0012","4.4185e-007",
"399.6","0.0005","2.0071e-007",
"399.8","0.0000","0.0000e+000",
"400.0","0.0000","0.0000e+000",
"400.2","0.0000","1.5074e-009",
"400.4","0.0000","1.5699e-008",
"400.6","0.0002","6.6771e-008",
"400.8","0.0004","1.4463e-007",
"401.0","0.0004","1.3693e-007",
"401.2","0.0001","4.2218e-008",
"401.4","0.0000","0.0000e+000",
"401.6","0.0000","0.0000e+000",
"401.8","0.0000","0.0000e+000",
"402.0","0.0000","0.0000e+000",
"402.2","0.0002","7.0421e-008",
"402.4","0.0004","1.6918e-007",
"402.6","0.0004","1.5317e-007",
"402.8","0.0002","7.5440e-008",
"403.0","0.0000","1.1616e-008",
"403.2","0.0000","0.0000e+000",
"403.4","0.0004","1.3512e-007",
"403.6","0.0007","2.6346e-007",
"403.8","0.0004","1.4889e-007",
"404.0","0.0000","0.0000e+000",
"404.2","0.0000","0.0000e+000",
"404.4","0.0000","1.2322e-008",
"404.6","0.0004","1.4571e-007",
"404.8","0.0006","2.1435e-007",
"405.0","0.0003","9.8624e-008",
"405.2","0.0000","0.0000e+000",
"405.4","0.0000","0.0000e+000",
"405.6","0.0000","0.0000e+000",
"405.8","0.0000","0.0000e+000",
"406.0","0.0000","0.0000e+000",
"406.2","0.0000","0.0000e+000",
"406.4","0.0001","4.1983e-008",
"406.6","0.0004","1.3370e-007",
"406.8","0.0003","1.2930e-007",
"407.0","0.0001","3.6748e-008",
"407.2","0.0000","0.0000e+000",
"407.4","0.0000","0.0000e+000",
"407.6","0.0002","9.1372e-008",
"407.8","0.0006","2.1660e-007",
"408.0","0.0004","1.5038e-007",
