"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0070","2.0258e-006",
"380.2","0.0089","2.5629e-006",
"380.4","0.0069","1.9956e-006",
"380.6","0.0036","1.0339e-006",
"380.8","0.0006","1.7165e-007",
"381.0","0.0007","2.0824e-007",
"381.2","0.0032","9.1538e-007",
"381.4","0.0065","1.8736e-006",
"381.6","0.0088","2.5347e-006",
"381.8","0.0070","2.0201e-006",
"382.0","0.0036","1.0239e-006",
"382.2","0.0011","3.2717e-007",
"382.4","0.0000","2.6609e-009",
"382.6","0.0017","4.9221e-007",
"382.8","0.0033","9.5192e-007",
"383.0","0.0016","4.7267e-007",
"383.2","0.0011","3.2976e-007",
"383.4","0.0052","1.5014e-006",
"383.6","0.0071","2.0531e-006",
"383.8","0.0032","9.1146e-007",
"384.0","0.0000","0.0000e+000",
"384.2","0.0000","0.0000e+000",
"384.4","0.0000","0.0000e+000",
"384.6","0.0000","0.0000e+000",
"384.8","0.0007","1.9456e-007",
"385.0","0.0023","6.6381e-007",
"385.2","0.0023","6.6194e-007",
"385.4","0.0007","1.9620e-007",
"385.6","0.0000","0.0000e+000",
"385.8","0.0000","0.0000e+000",
"386.0","0.0017","4.9093e-007",
"386.2","0.0041","1.1910e-006",
"386.4","0.0031","9.0610e-007",
"386.6","0.0005","1.4732e-007",
"386.8","0.0000","0.0000e+000",
"387.0","0.0000","0.0000e+000",
"387.2","0.0008","2.2710e-007",
"387.4","0.0015","4.3897e-007",
"387.6","0.0007","1.8744e-007",
"387.8","0.0000","2.3977e-009",
"388.0","0.0021","5.9141e-007",
"388.2","0.0035","1.0049e-006",
"388.4","0.0017","4.8164e-007",
"388.6","0.0000","0.0000e+000",
"388.8","0.0004","1.0658e-007",
"389.0","0.0009","2.6153e-007",
"389.2","0.0008","2.3932e-007",
"389.4","0.0005","1.3670e-007",
"389.6","0.0000","0.0000e+000",
"389.8","0.0005","1.5321e-007",
"390.0","0.0022","6.4610e-007",
"390.2","0.0033","9.6374e-007",
"390.4","0.0033","9.5317e-007",
"390.6","0.0023","6.6106e-007",
"390.8","0.0007","2.1567e-007",
"391.0","0.0000","0.0000e+000",
"391.2","0.0000","0.0000e+000",
"391.4","0.0008","2.3345e-007",
"391.6","0.0021","6.1445e-007",
"391.8","0.0024","6.8055e-007",
"392.0","0.0022","6.3079e-007",
"392.2","0.0031","9.0602e-007",
"392.4","0.0043","1.2517e-006",
"392.6","0.0048","1.3681e-006",
"392.8","0.0043","1.2268e-006",
"393.0","0.0021","6.0297e-007",
"393.2","0.0000","0.0000e+000",
"393.4","0.0000","0.0000e+000",
"393.6","0.0002","5.5067e-008",
"393.8","0.0023","6.5766e-007",
"394.0","0.0033","9.5418e-007",
"394.2","0.0014","4.0974e-007",
"394.4","0.0001","1.4686e-008",
"394.6","0.0008","2.3468e-007",
