"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0238","2.9350e-006",
"380.2","0.0242","2.9791e-006",
"380.4","0.0093","1.1460e-006",
"380.6","0.0005","5.5834e-008",
"380.8","0.0000","0.0000e+000",
"381.0","0.0017","2.0434e-007",
"381.2","0.0065","8.0505e-007",
"381.4","0.0155","1.9134e-006",
"381.6","0.0237","2.9267e-006",
"381.8","0.0244","3.0046e-006",
"382.0","0.0202","2.4861e-006",
"382.2","0.0123","1.5193e-006",
"382.4","0.0056","6.9290e-007",
"382.6","0.0083","1.0276e-006",
"382.8","0.0111","1.3688e-006",
"383.0","0.0048","5.8795e-007",
"383.2","0.0018","2.1861e-007",
"383.4","0.0115","1.4161e-006",
"383.6","0.0168","2.0755e-006",
"383.8","0.0085","1.0524e-006",
"384.0","0.0007","9.1915e-008",
"384.2","0.0000","0.0000e+000",
"384.4","0.0002","2.3792e-008",
"384.6","0.0013","1.6245e-007",
"384.8","0.0031","3.8059e-007",
"385.0","0.0051","6.2324e-007",
"385.2","0.0064","7.9452e-007",
"385.4","0.0067","8.2774e-007",
"385.6","0.0042","5.2179e-007",
"385.8","0.0011","1.3414e-007",
"386.0","0.0046","5.6976e-007",
"386.2","0.0112","1.3858e-006",
"386.4","0.0103","1.2761e-006",
"386.6","0.0054","6.6889e-007",
"386.8","0.0035","4.3656e-007",
"387.0","0.0036","4.4753e-007",
"387.2","0.0043","5.3084e-007",
"387.4","0.0054","6.6026e-007",
"387.6","0.0067","8.2704e-007",
"387.8","0.0076","9.3173e-007",
"388.0","0.0068","8.3621e-007",
"388.2","0.0054","6.7133e-007",
"388.4","0.0039","4.8687e-007",
"388.6","0.0034","4.1656e-007",
"388.8","0.0048","5.9126e-007",
"389.0","0.0055","6.7760e-007",
"389.2","0.0041","4.9971e-007",
"389.4","0.0031","3.8325e-007",
"389.6","0.0037","4.6230e-007",
"389.8","0.0051","6.3128e-007",
"390.0","0.0067","8.2698e-007",
"390.2","0.0068","8.3526e-007",
"390.4","0.0053","6.5499e-007",
"390.6","0.0050","6.1655e-007",
"390.8","0.0058","7.1145e-007",
"391.0","0.0052","6.4211e-007",
"391.2","0.0036","4.4474e-007",
"391.4","0.0020","2.5141e-007",
"391.6","0.0018","2.2352e-007",
"391.8","0.0063","7.7997e-007",
"392.0","0.0123","1.5179e-006",
"392.2","0.0138","1.7028e-006",
"392.4","0.0127","1.5662e-006",
"392.6","0.0114","1.4070e-006",
"392.8","0.0095","1.1749e-006",
"393.0","0.0064","7.9035e-007",
"393.2","0.0035","4.3567e-007",
"393.4","0.0021","2.5421e-007",
"393.6","0.0027","3.3295e-007",
"393.8","0.0071","8.7829e-007",
"394.0","0.0092","1.1298e-006",
"394.2","0.0045","5.4945e-007",
"394.4","0.0012","1.5062e-007",
"394.6","0.0034","4.1597e-007",
"394.8","0.0067","8.2800e-007",
"395.0","0.0096","1.1846e-006",
"395.2","0.0105","1.2960e-006",
"395.4","0.0090","1.1160e-006",
"395.6","0.0080","9.8382e-007",
"395.8","0.0078","9.6138e-007",
"396.0","0.0071","8.6997e-007",
"396.2","0.0058","7.1000e-007",
"396.4","0.0045","5.6071e-007",
"396.6","0.0039","4.8019e-007",
"396.8","0.0049","6.0708e-007",
"397.0","0.0066","8.2009e-007",
"397.2","0.0069","8.4592e-007",
"397.4","0.0062","7.5941e-007",
"397.6","0.0058","7.2123e-007",
"397.8","0.0054","6.6222e-007",
"398.0","0.0030","3.6518e-007",
"398.2","0.0018","2.2314e-007",
"398.4","0.0074","9.1505e-007",
"398.6","0.0127","1.5685e-006",
"398.8","0.0104","1.2821e-006",
"399.0","0.0070","8.6060e-007",
"399.2","0.0062","7.6381e-007",
"399.4","0.0062","7.5897e-007",
"399.6","0.0064","7.9251e-007",
"399.8","0.0074","9.1197e-007",
"400.0","0.0091","1.1176e-006",
"400.2","0.0092","1.1394e-006",
"400.4","0.0072","8.8302e-007",
"400.6","0.0055","6.7509e-007",
"400.8","0.0050","6.1617e-007",
"401.0","0.0048","5.9107e-007",
"401.2","0.0048","5.9674e-007",
"401.4","0.0059","7.2973e-007",
"401.6","0.0076","9.3620e-007",
"401.8","0.0080","9.8123e-007",
"402.0","0.0075","9.2574e-007",
"402.2","0.0087","1.0729e-006",
"402.4","0.0102","1.2575e-006",
"402.6","0.0081","1.0045e-006",
"402.8","0.0051","6.2812e-007",
"403.0","0.0058","7.1525e-007",
"403.2","0.0082","1.0144e-006",
"403.4","0.0104","1.2818e-006",
"403.6","0.0111","1.3680e-006",
"403.8","0.0071","8.7753e-007",
"404.0","0.0036","4.3946e-007",
"404.2","0.0059","7.2378e-007",
"404.4","0.0086","1.0662e-006",
"404.6","0.0084","1.0418e-006",
"404.8","0.0077","9.5530e-007",
"405.0","0.0075","9.2494e-007",
"405.2","0.0082","1.0099e-006",
"405.4","0.0102","1.2579e-006",
"405.6","0.0104","1.2864e-006",
"405.8","0.0078","9.6370e-007",
"406.0","0.0068","8.3807e-007",
"406.2","0.0086","1.0610e-006",
"406.4","0.0104","1.2851e-006",
"406.6","0.0114","1.4038e-006",
"406.8","0.0115","1.4177e-006",
"407.0","0.0109","1.3505e-006",
"407.2","0.0104","1.2825e-006",
"407.4","0.0103","1.2664e-006",
"407.6","0.0115","1.4216e-006",
"407.8","0.0133","1.6420e-006",
"408.0","0.0136","1.6742e-006",
"408.2","0.0128","1.5834e-006",
"408.4","0.0120","1.4799e-006",
"408.6","0.0115","1.4166e-006",
"408.8","0.0121","1.4871e-006",
"409.0","0.0132","1.6229e-006",
"409.2","0.0145","1.7847e-006",
"409.4","0.0153","1.8893e-006",
"409.6","0.0145","1.7864e-006",
"409.8","0.0136","1.6797e-006",
"410.0","0.0139","1.7087e-006",
"410.2","0.0149","1.8396e-006",
"410.4","0.0170","2.0954e-006",
"410.6","0.0183","2.2606e-006",
"410.8","0.0178","2.2008e-006",
"411.0","0.0180","2.2158e-006",
"411.2","0.0196","2.4176e-006",
"411.4","0.0202","2.4919e-006",
"411.6","0.0192","2.3679e-006",
"411.8","0.0194","2.3964e-006",
"412.0","0.0213","2.6283e-006",
"412.2","0.0227","2.8036e-006",
"412.4","0.0232","2.8588e-006",
