"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0014","8.4609e-007",
"380.2","0.0004","2.2837e-007",
"380.4","0.0001","2.9629e-008",
"380.6","0.0000","0.0000e+000",
"380.8","0.0000","0.0000e+000",
"381.0","0.0010","5.9715e-007",
"381.2","0.0024","1.3936e-006",
"381.4","0.0015","8.6641e-007",
"381.6","0.0001","7.1203e-008",
"381.8","0.0017","1.0043e-006",
"382.0","0.0039","2.3014e-006",
"382.2","0.0034","2.0315e-006",
"382.4","0.0019","1.1525e-006",
"382.6","0.0008","4.6967e-007",
"382.8","0.0000","0.0000e+000",
"383.0","0.0000","0.0000e+000",
"383.2","0.0000","0.0000e+000",
"383.4","0.0000","0.0000e+000",
"383.6","0.0001","8.6590e-008",
"383.8","0.0010","5.8636e-007",
"384.0","0.0014","8.4160e-007",
"384.2","0.0010","5.7092e-007",
"384.4","0.0006","3.8326e-007",
"384.6","0.0008","4.7825e-007",
"384.8","0.0010","6.0378e-007",
"385.0","0.0011","6.5933e-007",
"385.2","0.0008","4.4463e-007",
"385.4","0.0001","8.3012e-008",
"385.6","0.0004","2.3577e-007",
"385.8","0.0013","7.6018e-007",
"386.0","0.0016","9.5724e-007",
"386.2","0.0014","8.1260e-007",
"386.4","0.0007","4.1416e-007",
"386.6","0.0001","4.4810e-008",
"386.8","0.0005","2.7147e-007",
"387.0","0.0011","6.4944e-007",
"387.2","0.0006","3.4689e-007",
"387.4","0.0000","1.0036e-008",
"387.6","0.0010","5.7039e-007",
"387.8","0.0021","1.2166e-006",
"388.0","0.0020","1.1789e-006",
"388.2","0.0016","9.4066e-007",
"388.4","0.0012","6.9550e-007",
"388.6","0.0009","5.2959e-007",
"388.8","0.0010","5.7192e-007",
"389.0","0.0008","5.0257e-007",
"389.2","0.0003","1.5757e-007",
"389.4","0.0001","8.6060e-008",
"389.6","0.0008","4.9068e-007",
"389.8","0.0013","7.5948e-007",
"390.0","0.0012","6.9466e-007",
"390.2","0.0008","4.5671e-007",
"390.4","0.0003","1.5728e-007",
"390.6","0.0002","1.3198e-007",
"390.8","0.0006","3.3205e-007",
"391.0","0.0005","2.8773e-007",
"391.2","0.0001","6.2838e-008",
"391.4","0.0000","2.7592e-008",
"391.6","0.0002","1.3085e-007",
"391.8","0.0003","1.9550e-007",
"392.0","0.0004","2.1183e-007",
"392.2","0.0003","1.7443e-007",
"392.4","0.0002","1.1051e-007",
"392.6","0.0000","1.2261e-008",
"392.8","0.0000","0.0000e+000",
"393.0","0.0005","3.0831e-007",
"393.2","0.0010","5.8619e-007",
"393.4","0.0007","3.9997e-007",
"393.6","0.0006","3.2666e-007",
"393.8","0.0014","8.3240e-007",
"394.0","0.0019","1.1004e-006",
"394.2","0.0011","6.2475e-007",
"394.4","0.0003","1.7832e-007",
"394.6","0.0002","1.1838e-007",
"394.8","0.0004","2.5001e-007",
"395.0","0.0008","4.9808e-007",
"395.2","0.0009","5.1863e-007",
"395.4","0.0004","2.4901e-007",
"395.6","0.0003","1.8048e-007",
"395.8","0.0006","3.5080e-007",
"396.0","0.0005","3.1760e-007",
"396.2","0.0001","8.5792e-008",
"396.4","0.0000","0.0000e+000",
"396.6","0.0000","0.0000e+000",
"396.8","0.0000","0.0000e+000",
"397.0","0.0000","0.0000e+000",
"397.2","0.0000","0.0000e+000",
"397.4","0.0000","0.0000e+000",
"397.6","0.0000","0.0000e+000",
"397.8","0.0000","0.0000e+000",
"398.0","0.0000","1.9675e-008",
"398.2","0.0001","3.7061e-008",
"398.4","0.0000","2.1023e-008",
"398.6","0.0000","0.0000e+000",
"398.8","0.0000","0.0000e+000",
"399.0","0.0000","2.4969e-008",
"399.2","0.0005","2.8028e-007",
"399.4","0.0007","4.0896e-007",
"399.6","0.0003","1.8719e-007",
"399.8","0.0000","0.0000e+000",
"400.0","0.0000","0.0000e+000",
"400.2","0.0000","0.0000e+000",
"400.4","0.0000","0.0000e+000",
"400.6","0.0000","0.0000e+000",
"400.8","0.0000","0.0000e+000",
"401.0","0.0000","0.0000e+000",
