"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0014","3.5451e-007",
"380.2","0.0008","2.0398e-007",
"380.4","0.0002","4.9248e-008",
"380.6","0.0000","0.0000e+000",
"380.8","0.0000","0.0000e+000",
"381.0","0.0039","9.9795e-007",
"381.2","0.0091","2.3290e-006",
"381.4","0.0062","1.5759e-006",
"381.6","0.0007","1.7948e-007",
"381.8","0.0029","7.3780e-007",
"382.0","0.0069","1.7615e-006",
"382.2","0.0043","1.0983e-006",
"382.4","0.0001","2.9201e-008",
"382.6","0.0000","0.0000e+000",
"382.8","0.0000","0.0000e+000",
"383.0","0.0000","0.0000e+000",
"383.2","0.0000","0.0000e+000",
"383.4","0.0001","3.4644e-008",
"383.6","0.0013","3.2639e-007",
"383.8","0.0041","1.0429e-006",
"384.0","0.0056","1.4402e-006",
"384.2","0.0045","1.1600e-006",
"384.4","0.0038","9.8185e-007",
"384.6","0.0045","1.1403e-006",
"384.8","0.0045","1.1506e-006",
"385.0","0.0035","8.9889e-007",
"385.2","0.0020","5.0602e-007",
"385.4","0.0004","1.1032e-007",
"385.6","0.0003","7.9420e-008",
"385.8","0.0013","3.3050e-007",
"386.0","0.0018","4.6418e-007",
"386.2","0.0017","4.3803e-007",
"386.4","0.0006","1.4676e-007",
"386.6","0.0000","0.0000e+000",
"386.8","0.0033","8.3345e-007",
"387.0","0.0073","1.8791e-006",
"387.2","0.0065","1.6639e-006",
"387.4","0.0039","1.0112e-006",
"387.6","0.0033","8.3372e-007",
"387.8","0.0034","8.6155e-007",
"388.0","0.0041","1.0608e-006",
"388.2","0.0045","1.1498e-006",
"388.4","0.0032","8.2565e-007",
"388.6","0.0020","5.0704e-007",
"388.8","0.0017","4.3419e-007",
"389.0","0.0018","4.5627e-007",
"389.2","0.0021","5.3430e-007",
"389.4","0.0028","7.1349e-007",
"389.6","0.0038","9.7863e-007",
"389.8","0.0042","1.0877e-006",
"390.0","0.0039","9.9347e-007",
"390.2","0.0041","1.0442e-006",
"390.4","0.0048","1.2370e-006",
"390.6","0.0043","1.1001e-006",
"390.8","0.0026","6.7291e-007",
"391.0","0.0017","4.3880e-007",
"391.2","0.0015","3.9261e-007",
"391.4","0.0010","2.6030e-007",
"391.6","0.0005","1.2235e-007",
"391.8","0.0010","2.4895e-007",
"392.0","0.0019","4.8742e-007",
"392.2","0.0022","5.7247e-007",
"392.4","0.0021","5.2647e-007",
"392.6","0.0011","2.9403e-007",
"392.8","0.0004","1.0539e-007",
"393.0","0.0013","3.2217e-007",
"393.2","0.0023","5.9184e-007",
"393.4","0.0023","5.7787e-007",
"393.6","0.0023","5.9323e-007",
"393.8","0.0034","8.5913e-007",
"394.0","0.0039","9.9106e-007",
"394.2","0.0029","7.5055e-007",
"394.4","0.0020","5.1511e-007",
"394.6","0.0018","4.5836e-007",
"394.8","0.0016","4.2178e-007",
"395.0","0.0014","3.5540e-007",
"395.2","0.0008","2.1183e-007",
"395.4","0.0001","2.8819e-008",
"395.6","0.0007","1.7816e-007",
"395.8","0.0023","6.0059e-007",
"396.0","0.0023","5.9836e-007",
"396.2","0.0008","1.9696e-007",
"396.4","0.0000","0.0000e+000",
"396.6","0.0000","0.0000e+000",
"396.8","0.0000","0.0000e+000",
"397.0","0.0000","0.0000e+000",
"397.2","0.0000","0.0000e+000",
"397.4","0.0000","0.0000e+000",
"397.6","0.0000","1.1762e-008",
"397.8","0.0001","3.5236e-008",
"398.0","0.0002","4.5316e-008",
"398.2","0.0004","1.0856e-007",
"398.4","0.0015","3.9337e-007",
"398.6","0.0023","5.9277e-007",
"398.8","0.0013","3.2978e-007",
"399.0","0.0003","7.5604e-008",
"399.2","0.0006","1.6490e-007",
"399.4","0.0009","2.3727e-007",
"399.6","0.0004","1.0553e-007",
"399.8","0.0000","0.0000e+000",
"400.0","0.0000","0.0000e+000",
"400.2","0.0002","4.9929e-008",
"400.4","0.0008","2.0973e-007",
"400.6","0.0009","2.2640e-007",
"400.8","0.0003","6.7371e-008",
"401.0","0.0001","3.5816e-008",
"401.2","0.0007","1.8110e-007",
"401.4","0.0014","3.5562e-007",
"401.6","0.0019","4.8974e-007",
"401.8","0.0019","4.7557e-007",
"402.0","0.0013","3.3920e-007",
"402.2","0.0006","1.5403e-007",
"402.4","0.0001","1.4836e-008",
"402.6","0.0005","1.3618e-007",
"402.8","0.0013","3.3879e-007",
"403.0","0.0011","2.9224e-007",
"403.2","0.0005","1.3741e-007",
"403.4","0.0001","1.8815e-008",
"403.6","0.0000","0.0000e+000",
"403.8","0.0010","2.5390e-007",
"404.0","0.0019","4.9310e-007",
"404.2","0.0016","4.0405e-007",
"404.4","0.0011","2.8626e-007",
"404.6","0.0013","3.2281e-007",
"404.8","0.0017","4.2951e-007",
"405.0","0.0023","5.9771e-007",
"405.2","0.0023","5.7695e-007",
"405.4","0.0009","2.2407e-007",
"405.6","0.0000","0.0000e+000",
"405.8","0.0003","8.6158e-008",
"406.0","0.0006","1.6170e-007",
"406.2","0.0006","1.4093e-007",
"406.4","0.0007","1.7762e-007",
"406.6","0.0011","2.8089e-007",
"406.8","0.0013","3.2688e-007",
"407.0","0.0013","3.2042e-007",
"407.2","0.0016","3.9795e-007",
"407.4","0.0019","4.9751e-007",
"407.6","0.0014","3.5149e-007",
"407.8","0.0005","1.1816e-007",
"408.0","0.0010","2.4434e-007",
"408.2","0.0020","5.0748e-007",
"408.4","0.0018","4.4934e-007",
"408.6","0.0010","2.5517e-007",
"408.8","0.0008","1.9874e-007",
"409.0","0.0007","1.8000e-007",
"409.2","0.0003","6.8891e-008",
"409.4","0.0000","1.4016e-009",
"409.6","0.0006","1.5030e-007",
"409.8","0.0012","2.9933e-007",
"410.0","0.0011","2.8866e-007",
"410.2","0.0009","2.3779e-007",
"410.4","0.0008","1.9707e-007",
"410.6","0.0006","1.5934e-007",
"410.8","0.0005","1.3362e-007",
"411.0","0.0007","1.6724e-007",
"411.2","0.0011","2.7880e-007",
"411.4","0.0014","3.6922e-007",
"411.6","0.0016","4.0178e-007",
"411.8","0.0017","4.4181e-007",
"412.0","0.0019","4.8192e-007",
"412.2","0.0015","3.9389e-007",
"412.4","0.0008","2.1521e-007",
"412.6","0.0008","2.0435e-007",
"412.8","0.0013","3.2277e-007",
"413.0","0.0012","3.0681e-007",
"413.2","0.0007","1.8837e-007",
"413.4","0.0004","1.1032e-007",
"413.6","0.0003","8.6019e-008",
"413.8","0.0005","1.3328e-007",
"414.0","0.0008","2.0739e-007",
"414.2","0.0010","2.4920e-007",
"414.4","0.0009","2.4168e-007",
"414.6","0.0004","9.1398e-008",
"414.8","0.0000","9.6611e-011",
"415.0","0.0011","2.9052e-007",
"415.2","0.0023","5.8171e-007",
"415.4","0.0022","5.5646e-007",
"415.6","0.0016","3.9751e-007",
"415.8","0.0006","1.5082e-007",
"416.0","0.0000","8.3029e-009",
"416.2","0.0005","1.2856e-007",
"416.4","0.0011","2.7528e-007",
"416.6","0.0013","3.3757e-007",
"416.8","0.0014","3.5798e-007",
"417.0","0.0013","3.3833e-007",
"417.2","0.0012","2.9626e-007",
"417.4","0.0009","2.4121e-007",
"417.6","0.0007","1.7086e-007",
"417.8","0.0004","9.3933e-008",
"418.0","0.0001","2.4304e-008",
"418.2","0.0000","0.0000e+000",
"418.4","0.0004","9.9228e-008",
"418.6","0.0010","2.6595e-007",
"418.8","0.0009","2.3564e-007",
"419.0","0.0003","8.0176e-008",
"419.2","0.0000","8.5610e-009",
"419.4","0.0000","0.0000e+000",
"419.6","0.0000","0.0000e+000",
"419.8","0.0000","0.0000e+000",
"420.0","0.0006","1.4219e-007",
"420.2","0.0011","2.8485e-007",
"420.4","0.0008","2.1507e-007",
"420.6","0.0004","9.5561e-008",
"420.8","0.0003","7.8223e-008",
"421.0","0.0003","7.1257e-008",
"421.2","0.0001","1.7369e-008",
"421.4","0.0001","1.4995e-008",
"421.6","0.0005","1.4083e-007",
"421.8","0.0008","2.1129e-007",
"422.0","0.0005","1.1801e-007",
"422.2","0.0001","2.4937e-008",
"422.4","0.0000","2.7899e-009",
"422.6","0.0000","0.0000e+000",
"422.8","0.0000","0.0000e+000",
"423.0","0.0002","4.2573e-008",
"423.2","0.0006","1.5968e-007",
"423.4","0.0009","2.3244e-007",
"423.6","0.0009","2.3099e-007",
"423.8","0.0006","1.5704e-007",
"424.0","0.0002","4.9827e-008",
"424.2","0.0001","2.7291e-008",
"424.4","0.0003","7.2026e-008",
"424.6","0.0003","8.9222e-008",
"424.8","0.0003","8.7226e-008",
"425.0","0.0004","9.2819e-008",
"425.2","0.0005","1.2770e-007",
"425.4","0.0010","2.5714e-007",
"425.6","0.0015","3.8667e-007",
"425.8","0.0014","3.5628e-007",
"426.0","0.0011","2.8046e-007",
"426.2","0.0012","3.0626e-007",
"426.4","0.0013","3.2595e-007",
"426.6","0.0009","2.2758e-007",
"426.8","0.0005","1.3679e-007",
"427.0","0.0006","1.5275e-007",
"427.2","0.0006","1.5822e-007",
"427.4","0.0003","7.6148e-008",
"427.6","0.0003","8.5410e-008",
"427.8","0.0011","2.8651e-007",
"428.0","0.0017","4.3730e-007",
"428.2","0.0017","4.2279e-007",
"428.4","0.0013","3.2524e-007",
"428.6","0.0007","1.8396e-007",
"428.8","0.0004","1.1171e-007",
"429.0","0.0006","1.4602e-007",
"429.2","0.0009","2.2867e-007",
"429.4","0.0013","3.2675e-007",
"429.6","0.0014","3.6541e-007",
"429.8","0.0014","3.6650e-007",
"430.0","0.0019","4.9047e-007",
"430.2","0.0025","6.4595e-007",
"430.4","0.0021","5.3310e-007",
"430.6","0.0010","2.6105e-007",
"430.8","0.0003","8.0507e-008",
"431.0","0.0000","3.9436e-009",
"431.2","0.0002","3.8575e-008",
"431.4","0.0006","1.5627e-007",
"431.6","0.0014","3.5258e-007",
"431.8","0.0021","5.4278e-007",
"432.0","0.0025","6.3557e-007",
"432.2","0.0024","6.0229e-007",
"432.4","0.0012","3.1073e-007",
"432.6","0.0002","6.1329e-008",
"432.8","0.0005","1.3200e-007",
"433.0","0.0009","2.2212e-007",
"433.2","0.0006","1.5519e-007",
"433.4","0.0005","1.1863e-007",
"433.6","0.0008","1.9730e-007",
"433.8","0.0008","2.1468e-007",
"434.0","0.0004","1.0205e-007",
"434.2","0.0003","7.2304e-008",
"434.4","0.0007","1.8727e-007",
"434.6","0.0009","2.4279e-007",
"434.8","0.0008","1.9217e-007",
"435.0","0.0007","1.6670e-007",
"435.2","0.0007","1.7800e-007",
"435.4","0.0005","1.2535e-007",
"435.6","0.0001","2.8878e-008",
"435.8","0.0001","1.4839e-008",
"436.0","0.0003","6.7855e-008",
"436.2","0.0004","9.5074e-008",
"436.4","0.0004","9.9426e-008",
"436.6","0.0004","1.1093e-007",
"436.8","0.0005","1.2603e-007",
"437.0","0.0005","1.3373e-007",
"437.2","0.0006","1.4093e-007",
"437.4","0.0007","1.7227e-007",
