"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0037","2.6750e-006",
"380.2","0.0026","1.8297e-006",
"380.4","0.0022","1.5881e-006",
"380.6","0.0032","2.2610e-006",
"380.8","0.0044","3.1262e-006",
"381.0","0.0027","1.9548e-006",
"381.2","0.0003","2.1962e-007",
"381.4","0.0026","1.8284e-006",
"381.6","0.0063","4.5315e-006",
"381.8","0.0064","4.5543e-006",
"382.0","0.0049","3.5347e-006",
"382.2","0.0051","3.6690e-006",
"382.4","0.0053","3.8189e-006",
"382.6","0.0037","2.6173e-006",
"382.8","0.0021","1.4941e-006",
"383.0","0.0023","1.6493e-006",
"383.2","0.0028","1.9911e-006",
"383.4","0.0027","1.9291e-006",
"383.6","0.0024","1.7149e-006",
"383.8","0.0019","1.3643e-006",
"384.0","0.0020","1.4575e-006",
"384.2","0.0031","2.2338e-006",
"384.4","0.0031","2.2490e-006",
"384.6","0.0016","1.1249e-006",
"384.8","0.0009","6.4568e-007",
"385.0","0.0017","1.1994e-006",
"385.2","0.0023","1.6149e-006",
"385.4","0.0024","1.7433e-006",
"385.6","0.0031","2.2384e-006",
"385.8","0.0040","2.8401e-006",
"386.0","0.0035","2.4795e-006",
"386.2","0.0022","1.5488e-006",
"386.4","0.0017","1.1964e-006",
"386.6","0.0018","1.2803e-006",
"386.8","0.0020","1.3997e-006",
"387.0","0.0022","1.5690e-006",
"387.2","0.0026","1.8232e-006",
"387.4","0.0030","2.1302e-006",
"387.6","0.0035","2.5352e-006",
"387.8","0.0039","2.7861e-006",
"388.0","0.0035","2.4990e-006",
"388.2","0.0031","2.1965e-006",
"388.4","0.0032","2.3027e-006",
"388.6","0.0031","2.2095e-006",
"388.8","0.0021","1.5117e-006",
"389.0","0.0018","1.2802e-006",
"389.2","0.0029","2.0788e-006",
"389.4","0.0035","2.5123e-006",
"389.6","0.0029","2.0429e-006",
"389.8","0.0027","1.9254e-006",
"390.0","0.0034","2.3986e-006",
"390.2","0.0031","2.2347e-006",
"390.4","0.0019","1.3796e-006",
"390.6","0.0016","1.1292e-006",
"390.8","0.0021","1.5211e-006",
"391.0","0.0023","1.6570e-006",
"391.2","0.0022","1.5466e-006",
"391.4","0.0023","1.6456e-006",
"391.6","0.0026","1.8393e-006",
"391.8","0.0025","1.7517e-006",
"392.0","0.0022","1.5534e-006",
"392.2","0.0022","1.5647e-006",
"392.4","0.0024","1.7171e-006",
"392.6","0.0028","1.9715e-006",
"392.8","0.0031","2.2078e-006",
"393.0","0.0032","2.2717e-006",
"393.2","0.0031","2.2028e-006",
"393.4","0.0027","1.9609e-006",
"393.6","0.0024","1.7367e-006",
"393.8","0.0023","1.6785e-006",
"394.0","0.0024","1.7150e-006",
"394.2","0.0026","1.8331e-006",
"394.4","0.0028","2.0369e-006",
"394.6","0.0032","2.3183e-006",
"394.8","0.0036","2.5566e-006",
"395.0","0.0037","2.6695e-006",
"395.2","0.0035","2.4995e-006",
"395.4","0.0029","2.0706e-006",
"395.6","0.0026","1.8703e-006",
"395.8","0.0028","1.9758e-006",
"396.0","0.0029","2.0601e-006",
"396.2","0.0029","2.0845e-006",
"396.4","0.0031","2.1811e-006",
"396.6","0.0032","2.2927e-006",
"396.8","0.0031","2.1863e-006",
"397.0","0.0028","2.0165e-006",
"397.2","0.0030","2.1393e-006",
"397.4","0.0034","2.4611e-006",
"397.6","0.0040","2.8743e-006",
"397.8","0.0045","3.1893e-006",
"398.0","0.0043","3.0564e-006",
"398.2","0.0039","2.8112e-006",
"398.4","0.0040","2.8536e-006",
"398.6","0.0041","2.9018e-006",
"398.8","0.0038","2.6889e-006",
"399.0","0.0036","2.5764e-006",
"399.2","0.0040","2.8500e-006",
"399.4","0.0043","3.0498e-006",
"399.6","0.0041","2.8980e-006",
"399.8","0.0039","2.8048e-006",
"400.0","0.0041","2.9501e-006",
"400.2","0.0042","3.0360e-006",
"400.4","0.0042","2.9776e-006",
"400.6","0.0043","3.0654e-006",
"400.8","0.0047","3.3291e-006",
"401.0","0.0047","3.3743e-006",
"401.2","0.0044","3.1747e-006",
"401.4","0.0043","3.0866e-006",
"401.6","0.0044","3.1351e-006",
"401.8","0.0044","3.1113e-006",
"402.0","0.0043","3.0795e-006",
"402.2","0.0046","3.3214e-006",
"402.4","0.0051","3.6572e-006",
"402.6","0.0051","3.6614e-006",
"402.8","0.0049","3.4723e-006",
"403.0","0.0046","3.3101e-006",
"403.2","0.0045","3.2291e-006",
"403.4","0.0047","3.3649e-006",
"403.6","0.0050","3.5449e-006",
"403.8","0.0050","3.5555e-006",
"404.0","0.0049","3.5285e-006",
"404.2","0.0049","3.5066e-006",
"404.4","0.0051","3.6473e-006",
"404.6","0.0058","4.1707e-006",
"404.8","0.0063","4.5058e-006",
"405.0","0.0059","4.2505e-006",
"405.2","0.0057","4.0900e-006",
"405.4","0.0061","4.3422e-006",
"405.6","0.0062","4.4516e-006",
"405.8","0.0059","4.2332e-006",
"406.0","0.0058","4.1209e-006",
"406.2","0.0059","4.2462e-006",
"406.4","0.0063","4.4795e-006",
"406.6","0.0066","4.7349e-006",
"406.8","0.0067","4.7826e-006",
"407.0","0.0065","4.6824e-006",
"407.2","0.0068","4.8356e-006",
"407.4","0.0073","5.1981e-006",
"407.6","0.0077","5.4995e-006",
"407.8","0.0080","5.6956e-006",
"408.0","0.0080","5.7382e-006",
"408.2","0.0080","5.7289e-006",
"408.4","0.0082","5.8715e-006",
"408.6","0.0085","6.0544e-006",
"408.8","0.0085","6.0656e-006",
"409.0","0.0085","6.0930e-006",
"409.2","0.0090","6.4379e-006",
"409.4","0.0095","6.7839e-006",
"409.6","0.0095","6.7762e-006",
"409.8","0.0094","6.7353e-006",
"410.0","0.0096","6.8552e-006",
"410.2","0.0098","7.0192e-006",
"410.4","0.0100","7.1818e-006",
"410.6","0.0104","7.4134e-006",
"410.8","0.0108","7.7410e-006",
"411.0","0.0112","8.0118e-006",
"411.2","0.0114","8.1584e-006",
"411.4","0.0115","8.2361e-006",
"411.6","0.0116","8.2818e-006",
"411.8","0.0118","8.4556e-006",
"412.0","0.0123","8.7773e-006",
"412.2","0.0128","9.1358e-006",
"412.4","0.0132","9.4520e-006",
"412.6","0.0134","9.5448e-006",
"412.8","0.0133","9.4998e-006",
"413.0","0.0136","9.6963e-006",
"413.2","0.0141","1.0083e-005",
"413.4","0.0146","1.0428e-005",
"413.6","0.0150","1.0747e-005",
"413.8","0.0155","1.1070e-005",
"414.0","0.0160","1.1443e-005",
"414.2","0.0167","1.1953e-005",
"414.4","0.0174","1.2452e-005",
"414.6","0.0178","1.2712e-005",
"414.8","0.0181","1.2907e-005",
"415.0","0.0185","1.3219e-005",
"415.2","0.0190","1.3572e-005",
"415.4","0.0195","1.3957e-005",
"415.6","0.0201","1.4346e-005",
"415.8","0.0206","1.4714e-005",
"416.0","0.0211","1.5080e-005",
"416.2","0.0216","1.5423e-005",
"416.4","0.0222","1.5862e-005",
"416.6","0.0230","1.6460e-005",
"416.8","0.0239","1.7119e-005",
"417.0","0.0249","1.7784e-005",
"417.2","0.0256","1.8286e-005",
"417.4","0.0260","1.8582e-005",
"417.6","0.0264","1.8907e-005",
"417.8","0.0271","1.9352e-005",
"418.0","0.0279","1.9960e-005",
"418.2","0.0290","2.0704e-005",
"418.4","0.0299","2.1408e-005",
"418.6","0.0308","2.2021e-005",
"418.8","0.0313","2.2410e-005",
"419.0","0.0318","2.2754e-005",
"419.2","0.0328","2.3481e-005",
"419.4","0.0341","2.4407e-005",
"419.6","0.0353","2.5205e-005",
"419.8","0.0363","2.5963e-005",
"420.0","0.0376","2.6870e-005",
