"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0176","2.1698e-006",
"380.2","0.0137","1.6880e-006",
"380.4","0.0084","1.0373e-006",
"380.6","0.0067","8.2744e-007",
"380.8","0.0073","9.0588e-007",
"381.0","0.0037","4.6067e-007",
"381.2","0.0001","8.0108e-009",
"381.4","0.0083","1.0267e-006",
"381.6","0.0194","2.4009e-006",
"381.8","0.0182","2.2550e-006",
"382.0","0.0126","1.5586e-006",
"382.2","0.0134","1.6501e-006",
"382.4","0.0146","1.8010e-006",
"382.6","0.0088","1.0819e-006",
"382.8","0.0046","5.6242e-007",
"383.0","0.0108","1.3350e-006",
"383.2","0.0146","1.8090e-006",
"383.4","0.0067","8.3241e-007",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0012","1.4264e-007",
"384.2","0.0057","6.9982e-007",
"384.4","0.0067","8.3287e-007",
"384.6","0.0025","3.1401e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0005","6.0804e-008",
"385.4","0.0020","2.4635e-007",
"385.6","0.0047","5.7669e-007",
"385.8","0.0072","8.8409e-007",
"386.0","0.0050","6.1771e-007",
"386.2","0.0008","1.0112e-007",
"386.4","0.0025","3.0351e-007",
"386.6","0.0063","7.8340e-007",
"386.8","0.0041","5.0281e-007",
"387.0","0.0008","1.0056e-007",
"387.2","0.0063","7.8108e-007",
"387.4","0.0129","1.5980e-006",
"387.6","0.0103","1.2789e-006",
"387.8","0.0058","7.1592e-007",
"388.0","0.0052","6.4603e-007",
"388.2","0.0063","7.8362e-007",
"388.4","0.0093","1.1494e-006",
"388.6","0.0101","1.2505e-006",
"388.8","0.0054","6.6963e-007",
"389.0","0.0034","4.2506e-007",
"389.2","0.0085","1.0448e-006",
"389.4","0.0101","1.2429e-006",
"389.6","0.0045","5.5381e-007",
"389.8","0.0024","3.0023e-007",
"390.0","0.0063","7.7847e-007",
"390.2","0.0073","9.0419e-007",
"390.4","0.0043","5.2544e-007",
"390.6","0.0028","3.4534e-007",
"390.8","0.0034","4.1894e-007",
"391.0","0.0031","3.7798e-007",
"391.2","0.0023","2.7884e-007",
"391.4","0.0039","4.8146e-007",
"391.6","0.0062","7.6657e-007",
"391.8","0.0043","5.2722e-007",
