"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0085","8.1037e-007",
"380.2","0.0070","6.6276e-007",
"380.4","0.0012","1.1347e-007",
"380.6","0.0060","5.7093e-007",
"380.8","0.0158","1.5071e-006",
"381.0","0.0122","1.1627e-006",
"381.2","0.0021","1.9811e-007",
"381.4","0.0018","1.7184e-007",
"381.6","0.0071","6.7842e-007",
"381.8","0.0109","1.0438e-006",
"382.0","0.0129","1.2306e-006",
"382.2","0.0112","1.0712e-006",
"382.4","0.0089","8.4870e-007",
"382.6","0.0096","9.1376e-007",
"382.8","0.0110","1.0485e-006",
"383.0","0.0119","1.1331e-006",
"383.2","0.0130","1.2423e-006",
"383.4","0.0152","1.4452e-006",
"383.6","0.0134","1.2809e-006",
"383.8","0.0046","4.4245e-007",
"384.0","0.0016","1.5018e-007",
"384.2","0.0097","9.2126e-007",
"384.4","0.0124","1.1775e-006",
"384.6","0.0046","4.3637e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0007","6.8373e-008",
"385.2","0.0007","6.8057e-008",
"385.4","0.0000","0.0000e+000",
"385.6","0.0037","3.5695e-007",
"385.8","0.0110","1.0525e-006",
"386.0","0.0142","1.3569e-006",
"386.2","0.0130","1.2351e-006",
"386.4","0.0076","7.1995e-007",
"386.6","0.0011","1.0891e-007",
"386.8","0.0000","0.0000e+000",
"387.0","0.0000","0.0000e+000",
"387.2","0.0042","3.9617e-007",
"387.4","0.0094","8.9970e-007",
"387.6","0.0117","1.1192e-006",
"387.8","0.0124","1.1850e-006",
"388.0","0.0123","1.1760e-006",
"388.2","0.0111","1.0554e-006",
"388.4","0.0081","7.6853e-007",
"388.6","0.0058","5.4973e-007",
"388.8","0.0061","5.8423e-007",
"389.0","0.0054","5.1032e-007",
"389.2","0.0016","1.5401e-007",
"389.4","0.0012","1.1377e-007",
"389.6","0.0061","5.8411e-007",
"389.8","0.0073","7.0016e-007",
"390.0","0.0026","2.4857e-007",
"390.2","0.0000","0.0000e+000",
"390.4","0.0001","6.6983e-009",
"390.6","0.0025","2.4203e-007",
"390.8","0.0062","5.9458e-007",
"391.0","0.0107","1.0183e-006",
"391.2","0.0140","1.3394e-006",
"391.4","0.0119","1.1393e-006",
"391.6","0.0066","6.2452e-007",
"391.8","0.0026","2.4810e-007",
"392.0","0.0003","2.7120e-008",
"392.2","0.0000","0.0000e+000",
"392.4","0.0002","2.2931e-008",
"392.6","0.0036","3.4785e-007",
"392.8","0.0072","6.9072e-007",
"393.0","0.0078","7.4105e-007",
"393.2","0.0076","7.2098e-007",
"393.4","0.0087","8.2868e-007",
"393.6","0.0089","8.4613e-007",
"393.8","0.0064","6.1348e-007",
"394.0","0.0035","3.3003e-007",
"394.2","0.0009","8.9969e-008",
"394.4","0.0003","2.6589e-008",
"394.6","0.0025","2.3633e-007",
"394.8","0.0055","5.2643e-007",
"395.0","0.0084","7.9813e-007",
"395.2","0.0098","9.3030e-007",
"395.4","0.0093","8.8243e-007",
"395.6","0.0085","8.1065e-007",
"395.8","0.0078","7.3922e-007",
"396.0","0.0057","5.4440e-007",
"396.2","0.0031","2.9952e-007",
"396.4","0.0034","3.2886e-007",
"396.6","0.0055","5.2099e-007",
"396.8","0.0046","4.4274e-007",
"397.0","0.0022","2.1349e-007",
"397.2","0.0019","1.8113e-007",
"397.4","0.0026","2.4946e-007",
"397.6","0.0023","2.1888e-007",
"397.8","0.0017","1.6420e-007",
"398.0","0.0017","1.6515e-007",
"398.2","0.0026","2.4525e-007",
"398.4","0.0054","5.1289e-007",
"398.6","0.0078","7.4310e-007",
"398.8","0.0072","6.8691e-007",
"399.0","0.0059","5.6262e-007",
"399.2","0.0050","4.7242e-007",
"399.4","0.0056","5.3104e-007",
"399.6","0.0090","8.6150e-007",
"399.8","0.0109","1.0370e-006",
"400.0","0.0088","8.4155e-007",
"400.2","0.0074","7.0196e-007",
"400.4","0.0080","7.6096e-007",
"400.6","0.0076","7.2364e-007",
"400.8","0.0057","5.4549e-007",
