"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0102","1.1459e-006",
"380.2","0.0095","1.0643e-006",
"380.4","0.0022","2.4071e-007",
"380.6","0.0042","4.6555e-007",
"380.8","0.0117","1.3049e-006",
"381.0","0.0093","1.0447e-006",
"381.2","0.0017","1.9163e-007",
"381.4","0.0000","0.0000e+000",
"381.6","0.0010","1.0804e-007",
"381.8","0.0094","1.0461e-006",
"382.0","0.0174","1.9414e-006",
"382.2","0.0134","1.4988e-006",
"382.4","0.0069","7.6853e-007",
"382.6","0.0088","9.8362e-007",
"382.8","0.0117","1.3088e-006",
"383.0","0.0111","1.2449e-006",
"383.2","0.0089","9.9506e-007",
"383.4","0.0051","5.7423e-007",
"383.6","0.0017","1.8974e-007",
"383.8","0.0000","0.0000e+000",
"384.0","0.0013","1.4477e-007",
"384.2","0.0067","7.4516e-007",
"384.4","0.0081","9.0463e-007",
"384.6","0.0031","3.4110e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0000","0.0000e+000",
"385.4","0.0000","0.0000e+000",
"385.6","0.0011","1.2562e-007",
"385.8","0.0039","4.3264e-007",
"386.0","0.0080","8.9425e-007",
"386.2","0.0112","1.2502e-006",
"386.4","0.0077","8.5626e-007",
"386.6","0.0012","1.3642e-007",
"386.8","0.0000","0.0000e+000",
"387.0","0.0000","0.0000e+000",
"387.2","0.0010","1.0850e-007",
"387.4","0.0026","2.9572e-007",
"387.6","0.0051","5.7281e-007",
"387.8","0.0069","7.7075e-007",
"388.0","0.0062","6.9206e-007",
"388.2","0.0044","4.8869e-007",
"388.4","0.0018","2.0527e-007",
"388.6","0.0000","0.0000e+000",
"388.8","0.0000","0.0000e+000",
"389.0","0.0000","0.0000e+000",
"389.2","0.0000","0.0000e+000",
"389.4","0.0013","1.4537e-007",
"389.6","0.0058","6.5017e-007",
"389.8","0.0067","7.4785e-007",
"390.0","0.0024","2.7054e-007",
"390.2","0.0000","0.0000e+000",
"390.4","0.0000","0.0000e+000",
"390.6","0.0000","0.0000e+000",
"390.8","0.0000","0.0000e+000",
"391.0","0.0033","3.7144e-007",
"391.2","0.0087","9.7344e-007",
"391.4","0.0077","8.6487e-007",
"391.6","0.0028","3.1749e-007",
"391.8","0.0005","5.2044e-008",
"392.0","0.0000","0.0000e+000",
"392.2","0.0000","0.0000e+000",
"392.4","0.0002","2.3611e-008",
"392.6","0.0041","4.5880e-007",
"392.8","0.0073","8.1977e-007",
"393.0","0.0038","4.2364e-007",
"393.2","0.0000","4.2230e-009",
"393.4","0.0025","2.8362e-007",
"393.6","0.0048","5.3284e-007",
"393.8","0.0023","2.5972e-007",
"394.0","0.0000","0.0000e+000",
"394.2","0.0000","0.0000e+000",
"394.4","0.0000","0.0000e+000",
"394.6","0.0000","0.0000e+000",
"394.8","0.0001","1.2798e-008",
"395.0","0.0007","7.9666e-008",
"395.2","0.0019","2.1221e-007",
"395.4","0.0034","3.8571e-007",
"395.6","0.0039","4.3745e-007",
"395.8","0.0030","3.4036e-007",
"396.0","0.0017","1.8478e-007",
"396.2","0.0003","3.7434e-008",
"396.4","0.0004","4.2177e-008",
"396.6","0.0013","1.4123e-007",
"396.8","0.0011","1.1956e-007",
"397.0","0.0002","2.2612e-008",
"397.2","0.0000","0.0000e+000",
"397.4","0.0000","0.0000e+000",
"397.6","0.0000","0.0000e+000",
"397.8","0.0000","0.0000e+000",
"398.0","0.0015","1.6975e-007",
"398.2","0.0030","3.3962e-007",
"398.4","0.0023","2.6060e-007",
"398.6","0.0017","1.9210e-007",
"398.8","0.0037","4.1070e-007",
"399.0","0.0050","5.6273e-007",
"399.2","0.0034","3.7799e-007",
"399.4","0.0024","2.7048e-007",
"399.6","0.0044","4.9172e-007",
"399.8","0.0051","5.6604e-007",
"400.0","0.0025","2.8141e-007",
"400.2","0.0014","1.5958e-007",
"400.4","0.0033","3.6650e-007",
"400.6","0.0039","4.3435e-007",
"400.8","0.0023","2.6079e-007",
"401.0","0.0015","1.6239e-007",
"401.2","0.0016","1.8318e-007",
"401.4","0.0012","1.3723e-007",
"401.6","0.0003","3.2175e-008",
"401.8","0.0001","1.1378e-008",
"402.0","0.0005","6.0098e-008",
"402.2","0.0008","8.9596e-008",
"402.4","0.0009","1.0027e-007",
"402.6","0.0009","1.0015e-007",
"402.8","0.0011","1.1760e-007",
"403.0","0.0021","2.3708e-007",
"403.2","0.0030","3.4091e-007",
"403.4","0.0019","2.0936e-007",
"403.6","0.0005","5.2989e-008",
"403.8","0.0014","1.5505e-007",
"404.0","0.0023","2.6179e-007",
"404.2","0.0012","1.3121e-007",
"404.4","0.0000","0.0000e+000",
"404.6","0.0000","0.0000e+000",
"404.8","0.0007","7.4929e-008",
"405.0","0.0022","2.4260e-007",
"405.2","0.0026","2.9519e-007",
"405.4","0.0010","1.1718e-007",
"405.6","0.0001","1.0497e-008",
"405.8","0.0008","8.8507e-008",
"406.0","0.0010","1.1500e-007",
"406.2","0.0003","3.5893e-008",
"406.4","0.0002","1.9260e-008",
"406.6","0.0008","8.3909e-008",
"406.8","0.0010","1.0965e-007",
"407.0","0.0007","8.2057e-008",
"407.2","0.0004","4.4099e-008",
"407.4","0.0001","9.2630e-009",
"407.6","0.0000","0.0000e+000",
"407.8","0.0000","0.0000e+000",
"408.0","0.0001","1.5759e-008",
"408.2","0.0005","5.4188e-008",
"408.4","0.0013","1.4106e-007",
"408.6","0.0019","2.0721e-007",
"408.8","0.0011","1.2462e-007",
"409.0","0.0001","5.8543e-009",
"409.2","0.0000","0.0000e+000",
"409.4","0.0000","0.0000e+000",
"409.6","0.0000","0.0000e+000",
"409.8","0.0000","0.0000e+000",
"410.0","0.0000","0.0000e+000",
"410.2","0.0000","4.8588e-009",
"410.4","0.0004","3.9268e-008",
"410.6","0.0005","5.0458e-008",
"410.8","0.0001","1.1506e-008",
"411.0","0.0002","2.5739e-008",
"411.2","0.0012","1.3209e-007",
"411.4","0.0017","1.8915e-007",
"411.6","0.0013","1.4953e-007",
"411.8","0.0007","7.9390e-008",
"412.0","0.0001","1.4911e-008",
"412.2","0.0003","3.7321e-008",
"412.4","0.0012","1.3084e-007",
"412.6","0.0014","1.5768e-007",
"412.8","0.0010","1.1260e-007",
"413.0","0.0004","4.7679e-008",
"413.2","0.0000","2.7014e-009",
"413.4","0.0006","7.1602e-008",
"413.6","0.0016","1.7939e-007",
"413.8","0.0015","1.6401e-007",
"414.0","0.0008","8.4446e-008",
"414.2","0.0003","3.2519e-008",
"414.4","0.0000","1.7930e-009",
"414.6","0.0000","0.0000e+000",
"414.8","0.0000","0.0000e+000",
"415.0","0.0000","0.0000e+000",
"415.2","0.0000","1.6326e-010",
"415.4","0.0001","6.2539e-009",
"415.6","0.0002","1.9870e-008",
"415.8","0.0004","4.4684e-008",
"416.0","0.0007","7.9632e-008",
"416.2","0.0011","1.2545e-007",
"416.4","0.0011","1.2428e-007",
"416.6","0.0004","4.7044e-008",
"416.8","0.0000","1.3659e-010",
"417.0","0.0002","2.5373e-008",
"417.2","0.0005","5.9880e-008",
"417.4","0.0008","9.1575e-008",
"417.6","0.0015","1.6837e-007",
"417.8","0.0025","2.7836e-007",
"418.0","0.0030","3.4001e-007",
"418.2","0.0029","3.2699e-007",
"418.4","0.0017","1.8940e-007",
"418.6","0.0002","2.6838e-008",
"418.8","0.0013","1.4251e-007",
"419.0","0.0035","3.8996e-007",
"419.2","0.0034","3.8262e-007",
"419.4","0.0020","2.2618e-007",
"419.6","0.0012","1.3569e-007",
"419.8","0.0008","8.4947e-008",
"420.0","0.0002","2.1518e-008",
"420.2","0.0000","0.0000e+000",
"420.4","0.0011","1.1942e-007",
"420.6","0.0022","2.4860e-007",
"420.8","0.0022","2.4244e-007",
"421.0","0.0018","1.9670e-007",
"421.2","0.0014","1.5895e-007",
"421.4","0.0010","1.1464e-007",
"421.6","0.0006","6.4187e-008",
"421.8","0.0002","2.4330e-008",
"422.0","0.0001","6.0550e-009",
"422.2","0.0000","0.0000e+000",
"422.4","0.0000","0.0000e+000",
"422.6","0.0003","3.1278e-008",
"422.8","0.0012","1.3586e-007",
"423.0","0.0018","2.0019e-007",
"423.2","0.0018","1.9748e-007",
"423.4","0.0016","1.8209e-007",
"423.6","0.0016","1.7928e-007",
"423.8","0.0022","2.4807e-007",
"424.0","0.0031","3.4400e-007",
"424.2","0.0025","2.7560e-007",
"424.4","0.0009","1.0450e-007",
"424.6","0.0005","5.7345e-008",
"424.8","0.0009","1.0113e-007",
"425.0","0.0012","1.3073e-007",
"425.2","0.0012","1.3195e-007",
"425.4","0.0006","6.5074e-008",
"425.6","0.0000","3.3864e-009",
"425.8","0.0006","7.2231e-008",
"426.0","0.0016","1.8005e-007",
"426.2","0.0021","2.3015e-007",
"426.4","0.0021","2.4015e-007",
"426.6","0.0018","1.9839e-007",
"426.8","0.0012","1.3558e-007",
"427.0","0.0007","7.3005e-008",
"427.2","0.0002","2.1399e-008",
"427.4","0.0000","0.0000e+000",
"427.6","0.0002","1.8996e-008",
"427.8","0.0010","1.1585e-007",
"428.0","0.0013","1.4457e-007",
"428.2","0.0004","4.6513e-008",
"428.4","0.0004","4.1173e-008",
"428.6","0.0016","1.8403e-007",
"428.8","0.0018","2.0625e-007",
"429.0","0.0006","6.6187e-008",
"429.2","0.0001","1.2624e-008",
"429.4","0.0006","6.9980e-008",
"429.6","0.0007","7.4144e-008",
"429.8","0.0002","2.0045e-008",
"430.0","0.0000","0.0000e+000",
"430.2","0.0000","0.0000e+000",
"430.4","0.0000","0.0000e+000",
"430.6","0.0000","0.0000e+000",
"430.8","0.0000","0.0000e+000",
"431.0","0.0000","0.0000e+000",
"431.2","0.0000","0.0000e+000",
"431.4","0.0000","0.0000e+000",
"431.6","0.0000","0.0000e+000",
"431.8","0.0000","0.0000e+000",
"432.0","0.0000","0.0000e+000",
"432.2","0.0000","0.0000e+000",
"432.4","0.0000","0.0000e+000",
"432.6","0.0000","0.0000e+000",
"432.8","0.0000","0.0000e+000",
"433.0","0.0001","1.2793e-008",
"433.2","0.0010","1.1056e-007",
"433.4","0.0015","1.6718e-007",
"433.6","0.0010","1.1386e-007",
"433.8","0.0004","4.8726e-008",
"434.0","0.0001","1.4367e-008",
"434.2","0.0000","0.0000e+000",
"434.4","0.0000","0.0000e+000",
"434.6","0.0000","0.0000e+000",
"434.8","0.0000","0.0000e+000",
"435.0","0.0001","1.2779e-008",
"435.2","0.0004","3.9483e-008",
"435.4","0.0003","3.7540e-008",
"435.6","0.0001","1.0376e-008",
"435.8","0.0000","0.0000e+000",
"436.0","0.0000","0.0000e+000",
"436.2","0.0003","3.4808e-008",
"436.4","0.0008","9.2194e-008",
"436.6","0.0011","1.2290e-007",
"436.8","0.0011","1.2116e-007",
"437.0","0.0006","6.9947e-008",
"437.2","0.0001","7.0651e-009",
"437.4","0.0000","0.0000e+000",
"437.6","0.0000","0.0000e+000",
"437.8","0.0000","0.0000e+000",
"438.0","0.0000","0.0000e+000",
"438.2","0.0004","4.3299e-008",
"438.4","0.0007","8.1412e-008",
"438.6","0.0007","7.5875e-008",
"438.8","0.0005","5.4756e-008",
"439.0","0.0003","2.9899e-008",
"439.2","0.0001","9.2040e-009",
"439.4","0.0000","1.7994e-009",
"439.6","0.0000","0.0000e+000",
"439.8","0.0000","0.0000e+000",
"440.0","0.0002","2.2463e-008",
"440.2","0.0009","9.5386e-008",
"440.4","0.0009","1.0500e-007",
"440.6","0.0003","3.2575e-008",
"440.8","0.0001","1.6481e-008",
"441.0","0.0007","7.9697e-008",
"441.2","0.0011","1.2852e-007",
"441.4","0.0013","1.4994e-007",
"441.6","0.0017","1.9059e-007",
"441.8","0.0020","2.2594e-007",
"442.0","0.0014","1.5445e-007",
"442.2","0.0003","2.9863e-008",
"442.4","0.0001","8.7565e-009",
"442.6","0.0004","4.7428e-008",
"442.8","0.0003","2.9210e-008",
"443.0","0.0000","1.2813e-009",
"443.2","0.0005","6.0355e-008",
"443.4","0.0012","1.3691e-007",
"443.6","0.0012","1.2910e-007",
"443.8","0.0009","9.9104e-008",
"444.0","0.0009","1.0338e-007",
"444.2","0.0012","1.3264e-007",
"444.4","0.0019","2.1285e-007",
"444.6","0.0023","2.5225e-007",
"444.8","0.0014","1.5797e-007",
"445.0","0.0007","7.3071e-008",
"445.2","0.0008","8.8747e-008",
"445.4","0.0011","1.2088e-007",
"445.6","0.0012","1.3437e-007",
"445.8","0.0012","1.3389e-007",
"446.0","0.0010","1.1433e-007",
"446.2","0.0007","7.3891e-008",
"446.4","0.0002","2.0103e-008",
"446.6","0.0001","1.2427e-008",
"446.8","0.0005","5.8520e-008",
"447.0","0.0007","8.2059e-008",
"447.2","0.0006","6.9618e-008",
"447.4","0.0005","5.1230e-008",
"447.6","0.0004","4.0092e-008",
