"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0054","1.2464e-006",
"380.2","0.0048","1.1150e-006",
"380.4","0.0009","2.1993e-007",
"380.6","0.0032","7.4235e-007",
"380.8","0.0088","2.0367e-006",
"381.0","0.0080","1.8524e-006",
"381.2","0.0033","7.7534e-007",
"381.4","0.0004","9.7303e-008",
"381.6","0.0000","0.0000e+000",
"381.8","0.0034","7.9029e-007",
"382.0","0.0075","1.7329e-006",
"382.2","0.0061","1.4233e-006",
"382.4","0.0037","8.5424e-007",
"382.6","0.0051","1.1939e-006",
"382.8","0.0067","1.5564e-006",
"383.0","0.0056","1.3022e-006",
"383.2","0.0045","1.0393e-006",
"383.4","0.0049","1.1446e-006",
"383.6","0.0054","1.2439e-006",
"383.8","0.0050","1.1617e-006",
"384.0","0.0052","1.2064e-006",
"384.2","0.0063","1.4654e-006",
"384.4","0.0054","1.2505e-006",
"384.6","0.0018","4.0933e-007",
"384.8","0.0003","6.9816e-008",
"385.0","0.0018","4.2308e-007",
"385.2","0.0019","4.4608e-007",
"385.4","0.0004","9.9153e-008",
"385.6","0.0008","1.8423e-007",
"385.8","0.0028","6.6028e-007",
"386.0","0.0047","1.0823e-006",
"386.2","0.0055","1.2779e-006",
"386.4","0.0041","9.4520e-007",
"386.6","0.0016","3.7369e-007",
"386.8","0.0002","4.1499e-008",
"387.0","0.0000","0.0000e+000",
"387.2","0.0015","3.5509e-007",
"387.4","0.0036","8.3614e-007",
"387.6","0.0045","1.0371e-006",
"387.8","0.0046","1.0624e-006",
"388.0","0.0038","8.8567e-007",
"388.2","0.0032","7.3809e-007",
"388.4","0.0036","8.4169e-007",
"388.6","0.0040","9.3522e-007",
"388.8","0.0038","8.7893e-007",
"389.0","0.0027","6.3238e-007",
"389.2","0.0007","1.5841e-007",
"389.4","0.0009","2.0940e-007",
"389.6","0.0044","1.0320e-006",
"389.8","0.0053","1.2270e-006",
"390.0","0.0019","4.4387e-007",
"390.2","0.0000","0.0000e+000",
"390.4","0.0000","0.0000e+000",
"390.6","0.0004","1.0262e-007",
"390.8","0.0015","3.5636e-007",
"391.0","0.0028","6.3948e-007",
"391.2","0.0036","8.4408e-007",
"391.4","0.0032","7.3761e-007",
"391.6","0.0019","4.3632e-007",
"391.8","0.0008","1.8949e-007",
"392.0","0.0001","2.2571e-008",
"392.2","0.0000","0.0000e+000",
"392.4","0.0000","0.0000e+000",
"392.6","0.0025","5.6979e-007",
"392.8","0.0047","1.0995e-006",
"393.0","0.0030","6.9067e-007",
"393.2","0.0009","2.0058e-007",
"393.4","0.0017","4.0247e-007",
"393.6","0.0029","6.7234e-007",
"393.8","0.0029","6.7094e-007",
