"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0070","1.9937e-006",
"380.2","0.0056","1.5929e-006",
"380.4","0.0039","1.0974e-006",
"380.6","0.0040","1.1235e-006",
"380.8","0.0049","1.3983e-006",
"381.0","0.0028","7.8022e-007",
"381.2","0.0002","4.4536e-008",
"381.4","0.0049","1.3880e-006",
"381.6","0.0113","3.1852e-006",
"381.8","0.0092","2.5988e-006",
"382.0","0.0045","1.2662e-006",
"382.2","0.0052","1.4784e-006",
"382.4","0.0071","2.0144e-006",
"382.6","0.0057","1.6269e-006",
"382.8","0.0037","1.0563e-006",
"383.0","0.0025","6.9402e-007",
"383.2","0.0019","5.4525e-007",
"383.4","0.0027","7.7724e-007",
"383.6","0.0029","8.0816e-007",
"383.8","0.0010","2.7528e-007",
"384.0","0.0005","1.3881e-007",
"384.2","0.0028","7.9666e-007",
"384.4","0.0035","9.9975e-007",
"384.6","0.0013","3.7692e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0004","1.0377e-007",
"385.4","0.0015","4.2781e-007",
"385.6","0.0036","1.0112e-006",
"385.8","0.0056","1.5836e-006",
"386.0","0.0048","1.3602e-006",
"386.2","0.0022","6.2140e-007",
"386.4","0.0006","1.6859e-007",
"386.6","0.0000","9.8147e-009",
"386.8","0.0000","0.0000e+000",
"387.0","0.0006","1.7485e-007",
"387.2","0.0034","9.6854e-007",
"387.4","0.0062","1.7483e-006",
"387.6","0.0058","1.6555e-006",
"387.8","0.0046","1.2896e-006",
"388.0","0.0039","1.1084e-006",
"388.2","0.0037","1.0447e-006",
"388.4","0.0043","1.2302e-006",
"388.6","0.0041","1.1660e-006",
"388.8","0.0016","4.6295e-007",
"389.0","0.0001","2.0326e-008",
"389.2","0.0011","3.0699e-007",
"389.4","0.0020","5.7726e-007",
"389.6","0.0019","5.5162e-007",
"389.8","0.0023","6.6466e-007",
"390.0","0.0034","9.6761e-007",
"390.2","0.0034","9.6081e-007",
"390.4","0.0022","6.1706e-007",
"390.6","0.0017","4.7564e-007",
"390.8","0.0019","5.4862e-007",
