"WL(nm)","Spectrum","Spectrum(W/nm)",
"380.0","0.0159","1.8947e-006",
"380.2","0.0076","8.9937e-007",
"380.4","0.0011","1.3576e-007",
"380.6","0.0040","4.7273e-007",
"380.8","0.0114","1.3571e-006",
"381.0","0.0081","9.6889e-007",
"381.2","0.0009","1.0871e-007",
"381.4","0.0088","1.0475e-006",
"381.6","0.0211","2.5065e-006",
"381.8","0.0192","2.2877e-006",
"382.0","0.0123","1.4575e-006",
"382.2","0.0124","1.4759e-006",
"382.4","0.0133","1.5773e-006",
"382.6","0.0072","8.6160e-007",
"382.8","0.0018","2.1608e-007",
"383.0","0.0034","4.0769e-007",
"383.2","0.0051","6.0235e-007",
"383.4","0.0023","2.7551e-007",
"383.6","0.0000","0.0000e+000",
"383.8","0.0000","0.0000e+000",
"384.0","0.0025","2.9953e-007",
"384.2","0.0124","1.4696e-006",
"384.4","0.0147","1.7490e-006",
"384.6","0.0055","6.5941e-007",
"384.8","0.0000","0.0000e+000",
"385.0","0.0000","0.0000e+000",
"385.2","0.0009","1.1078e-007",
"385.4","0.0033","3.9468e-007",
"385.6","0.0059","7.0020e-007",
"385.8","0.0076","9.0678e-007",
"386.0","0.0062","7.4039e-007",
"386.2","0.0030","3.5268e-007",
"386.4","0.0008","9.5763e-008",
"386.6","0.0005","5.5228e-008",
"386.8","0.0031","3.6683e-007",
"387.0","0.0071","8.4683e-007",
"387.2","0.0111","1.3190e-006",
"387.4","0.0131","1.5607e-006",
"387.6","0.0089","1.0608e-006",
"387.8","0.0048","5.7462e-007",
"388.0","0.0083","9.8172e-007",
"388.2","0.0123","1.4594e-006",
"388.4","0.0129","1.5363e-006",
"388.6","0.0109","1.2953e-006",
"388.8","0.0053","6.3144e-007",
"389.0","0.0029","3.4363e-007",
"389.2","0.0075","8.9196e-007",
"389.4","0.0087","1.0388e-006",
"389.6","0.0028","3.3875e-007",
"389.8","0.0014","1.6884e-007",
"390.0","0.0070","8.3532e-007",
"390.2","0.0102","1.2104e-006",
"390.4","0.0089","1.0578e-006",
"390.6","0.0067","7.9965e-007",
"390.8","0.0046","5.4660e-007",
"391.0","0.0028","3.3335e-007",
"391.2","0.0019","2.2216e-007",
"391.4","0.0031","3.6334e-007",
"391.6","0.0050","5.9949e-007",
"391.8","0.0046","5.4515e-007",
"392.0","0.0029","3.5002e-007",
"392.2","0.0025","2.9627e-007",
"392.4","0.0029","3.4844e-007",
"392.6","0.0039","4.6511e-007",
"392.8","0.0054","6.4706e-007",
"393.0","0.0085","1.0085e-006",
"393.2","0.0098","1.1708e-006",
"393.4","0.0053","6.2788e-007",
"393.6","0.0006","7.3916e-008",
"393.8","0.0000","0.0000e+000",
"394.0","0.0000","0.0000e+000",
"394.2","0.0000","0.0000e+000",
"394.4","0.0011","1.2873e-007",
"394.6","0.0063","7.4660e-007",
"394.8","0.0103","1.2313e-006",
"395.0","0.0112","1.3293e-006",
"395.2","0.0087","1.0317e-006",
"395.4","0.0036","4.3231e-007",
"395.6","0.0016","1.8503e-007",
"395.8","0.0032","3.8056e-007",
"396.0","0.0041","4.8496e-007",
"396.2","0.0040","4.7021e-007",
"396.4","0.0056","6.6877e-007",
"396.6","0.0081","9.6941e-007",
"396.8","0.0080","9.5235e-007",
"397.0","0.0063","7.5188e-007",
"397.2","0.0059","6.9691e-007",
"397.4","0.0066","7.8975e-007",
"397.6","0.0092","1.0923e-006",
